milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
3500,3.4026072737469164,0.8868357122829285,0.06976355221190018,0.2466991517126274,0.4315907435190989,0.0046619001329269326,0.1455274727393539,155.9476591085672
3600,3.4077139828387053,0.8892752958226973,0.07009783134418074,0.2482070391697528,0.4318986206808497,0.004668615866022437,0.14569923689504655,155.78176883612767
3700,3.397666192030024,0.8879690120290448,0.07003281707327078,0.24861280436567315,0.4318289196288085,0.004670113234139883,0.14509644672985966,155.66168368573497
3800,3.3982253432807976,0.8893814787681452,0.07024501906821834,0.24831454143082224,0.4311127623099659,0.004672523379684868,0.14519963671089645,155.66017478172714
3900,3.4009034952006,0.8901482761204158,0.07018065940785119,0.2492141300442216,0.4311224561926469,0.0046713990510318685,0.14500424415338622,155.51303439083125
4000,3.392880488287999,0.8919555683392304,0.07051508828799706,0.24993960372772617,0.430909161797583,0.004677589040109997,0.14497821871772315,155.46046812023494
4100,3.390874473046214,0.8922989156324814,0.07058924370346777,0.24924541925053392,0.4306250717614741,0.004686223970112437,0.1447885137420808,155.32981611274909
4200,3.387460292629538,0.8935496610443511,0.0705963926117821,0.2510004922984049,0.43062909959846857,0.0046889867050550985,0.14461807673828417,155.29951612602406
4300,3.390436612765213,0.894062718190134,0.0703298026392959,0.2510977547952894,0.4304255716353027,0.004684936384872004,0.14447325724009646,155.40110290718687
4400,3.3861570122573905,0.8931100399936404,0.0703880706613141,0.25029381674027085,0.43028384688584864,0.0046898841042858,0.14447386279637095,155.3251693007265
4500,3.384552076817805,0.8957653456407616,0.07068950952329627,0.2515791094154458,0.43025066799435385,0.004690997205264997,0.14445923135422714,155.12017445757982
4600,3.3818735871426275,0.8945926267207392,0.07094400431951117,0.2513909161951582,0.4301541658399519,0.004700072219178186,0.14413041509962013,155.04714222602794
4700,3.3771058414408,0.8964142008069294,0.07065592277986614,0.2524682434300125,0.4297208361763152,0.00470664710040471,0.14411859576146682,155.1393562282512
4800,3.3756832618424792,0.8976875171384006,0.07101571595060581,0.2519807063848208,0.43001229942997365,0.004707763569594445,0.1436848456456554,154.80981560069927
4900,3.3790836994067557,0.8974445769020867,0.07091491366962753,0.25377724209374786,0.4296981514560573,0.004706019626785653,0.1440460293548679,154.72273634491606
5000,3.3730425187926527,0.8978494824902146,0.07095946161654525,0.2541472439895984,0.4293463539052076,0.004714575065620482,0.1438819112291427,154.89089462977617
