milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
1900,3.45069320059021,0.8728900188812123,0.06740062654276473,0.23918103864027151,0.43522518852430503,0.004633855579838165,0.14815339473527328,157.28568519186078
2000,3.448470723129753,0.875542596124755,0.06772430587162544,0.23904055632425072,0.435036012614316,0.004629126991818734,0.1485051676942183,156.95803257450467
2100,3.4450919396910584,0.8766710411747793,0.06809772044666444,0.2390379278129678,0.4347009493361907,0.0046333152601824015,0.14772037274879496,156.97394430905558
2200,3.4448934664073363,0.8769924477294471,0.06814370590866796,0.23951794886092376,0.43446677979725484,0.00463060122749704,0.14796655834729786,157.03296421621636
2300,3.436525659559499,0.8765352879417195,0.06841514873780771,0.24068022722853452,0.4343112205102445,0.0046393822646015135,0.14774435316006004,156.80266198432327
2400,3.43840624760725,0.8772799274888988,0.06850929761396138,0.24153335895235037,0.43368995475583194,0.004635898789419553,0.14756242122853075,156.8166385839629
2500,3.4351695526490365,0.8791102177012003,0.0685116149680164,0.2416750566315704,0.4334748859379295,0.004641492319196944,0.14737109726159428,156.4648763683109
2600,3.4333031487413885,0.8809025104185964,0.06849771445329245,0.2417825984280042,0.43381551968267396,0.004638759329008555,0.14679655883308196,156.6723931382322
2700,3.4234572353362496,0.880426491440409,0.06869531977186422,0.24265235756486098,0.4334720128125923,0.004644249810294644,0.14692319147262783,156.3048876184558
2800,3.423620428428959,0.8808443791181557,0.06911568138439066,0.24367192255159084,0.43288826141468145,0.004650657125451058,0.14678656360404163,156.3969206166122
2900,3.4194530128527516,0.8825722856015263,0.06890606119222085,0.24446257764865334,0.43275032101020905,0.004646711884807953,0.1467875327555252,156.24155190731034
3000,3.417782115659022,0.8824603348011956,0.06948041096904509,0.24462104278966473,0.43281481070367966,0.0046454093392048834,0.1464176786671662,156.22553459507154
3100,3.4124815680278173,0.8841443507353117,0.06960809084986909,0.2443959481182828,0.4325852067972928,0.004646846482668249,0.14625358825118487,156.09142042151177
3200,3.415990350383463,0.8847518920394986,0.06951538727970623,0.2460081566765072,0.43266172520147955,0.004657773176607011,0.14624827301254714,156.0521983174505
3300,3.4117506726552396,0.8854526156854033,0.0694753146703332,0.24683108841825346,0.4320901280433757,0.004654348788099178,0.14585018065335553,155.86385509206548
3400,3.408434411889739,0.8864290236121024,0.06958255440572954,0.2466476362983809,0.4319530504174191,0.004661851327359645,0.14592426922214338,156.00042516676297
3500,3.4093854307399356,0.887707439146715,0.06968441712124707,0.24663221155808973,0.4319951321622081,0.004661641999992082,0.14580655418665697,155.7759505852302
3600,3.402012152581809,0.8881131400270325,0.06989347222276837,0.24714537917416027,0.4318662693157061,0.004661881613477781,0.1455350891114908,155.77485139825902
3700,3.401556664849762,0.8898349881626184,0.07018762846640708,0.2486330882074879,0.431329052070529,0.004672660079222009,0.1452693518953657,155.73100100599873
3800,3.3973104951233273,0.8899793975891002,0.0700101291942314,0.24815563170997534,0.4312536636063636,0.0046726768429289104,0.1452834984757262,155.59413191743505
3900,3.3947514221624036,0.8911608428345604,0.0703965890119651,0.2490793689917329,0.43128858630206285,0.004677625033094764,0.14503840775906995,155.4009358314489
4000,3.398435447618011,0.8902297172774111,0.07048840215129178,0.2499817906813383,0.43134273860014183,0.0046832757354211526,0.14462163964775507,155.6043815475104
4100,3.3909460871027433,0.8917256158929535,0.07022596666792547,0.2491417659532386,0.4309826218142982,0.004680514330474435,0.14451349507062378,155.42354058509775
4200,3.3930439439791593,0.8922421515998019,0.07050916928805454,0.2495491774185773,0.4306384746517454,0.004684283813352865,0.14470043341670671,155.21586783404334
4300,3.3888110347599483,0.8928148630531056,0.07053656494966949,0.2504128838698945,0.43029838908656004,0.004693671901730812,0.14451616153763078,155.3916704971064
4400,3.390769106482313,0.8943231169546505,0.07037797562094349,0.25160459344852143,0.4302145206475236,0.004694866559271993,0.144341738115938,155.19690060143006
4500,3.385538196164219,0.895158247509596,0.07083910399725568,0.2520768802433932,0.430589770179095,0.004690413402886027,0.1441150044611586,155.0757207940859
4600,3.3862065488635493,0.8963604609717558,0.0705295168740617,0.25211971239401126,0.430158977105572,0.004693505158619336,0.143971519009437,154.9051073535172
4700,3.381138737570361,0.895634082615131,0.07087178953162752,0.2519873795250354,0.430156135229212,0.004707069848207958,0.14411066040324708,154.97054128450225
4800,3.381331881980465,0.896439239097104,0.07089048749860392,0.25221900944492126,0.42999183058863744,0.004709017508579263,0.14405021444916724,154.92630897972765
4900,3.380702821777556,0.8978466862484351,0.07089746633701416,0.25378536275223273,0.42998575682501095,0.004704965630799352,0.1437809240661515,154.80916159247215
5000,3.3803979121941854,0.8976646055686603,0.07077729294713117,0.25318049283775707,0.4295347984666896,0.004717247678787505,0.14401226340876647,154.92034055986937
