milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
3300,3.4080624291144814,0.8859324278935876,0.06972758654267923,0.24607886203244483,0.4319503317561922,0.004658965149677526,0.14581863392211794,156.08424388579178
3400,3.4122034129651877,0.8870867332248494,0.06973723577881981,0.2466431644008415,0.43210434206838905,0.004665476150748927,0.14561572728920086,156.00348718796803
3500,3.405947515784056,0.8874266867131686,0.06969210890950843,0.246742965567389,0.43182973052872453,0.004658059521586992,0.14525983555632746,155.9209942904757
3600,3.402476316095315,0.8890228129877811,0.07009658022820095,0.24688106233147558,0.4317783569559005,0.004665333154008842,0.14559133791698223,155.68042975420255
3700,3.396882416782946,0.8899257864631214,0.07020674216413988,0.24721337567970195,0.4313168449957461,0.004663452577730352,0.14513227042716473,155.6653102507717
3800,3.3976105432585513,0.8905107299673288,0.07029929975192004,0.24882030096372912,0.4315081821712463,0.004666913785686928,0.14527411166110485,155.4948498030511
3900,3.3932071332187945,0.890911324746391,0.0702994084166712,0.2493323424944269,0.43132059381759985,0.004679063867991557,0.14500580418776043,155.47642753904614
4000,3.3966704714190685,0.8907491596858461,0.07023204051714092,0.24941261441925494,0.4308573863013702,0.004682918096925257,0.14468632771526904,155.48215833549827
4100,3.3946397877385066,0.8910770821823806,0.07035804251508612,0.24958215426862873,0.43070940894944,0.004683157759252557,0.14489126854122714,155.32651713132302
4200,3.391866335637498,0.893551522325395,0.07058317993328914,0.24978044365554625,0.4304706090117459,0.004686241625522272,0.14482769545290053,155.24573950847233
4300,3.389909391780139,0.8938826157967315,0.07061563415900628,0.2512192540694285,0.4303486771814671,0.0046928989796825235,0.14457839167760228,155.13701355451616
4400,3.388776717856608,0.894441194850737,0.07040832208701382,0.25022177927557154,0.43031247591370025,0.0046957104554721804,0.14458568260223364,155.28123480493937
4500,3.381751695409066,0.8955049406353939,0.07067531470179345,0.25178692645402556,0.4301310508456943,0.0046965420296767105,0.14440878840561314,155.1705585810711
4600,3.382755481803151,0.8964226755855581,0.07092287070736979,0.251836810551933,0.4303417526232957,0.004698175173340631,0.1439403369402009,154.9080165254275
4700,3.3790502725630707,0.8961959016134562,0.07088393898184789,0.2530250349641342,0.430039197374144,0.004706223402789539,0.14402895016970102,154.94172236219705
4800,3.3804645889668476,0.897647894977426,0.07093554436727374,0.2519067323858742,0.4297593737737168,0.004710077372186801,0.1441580669833136,154.8321007757718
4900,3.3769608795564956,0.8975161505234557,0.07068995214104964,0.2533314495502862,0.4297086541823584,0.0047044397690567405,0.1435619911401391,154.79077872427604
5000,3.3776135752411762,0.8979154426952749,0.07090973409002709,0.2539244663196057,0.4295008661811592,0.004710755007448092,0.14381199999570357,154.66747379442285
