milliseconds,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,cpd_C00369db_CS
1600,10.34859888113035,11.531608962009127,100.82425344753136,999.494725591639,6.731140656089816,21.16461133173106,119.26003883330318,19984.3480819579,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.023645863976281e-15
1700,10.380460063990112,11.661063681289297,100.93306830694556,999.5003832630736,6.5031895806256985,21.528365456372818,72.2069726989142,19937.328056268227,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0272424087366758e-15
1800,10.441216266403437,11.728038326981096,100.92986946891642,999.4389901457846,6.468559513745824,22.2080615378369,-64.12680240066673,20004.73894305875,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0416945707135325e-15
1900,10.467169170984452,11.859273969365281,100.97554999032656,999.4238437751077,6.206245238471962,22.415009500351346,1.6261945059835412,19925.61875361986,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0424100173954097e-15
2000,10.525854208012634,11.964035478411466,101.08694472557356,999.4094492656743,6.070572407107916,23.270839367584394,-75.06088792782705,20024.296582466246,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.051024788180453e-15
2100,10.597329259912483,11.999930960168102,101.12200904292163,999.3733388555924,5.953954978058673,23.7100626750987,-24.14491178951492,19903.84221072717,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0686168291008863e-15
2200,10.667834705223974,12.111071604690196,101.17027703026767,999.3316316839448,5.858604094716083,24.421173880411327,93.73814936513345,19931.90517580893,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0677279877167725e-15
2300,10.711730481366939,12.31026452916438,101.23913278078133,999.2985872685706,5.668550430971752,24.865875249026033,19.89743856345337,19997.438822180855,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0762689645129663e-15
2400,10.753205828939949,12.37240235311555,101.25920546320202,999.2543851665807,5.543262779350913,25.078522123281303,20.609791170898276,20055.529140935345,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.0888845427589568e-15
2500,10.779103772787057,12.404424904937173,101.29881179017326,999.2325013726154,5.454742831492459,25.453444993865798,-23.396253931631506,19912.296390307212,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.091390673931296e-15
2600,10.824833861367946,12.580850951906328,101.34793199101061,999.204118238033,5.3359754663919166,25.8579062988068,38.36774439840807,19973.09215749149,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.103984927205673e-15
2700,10.9098216712076,12.67161714286816,101.44176931856312,999.2029069785409,5.1377292334571525,26.42229246938453,-45.191338297730795,20000.285450386447,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.115539040497288e-15
2800,10.975013250938732,12.783792974343815,101.4479607612536,999.1628416660529,4.943619268803054,26.909370744274018,-34.135450357160586,20041.61420544618,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.120824548197608e-15
2900,11.05625880870529,12.873075537333737,101.53794128863323,999.1050984172739,4.7858542669060125,27.04195698309876,-3.3040977657961914,20010.344520345596,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.134206524125397e-15
3000,11.127981279017929,12.962696708492926,101.56216510577873,999.0894114859256,4.714674477263704,27.785412712367606,89.91262742850846,19945.446004169236,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.136655711896489e-15
3100,11.165063064257748,13.077166625776831,101.63044391031171,999.0569689313297,4.674464959064868,28.39582239390072,12.043790068385567,19896.120882271935,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.146983407201705e-15
3200,11.225815612453337,13.18231068569405,101.6904045149225,999.0298327463356,4.492523491634045,28.708791643292397,96.02814954012017,20050.79345538779,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.1580131519212227e-15
3300,11.315989594699476,13.216223097604772,101.70612517553484,999.0006065653968,4.403323132027708,29.286052124395006,74.47763494796331,19934.241912200785,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.163970223286073e-15
3400,11.363156978690188,13.365280193024622,101.75899425625664,998.9614736722957,4.340939816741649,29.50680328955552,-65.21034059314573,19979.90643950125,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.172711643837277e-15
3500,11.370991620034077,13.408719791577536,101.80908041514456,998.9706029878349,4.210008621584859,29.52910646481106,-64.71933240032686,19947.39144891515,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.1727848290257222e-15
3600,11.476588916749096,13.573688652254932,101.88652928336407,998.9184432442853,4.124376379411954,30.18729685730404,76.03248386650753,20062.317838910047,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.1877866112760148e-15
3700,11.556634185649692,13.575341763109787,101.94435368153896,998.8858961855166,4.001017904656477,30.427952210301914,83.45988993056459,20059.800413122015,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.197650514135889e-15
3800,11.623209197692121,13.691420755959394,101.9510785047039,998.8458966347652,3.9304781011978864,30.640767678214086,97.67224791452887,20080.458948242554,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.204495467029094e-15
3900,11.70411703891705,13.749516637540971,102.02737905888482,998.8394852952962,3.8636197585886,30.88997501485591,45.974697890094646,19939.65257654498,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2167543154822438e-15
4000,11.762575606189994,13.967222635086973,102.05590226241512,998.8188088179006,3.772865128405344,31.213506315232426,11.381757166662918,20023.104262125602,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.214119835361102e-15
4100,11.775832230495666,14.008433957276846,102.12852902806213,998.7687477464258,3.590284150525663,32.09577863582964,-48.21165042534558,19998.601299131667,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.223814560293008e-15
4200,11.899831941408616,14.059198468053664,102.15615882107654,998.7483398600697,3.6374954024256105,32.28140221851877,43.47776157235553,20058.52104408947,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.241118606146691e-15
4300,11.956805312341569,14.182948425331476,102.19720992163163,998.6998247315167,3.3853771642010932,32.35995916690433,28.917104852258475,19945.88027809929,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2457326831892612e-15
4400,12.029230154120306,14.316290052655615,102.26413902865711,998.702210490403,3.4609567639758234,32.988279865199004,96.4079602136022,19958.79363564464,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2511365790123265e-15
4500,12.12323666162138,14.3108711458373,102.27807845328068,998.6653825208306,3.33901885400324,33.414538050036064,-31.630509369299062,20079.218189019924,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2609266886559322e-15
4600,12.148134182155655,14.481272888356576,102.37107154044712,998.6453811484506,3.285289670999296,33.74481127127607,94.19132570124388,19939.711878292495,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2664141273031344e-15
4700,12.204525631020053,14.547054224552738,102.41649622356289,998.612625651367,3.129199911500476,33.41059338201623,37.78464898813277,19993.28240934136,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2793230652740626e-15
4800,12.304022704612814,14.61629061197715,102.48189982464382,998.5740491889861,3.0073211052974753,34.34711997953598,90.19034306752255,19949.224309539804,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2880481907426003e-15
4900,12.383359534639856,14.712126472407771,102.4919932340448,998.5442045957492,3.0302278053909615,34.18181362953927,77.28246122971744,19966.820252594058,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.2895587744148892e-15
5000,12.449918066269394,14.911462793622412,102.56971402848428,998.5161721262878,2.9823008954943586,34.68653148257053,76.46486204239127,19996.840590984248,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,3.303388818990653e-15
