miliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2200,2999.4578188729647,199.46253761689644,99.99999999959604,19999.99999991099,2.721585894186827e-08,4.723079847224224e-15,999.9999999999857,9999.999999999989,4.901084963901698e-12,39999.99999999996,1.4894207124401345e-11,10000.0,100000.0,7.970457940609019e-15,1000000.0,-9.28611373377618e-14,6.843519426587757e-71,20000.0,100000.0,9.79938058182206e-15,20000.0,0.5154739355594441,6.152481485009751e-06,3.973447648499948e-10,5.044884214071279e-08,-1.1010026724498976e-18,1.5877613311738562e-11,1.1944087579172211e-11,-2.2965463569091565e-80,-2.1761839641412888e-75,4.871731493723915e-11,4.698969487826639e-15,1.0632658116824057e-13,1.942741855137565e-12,-1.4672151652898677e-76,-1.797264249114529e-71,-2.0235358666076044e-15,1.0170777801306789e-13,2.7063379249002672e-17,3.745180574640916e-67,-1.3049580251170946e-36,-1.2162613659752673e-69,500000.0,-4.3701818000164095e-67,-3.070939286094656e-68,100000.0,5.0796104831325e-69,2.493773140570864e-69,500000.0,1.2667512044415937e-68,2.0655155064894724e-67,-2.196763925608754e-70,100000.0,1.0235982865492595e-71,-1.064804290526757e-72,100000.0,4.166132968247232e-19,-5.84698081523987e-36
2300,2999.440076640651,199.45671726616143,99.99999999951169,19999.99999991741,3.918197927375695e-08,1.0777737894022548e-14,999.9999999999897,9999.999999999987,5.226964908359113e-12,39999.99999999991,5.093964851047367e-12,10000.0,100000.0,-3.5778236667232055e-15,1000000.0,-5.03853556926492e-13,-7.047307634832135e-71,20000.0,100000.0,5.5655766600237654e-14,20000.0,0.5662061204127071,6.238652298496001e-06,4.1338897293675713e-10,5.8437155492189765e-08,8.554693757543786e-20,1.0929114614176356e-11,1.5576426041055405e-11,3.5755693929082515e-80,3.9155769694948063e-75,4.4111215514946027e-11,1.2975416183050194e-14,3.6700987841106616e-13,1.3866054726387874e-12,-8.922037924016112e-77,-1.7177150044525017e-71,3.9340922894851605e-13,2.153387086886129e-14,2.840355117391971e-17,-1.9949197037077466e-67,2.8226498356363163e-38,-5.687864951360189e-69,500000.0,2.653216754873949e-67,2.3935689858936782e-68,100000.0,1.836972823357604e-68,8.417300260810432e-69,500000.0,1.0551391149358126e-67,-1.124466304738558e-68,-2.0695538877497988e-70,100000.0,-8.799729936954673e-72,-1.5784407457395195e-72,100000.0,1.8236730937032517e-16,-9.979686340238588e-36
2400,2999.417989334864,199.42631825690754,99.99999999944971,19999.999999898795,3.926794071859497e-08,4.940875405870325e-15,999.9999999999839,9999.99999999998,6.2661378310585735e-12,39999.999999999876,1.157250053305778e-11,10000.0,100000.0,3.409292725735532e-14,1000000.0,9.8327740051079e-13,1.7623583187457374e-71,20000.0,100000.0,3.632969958073797e-14,20000.0,0.5815955006356361,6.87450548532237e-06,5.48039544351269e-10,6.735587095982286e-08,1.1087543141426849e-21,3.08388847984941e-11,1.92919924544653e-11,-1.364490104591301e-80,2.1240185028749425e-75,5.547389329459602e-11,5.232590333619301e-15,2.0916793342619435e-13,5.894726782553252e-13,-1.439588469096981e-76,-1.3992730657338622e-71,2.365066097163086e-13,5.093267255804221e-15,-1.7154610199070724e-17,-1.6977058877009307e-67,-2.4433982516169405e-37,1.15968514222294e-68,500000.0,-5.855864313600697e-68,7.833621563306412e-68,100000.0,-2.0554792058014404e-68,1.4899045376258157e-68,500000.0,-1.1567070210865688e-67,-2.1319444335208335e-67,-1.8787233934350182e-70,100000.0,4.560409037870978e-72,-5.978663711314356e-73,100000.0,1.6238555176794107e-16,-5.1559268672630155e-36
2500,2999.4173030592647,199.384480481314,99.99999999943857,19999.99999987433,4.902890649353228e-08,7.110025591909393e-15,999.9999999999694,9999.999999999978,4.171583549750882e-12,39999.99999999991,3.138729173156775e-11,10000.0,100000.0,-5.618364902748874e-15,1000000.0,1.1333884752577496e-12,1.3471394758244615e-70,20000.0,100000.0,3.7711598738019994e-14,20000.0,0.6152602215349727,7.348945060817502e-06,6.886254476164813e-10,7.736089016254776e-08,2.196671868933104e-18,2.6896958692964798e-11,1.5918916373771443e-11,1.2038151024934195e-80,-2.3874242252288935e-75,9.121638469549372e-11,1.4333577774302402e-14,7.791923344742943e-13,1.4098441175486083e-12,2.2073051774570952e-76,-3.842425222523771e-72,3.043096817666205e-13,9.182850469801995e-14,-1.0792766562851681e-17,1.3046600647602667e-68,-7.238585139194053e-37,-2.1587890959675284e-68,500000.0,3.3777892330832464e-67,-1.0456758677131255e-67,100000.0,8.883987411410469e-70,-7.555047518729807e-68,500000.0,-2.6013437083411875e-68,3.08895182682464e-67,-9.621096088060613e-70,100000.0,6.75312076097791e-72,4.9228611827665464e-73,100000.0,3.8162503205970425e-16,-1.0269351330556933e-35
2600,2999.3725364778493,199.3808724140464,99.99999999933786,19999.999999848897,5.637306133559936e-08,8.35712767918633e-15,999.9999999999751,9999.99999999996,1.0148021088997527e-11,39999.999999999876,5.5895844935669965e-11,10000.0,100000.0,4.8203264786754796e-14,1000000.0,1.0027904153422023e-13,-1.4878265493566537e-70,20000.0,100000.0,6.953567584688304e-15,20000.0,0.6100265943497366,7.88610463811152e-06,7.329428624557072e-10,8.389981844175027e-08,3.3309145326192536e-18,2.8470318820465408e-11,2.3162130613472662e-11,4.4273648821583136e-80,3.4681087397158546e-75,7.095189340426932e-11,1.507140700052671e-14,9.344651559642404e-13,3.1039304830069217e-12,9.18160687554193e-77,1.3107703281775886e-71,1.6719082753820597e-13,1.7340206969547202e-13,-2.021831220734185e-17,-4.0481089280804755e-67,1.2490910916722541e-36,-1.8767945763574484e-68,500000.0,6.309427673042093e-67,-1.5087389115445922e-68,100000.0,-2.4634656754733622e-68,-1.3063983361035366e-68,500000.0,9.988487415100117e-68,-2.0067158709186098e-68,1.0072278898389872e-69,100000.0,-8.727995032480025e-73,-1.833487639105587e-72,100000.0,8.519000758489963e-17,1.5078595160841996e-35
2700,2999.346478923151,199.35489545680312,99.99999999920696,19999.99999985018,6.615929908980907e-08,2.824183362510812e-15,999.9999999999652,9999.999999999958,7.697038744244404e-12,39999.99999999984,4.5172226874810754e-11,10000.0,100000.0,1.7783245018164163e-14,1000000.0,1.5898713573103948e-12,-1.4069831738762156e-70,20000.0,100000.0,9.868439411582072e-15,20000.0,0.6549558992342285,8.38975374289582e-06,8.115310162054656e-10,9.167710274530292e-08,3.4515707081685283e-18,3.4990175303407236e-11,2.9003674480948397e-11,-3.944568538425561e-80,-5.056156360502016e-76,9.357464535846778e-11,3.2127373812606424e-14,8.87663793987756e-13,3.472627515973943e-12,-1.9911064923273884e-77,1.930161475019883e-71,3.1347046336309394e-13,1.772681563553675e-13,2.6573108734463203e-17,-2.161307864421475e-68,1.065543433081464e-36,-5.735457583741246e-69,500000.0,5.7302327938709026e-67,-9.924633772294875e-68,100000.0,8.772358978607818e-69,6.609935552393989e-68,500000.0,-6.342017009912993e-70,3.341523306906097e-67,-3.7074080546951546e-70,100000.0,-8.492987203172597e-73,-2.6798720415903083e-72,100000.0,6.21270504013394e-17,1.2612266250164772e-35
2800,2999.3171652156943,199.33179757479064,99.99999999916271,19999.999999836353,7.129418532407098e-08,7.678064710730373e-15,999.9999999999483,9999.999999999956,9.787805480292602e-12,39999.99999999982,5.273528855195354e-11,10000.0,100000.0,2.2633952960378794e-14,1000000.0,9.90903480935187e-13,1.2866126741141965e-71,20000.0,100000.0,8.427040198819952e-14,20000.0,0.6525749788450299,9.37912161392839e-06,9.104676359824916e-10,9.911865473439822e-08,1.8994605300334945e-18,4.8386450884499246e-11,3.0883399165297846e-11,1.0567659241139349e-80,7.346209783380105e-76,1.2263458715336118e-10,3.3417267934898216e-14,1.1040295704377944e-12,3.583919928730889e-12,9.831735600401248e-77,4.551347140936339e-72,4.643355744816109e-13,2.505635252887274e-13,-4.742368321771532e-18,3.2888460505417454e-67,8.648054160264886e-37,-3.812946830426529e-69,500000.0,-8.397062326023141e-68,-1.7835181655143247e-68,100000.0,-1.132516875756215e-68,7.576378400015338e-68,500000.0,9.519098003552667e-69,-2.5824938103529195e-67,6.76551798021191e-70,100000.0,1.266938391467091e-71,1.56864662397653e-72,100000.0,1.1773831952861856e-16,6.568087546936438e-36
2900,2999.30766443241,199.30997773791432,99.99999999909592,19999.99999980767,8.021716866458215e-08,1.682097440615567e-14,999.999999999952,9999.99999999995,1.3984609835014143e-11,39999.99999999978,9.047616494872293e-11,10000.0,100000.0,6.839491444822684e-14,1000000.0,1.2714863773396371e-12,-8.943590168177e-71,20000.0,100000.0,1.2542899736175131e-13,20000.0,0.7096408242748081,9.71606478535982e-06,9.791052647053608e-10,1.0750728497820907e-07,2.7435973515409385e-18,4.500629601389622e-11,3.4811252769436665e-11,8.208428638875597e-81,-2.9557101987774447e-75,1.3354150632691162e-10,3.870832232707344e-14,8.98157574604895e-13,5.395879183241639e-12,1.5417590105655466e-76,3.5403456125166487e-71,7.37839499379451e-13,1.9727684030896075e-13,-9.388398759364828e-18,-1.4810118886640981e-67,-2.8289775921909015e-37,-2.3274175651611745e-68,500000.0,-1.168166763084655e-67,-6.3582481435488415e-68,100000.0,-2.233585684774871e-68,-5.665108551803503e-68,500000.0,4.930480198485255e-68,-8.490991783122918e-68,-1.0463529945470894e-69,100000.0,5.308289306603233e-72,3.2422770053442017e-72,100000.0,2.277576187545388e-16,1.5743820122932885e-35
3000,2999.291886759083,199.2777119536545,99.99999999899356,19999.999999791835,1.0374158011234622e-07,2.1905131257245447e-14,999.9999999999344,9999.999999999944,1.6868104394847864e-11,39999.999999999716,1.0160580178989127e-10,10000.0,100000.0,8.646132329796954e-14,1000000.0,1.968753924779273e-12,1.637891518316644e-70,20000.0,100000.0,9.56630438052439e-14,20000.0,0.732552903452156,1.106747938764772e-05,9.98462999943187e-10,1.14628781531019e-07,5.649418715851795e-18,5.987371340067375e-11,4.124314694099735e-11,9.430530254418482e-81,-3.5817314086117003e-75,1.6363766704466377e-10,6.184079666205106e-14,1.5628395853241283e-12,5.882246859273044e-12,-1.4469724855597881e-77,-8.377977689246899e-72,8.918539617614866e-13,2.3077782390417997e-13,5.012525883194711e-17,2.1142916465390663e-67,1.0158116751891193e-38,-1.168929737960904e-68,500000.0,4.704633695380673e-67,-6.419278024443211e-68,100000.0,1.9293539948631925e-68,-3.3105526635812485e-68,500000.0,8.869429411130012e-69,2.0069814641640955e-67,8.856994992156627e-70,100000.0,-2.65006515913134e-72,-1.7362374430050913e-72,100000.0,4.687766522866713e-16,1.1166566830977244e-35
3100,2999.255682314152,199.241246314457,99.99999999885094,19999.99999977653,1.0550400174951491e-07,3.6239698090355096e-14,999.9999999999307,9999.999999999933,2.0485830576312428e-11,39999.99999999971,1.0280699117004474e-10,10000.0,100000.0,6.710115395800397e-14,1000000.0,2.6409990736355604e-12,1.5255887440735183e-70,20000.0,100000.0,1.2470807786067327e-13,20000.0,0.7447413696446136,1.1630710576082372e-05,1.249964039246646e-09,1.292550087700236e-07,4.869090332933376e-18,7.185411469827253e-11,4.9539959571750916e-11,-2.58317964797238e-81,4.2233471108971554e-75,1.9039787904696254e-10,7.005802328548797e-14,1.5489249459013078e-12,7.418492980428748e-12,-1.479196246986277e-76,-4.275106329899482e-72,9.670103018263058e-13,3.4008860083061577e-13,3.512327657281927e-17,2.9888719711702216e-67,-1.9795984229041902e-37,2.697590552843386e-68,500000.0,8.260019736580808e-67,-4.40969040128356e-68,100000.0,-1.9848132732511036e-68,2.16617222136693e-68,500000.0,1.1313309263369512e-67,2.5738130707255884e-68,8.967026084639172e-70,100000.0,3.2559247095566564e-74,-2.1813860814695078e-72,100000.0,4.3536925352509916e-16,1.0128917718243407e-35
3200,2999.2420866889724,199.24356426716363,99.99999999866543,19999.99999974327,1.212274682008408e-07,2.9317099200978875e-14,999.9999999999242,9999.999999999907,2.3230348867810494e-11,39999.99999999964,1.1478869948463908e-10,10000.0,100000.0,1.0038090788535387e-13,1000000.0,4.1627560696079526e-12,-1.4077153845342974e-70,20000.0,100000.0,2.458849092163765e-13,20000.0,0.7506809555270592,1.2420412094178156e-05,1.3077612458481032e-09,1.3532524170263165e-07,8.453210691827919e-18,8.83443412503461e-11,5.664569012349847e-11,-3.8845043734293434e-80,1.584218553898213e-75,1.9448584607315656e-10,7.124891913046647e-14,2.2429113057926704e-12,7.248106787391847e-12,1.3962659851377717e-76,1.0304492445642698e-71,1.5016479331976076e-12,3.8285631239386753e-13,4.329202396672482e-17,3.744078498518854e-68,-1.5270270886157023e-36,-6.338851877612956e-69,500000.0,8.654129227254091e-67,4.9824212131973375e-68,100000.0,2.339634471529326e-68,-2.356040373112663e-68,500000.0,-2.379845696096103e-68,-3.160321518835281e-67,1.0092841071394259e-69,100000.0,2.676006516347071e-72,-2.0348842898621378e-72,100000.0,8.823422455070208e-16,1.889095194725305e-35
3300,2999.211608121931,199.21617079777397,99.99999999863,19999.999999723568,1.3396309761986978e-07,4.801667551972248e-14,999.9999999999108,9999.999999999907,2.5466347078674962e-11,39999.99999999961,1.3720503030043375e-10,10000.0,100000.0,1.3446457595120621e-13,1000000.0,4.018654868065744e-12,1.1872215270934674e-70,20000.0,100000.0,2.6607704647838616e-13,20000.0,0.7762622500557531,1.3267284793185129e-05,1.3727898301032392e-09,1.472063888178327e-07,8.737401261653276e-18,9.874016034671683e-11,5.576735320221923e-11,2.075254426837023e-80,1.3800543192516724e-75,2.3826178259731365e-10,9.080167637823295e-14,2.9464646529204773e-12,8.905830241020067e-12,-3.827890926608238e-77,3.781596834591257e-71,1.703428709285184e-12,5.756747845299951e-13,1.3139482417104915e-16,3.688788753904148e-67,2.0690145700514127e-36,-1.7744131462005445e-68,500000.0,-3.1205906820767874e-68,-7.267818747680105e-68,100000.0,9.162424288453711e-69,5.078174164671534e-68,500000.0,1.112213066310322e-67,3.874224611405015e-67,-6.610398890750249e-70,100000.0,8.149711760851757e-72,-1.5481777449963623e-72,100000.0,9.87928250300546e-16,2.166749403894366e-35
3400,2999.203196023599,199.17809766271986,99.99999999840675,19999.999999685275,1.510314021454364e-07,5.009795539759395e-14,999.9999999998854,9999.999999999889,3.11662482741004e-11,39999.99999999953,1.8827428524113811e-10,10000.0,100000.0,1.3249401300600572e-13,1000000.0,6.196731346901096e-12,-9.822368384346554e-71,20000.0,100000.0,2.5254974477445014e-13,20000.0,0.819760941389406,1.365725748797665e-05,1.565023349530259e-09,1.6184026604275905e-07,9.948920414039896e-18,1.054073784116907e-10,6.795843756201843e-11,3.526030965493878e-80,-2.7421394184960057e-75,2.5932970705347727e-10,1.1821043090281768e-13,3.0150583652340094e-12,1.2080233121871018e-11,1.3289436969527586e-76,6.176654929387085e-73,1.7638436710637732e-12,6.45166115257193e-13,9.837479036321445e-17,-1.3279179714756323e-67,2.0275547436545304e-36,3.711837529802931e-68,500000.0,3.966547398151598e-67,5.37725777826417e-68,100000.0,9.376706733803163e-69,-4.1030836210196834e-68,500000.0,-2.9737777205392928e-68,3.455422764992421e-67,8.212416242047895e-70,100000.0,-6.059433186932473e-72,6.914277209033884e-73,100000.0,1.3364673195204999e-15,1.3478444205280078e-35
3500,2999.1652888851063,199.16582041458693,99.99999999830221,19999.99999965799,1.6442757617378675e-07,6.415134376353003e-14,999.9999999998774,9999.999999999867,3.362864659502814e-11,39999.99999999952,1.896392021356731e-10,10000.0,100000.0,1.8898374970653283e-13,1000000.0,7.0411795397910635e-12,-4.518509668281713e-71,20000.0,100000.0,3.8198397100328883e-13,20000.0,0.8331298552527358,1.4436867425007918e-05,1.7454579971902774e-09,1.6534457201447562e-07,1.449398421389705e-17,1.2587659521173256e-10,7.363890013425816e-11,3.112770536117237e-80,2.0284295449049382e-75,3.139787564664558e-10,1.367350543972448e-13,3.732773993881569e-12,1.2358090788114973e-11,1.4000656933812438e-76,3.2244013731931057e-71,1.9910855167597055e-12,7.919809529710477e-13,1.4448219353651403e-16,3.421034520918584e-67,4.149552211812753e-37,3.731260253043508e-68,500000.0,2.8384181049689396e-67,3.4303209071924172e-68,100000.0,-1.64371960821018e-69,8.456038195795907e-68,500000.0,4.765139103458649e-68,1.518456206354338e-67,-3.4415715627149406e-70,100000.0,-9.054096498346484e-72,2.788699939554827e-72,100000.0,1.4230657625013036e-15,-5.430583666559126e-36
3600,2999.141760270988,199.12411394820901,99.99999999809046,19999.99999963477,1.805386539401186e-07,7.658724860997542e-14,999.9999999998506,9999.999999999853,3.812256265097729e-11,39999.999999999396,2.3944547260810773e-10,10000.0,100000.0,2.1965025604345478e-13,1000000.0,8.024156858604442e-12,1.3493425237048301e-70,20000.0,100000.0,4.1771605053523756e-13,20000.0,0.8553243054500264,1.4982113789164223e-05,1.876120009637894e-09,1.7923726402479534e-07,1.5387808194851645e-17,1.3975116752299799e-10,8.395383932419532e-11,-1.8151201252829938e-80,3.464010960105238e-76,3.4004428668908054e-10,1.5606873045850173e-13,4.542758962212275e-12,1.514636725533585e-11,-1.827089468780559e-76,9.826781506097063e-72,2.6225619950806862e-12,8.658389613966711e-13,2.230071243366575e-16,7.767705675382947e-67,1.1764801943548393e-36,2.0150341716357664e-68,500000.0,1.0227322830088949e-66,-2.4083057472304715e-68,100000.0,2.058661500999794e-68,-3.945021010695693e-68,500000.0,7.484899429141633e-68,5.101410336394473e-67,-1.5772918802589298e-70,100000.0,8.670227410183961e-72,-2.202449230216267e-72,100000.0,2.0706332979614455e-15,3.261419862932082e-35
3700,2999.106715509238,199.11364670314165,99.99999999796695,19999.999999601907,2.101461692945907e-07,9.195275237721857e-14,999.999999999832,9999.999999999838,4.5691562178271745e-11,39999.999999999345,2.776597231036288e-10,10000.0,100000.0,2.7179308646814905e-13,1000000.0,1.0264621297669235e-11,1.9294187290973842e-70,20000.0,100000.0,5.457062493951145e-13,20000.0,0.8814313648753188,1.649726147155663e-05,2.0007651004095657e-09,1.905691714607898e-07,1.7945050287634634e-17,1.5739262788810082e-10,9.809578011595521e-11,-1.7763385607166665e-80,2.790825435767024e-75,3.828008548478529e-10,1.7366154604440048e-13,4.9209208522586135e-12,1.7978395325576932e-11,-4.482082229579029e-77,1.1907985444771035e-71,2.968983886592562e-12,9.866371681810868e-13,2.925216212216577e-16,7.487548279542292e-67,-4.434433572528386e-37,4.020105014208918e-68,500000.0,9.910335705184838e-67,1.9939951987619686e-67,100000.0,3.658470019265717e-68,7.977616634451218e-68,500000.0,2.0922299461348974e-67,8.03747301273382e-68,-3.474124275139184e-70,100000.0,4.980377505746439e-72,4.430229388074526e-72,100000.0,2.4903743799363167e-15,1.3943288278876637e-35
3800,2999.082172395043,199.09657381639792,99.99999999779523,19999.999999562508,2.1793169658828736e-07,1.148712251346847e-13,999.9999999998065,9999.999999999818,5.3709231676838504e-11,39999.99999999925,3.1575510527548104e-10,10000.0,100000.0,3.1602548357762095e-13,1000000.0,1.2284810399645757e-11,1.4682665045001372e-71,19999.999999999996,100000.0,6.90290525153949e-13,20000.0,0.9021826870944605,1.6794439723347543e-05,2.2142690413278775e-09,2.0969758103230384e-07,2.5201796865815368e-17,1.7842846086480928e-10,1.0997186953064506e-10,3.627208501797295e-80,-2.174738244310892e-75,4.1996921550061515e-10,2.1718478503533948e-13,5.866245998752792e-12,2.14375493174006e-11,2.5155782849459545e-76,3.4858065990536968e-71,3.750382898476746e-12,1.2441087484500547e-12,3.097052086671916e-16,7.594924661941018e-67,7.752183088616014e-37,4.509764568579965e-68,500000.0,1.2955674665598323e-66,2.5706364929488777e-67,100000.0,4.11081546005107e-68,4.02782857545421e-68,500000.0,2.4622539267431653e-67,7.24769306182254e-67,6.157260158451917e-70,100000.0,1.8695869235861287e-71,-7.79123090355355e-73,100000.0,2.851279294617324e-15,6.359799063318955e-36
3900,2999.0534216005117,199.0652732606334,99.99999999768659,19999.999999542302,2.469291260783166e-07,1.3304134892534252e-13,999.9999999997889,9999.999999999784,5.941318138397389e-11,39999.99999999917,3.642309675559538e-10,10000.0,100000.0,3.7553828444509785e-13,1000000.0,1.3509586634422778e-11,9.521378708583567e-71,19999.999999999996,100000.0,7.827950069384258e-13,20000.0,0.9364435023486561,1.7849872219792117e-05,2.410606496376173e-09,2.2233921062616406e-07,2.734136217723047e-17,2.037957372365274e-10,1.1675337714266099e-10,-2.259329221326968e-81,2.9079879946043704e-75,4.721508439806538e-10,2.487672251670362e-13,7.408687802930927e-12,2.2695524500550296e-11,3.803576110858426e-77,6.518293239402213e-71,4.583303841111915e-12,1.4384839909735093e-12,3.949298935958589e-16,1.017689991174133e-66,2.5990588248342324e-36,1.1239378035430535e-67,500000.0,1.535587591014968e-66,2.0602787204561557e-67,100000.0,4.569674862641242e-68,1.912344777868251e-67,500000.0,2.077343091700902e-67,7.871234019131012e-67,1.4845209005817812e-69,100000.0,2.767469354769169e-71,2.9960289613616955e-74,100000.0,3.7338816947144666e-15,3.4213447253827393e-35
4000,2999.040114478024,199.04592388489897,99.9999999975411,19999.999999487998,2.618013555260028e-07,1.5941312220543443e-13,999.9999999997582,9999.999999999764,6.441219262354955e-11,39999.999999999054,3.9424431776016467e-10,10000.0,100000.0,4.700401486091511e-13,1000000.0,1.6549931360032545e-11,4.257364638086367e-70,19999.999999999996,100000.0,9.804786593710297e-13,20000.0,0.967554267945618,1.909253250642629e-05,2.584998597912229e-09,2.3771690978831715e-07,3.5252735533242245e-17,2.3369801521109073e-10,1.3176812069131752e-10,5.613248732854403e-80,7.643980612172854e-75,5.277715477968231e-10,2.7261492116754555e-13,8.14076007197709e-12,2.668513572442185e-11,1.933822324725329e-76,7.090222359964794e-71,4.9834638006431956e-12,1.6941282257340828e-12,5.664191365779929e-16,1.6736035936782805e-66,4.0807517416036004e-36,1.3448663042773791e-67,500000.0,2.470024458069181e-66,3.818326480590428e-67,100000.0,5.862839073896804e-68,2.2624235817461655e-67,500000.0,3.931405293602035e-67,6.725798251349012e-67,2.375119528881496e-69,100000.0,3.224056687113634e-71,4.253567971462981e-72,100000.0,4.459529434454848e-15,6.04550790616304e-35
4100,2999.010822897327,199.0351213097937,99.99999999726914,19999.999999461837,2.952929282784522e-07,1.9934870237745598e-13,999.9999999997414,9999.99999999973,7.613078000693275e-11,39999.99999999894,4.691133067994301e-10,10000.0,100000.0,5.792603773643106e-13,1000000.0,1.9270715938525867e-11,4.8703119856957945e-70,19999.999999999996,100000.0,1.113768803051659e-12,20000.0,0.9693984280022659,1.9617676408718765e-05,2.7656121696134166e-09,2.5442456389184624e-07,4.074612479221711e-17,2.559902727811628e-10,1.49100108505876e-10,7.464050042089614e-80,5.615822798868692e-75,5.705012544973244e-10,3.2464654264764447e-13,9.584592404919266e-12,3.174068228231817e-11,3.55470304324003e-76,1.1257489358085316e-70,6.287096365284807e-12,1.843862341356258e-12,6.709180567563174e-16,2.705761660548345e-66,8.48710477288628e-36,2.5594878077866154e-67,500000.0,5.0251897096231e-66,5.963354001843382e-67,100000.0,1.1385247452635373e-67,2.586494972646359e-67,500000.0,7.063116689373106e-67,1.5338157998280362e-66,3.8339890922769387e-69,100000.0,3.768700497825407e-71,7.042634386561772e-72,100000.0,5.161142819584725e-15,1.0367289939047235e-34
4200,2998.9963276887993,199.0061790224074,99.99999999715016,19999.999999425265,3.2289146274334326e-07,2.3146935968954336e-13,999.9999999997094,9999.99999999971,8.588477070231556e-11,39999.99999999882,5.150948678463087e-10,10000.0,100000.0,6.655511391890988e-13,1000000.0,2.359607669975615e-11,9.656878838835563e-70,19999.999999999996,100000.0,1.2750244715472822e-12,20000.0,1.0089086997016976,2.075073793036268e-05,2.8649987619522995e-09,2.680730884530521e-07,5.141901668462258e-17,2.9805712475872446e-10,1.6007807771130832e-10,1.8996832223228846e-79,1.1792812544564205e-74,6.626318645047258e-10,3.669388384633304e-13,1.1128762277669292e-11,3.579479559175158e-11,9.222100939084355e-76,2.1094042869386433e-70,6.790251875022151e-12,2.1887166275563985e-12,8.577395015517842e-16,4.1223338682633116e-66,9.223525296313985e-36,3.7099480484276e-67,500000.0,6.256241532531715e-66,7.890814100706168e-67,100000.0,1.6042652778976182e-67,5.104792054667049e-67,500000.0,9.449836793134669e-67,2.4487116545190503e-66,6.033238477818661e-69,100000.0,6.327407639952604e-71,1.714372295804838e-71,100000.0,5.978854702982392e-15,1.2206105616246856e-34
4300,2998.958378174733,198.96844794018006,99.99999999680404,19999.999999359898,3.422614873581558e-07,2.657133086806893e-13,999.9999999996709,9999.999999999673,9.54836614523222e-11,39999.999999998705,6.002749049226873e-10,10000.0,100000.0,7.885217602925415e-13,1000000.0,2.601138956452773e-11,1.5517299699838226e-69,19999.999999999993,100000.0,1.53211835966592e-12,20000.0,1.0210523402161378,2.1747974399525795e-05,3.161814117286689e-09,2.761536722421085e-07,5.794946909326548e-17,3.2045412693233986e-10,1.801074216711619e-10,2.6924481762648266e-79,2.1228838466611062e-74,7.290032393013323e-10,4.003666450413241e-13,1.2716516612233568e-11,4.1452287120832106e-11,1.3919072094686277e-75,2.4920897589063464e-70,8.224500451608364e-12,2.491305123099871e-12,1.0788343415783805e-15,5.43122515543318e-66,1.6584778152008897e-35,4.446175333830202e-67,500000.0,9.597929066470751e-66,1.2350881017678333e-66,100000.0,2.576965345365667e-67,6.452884690640115e-67,500000.0,1.253412691088473e-66,3.282128014183461e-66,8.840205633437369e-69,100000.0,8.848876860519017e-71,1.8722518720478715e-71,100000.0,7.203859143860819e-15,1.8495672193118017e-34
4400,2998.932504200776,198.9437077313856,99.99999999665242,19999.9999993201,3.6985605932625174e-07,3.1351416838884966e-13,999.9999999996425,9999.99999999964,1.0776786835557149e-10,39999.99999999851,6.743853324226389e-10,10000.0,100000.0,9.459563948843266e-13,1000000.0,3.178975315265604e-11,2.3624601845458413e-69,19999.999999999993,100000.0,1.830931951386932e-12,20000.0,1.0578918128392008,2.32533907592119e-05,3.3702437044895274e-09,3.008061855569238e-07,6.891997927847323e-17,3.592978849216566e-10,1.9488816429821537e-10,4.0579395577428484e-79,3.593939909875987e-74,7.858044569356928e-10,4.726995904242471e-13,1.4966954343356362e-11,4.701946192921789e-11,1.973469223955522e-75,3.879399462317523e-70,9.617477074245963e-12,2.7840015109194153e-12,1.2490011896024342e-15,7.128897810867343e-66,2.074255825275222e-35,6.60324939994348e-67,500000.0,1.2806922646671487e-65,1.7493683532304531e-66,100000.0,3.396768270950501e-67,1.0086875023795274e-66,500000.0,1.7304285559359328e-66,4.921027923229992e-66,1.2618121118312935e-68,100000.0,1.2704420612744731e-70,3.189487096084077e-71,100000.0,8.751436342751283e-15,3.05554377994892e-34
