milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2200,2999.477541433441,199.48774398886445,99.99999999962355,19999.999999925425,3.099692358620555e-08,-1.5640999439040031e-15,999.9999999999819,9999.999999999989,5.382147302384441e-12,39999.99999999994,1.0964348788520795e-11,10000.0,100000.0,-6.7444067416169125e-15,1000000.0,8.539969423875869e-13,8.188035257122977e-71,20000.0,100000.0,-6.077340276724735e-15,20000.0,0.5160237867733373,6.094517204556801e-06,4.175488283308512e-10,4.998522596365609e-08,1.4562711976034273e-18,1.3496951737114101e-11,1.1535592733612357e-11,3.7057614367719516e-81,3.368069024987624e-75,5.688441014155329e-11,-8.179038250796918e-16,1.874465912568657e-13,1.9816690805539962e-12,-5.532523287479535e-77,-3.528862964584578e-71,1.4982895695432537e-13,5.162631255666331e-14,-1.3125861365679307e-17,3.6678391879997377e-67,7.036270494196526e-37,-1.2181381977093041e-68,500000.0,-5.857444895705783e-67,8.383470013182988e-68,100000.0,2.1610167548398186e-68,2.5525100956327878e-68,500000.0,5.403387886625488e-68,-3.7592132626177256e-67,-5.436697321195137e-70,100000.0,8.65401567202832e-72,5.751860014149974e-73,100000.0,2.217676190573719e-16,2.0160178844452878e-35
2300,2999.437432119194,199.45967698042756,99.99999999947488,19999.999999900967,2.8881732815274043e-08,2.7496481418561944e-15,999.9999999999749,9999.999999999984,1.683554267397142e-12,39999.99999999989,3.650103335706417e-11,10000.0,100000.0,2.248321135223196e-14,1000000.0,1.2204651434179481e-12,-9.953839904456115e-71,20000.0,100000.0,1.6620992024269732e-14,20000.0,0.564237296800323,6.655939696677278e-06,4.737329567129287e-10,6.429340451783555e-08,7.655481956686496e-19,2.0878498894457023e-11,1.3359646141803505e-11,-2.1829603656779414e-80,-3.1605881943524517e-75,6.146055719961126e-11,2.312727586710627e-14,4.351637824268804e-13,1.431750973456302e-12,-7.221698700680312e-77,3.6348986202558915e-71,1.4288011005475117e-15,4.6755027442506874e-14,2.600822776047167e-17,1.3249820344958265e-67,-7.997839555143424e-37,-1.7088122835366836e-69,500000.0,2.8819440744774324e-67,-8.963403400927498e-70,100000.0,-3.7967159663462783e-69,1.0908962047387685e-68,500000.0,9.478604232792682e-68,2.4310941160062515e-67,2.095192393130573e-70,100000.0,-5.334742056707891e-72,-2.9727518450727004e-72,100000.0,3.15581646796498e-16,-5.6172980525726425e-36
2400,2999.4238112618727,199.43105101172466,99.99999999950747,19999.999999901862,4.5260649270547486e-08,4.597984219056457e-15,999.9999999999766,9999.999999999978,5.434432184518447e-12,39999.999999999876,2.4517150594739897e-11,10000.0,100000.0,-9.934330159683159e-15,1000000.0,-7.514234848200681e-15,-1.4574852517824816e-70,20000.0,100000.0,-2.6211386679619194e-14,20000.0,0.5911470371182144,6.888327137717212e-06,5.677690868678445e-10,6.16276672126356e-08,2.1796970466562164e-18,2.7095830341407555e-11,1.2698885032829448e-11,4.9786996512079755e-82,3.781061377956695e-75,7.476934821966903e-11,1.0583752460711987e-14,7.635351155726513e-13,1.4344483871858334e-12,5.512589355910669e-77,-3.683871110376261e-71,3.818172820906945e-13,1.1425917568092473e-13,2.5189391361334776e-17,-2.140549154570447e-67,-7.87660684501361e-37,-1.7065641558690838e-69,500000.0,-4.30855275607584e-67,3.718680652888863e-68,100000.0,-5.480663553950411e-69,-1.4550986015263964e-68,500000.0,6.05713828183002e-68,3.264590707344335e-67,3.2663835588002474e-70,100000.0,-4.369047700362615e-72,2.8339499225058095e-72,100000.0,-1.6958374585355248e-16,1.9139988402792194e-35
2500,2999.386362072146,199.38930560592507,99.99999999941083,19999.999999872896,4.907838923964631e-08,8.330579699922998e-15,999.9999999999695,9999.999999999975,5.352710681267007e-12,39999.99999999989,3.694873968015771e-11,10000.0,100000.0,-6.478405149188353e-15,1000000.0,9.21082395906691e-14,-1.1162825085010655e-70,20000.0,100000.0,1.4314152467466453e-15,20000.0,0.5986481748647778,7.273831766769934e-06,5.69865401191092e-10,7.763027189537652e-08,-1.1227392490160931e-18,2.1814197450292594e-11,2.268791283734845e-11,-7.404684004397784e-81,-2.317794497252938e-75,6.425349883595582e-11,1.0442552796623267e-14,3.8019205508247005e-13,1.819337217033952e-12,-5.326006676071671e-77,-3.493967680394879e-71,4.120853008628764e-13,3.377656438850494e-14,4.195350002042765e-17,-2.6968975979670286e-67,1.377328379082722e-36,2.3556004964134805e-68,500000.0,-9.229333401623585e-68,1.0046670549451827e-67,100000.0,1.870646742695074e-68,-8.168211305589337e-69,500000.0,6.580155245210769e-68,2.827246272846922e-67,-9.0120097581155e-70,100000.0,-1.156061387294676e-72,-5.795495742042262e-73,100000.0,3.6203824376645947e-16,-1.2088679541043124e-35
2600,2999.364588624888,199.3708886847723,99.99999999926439,19999.999999868076,5.434329613629039e-08,1.485551541777795e-14,999.9999999999598,9999.99999999997,6.18495779320356e-12,39999.999999999876,3.70438444481442e-11,10000.0,100000.0,4.953709035556588e-14,1000000.0,8.899189838392093e-13,6.33912069094711e-71,20000.0,100000.0,4.0697583860065364e-14,20000.0,0.609132379000393,8.18513385265043e-06,6.903390977808479e-10,7.951676023357276e-08,8.204292481123594e-19,3.933492286882862e-11,1.939714677465849e-11,3.482849420307398e-80,3.529700081081452e-75,9.708636963471874e-11,3.177343155404749e-14,5.249798613620935e-13,2.9676482497801355e-12,-8.773134197670545e-77,2.5346160994480455e-71,3.917416422125829e-13,4.9566432308746296e-14,-1.0613609627518171e-19,2.9406285985858742e-67,-1.3206199447723708e-36,2.4843327689346387e-68,500000.0,2.4571938126154233e-67,9.483642916857655e-68,100000.0,-1.4675850785225797e-68,6.978159512531647e-68,500000.0,-8.8615775585188e-68,-1.0590536423616997e-67,6.136587822844389e-70,100000.0,-2.6206267440532487e-72,1.7200603394051284e-73,100000.0,2.911050634315148e-16,1.765013621816673e-36
2700,2999.355156944835,199.37095165196814,99.99999999915082,19999.999999848966,6.475343534494811e-08,9.486037963429055e-15,999.9999999999548,9999.999999999964,6.680982356242076e-12,39999.99999999982,4.76424823780003e-11,10000.0,100000.0,4.0040084456799616e-14,1000000.0,1.762416663218155e-12,-1.881349012934892e-71,20000.0,100000.0,1.3645841579767732e-14,20000.0,0.638941333201234,8.465663014703423e-06,7.524744574751815e-10,8.677701075897407e-08,9.666501033171963e-19,4.333077993460674e-11,2.6636982435975142e-11,-2.9341728947121956e-80,-2.7651757593278295e-75,1.1007892669968285e-10,2.054699657376906e-14,1.1376095229911545e-12,3.187586350743774e-12,1.7344012812700798e-76,-2.802279980693112e-71,5.320268947692593e-13,1.3918964088957206e-13,4.356234156567954e-17,-3.839268306383073e-67,9.339749825998785e-37,7.06130987885005e-69,500000.0,3.8970160855328724e-67,9.871954936382179e-68,100000.0,-1.1410003856641494e-68,3.5629577079219707e-68,500000.0,-6.869725326213835e-69,3.368522763341146e-67,6.862214396168429e-70,100000.0,-3.8396384220435846e-72,3.0214150636167967e-72,100000.0,4.570695371652682e-16,-4.1930838469502174e-36
2800,2999.3312143642484,199.3442100794166,99.99999999914617,19999.99999981584,8.235281328242975e-08,1.117983940801689e-14,999.9999999999625,9999.999999999962,1.2898719119487134e-11,39999.999999999825,7.582167784778411e-11,10000.0,100000.0,1.6356853442852727e-14,1000000.0,1.4762759082751269e-12,1.6949181195462182e-70,20000.0,100000.0,1.2454905416701118e-13,20000.0,0.6838179100392068,9.244371651344392e-06,8.192085587898501e-10,9.964296859709783e-08,3.374546404594246e-18,5.3435716941931095e-11,3.280255423885273e-11,-1.7530222889733063e-80,1.1959783528620276e-75,1.1010827017306004e-10,4.09533869889699e-14,7.592902720049186e-13,4.3439704107329786e-12,1.5910102869059252e-77,-1.1143994191401316e-71,4.810825830146991e-13,2.23775671058637e-13,-1.0453325912485789e-17,1.6075132343286833e-67,3.489000541554708e-37,-2.0898509008861415e-68,500000.0,-5.934873549325254e-67,-9.546650904801e-68,100000.0,-5.4622552122094e-70,-4.935554260253856e-68,500000.0,7.913161851914507e-68,-2.9253969379199435e-67,-1.0887695770210766e-69,100000.0,1.205133175298692e-71,1.4987997871893482e-72,100000.0,4.473425307655576e-16,-1.800533559183233e-35
2900,2999.322510360323,199.29516399447007,99.99999999909623,19999.999999811436,8.306402235684226e-08,1.3475209086792784e-14,999.9999999999494,9999.999999999949,1.2509961217274928e-11,39999.99999999975,6.682956676346489e-11,10000.0,100000.0,4.184714883359843e-14,1000000.0,2.320868182337139e-12,1.9188550838924893e-70,20000.0,100000.0,1.2196286472007093e-13,20000.0,0.6864313962670838,9.782917427449743e-06,8.981116491679238e-10,1.0773460823033765e-07,1.149774983946193e-18,4.9139846322753467e-11,3.066743207041024e-11,4.1757652043902514e-80,-8.971049175993773e-76,1.4570527971293707e-10,4.5120682240672505e-14,1.0687112489787229e-12,5.102977306752984e-12,-8.213689571797693e-77,-2.1416242959204025e-71,7.979765804679569e-13,2.785777963385126e-13,6.521490217215038e-17,3.938373770079658e-67,1.2327526386030689e-36,-2.3893840212189626e-68,500000.0,-3.963272914693597e-67,1.5508149485707626e-68,100000.0,-1.2784109843782626e-68,-6.0955850772742865e-68,500000.0,7.358467315879293e-68,-1.1492779547464054e-67,-1.1502931395131079e-70,100000.0,-6.341295360884409e-72,-2.6586123089681264e-72,100000.0,4.989543670194978e-16,1.7891523660236896e-35
3000,2999.272339830471,199.2716144344628,99.99999999888759,19999.99999979689,9.900695216189282e-08,2.0260889431138108e-14,999.999999999944,9999.999999999938,1.631221944098819e-11,39999.99999999973,1.0481459767008894e-10,10000.0,100000.0,6.89006008269146e-14,1000000.0,2.696721526439218e-12,1.265551146032757e-70,20000.0,100000.0,1.2750127706159e-13,20000.0,0.7264410163267645,1.0666037800374036e-05,1.0602599662339547e-09,1.1332489551403782e-07,5.399404562976898e-18,7.059730912413621e-11,4.466509845219277e-11,3.985035727315253e-80,3.5062558684152416e-75,1.7902073173257957e-10,4.6895807754230175e-14,1.6252917980702531e-12,5.235386484335782e-12,-1.0326125726910153e-76,-2.06847713937369e-72,1.062134745172913e-12,3.2570426609179316e-13,4.321727000411479e-17,1.1932916203322592e-67,9.02632422833481e-37,-6.323527023048366e-69,500000.0,4.934276961398853e-67,1.0740242591273933e-67,100000.0,9.148936064079194e-69,-4.290394374404626e-69,500000.0,-8.010842375861031e-68,-1.4934345457375257e-67,8.749359840067545e-70,100000.0,-4.2848270959937585e-72,-9.306350552034443e-73,100000.0,5.122391443889198e-16,1.0750986817181703e-35
3100,2999.245138909141,199.2759044805204,99.99999999885362,19999.999999761607,1.1380621566162256e-07,2.5886280680005684e-14,999.9999999999208,9999.999999999918,1.8017081818312698e-11,39999.99999999969,1.091832024688961e-10,10000.0,100000.0,6.812804082447618e-14,1000000.0,3.532259276972672e-12,1.256962275111736e-70,20000.0,100000.0,1.4346442437875127e-13,20000.0,0.7569727326900475,1.1195006601849806e-05,1.1452536418195716e-09,1.2260094910419723e-07,3.5427002795070955e-18,7.828878685198739e-11,4.2490688080434845e-11,-1.7011498559914817e-80,-2.8357746610202297e-75,2.0253074240594713e-10,5.565595018135619e-14,2.1086788864239875e-12,7.606846784628078e-12,9.819646334157778e-77,-5.499147364244978e-72,1.1775258479244626e-12,3.635763489268285e-13,8.106165975706495e-17,-6.442530169715552e-68,1.1860300435164183e-36,-8.662527119423964e-69,500000.0,-3.20366338954351e-67,5.444100859640415e-68,100000.0,-1.8435777437032773e-68,-3.454324168948038e-68,500000.0,1.134356507797958e-67,-2.7041024732186343e-67,4.191057364270178e-70,100000.0,3.4306799227804076e-72,3.040218975506644e-72,100000.0,7.970237692924643e-16,2.1524243027639285e-35
3200,2999.237348886115,199.22864888734895,99.9999999987149,19999.99999975035,1.237267835400945e-07,3.577793239143916e-14,999.9999999999171,9999.99999999992,2.342447997491584e-11,39999.99999999967,1.428807621112313e-10,10000.0,100000.0,9.724531685542154e-14,1000000.0,2.9477537040061843e-12,1.6433220573512364e-70,20000.0,100000.0,1.8814816655939965e-13,20000.0,0.7649415958727822,1.1820801200217018e-05,1.3372824559452913e-09,1.3180864227458464e-07,5.576129178425954e-18,8.26360974213087e-11,5.379858093107714e-11,1.4266314023355274e-80,3.5078598404072166e-75,1.9872353399275767e-10,7.117829263257201e-14,2.3169486381858024e-12,7.095832399412695e-12,-8.5672692434368e-77,-8.109780154278469e-72,1.0284764545264101e-12,3.722302611889988e-13,5.2284756379334586e-17,-1.3627928872664157e-67,-1.1832035473195385e-36,3.360553955451816e-68,500000.0,1.216631462072664e-67,-7.528685147333081e-68,100000.0,5.473052524742038e-69,7.769550287569069e-68,500000.0,5.776301250102635e-69,2.8286371778172716e-67,1.7838690694866918e-70,100000.0,1.12654201560446e-71,-6.643170753930866e-74,100000.0,8.767533211412181e-16,8.450176847027676e-37
3300,2999.222170927641,199.22720029427686,99.99999999856405,19999.99999972456,1.301676584685352e-07,3.8282370650386866e-14,999.9999999999031,9999.999999999904,2.5980338800555906e-11,39999.99999999961,1.4640169635514514e-10,10000.0,100000.0,9.888089157770853e-14,1000000.0,4.228891587938838e-12,-1.0052476789466142e-70,20000.0,100000.0,2.877621412077718e-13,20000.0,0.800424607937264,1.3333000470053317e-05,1.4333379073947175e-09,1.5151632525313787e-07,1.039231261554342e-17,9.422663659949535e-11,6.079752412436246e-11,-3.0036659446559078e-80,-1.0208961391730708e-76,2.3529483858394783e-10,9.217187102808433e-14,2.491492416130885e-12,1.0464012723912627e-11,-1.9570393199611126e-76,2.475531353496227e-71,1.523248192916772e-12,5.132658301664466e-13,9.686352282517577e-17,2.370741449974863e-67,2.589183311897345e-37,2.166053217847933e-68,500000.0,1.2506863355135838e-67,1.1651320931610817e-67,100000.0,1.5287154556733074e-68,5.926071332999238e-68,500000.0,3.6171103914330835e-68,-2.3492055710206108e-67,1.3637772279619091e-70,100000.0,-2.6644019783586156e-72,2.9950416894496323e-72,100000.0,8.472546762064578e-16,-1.832411612920384e-35
3400,2999.191029946411,199.20234880670674,99.99999999838087,19999.99999968002,1.5804944004735237e-07,4.8193583607374934e-14,999.9999999998817,9999.999999999893,2.9431170490549386e-11,39999.99999999954,1.6251792471514075e-10,10000.0,100000.0,1.4571239999068078e-13,1000000.0,5.2484776779017235e-12,-7.765815472341897e-71,20000.0,100000.0,3.5613632515177914e-13,20000.0,0.8202578986321728,1.3414432615177335e-05,1.5021760890568183e-09,1.6464291788995517e-07,9.046737184828084e-18,1.1045741255819221e-10,6.713068493980901e-11,2.3204578623693785e-80,-2.0025022811765345e-75,2.78994650633664e-10,1.012922752411687e-13,2.9510686824822464e-12,1.013337158105546e-11,-1.7617785067962428e-76,-1.8954636047386375e-71,1.981364803957447e-12,6.400143869840492e-13,1.0916153993282416e-16,5.2293426643923286e-67,-1.581227293285441e-36,-1.2102968139223392e-68,500000.0,7.616558780774105e-67,-1.0768276573289414e-68,100000.0,-9.589239785701454e-69,7.299075957422575e-68,500000.0,-7.98508773063022e-68,-2.663099829488242e-67,-6.981713421477891e-70,100000.0,-1.598270916764394e-72,-2.8931923791685106e-72,100000.0,9.0203381210693e-16,1.1806093311594378e-35
3500,2999.152258403925,199.1552410219031,99.99999999823838,19999.999999665582,1.7099396623356887e-07,6.183454109831331e-14,999.9999999998724,9999.999999999873,3.289796526163793e-11,39999.99999999952,2.1261945604593138e-10,10000.0,100000.0,2.0349453594021165e-13,1000000.0,6.650871034441401e-12,2.238336415815893e-70,20000.0,100000.0,4.0401909923451484e-13,20000.0,0.8355763407764593,1.4535192490792646e-05,1.6226076326858662e-09,1.7375641719837974e-07,1.3415997729566496e-17,1.1990407398508674e-10,7.447457262227557e-11,4.4823083865309204e-80,4.2360320708870756e-75,3.1824340946292685e-10,1.4196893096600979e-13,3.982507278180202e-12,1.3539155905606737e-11,2.3822968206115382e-76,-3.223433578541088e-71,2.142514430009086e-12,7.373490689513801e-13,1.5430426289014774e-16,4.562582403151191e-67,-3.0537881603840492e-37,-9.964075633493234e-70,500000.0,-3.268876383131185e-68,9.030714017378825e-68,100000.0,1.3066013493631637e-69,4.275594372610087e-68,500000.0,-5.647651273962323e-68,4.025312122081665e-67,-4.6255732909547125e-70,100000.0,7.827106005155133e-72,6.205993236975278e-73,100000.0,1.7297008438707783e-15,1.3705993065710982e-35
3600,2999.130085718596,199.12284517235963,99.99999999820976,19999.99999961753,1.9055625784185234e-07,8.955140986428956e-14,999.9999999998612,9999.999999999862,3.942758464829154e-11,39999.99999999939,2.2697664241444164e-10,10000.0,100000.0,2.5379726103271854e-13,1000000.0,8.849216624995353e-12,-2.123663628513161e-71,20000.0,100000.0,4.977069361477781e-13,20000.0,0.8467352215751563,1.5071150896140926e-05,1.8058361582072669e-09,1.8095793461491444e-07,1.6320371349918177e-17,1.3885249524918577e-10,9.033761112145487e-11,2.107676400536398e-80,-2.700796089731153e-75,3.385028108618928e-10,1.4432449072320266e-13,4.213539627641287e-12,1.490304930479951e-11,-2.3050136461147427e-77,1.2317620827977868e-71,2.845877970600868e-12,8.25481738823246e-13,2.285528245001303e-16,2.1333139761746132e-67,7.503685700854566e-37,3.1122170518118875e-68,500000.0,-7.854798700142783e-68,2.894998925412805e-68,100000.0,2.950183796764782e-68,9.897971954604793e-68,500000.0,7.655418227597033e-68,4.852216453996058e-67,9.357438676200897e-70,100000.0,7.789818561989028e-72,2.691130440245349e-72,100000.0,1.782274169887551e-15,1.8953026356095926e-35
3700,2999.118491983188,199.12363355091637,99.99999999802496,19999.999999606775,2.0136266314218803e-07,9.246239796642406e-14,999.9999999998281,9999.999999999829,4.569109224077252e-11,39999.99999999931,2.5527199294130745e-10,10000.0,100000.0,2.579905762269328e-13,1000000.0,1.051163451695597e-11,7.305624367350316e-71,20000.0,100000.0,5.331545100534325e-13,20000.0,0.8666990919315242,1.6363789990284112e-05,1.9633275694476764e-09,1.9399761507242454e-07,1.9754115596197495e-17,1.673177047773668e-10,9.260718798854599e-11,-6.740527996126945e-81,3.146247936237997e-76,3.983375420425176e-10,1.8657641690818043e-13,5.442815153634818e-12,1.7553889804754786e-11,2.79711161328417e-76,-9.53783013393431e-73,2.9840215070740475e-12,9.700663988085942e-13,2.3835045591437024e-16,4.995607287722567e-67,-6.64092923246479e-38,3.0631542086122115e-68,500000.0,8.064901737152516e-67,5.049094161016983e-68,100000.0,1.3989900267036998e-68,2.9121746094365005e-68,500000.0,6.009205252959332e-68,5.9237645004090463e-67,1.5733863989310832e-69,100000.0,6.337898985405511e-72,2.6703293001140947e-72,100000.0,2.5354890493216146e-15,4.950888464419264e-36
3800,2999.080957484169,199.10942574307472,99.9999999978575,19999.999999566804,2.1618376811417057e-07,1.243293566564555e-13,999.9999999998187,9999.99999999982,5.356572763824315e-11,39999.99999999927,3.00520377619499e-10,10000.0,100000.0,3.3535152007499233e-13,1000000.0,1.2576636956049584e-11,2.2676988604829452e-70,19999.999999999996,100000.0,7.087558547519197e-13,20000.0,0.900538418781318,1.723523042457259e-05,2.1744482625928094e-09,2.0822314450809752e-07,2.547880278255081e-17,1.8598472479679258e-10,1.1178320411368578e-10,-1.776549121249666e-80,3.219703590261859e-75,4.264873764114587e-10,2.0013447874736356e-13,6.049913993105663e-12,2.098485804145073e-11,1.532430620790478e-76,1.1825220002185184e-71,4.011853579460504e-12,1.2365184401707345e-12,3.638460026244226e-16,7.69519691360565e-67,8.543112308834377e-38,1.0945847531110589e-67,500000.0,1.8154178987641352e-66,2.6956746361479492e-67,100000.0,2.7144685016657432e-68,2.322341195942151e-68,500000.0,1.9127961713113157e-67,2.2799682290196287e-67,3.0645327982483084e-70,100000.0,6.000537591764815e-72,2.980276462944337e-72,100000.0,2.8447743938769507e-15,2.675936858001114e-35
3900,2999.0820838639584,199.08545539070676,99.99999999763911,19999.999999544318,2.448703462013419e-07,1.363309854172212e-13,999.9999999997852,9999.999999999787,5.636670165268063e-11,39999.999999999156,3.5840401675643316e-10,10000.0,100000.0,3.97277352711468e-13,1000000.0,1.3321518204925949e-11,4.560008716421584e-70,19999.999999999996,100000.0,7.689634831487809e-13,20000.0,0.9419377022601162,1.7927042405954666e-05,2.274057564786137e-09,2.1787702476223192e-07,2.8721708578833585e-17,2.0641151396198756e-10,1.1583235164283493e-10,4.649980154540346e-80,1.566208767424113e-75,4.735701253738552e-10,2.331027824718534e-13,7.31290732550789e-12,2.446219137076211e-11,-6.5651884932349e-77,4.2620222659750485e-71,4.236499839742001e-12,1.474928540187523e-12,4.1314654586135535e-16,1.2351236422933005e-66,9.159191741048525e-37,1.0375193986839247e-67,500000.0,1.6245958484104269e-66,3.196701463255478e-67,100000.0,3.789424927950064e-68,1.1536524161599275e-67,500000.0,1.8042856040744918e-67,6.577282129552655e-67,2.2412475225992358e-69,100000.0,2.240170112363883e-71,3.992867141747287e-72,100000.0,3.2224341673525645e-15,3.8186717705806874e-35
4000,2999.0384404849924,199.0416403387012,99.9999999975064,19999.999999496493,2.650783341844388e-07,1.6690115810670714e-13,999.9999999997684,9999.999999999762,6.447205971726558e-11,39999.99999999907,4.1872895094819733e-10,10000.0,100000.0,5.008152890140042e-13,1000000.0,1.7386539449724447e-11,3.369447670795633e-70,19999.999999999996,100000.0,9.847393674887262e-13,20000.0,0.9529437881737346,1.919151147690033e-05,2.4678671369045613e-09,2.3658684869224652e-07,3.569083327091117e-17,2.440498705364004e-10,1.3239183298945625e-10,4.248284076904549e-80,3.431458965363529e-75,5.146808012588388e-10,2.725911826386264e-13,8.583680044269277e-12,2.675918950230242e-11,3.578319007646331e-76,6.336396107632341e-71,5.057350609114135e-12,1.7031302069556565e-12,5.868513465475918e-16,1.7810348480221571e-66,3.095991876453514e-36,1.9910238028715383e-67,500000.0,3.901295786530573e-66,4.518545670300437e-67,100000.0,8.90844313037263e-68,1.6554358474561632e-67,500000.0,4.795104658868051e-67,8.951444166872412e-67,2.9117970824384605e-69,100000.0,2.1841312058462794e-71,8.701227969623312e-72,100000.0,4.011037142344266e-15,7.60600906972012e-35
4100,2999.016618011723,199.0127083898891,99.99999999726525,19999.999999461787,2.8499873494153735e-07,1.8899514563384091e-13,999.999999999733,9999.99999999973,7.61001293940832e-11,39999.99999999897,4.600953230100591e-10,10000.0,100000.0,5.826179835886113e-13,1000000.0,1.8856241979197793e-11,7.755806448697761e-70,19999.999999999996,100000.0,1.1431774814789204e-12,20000.0,0.9900822316872868,2.0220312005658176e-05,2.785019771160222e-09,2.49847214045908e-07,4.242510051204701e-17,2.6840091783280405e-10,1.4379007959600592e-10,1.3393032461654111e-79,1.0070947751344113e-74,5.739947919755824e-10,3.234226106888872e-13,9.380353369677862e-12,3.276347977972271e-11,6.414202731601627e-76,1.0172041584626436e-70,6.003407036532704e-12,1.9369459619985547e-12,7.015645148438586e-16,2.539063281217663e-66,8.42311280045678e-36,2.7078081570101976e-67,500000.0,4.866573572103919e-66,5.437682331777616e-67,100000.0,1.185866047631386e-67,2.982263959913445e-67,500000.0,6.262543214450361e-67,1.8674091000483147e-66,2.7976975848287173e-69,100000.0,3.080032668699809e-71,8.131411412904099e-72,100000.0,5.254262824438484e-15,8.262814726245545e-35
4200,2999.012500160446,198.98085357834742,99.99999999709613,19999.99999940256,3.164538807969453e-07,2.271236302497515e-13,999.9999999997136,9999.999999999702,8.276276931148083e-11,39999.99999999884,5.25633946393119e-10,10000.0,100000.0,6.589602745283459e-13,1000000.0,2.21408148913241e-11,8.412829251816857e-70,19999.999999999996,100000.0,1.2852284658008138e-12,20000.0,1.0143067400006596,2.0606394458885324e-05,2.915576969697449e-09,2.6678559399776545e-07,5.111772951012535e-17,2.976766796250148e-10,1.6296965580766917e-10,1.817770874766409e-79,1.2909005314322828e-74,6.480930293150082e-10,3.541997858542427e-13,1.148088050220093e-11,3.6298262537405704e-11,6.476676989499368e-76,1.7928563549958123e-70,7.1340028551241e-12,2.2160955442966847e-12,8.116981285630439e-16,4.136362104364341e-66,1.0985799028394026e-35,3.50780901672627e-67,500000.0,5.81733135655103e-66,7.638501745567126e-67,100000.0,1.7635440765239743e-67,5.0208203698535564e-67,500000.0,8.260554681691897e-67,2.4543087636164025e-66,6.936147920260115e-69,100000.0,5.90456380080775e-71,1.7209515267115815e-71,100000.0,5.9652027392483e-15,1.3913162993488476e-34
4300,2998.9624891686503,198.97255376869802,99.9999999968428,19999.999999363274,3.447012803298804e-07,2.7587980689388677e-13,999.9999999996776,9999.999999999676,9.52681845394732e-11,39999.999999998676,5.712309733890021e-10,10000.0,100000.0,7.972389794142847e-13,1000000.0,2.6228830494900292e-11,1.5674736774426293e-69,19999.999999999993,100000.0,1.5225195673932114e-12,20000.0,1.0141011632722585,2.1789964115388294e-05,3.121866266230451e-09,2.79299777203593e-07,5.918584203523517e-17,3.286475791984395e-10,1.7954922184990334e-10,2.857457978434302e-79,2.4517705745823918e-74,6.959541278831361e-10,4.189480344430156e-13,1.2525788812386241e-11,4.164328209877448e-11,1.2098447941145175e-75,2.5830888644516238e-70,8.189818205128658e-12,2.4473218133743513e-12,1.0067826129119521e-15,5.152090340557972e-66,1.4372463322893302e-35,4.5687491271187524e-67,500000.0,9.975078877925898e-66,1.2479932502699468e-66,100000.0,2.289323728454879e-67,6.484494873378748e-67,500000.0,1.3464338823569322e-66,3.3227427044770026e-66,8.149095137185372e-69,100000.0,9.6917166307192e-71,2.5160467217867658e-71,100000.0,7.680143850055815e-15,1.8066456909834345e-34
4400,2998.939407742205,198.95309620028345,99.99999999664645,19999.999999324216,3.659233501769361e-07,3.168347678525284e-13,999.9999999996302,9999.999999999636,1.056220770419643e-10,39999.999999998545,6.694625867659782e-10,10000.0,100000.0,9.360242663933692e-13,1000000.0,3.06959751834157e-11,2.323745833226424e-69,19999.999999999993,100000.0,1.8574788555764203e-12,20000.0,1.0447999416364109,2.3092838190444368e-05,3.4109905590250382e-09,2.9078126349677555e-07,6.971272687000252e-17,3.648524145247638e-10,1.9423922661899432e-10,3.978049324154406e-79,3.966562647501019e-74,7.939135222781118e-10,4.776419066499492e-13,1.477306334235294e-11,4.62868607144406e-11,1.896930570894193e-75,3.77332653047593e-70,9.479710024655692e-12,2.8727976437598596e-12,1.2844664470679231e-15,7.176046423739439e-66,2.1566251131147358e-35,7.010373755702323e-67,500000.0,1.2089851036370193e-65,1.7036972581388834e-66,100000.0,3.697905549678465e-67,1.037140408168826e-66,500000.0,1.7017338195791322e-66,5.04802775089673e-66,1.4115061075888879e-68,100000.0,1.3664224158744612e-70,3.6357518315317756e-71,100000.0,8.915605354605457e-15,3.1212074986968405e-34
