miliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2200,2999.476414509348,199.48324431850307,99.99999999962031,19999.999999921973,3.1735952436803626e-08,-2.743747459800286e-15,999.9999999999809,9999.999999999989,1.6839851783206833e-12,39999.99999999991,3.0175598400989784e-11,10000.0,100000.0,-1.2835531017981917e-14,1000000.0,2.7609371150261376e-13,1.016943206005734e-70,20000.0,100000.0,-3.5501248032205035e-14,20000.0,0.5257933200403984,5.540138620032341e-06,3.87460332916916e-10,5.6436822924674906e-08,7.612595985402706e-19,1.1263709403232327e-11,9.233328557149589e-12,2.1100661213162353e-81,2.4102697517312224e-75,4.678668100502256e-11,5.081701988567735e-15,4.395726731803011e-14,-1.5502044176366918e-13,2.0567151989030638e-76,2.7195478359930635e-71,2.151091892920073e-13,2.838229483835266e-14,1.713555523916469e-17,-4.077874096991396e-67,-6.013131557411417e-37,3.2454041971064646e-68,500000.0,7.628918266947618e-67,-6.027909331173491e-68,100000.0,1.0942838827165616e-68,-4.896998418794974e-68,500000.0,-7.2819760701610155e-68,-6.126173325070836e-68,-4.50056369254947e-70,100000.0,6.830927729430749e-72,-3.029655672916101e-73,100000.0,-1.044203128840732e-16,2.1223244249453118e-35
2300,2999.461882954635,199.4443816659265,99.99999999957551,19999.999999905514,3.704787653094559e-08,9.556826573120536e-15,999.999999999984,9999.999999999975,6.094390322101597e-12,39999.99999999995,1.7378170964382007e-11,10000.0,100000.0,-4.376048860553461e-15,1000000.0,6.355377512241545e-13,-1.3551109849740013e-70,20000.0,100000.0,-1.3423360819238925e-15,20000.0,0.5436153698273983,6.213687427844862e-06,4.6125131390525474e-10,5.6908993673211666e-08,-5.376370506208191e-19,1.1154816645409563e-11,8.871282313976387e-12,3.64861513267182e-80,-2.1433522962005277e-75,5.941601100202423e-11,2.023689134097419e-14,3.3044498860892144e-13,1.0347299868024211e-12,9.108363075468079e-77,7.889918470711115e-72,2.0434760694941285e-13,9.6779933566068e-14,4.1768568478206225e-17,-4.1063872518505897e-67,1.4541232367582705e-36,1.6611286841173954e-69,500000.0,-1.4897456408285514e-67,5.407403565501452e-68,100000.0,-2.3968085015667274e-69,7.655500920440959e-68,500000.0,1.0825833558533684e-67,3.702443466208957e-67,2.9723974514191504e-70,100000.0,-5.129305882530051e-72,9.815196226151449e-73,100000.0,3.1026229045661687e-16,-1.13827194864678e-35
2400,2999.4123168796386,199.43719071689517,99.99999999938147,19999.999999895746,3.5581836710738267e-08,-2.211091279440114e-15,999.9999999999823,9999.999999999984,2.9698692398890835e-12,39999.99999999992,3.62517781174769e-11,10000.0,100000.0,-9.056772398238704e-15,1000000.0,2.395025924626678e-13,8.708102250568213e-72,20000.0,100000.0,-2.6843813969197434e-14,20000.0,0.5628230299642641,6.5021008738727955e-06,5.465426122991955e-10,6.78497234236099e-08,5.197611196008956e-19,1.73015868877299e-11,1.1005858417931227e-11,2.0873274751248512e-81,5.090749802002187e-76,5.097650579064246e-11,9.539868047830708e-15,2.479842633890518e-13,4.820903370950965e-13,6.018075436965992e-77,-1.7113353086828914e-71,1.0058046908334204e-13,6.218826730152508e-15,2.3865049385447937e-17,1.870687561979608e-67,3.1024565158144768e-37,2.9716230059488544e-68,500000.0,-2.7013508679497232e-67,-7.1428186439319965e-68,100000.0,2.3716684962389462e-68,-4.346371638138217e-68,500000.0,7.594375665529689e-69,-8.100633861586848e-68,-9.750578161612786e-70,100000.0,-1.0246877382622435e-71,2.0694399526902269e-72,100000.0,-1.2541423680644264e-16,2.034179470712003e-35
2500,2999.389564854755,199.38518588473116,99.99999999933331,19999.999999884516,4.4248400150796325e-08,1.4859264878683037e-16,999.9999999999674,9999.99999999998,8.36929217567807e-12,39999.99999999988,3.5434449661497496e-11,10000.0,100000.0,2.9904657050622635e-14,1000000.0,-1.674729438087704e-14,-1.2513342203728177e-70,20000.0,100000.0,4.314903069760532e-14,20000.0,0.6074862635621068,7.033620426109599e-06,6.463868379826552e-10,6.881673248139175e-08,8.554848680182873e-19,2.493408371456953e-11,1.9355855856261872e-11,-9.560329876286454e-81,1.7931376132013112e-76,9.122303844132945e-11,1.7782767455911458e-14,4.5013923795343887e-13,6.808863962545509e-13,-1.2054285298255687e-76,2.674938979912158e-71,4.225729584311128e-13,1.7286643468636038e-13,4.9634666463666024e-17,1.7287331405271804e-67,-1.875590286769076e-36,2.0725694534557034e-68,500000.0,-1.8922960521620608e-67,-1.7073703393940058e-68,100000.0,2.258326276540731e-68,2.7567054497615176e-68,500000.0,9.45709605634242e-68,8.226381844532492e-68,6.461987267417938e-71,100000.0,5.427310216863037e-72,3.194986916968888e-72,100000.0,3.1827690909271133e-16,1.6147785613953036e-35
2600,2999.392056377187,199.3804065469485,99.99999999931174,19999.999999864216,5.499192977208853e-08,1.2979788988973437e-14,999.9999999999746,9999.999999999973,6.003171763289197e-12,39999.99999999989,4.041176447742419e-11,10000.0,100000.0,4.3509511971964775e-14,1000000.0,7.95445183881914e-13,-1.667082914659477e-70,20000.0,100000.0,2.445120234116347e-15,20000.0,0.6115544629331294,7.666528287471847e-06,6.831024711344836e-10,8.482804725711862e-08,6.973328989211857e-19,2.4189194771973392e-11,2.401771972648659e-11,3.8655368826256454e-80,-3.554596319893122e-75,9.778221105391773e-11,2.0807854591951173e-14,6.29521656760965e-13,3.2583062647354535e-12,-8.645078868426319e-79,2.0254958749671713e-71,1.0743768326281141e-13,1.5240721892527342e-13,3.3150012515022895e-18,-2.729154518017852e-67,-1.3302005837696233e-36,1.3027763072224857e-68,500000.0,-2.877007613192114e-67,4.5881400947264293e-69,100000.0,-4.757633089066997e-69,-4.455019149270743e-68,500000.0,1.0833341088345307e-67,-1.7541499644299774e-67,-9.06631593496621e-70,100000.0,2.6761344339533913e-72,-1.8498730176661744e-72,100000.0,4.967976533044604e-18,1.8220692729730186e-35
2700,2999.3620710179885,199.36529952727003,99.99999999920215,19999.99999985368,7.226567054649461e-08,7.28033888596271e-15,999.9999999999671,9999.999999999962,8.548274890431457e-12,39999.999999999876,4.5658193389550245e-11,10000.0,100000.0,1.7863807985284107e-14,1000000.0,2.530891857160552e-13,3.4248150303670254e-71,20000.0,100000.0,2.377442122676929e-14,20000.0,0.6555244550826429,9.046288138352673e-06,8.044146709894063e-10,9.136341136950923e-08,3.551755162023419e-18,3.286033148323007e-11,2.9062450604315108e-11,-2.5914843233182853e-80,-1.6503246913530772e-75,1.1308069436752273e-10,3.883538129168999e-14,5.486926075865569e-13,2.0832183774542093e-12,5.196046247843704e-77,-1.9705927181045678e-71,4.1012507820885763e-13,1.2809035902475037e-13,-1.667554130637359e-17,-3.061717003053647e-67,-1.8502731732619205e-36,-3.906011708132643e-69,500000.0,-6.192151899044414e-67,6.180642081859911e-68,100000.0,1.2564025281731567e-68,6.623935724874588e-68,500000.0,-2.719261713923421e-68,-1.6857794684712123e-68,6.12820812409182e-70,100000.0,4.4731932567907965e-72,-2.7235233410500475e-72,100000.0,-9.336381125285869e-17,2.2274989935569355e-35
2800,2999.3425917716613,199.32899058305404,99.99999999916609,19999.999999821637,7.697798713244154e-08,1.3551785456067317e-14,999.9999999999535,9999.999999999958,1.2310916150749218e-11,39999.99999999981,6.303148444202719e-11,10000.0,100000.0,4.1574090370791335e-14,1000000.0,2.335025596296948e-12,7.1182263463709464e-71,20000.0,100000.0,7.019787125548043e-14,20000.0,0.6857752782177113,9.20203211775088e-06,8.357607538557519e-10,9.93436796449599e-08,3.0055058187310862e-18,4.921546666171739e-11,3.3814060950811326e-11,1.771900312161537e-80,-8.136319685328436e-77,1.0617328710273916e-10,4.1531779112716235e-14,6.270753467510193e-13,3.822597852852325e-12,-7.222820882852317e-77,9.569254052617472e-72,4.69047470593222e-13,1.2881408437967356e-13,1.6725651957302157e-17,2.4098160362543933e-67,-4.1701676894880324e-37,4.0711542379943716e-68,500000.0,4.510578803036069e-67,2.73537332577186e-68,100000.0,-1.2768313529850817e-68,5.229108980292334e-68,500000.0,-2.3168442058914067e-69,-2.5295550833576307e-67,3.116562017047793e-70,100000.0,5.702900685018321e-72,7.818585814500957e-73,100000.0,5.112168066205805e-16,-1.7588493318598226e-35
2900,2999.296125976574,199.29909821380835,99.99999999902934,19999.999999814005,8.895826927575185e-08,1.6670062519245222e-14,999.9999999999441,9999.99999999994,1.5577797750802934e-11,39999.999999999796,9.007756604006795e-11,10000.0,100000.0,4.759396421040794e-14,1000000.0,1.8552103541898874e-12,2.2833578269185256e-71,20000.0,100000.0,8.809597802167738e-14,20000.0,0.6953211679942793,1.0165587471108759e-05,1.007028421961892e-09,1.0971112344289641e-07,2.0456612864824305e-18,5.843241523807257e-11,3.847070863383627e-11,1.4830885595092916e-80,1.628633267098943e-75,1.508878565876509e-10,3.6962013578311984e-14,1.3919691434272833e-12,5.355412802537445e-12,-1.0478633438211105e-77,1.7433113823175318e-71,7.907627140853093e-13,2.5266727185108983e-13,1.6771415750770344e-17,-6.42311520774221e-69,-1.08326555935036e-36,-1.5640627171370064e-68,500000.0,2.722361834760251e-68,-2.3371725427273416e-68,100000.0,4.4310941328734466e-69,1.6317626959016232e-68,500000.0,1.0532709488866798e-67,2.746165491409278e-68,-7.409958767644938e-70,100000.0,8.309943739305517e-72,2.7793885715627536e-73,100000.0,3.8654433881639554e-16,-1.5783595291557273e-38
3000,2999.2658091125522,199.27289239227125,99.99999999897221,19999.999999787535,9.953755307149589e-08,2.9309857037294167e-14,999.9999999999372,9999.99999999994,1.7382996568883718e-11,39999.999999999745,8.099036476856498e-11,10000.0,100000.0,8.973445955218999e-14,1000000.0,2.143235356121897e-12,6.9282373358765246e-71,20000.0,100000.0,1.7811693840976759e-13,20000.0,0.7158410842529382,1.0213926937746723e-05,1.0970387873735733e-09,1.1302645400495677e-07,4.9549408724142746e-18,5.465140826171295e-11,3.836724637990493e-11,-3.5215587282004735e-80,-2.451965700365265e-75,1.7005573759595175e-10,6.222880612193032e-14,1.6935829662249187e-12,6.019935934700011e-12,-6.705755348408798e-77,-7.607424912120036e-72,1.076092948404361e-12,3.38464059515073e-13,3.0180223017152374e-17,2.5000059187497822e-67,8.135560315521373e-37,-2.682070892929009e-68,500000.0,-2.3556452611100278e-67,-1.2089235279369992e-68,100000.0,1.9402203268166684e-68,-1.0005756216217092e-68,500000.0,-2.4558783057141437e-69,2.78702538791408e-67,7.469542790595134e-70,100000.0,4.393986934909862e-74,1.0425105761357984e-72,100000.0,5.199361181716012e-16,1.69601267893773e-35
3100,2999.2602917149584,199.25649276062052,99.99999999884501,19999.999999774034,1.0632182347050102e-07,3.1406320231141725e-14,999.9999999999219,9999.99999999992,1.999762951030906e-11,39999.99999999973,1.2061076371047302e-10,10000.0,100000.0,7.323260100692401e-14,1000000.0,2.7705325089776623e-12,-1.1001062698821407e-71,20000.0,100000.0,1.4122506829173785e-13,20000.0,0.7417308770937446,1.166699684842797e-05,1.1107958610884223e-09,1.2048200911189328e-07,5.371298610284886e-18,6.99303107893439e-11,4.7891073347488256e-11,3.562275515025646e-80,-1.7338315486976547e-75,1.8777208988189708e-10,5.580797013493222e-14,1.6877409600985567e-12,7.132676261720162e-12,1.8418471986332592e-76,3.3167999541764638e-71,1.2409793724591098e-12,3.983897953252057e-13,5.1596542204773986e-17,-1.4277769155294184e-67,-5.4627539148578157e-39,1.561891505480143e-68,500000.0,-5.757776148660286e-67,9.164973233868801e-68,100000.0,5.405623834679915e-70,-2.4771837095966604e-68,500000.0,6.595821579680344e-69,1.7021335086613483e-67,-3.69842880870785e-71,100000.0,9.820845496617467e-72,-1.9592669195395087e-72,100000.0,6.396155507329641e-16,-1.077387326743551e-35
3200,2999.231300552331,199.2172948787134,99.99999999870322,19999.999999728956,1.3055596026205967e-07,3.4460668903095814e-14,999.999999999911,9999.999999999922,2.2392978072165744e-11,39999.99999999968,1.3934710234808883e-10,10000.0,100000.0,9.381773244899866e-14,1000000.0,3.1390573074043374e-12,1.1646467841165437e-70,20000.0,100000.0,1.7204197221325694e-13,20000.0,0.7673823443141914,1.167457358534905e-05,1.3492573526514653e-09,1.3667835008370062e-07,7.409515284324938e-18,8.684952837755961e-11,5.354241533064273e-11,4.0941831897845585e-80,-3.430231883308506e-75,2.052386566839883e-10,6.863868040861482e-14,2.067692893483318e-12,7.165958834698927e-12,-1.798070759626287e-76,-2.2345135212336763e-71,1.3968563099626997e-12,4.80698351934519e-13,4.908555106088018e-17,3.496478520419374e-67,-8.90464503852453e-37,3.860376487676379e-68,500000.0,-6.279614160369579e-67,-3.745809268625589e-68,100000.0,-7.98130486736125e-69,-1.8310691222000061e-68,500000.0,3.080715517742232e-68,1.5784352538273626e-69,-9.326861067322258e-71,100000.0,-9.890000130463832e-72,2.8364846244920954e-72,100000.0,6.318186243290349e-16,-3.557240340527147e-36
3300,2999.1943915368006,199.20780565618622,99.99999999851035,19999.999999715757,1.4028258971364448e-07,3.925158777520823e-14,999.999999999902,9999.999999999909,2.5259290904473793e-11,39999.999999999614,1.418976970536098e-10,10000.0,100000.0,1.144415640622559e-13,1000000.0,4.5484937290163386e-12,-7.99806230692709e-71,20000.0,100000.0,2.0344815106708303e-13,20000.0,0.7817665867402457,1.2643145998726866e-05,1.4700579349900312e-09,1.448976852433282e-07,9.376672869155482e-18,1.0232110557837293e-10,6.19332028950768e-11,-1.0933276285459038e-80,-2.1467415000236e-75,2.5261360944354456e-10,9.731026406428079e-14,2.331624680087768e-12,8.13668669168819e-12,-1.2042526742129936e-76,3.992958582869947e-71,1.8010293641429215e-12,5.984377273505972e-13,8.956911032331428e-17,-1.964035584232258e-67,1.6778684025579233e-36,3.281801328215288e-68,500000.0,-6.5450620186498806e-68,-4.912060603405898e-68,100000.0,-1.6437049932083568e-68,-4.998163751175801e-68,500000.0,5.120266402672414e-68,-1.3885528335800865e-67,-9.035205790375371e-71,100000.0,-1.7064208788571016e-72,1.2429761927537149e-73,100000.0,1.1733457724101825e-15,-5.226565946508809e-36
3400,2999.1815258262022,199.17579740235072,99.99999999843814,19999.999999699558,1.5219118685937663e-07,6.182552092288399e-14,999.99999999988,9999.999999999896,2.8454096063844144e-11,39999.999999999556,1.8449249013204096e-10,10000.0,100000.0,1.3578301090299848e-13,1000000.0,5.987490172634262e-12,8.374631707782229e-71,20000.0,100000.0,2.832815410962843e-13,20000.0,0.822625970928484,1.4040627645674392e-05,1.5737597959394437e-09,1.6153965653039194e-07,1.1843897227542006e-17,1.1373860916364015e-10,7.205535310574762e-11,-4.400588531288687e-80,1.5728019024897546e-75,2.741002071721276e-10,1.1328274374958906e-13,2.875122244033316e-12,1.1398816547085724e-11,1.2473909961836916e-76,-4.206273010742642e-72,2.0178196218242082e-12,6.090939769559375e-13,1.0242423571864229e-16,-2.5842299369974713e-68,1.9644231744943297e-36,5.638333735662134e-69,500000.0,9.52573287535371e-69,-2.009121289316011e-68,100000.0,7.33377186617684e-69,-2.944018096683359e-68,500000.0,-5.870892452835839e-68,-2.266763243587022e-67,-6.068182506041418e-70,100000.0,3.774345647590065e-73,-2.5320130632971915e-72,100000.0,1.217334127393758e-15,1.8670546088606158e-36
3500,2999.1751670538342,199.16475443615357,99.99999999836487,19999.999999648535,1.7376111402917193e-07,6.643468006282038e-14,999.9999999998741,9999.999999999882,3.582348397641945e-11,39999.99999999946,2.0844578549634983e-10,10000.0,100000.0,2.0790124252408298e-13,1000000.0,7.052564134234537e-12,1.0420155813639254e-70,20000.0,100000.0,4.260353395666791e-13,20000.0,0.849351738557721,1.4119170811512e-05,1.6656322789237346e-09,1.6665297101647458e-07,1.2612310790174226e-17,1.301994862075177e-10,8.09555089732479e-11,4.073008716820123e-80,-3.867844151785796e-75,3.046882764212141e-10,1.248003041918606e-13,3.372879530353719e-12,1.3584779568832897e-11,-3.2936513852417225e-78,2.862126490152198e-71,2.031264950878164e-12,7.151747751285354e-13,1.7139520914076536e-16,2.2385650565856354e-67,2.23968983126725e-36,3.977581739361703e-69,500000.0,1.4180132202045002e-68,1.3367997984206148e-67,100000.0,9.978241824269671e-69,-3.116436812800131e-68,500000.0,-3.866257870732904e-68,-7.462279889485388e-68,8.584895703140641e-70,100000.0,-5.661402001968541e-72,-4.763116956692942e-73,100000.0,1.430826756446091e-15,-2.0230767282475068e-36
3600,2999.1268286624204,199.12537810101918,99.99999999818996,19999.999999619322,1.8984476545615558e-07,8.989829083699959e-14,999.9999999998565,9999.99999999985,4.145601558249497e-11,39999.99999999938,2.2754444892440502e-10,10000.0,100000.0,2.194004689910678e-13,1000000.0,8.89114206185742e-12,9.944685480793601e-71,20000.0,100000.0,5.000264215066157e-13,20000.0,0.8624133647868437,1.575798701844589e-05,1.8658114893946345e-09,1.811522840245893e-07,1.4267888350326993e-17,1.483952212520729e-10,8.46286475872192e-11,2.6628772342890457e-80,-6.363945518776448e-76,3.3103777096223405e-10,1.5648268493034959e-13,4.3516674462123896e-12,1.554408613676669e-11,9.80428562778518e-77,-1.0400956815513802e-71,2.660061365985893e-12,8.276323639688484e-13,1.7845911625355188e-16,3.941113213718767e-67,4.607435981309594e-37,2.828251859214143e-68,500000.0,9.60681401812231e-67,1.4888745946568523e-67,100000.0,2.6409450942292407e-68,-4.04471697707497e-68,500000.0,-2.830173166081241e-68,1.6704151985785153e-67,1.184402791706875e-69,100000.0,-1.5377925933172674e-72,9.990554508975276e-73,100000.0,1.7384031750306494e-15,5.186124369799452e-36
3700,2999.1063015910745,199.11823887004644,99.99999999795648,19999.999999606982,2.0708301518209933e-07,1.0522435577417942e-13,999.9999999998381,9999.999999999827,4.298073903233011e-11,39999.99999999937,2.665064982393262e-10,10000.0,100000.0,2.908783410338245e-13,1000000.0,9.738148052219677e-12,1.121038759598637e-70,20000.0,100000.0,6.038903272190859e-13,20000.0,0.8873116617287023,1.6379627598549627e-05,2.0390790920506736e-09,1.933596207002418e-07,1.9835602097622577e-17,1.7289650432978971e-10,9.516135235255138e-11,4.652343313980533e-80,3.6754091515143235e-75,3.8460891058051265e-10,1.6671272362231944e-13,5.409194424381918e-12,1.6666318249649952e-11,1.458635497421749e-76,4.5003148505001707e-72,3.1607431449490138e-12,1.0449767737762277e-12,3.0035097314059934e-16,9.667011187410924e-67,2.820886756928153e-36,6.688444791246322e-68,500000.0,9.162412447657847e-67,1.605417409991339e-67,100000.0,3.017494432729971e-68,5.4204204786092204e-68,500000.0,1.5737061487033884e-67,4.1366535189888207e-67,7.866580687904777e-70,100000.0,1.1740402015336752e-71,1.0267372924297316e-73,100000.0,2.2227336992474313e-15,1.8545736812629615e-35
3800,2999.08244684624,199.09202865458084,99.99999999787315,19999.999999574113,2.200496252349819e-07,1.1424466476543304e-13,999.9999999998059,9999.999999999807,5.1981349046450736e-11,39999.99999999925,3.0225102636309173e-10,10000.0,100000.0,3.225148950363987e-13,1000000.0,1.229470103757174e-11,2.3983029728339468e-70,19999.999999999996,100000.0,7.108656448621805e-13,20000.0,0.8965667267596513,1.6863527615623274e-05,2.1063466444448184e-09,2.120867640418881e-07,2.3301895838795436e-17,1.9227355865407138e-10,1.0792331863708403e-10,5.267818969047361e-80,-1.3080086234619493e-75,4.216799382802397e-10,1.9757886238358988e-13,6.411792584210814e-12,2.057022311141699e-11,-7.2500927998052e-78,1.3806982393353047e-71,3.6241750414170475e-12,1.2903455334637689e-12,3.6716014840938727e-16,7.462855629719399e-67,7.088201269105486e-37,9.380238826995853e-68,500000.0,1.7473923222818688e-66,1.646760358914362e-67,100000.0,2.51408398480787e-68,1.0683686206658457e-67,500000.0,2.067190195914795e-67,2.370209892247828e-67,1.4185603682301444e-69,100000.0,2.6400592419474796e-72,1.8914936031664046e-73,100000.0,2.7077830087488834e-15,4.030506592713365e-35
3900,2999.058856464439,199.07577017604467,99.99999999765234,19999.999999535834,2.42430882829579e-07,1.4304528930427624e-13,999.9999999997934,9999.999999999798,5.916173516844696e-11,39999.99999999918,3.558477750734063e-10,10000.0,100000.0,3.880621637758096e-13,1000000.0,1.3297352644791168e-11,1.2789993451191419e-70,19999.999999999996,100000.0,7.532777835285024e-13,20000.0,0.9295525254319262,1.7823568273926697e-05,2.410769471879605e-09,2.247748953143733e-07,2.9619594447021984e-17,2.134971737973219e-10,1.1569214729150827e-10,-7.321250003461772e-81,1.370407245834884e-75,4.741579498925186e-10,2.3774964417413567e-13,6.805696814051289e-12,2.3855748119447895e-11,1.638740424820463e-76,3.661613306346473e-71,4.6505742136668865e-12,1.4764249592871577e-12,4.444989244017389e-16,1.0968332752252354e-66,2.94793829497923e-36,9.435780912691577e-68,500000.0,2.583577396051545e-66,1.8482657539056267e-67,100000.0,3.6968327074867586e-68,1.5669760328003526e-67,500000.0,2.193478838044492e-67,9.6768142076032e-67,1.893691857489141e-69,100000.0,2.466029204442988e-71,3.9584966450169276e-72,100000.0,3.3085009787557445e-15,3.613352782034473e-35
4000,2999.039768393795,199.03498882498718,99.99999999749431,19999.9999994944,2.6413035315892247e-07,1.5793507616947712e-13,999.999999999758,9999.99999999977,6.529997562516202e-11,39999.99999999908,4.1832948206904884e-10,10000.0,100000.0,4.685666195689742e-13,1000000.0,1.7065109050457813e-11,3.7612515433996304e-70,19999.999999999996,100000.0,9.276515363771028e-13,20000.0,0.9618972319807008,1.8642501549537943e-05,2.5616274497418746e-09,2.3165141593467093e-07,3.432591691494238e-17,2.2948051847271293e-10,1.2938533745365748e-10,7.015550604165132e-80,3.729077827791691e-75,5.142177677611235e-10,2.7105451659311784e-13,8.53106969468824e-12,2.8546979314573083e-11,3.9179252737235e-76,4.868269785071425e-71,5.030349282358365e-12,1.6873166166239744e-12,5.21935577452589e-16,2.30936478115647e-66,5.235099566968478e-36,1.9942767461405496e-67,500000.0,3.670805166155794e-66,4.1588435082588547e-67,100000.0,6.012662804379651e-68,2.140746496260412e-67,500000.0,4.1104882271945376e-67,8.334157842404761e-67,3.5466979508497875e-69,100000.0,2.4554606073803494e-71,5.568991229528132e-72,100000.0,4.480179890655124e-15,8.011690895124789e-35
4100,2999.0087561324262,199.02925337208984,99.99999999721942,19999.99999945692,2.872958011910672e-07,1.8731639928962984e-13,999.9999999997332,9999.99999999974,7.45459594734737e-11,39999.999999998974,4.6212115904953355e-10,10000.0,100000.0,5.922354128015769e-13,1000000.0,1.995181728428748e-11,4.9423271012005905e-70,19999.999999999996,100000.0,1.0891729106221382e-12,20000.0,0.9841707173709842,2.007631736393084e-05,2.674708272086431e-09,2.4462885120321247e-07,4.395787028293613e-17,2.5577001446135746e-10,1.4424479769144612e-10,8.277261253900158e-80,1.280407670980289e-74,5.794025178991819e-10,3.1264677009750846e-13,9.542660679236739e-12,3.158120018049468e-11,6.106146378029665e-76,1.3830834744393182e-70,6.171896813849993e-12,1.853353161183997e-12,6.766905884267084e-16,2.5170401877045644e-66,5.3768337248366144e-36,2.1694131286831862e-67,500000.0,3.8505666996553886e-66,4.558413161263603e-67,100000.0,1.1043718912055918e-67,3.583245564506428e-67,500000.0,5.0813526397664476e-67,1.8300116532144697e-66,4.4803492901181906e-69,100000.0,4.9633330261167086e-71,9.4745515991766e-72,100000.0,5.059070718047001e-15,9.664205980764796e-35
4200,2998.986711435904,198.9868762214208,99.9999999970377,19999.999999415693,3.2447181783442006e-07,2.206769432710755e-13,999.9999999997009,9999.99999999971,8.484374233978225e-11,39999.99999999881,5.060028917477193e-10,10000.0,100000.0,6.706072394327734e-13,1000000.0,2.2516002441197565e-11,8.961418029007315e-70,19999.999999999996,100000.0,1.3013594352070593e-12,20000.0,1.0174257444485295,2.1103536168485804e-05,2.9002262864927135e-09,2.702078894352763e-07,4.883344542084291e-17,3.0155158377821436e-10,1.656778937885741e-10,1.2403636308209038e-79,1.862048203391563e-74,6.498656302160911e-10,3.5076809768294366e-13,1.1197154318919572e-11,3.574458789955962e-11,5.873511563701875e-76,1.9015270753421667e-70,7.177695344248216e-12,2.1756818768787567e-12,8.541874235414798e-16,3.7996027310462263e-66,8.830988886856982e-36,3.216739244525032e-67,500000.0,5.899519322947607e-66,8.67069573769309e-67,100000.0,1.7021820964098056e-67,5.016502052284431e-67,500000.0,8.183402849575015e-67,2.59037623051748e-66,4.994887877765244e-69,100000.0,5.613195134682938e-71,1.7248975551066933e-71,100000.0,5.956186102218808e-15,1.1580507798403503e-34
4300,2998.9859157051433,198.98455519400787,99.99999999687206,19999.99999937045,3.3838014147160235e-07,2.7631869235207833e-13,999.9999999996811,9999.999999999678,9.625770390903277e-11,39999.99999999867,5.817017451190041e-10,10000.0,100000.0,8.153989336641447e-13,1000000.0,2.754571673045659e-11,1.4555624751468843e-69,19999.999999999993,100000.0,1.5640719602505507e-12,20000.0,1.011387519207392,2.195794471709106e-05,3.0908649120165803e-09,2.800473560226415e-07,6.004238026075962e-17,3.352452028960251e-10,1.7960541766127356e-10,2.8041507789063295e-79,2.6069685264985787e-74,7.212991658561987e-10,4.104845469267968e-13,1.279065507606721e-11,4.12855041117473e-11,1.1581985182381213e-75,2.7596805926231036e-70,7.922191464501457e-12,2.529514711403312e-12,1.0110196093849613e-15,5.646577515679207e-66,1.6967093406066964e-35,4.929959882609786e-67,500000.0,9.742357437011543e-66,1.1090610302175466e-66,100000.0,2.3248679304352354e-67,6.239365847046034e-67,500000.0,1.1902461239833716e-66,3.7072782131837265e-66,8.575003449638708e-69,100000.0,8.423641380177797e-71,1.862659434415246e-71,100000.0,7.547617701213165e-15,1.953123653362536e-34
4400,2998.9601196139793,198.95021502282128,99.99999999665677,19999.999999332173,3.7202199889755117e-07,3.102460251592469e-13,999.999999999642,9999.999999999633,1.029669916115499e-10,39999.99999999853,6.690653694413096e-10,10000.0,100000.0,9.300823669315147e-13,1000000.0,3.140604308777173e-11,2.383643886428191e-69,19999.999999999993,100000.0,1.807193841635265e-12,20000.0,1.0588591121319568,2.2815982678844734e-05,3.383456790489144e-09,2.973347025663935e-07,6.917760090339611e-17,3.714752834399381e-10,1.9501620757508536e-10,3.3390879693014184e-79,4.3743979371986235e-74,7.71182385593414e-10,4.632503116658168e-13,1.4753879255430314e-11,4.751035199390288e-11,2.0937214785823936e-75,4.303883634411519e-70,9.487889375878207e-12,2.9169189176736228e-12,1.2441436208891266e-15,7.698467389897672e-66,2.4325104979293226e-35,6.551892241830792e-67,500000.0,1.2268444871684712e-65,1.7612645955072286e-66,100000.0,3.613466296009545e-67,1.0030593991342724e-66,500000.0,1.8964977955272868e-66,4.966455937978299e-66,1.236210056525935e-68,100000.0,1.4234475727458303e-70,3.541093585709261e-71,100000.0,9.12653901976922e-15,2.7610629853689295e-34
