miliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2200,2999.4654827721433,199.48228134501923,99.99999999956664,19999.999999921703,3.291296755892004e-08,5.410237047640683e-15,999.9999999999825,9999.999999999978,3.266124696441904e-12,39999.99999999997,3.2249643168354415e-11,10000.0,100000.0,-1.5955280356653589e-15,1000000.0,7.84221255604352e-13,-1.751896596791778e-70,20000.0,100000.0,4.55920145490102e-14,20000.0,0.5377354774413563,5.822596559603472e-06,4.1167627916114047e-10,4.885609518495844e-08,4.43895499875122e-19,1.3869681508409656e-11,1.2167856999187882e-11,2.65066661980162e-80,3.1365647768327395e-75,4.2411182605196106e-11,1.1002120598827583e-14,6.74815110266354e-14,6.779863331846873e-13,-1.4385585268344018e-76,-2.442021199836714e-71,-1.7545315709642183e-14,2.1802729333998832e-14,4.150401147761726e-17,1.8825531515839573e-67,1.2413410239175605e-37,-1.0620973166583116e-68,500000.0,2.0245958865862675e-67,-9.469983504025982e-68,100000.0,8.311780435204162e-69,-3.4936787229383762e-68,500000.0,8.543600065288195e-68,1.3666236859409626e-67,7.059249893784783e-70,100000.0,1.2222865434883942e-72,1.7462808111733567e-72,100000.0,2.502141390864857e-16,-4.549528303653635e-36
2300,2999.4560628212853,199.43911371706324,99.9999999994561,19999.99999989237,3.446347438279781e-08,-2.481183941133686e-15,999.9999999999868,9999.999999999975,1.728598345612229e-12,39999.99999999995,3.328054012251143e-11,10000.0,100000.0,2.9164302648883224e-14,1000000.0,8.8281361817751e-13,-1.4155805325051592e-70,20000.0,100000.0,-1.5213194858935828e-14,20000.0,0.5666389332303366,6.199471876300676e-06,4.523586125625543e-10,6.379450063047274e-08,-3.7605628433770354e-19,2.1276325896622633e-11,8.79239884216315e-12,1.0174688761782629e-80,-4.393008662262993e-75,6.29231778063218e-11,1.4289417167409643e-15,7.403233488966866e-14,1.5726232510321664e-12,-5.014633817460298e-77,1.5872628930975404e-71,1.5704100556885532e-13,1.242857342339467e-13,1.9804703405484194e-17,4.1900003483763755e-67,6.822842283240713e-37,-3.061077505083888e-68,500000.0,5.8357300668355506e-67,-4.503752814712206e-68,100000.0,1.5631326111425812e-68,-2.295101991454935e-68,500000.0,6.225684593332076e-69,2.7683917196491236e-67,1.1211528185191396e-69,100000.0,-5.935134645589883e-72,1.8979444185139222e-72,100000.0,-1.6121995964886124e-16,1.579999253197231e-35
2400,2999.4412701573665,199.41941191879866,99.99999999944015,19999.999999894942,4.691974235377996e-08,1.0686629089519837e-14,999.9999999999801,9999.999999999969,3.375661147220715e-12,39999.99999999987,2.4527977871771205e-11,10000.0,100000.0,3.657072604175164e-14,1000000.0,1.1218666901412722e-12,4.271068737623012e-71,20000.0,100000.0,-1.4183754751770333e-14,20000.0,0.5688699008599709,6.4188873207644754e-06,6.121764120160887e-10,6.768303499378764e-08,2.7765527778752686e-18,2.0264857502373856e-11,1.5634136656078783e-11,-2.047924556384765e-80,-1.7836446281443383e-75,6.922472648002075e-11,1.4577063592947032e-14,6.648180607751494e-14,1.2394705997029898e-12,1.3228187323199716e-76,-1.9917352350994545e-71,2.5158483467572593e-13,1.3185117150122628e-13,-5.921770429264724e-18,-3.427332751693497e-67,1.115123381168303e-36,2.0274466280170012e-68,500000.0,-1.0179516489058003e-67,-1.863282825904312e-68,100000.0,-2.2327644893669245e-68,1.6154160846786568e-68,500000.0,-1.1899149432735046e-67,1.9483404997794128e-67,-6.414485328861597e-70,100000.0,-1.6774774962805707e-72,2.0723640806525412e-72,100000.0,1.2481052968258683e-16,5.2500996535912176e-36
2500,2999.3976311052757,199.38725961893394,99.99999999933233,19999.99999988382,5.012323395510281e-08,-1.182631938241901e-16,999.999999999973,9999.999999999978,6.829924821727282e-12,39999.9999999999,4.9951421533432814e-11,10000.0,100000.0,6.227453512170276e-15,1000000.0,-2.1908001129089239e-13,-1.1530690849767264e-70,20000.0,100000.0,-1.78250541512141e-14,20000.0,0.5960715129368727,7.002567485516307e-06,6.369140816499254e-10,7.464057497046963e-08,2.3171978188333666e-18,2.6861002969927082e-11,2.0275750051467506e-11,3.329903652601876e-80,4.386420205317643e-75,6.054400892736549e-11,9.381106387675932e-15,1.5589293741705887e-13,2.891403960572933e-12,-1.431541401208783e-76,1.5733331850120956e-71,4.30297632643307e-13,4.500190953622087e-14,-1.2306286913513927e-17,1.429969979441265e-67,-2.730520844891607e-37,5.615054391601595e-70,500000.0,7.462002998973165e-67,5.776301403748546e-68,100000.0,-2.2000897544398586e-69,-1.4224965004347944e-68,500000.0,-1.1233419806725785e-67,-2.582003719516988e-67,1.9235323977048747e-70,100000.0,7.623481425407155e-72,-1.9610266299372544e-73,100000.0,3.0081090770946504e-16,1.7120293477631693e-36
2600,2999.380520303253,199.38499090748144,99.99999999931497,19999.99999986441,6.383497000265708e-08,1.7115260547968048e-15,999.9999999999598,9999.999999999969,1.0082102356438524e-11,39999.999999999876,2.571747281992297e-11,10000.0,100000.0,4.932206015371324e-14,1000000.0,1.9234551890898743e-13,-2.7050224992107558e-71,20000.0,100000.0,6.556619702711386e-14,20000.0,0.6320064209086405,7.570931022632689e-06,7.260637682792916e-10,7.755626434324685e-08,1.080215766926269e-18,3.195955395473782e-11,1.9891128685640627e-11,-1.1778577110368306e-80,4.371808327529245e-75,9.886066137366639e-11,2.896950831564756e-14,6.945915620367836e-13,2.8948224594970373e-12,-9.323072973622993e-77,2.197503783857354e-71,4.2877727841350687e-13,6.054182596262977e-14,3.440577933295098e-17,-4.0182531703088324e-67,-1.3014902473693909e-36,1.816907225760633e-68,500000.0,5.959282126928186e-67,7.564590530505229e-68,100000.0,1.0028603250603828e-68,-2.651438209142677e-68,500000.0,3.2823017927594493e-68,-1.1533043919278559e-67,2.905038230785206e-70,100000.0,5.847943086561597e-72,1.9498349495429537e-72,100000.0,2.411529430366725e-16,2.1784901087304327e-36
2700,2999.3397679584687,199.35540262108444,99.9999999992587,19999.999999855943,6.98572196846743e-08,1.8410135395109222e-14,999.9999999999659,9999.999999999953,7.687307151698702e-12,39999.99999999986,6.715367611366364e-11,10000.0,100000.0,4.862814710021992e-14,1000000.0,4.3201817628481654e-13,-1.5938743090444514e-70,20000.0,100000.0,6.7372636562522e-14,20000.0,0.6361190497318854,8.443065410762895e-06,7.63010778988986e-10,8.772595631445276e-08,3.55498031825263e-18,4.551932760462267e-11,2.776569083909652e-11,4.198894503360533e-80,1.6124060732161468e-75,1.085938179716551e-10,4.0784923526468017e-14,1.1171770945507004e-12,1.9306075740095064e-12,-2.2596126072582238e-77,-1.489939566363808e-71,4.965994306062351e-13,1.8475447122986645e-13,5.3107256012492855e-17,-2.0557923473842914e-67,-1.2939520513335202e-36,-3.6951724163178375e-68,500000.0,-4.778284405724128e-67,-7.0968113970409134e-68,100000.0,9.65604856433401e-69,7.432956342183248e-68,500000.0,6.924189610566581e-68,-2.776060907549883e-67,1.1419205179809965e-70,100000.0,6.055679883111699e-72,-8.499959903726281e-73,100000.0,3.0658157359952533e-16,-1.3305625229848358e-35
2800,2999.3478275326825,199.32174261214428,99.99999999918647,19999.99999982971,7.603082828079556e-08,1.3895532278273094e-14,999.9999999999571,9999.99999999996,1.158035300121841e-11,39999.99999999984,7.438373177510035e-11,10000.0,100000.0,3.807854175688427e-14,1000000.0,7.001848402816729e-13,-1.5728243997087556e-70,20000.0,100000.0,2.858033374634541e-14,20000.0,0.6570110706628296,9.10496895849978e-06,8.629974331641609e-10,9.675993340214582e-08,2.4525257380142596e-18,5.1009453256977255e-11,2.6667921118765263e-11,-4.5600586286269825e-80,-4.019700272080941e-75,1.3098468364912698e-10,4.608007213689345e-14,8.455262040496787e-13,3.6295995516166816e-12,-9.722674547280428e-77,-2.2486249991371228e-71,6.784626668922334e-13,1.8759956666718921e-13,3.799361427497031e-17,8.890607812240873e-68,-7.822964593806803e-37,-1.0908880256845713e-68,500000.0,7.759849797761057e-67,7.81591747744575e-68,100000.0,7.277395933707372e-69,-6.465885575620834e-69,500000.0,-5.502726532485183e-68,-1.53346768018314e-67,-7.385286239523502e-70,100000.0,-1.2101216852756554e-71,-2.3656209328206337e-72,100000.0,4.205713988749296e-17,-1.9115619310511586e-36
2900,2999.3163014300385,199.30251150511836,99.99999999899931,19999.999999815525,8.361032505056652e-08,9.747746994346557e-15,999.99999999994,9999.999999999953,1.5165157491083918e-11,39999.99999999975,7.49576406810235e-11,10000.0,100000.0,7.307193800460198e-14,1000000.0,2.640377694639806e-12,7.289019953899367e-71,20000.0,100000.0,1.2688182966480896e-13,20000.0,0.7064736754222152,9.768029201795794e-06,9.588786002030285e-10,1.1262719626247284e-07,4.565285973516274e-18,5.2985094304543475e-11,3.769820883204218e-11,6.354797738031105e-82,6.091604681286049e-76,1.3598952021567167e-10,4.654338396110432e-14,1.1119317496761241e-12,4.174071875575871e-12,4.56833913244134e-77,6.133704172125862e-72,6.15255632735684e-13,3.1453519797965664e-13,-9.44178561601017e-18,3.3880827303045e-67,-6.4088968308595e-37,-8.279411604323868e-69,500000.0,-1.819812713591914e-67,5.521266548366922e-68,100000.0,8.638469338565765e-69,3.1400678404094337e-68,500000.0,-5.891151937906262e-68,3.765475743676245e-67,-5.6943373889933703e-70,100000.0,-4.9416167773063836e-73,2.0888627569714902e-72,100000.0,2.529359233545032e-16,5.725545071990215e-36
3000,2999.2961793912914,199.2846681378748,99.9999999989273,19999.999999789907,9.984602411519857e-08,3.11853449635517e-14,999.9999999999413,9999.999999999929,1.485285685659879e-11,39999.99999999971,8.946739588567118e-11,10000.0,100000.0,6.255104340451267e-14,1000000.0,2.1534749156061288e-12,1.0899015272342199e-70,20000.0,100000.0,1.7474559720246817e-13,20000.0,0.7077045966649721,1.1009768926023169e-05,1.1096940804625146e-09,1.1401287185615986e-07,2.658291190002872e-18,6.624637864572704e-11,3.8154821455198134e-11,-6.343526387248487e-81,1.0949273038084308e-75,1.5485981912497637e-10,4.8813412727387834e-14,1.7811392789646617e-12,5.319285763354943e-12,-1.4469754594350995e-77,-2.69013623272881e-71,6.164926949814402e-13,3.1578121116677215e-13,6.1773597362014e-17,3.7213939196740274e-67,6.660049497220185e-37,2.242966666714285e-68,500000.0,2.5066088854785837e-67,4.765591469706653e-68,100000.0,-4.2027986721822054e-69,-2.7335934437742802e-68,500000.0,-3.367447907351273e-68,3.029411530941822e-67,-8.589054576828927e-70,100000.0,-1.1662804962152787e-71,-5.709393290532571e-73,100000.0,5.576420845477799e-16,-2.5563206794472556e-36
3100,2999.2554506854735,199.2752539965058,99.99999999876437,19999.999999777934,1.0786292873949457e-07,2.0814655368533695e-14,999.9999999999311,9999.999999999922,1.627317745531768e-11,39999.9999999997,1.0696405421111289e-10,10000.0,100000.0,9.501044596369365e-14,1000000.0,3.779616587148312e-12,1.5676766594655363e-70,20000.0,100000.0,1.225449197848848e-13,20000.0,0.7507370811084465,1.1688488543325078e-05,1.1295178442968324e-09,1.2498528272051997e-07,4.063051395190321e-18,7.119513791989139e-11,4.561447356519279e-11,-1.4723520438436456e-80,-4.922522470746523e-76,1.9046690995332305e-10,5.883533442572733e-14,1.47465823310899e-12,7.63528278461162e-12,-4.243406477596202e-77,1.5089151398706356e-71,8.347086274995441e-13,3.401432439318965e-13,5.1540557936346435e-17,-2.0424308197146177e-67,-1.3346157079181237e-36,9.881219883834204e-69,500000.0,5.943978150870562e-67,8.672334394540625e-68,100000.0,8.706329390367173e-69,4.183813248554928e-68,500000.0,8.898181888251222e-68,6.042951718993045e-68,-1.4496200963116357e-70,100000.0,-8.437922497740442e-72,6.626514570153924e-73,100000.0,3.2743550175434237e-16,-1.5521591683351454e-35
3200,2999.2444076911383,199.2347615486694,99.9999999987525,19999.999999752323,1.2912015706769031e-07,3.251041620500132e-14,999.9999999999076,9999.999999999909,2.3607982853865935e-11,39999.99999999969,1.280767279411192e-10,10000.0,100000.0,7.957331020465713e-14,1000000.0,3.548300634643386e-12,1.509465365843941e-70,20000.0,100000.0,2.2879224376689415e-13,20000.0,0.7692701119580877,1.2233887568144779e-05,1.3196925054886794e-09,1.3548033342635433e-07,4.7621103858749934e-18,8.171603832909784e-11,5.096875357027464e-11,-2.3455573773761996e-80,3.7980661206018777e-75,2.2818610334723274e-10,6.829425576356836e-14,2.548338006372796e-12,6.847198441069123e-12,3.675184620933946e-77,1.3319002149413346e-71,1.297711379854359e-12,4.740454348778707e-13,7.864744073669839e-17,-2.171244299916282e-67,1.589831703623359e-36,-4.392398753059829e-69,500000.0,-2.8420606351609363e-68,-6.0326088128562495e-68,100000.0,-9.034990927131193e-69,-6.798033791990965e-68,500000.0,7.1284400087189354e-68,-3.4374478783771056e-67,1.9279615598734017e-70,100000.0,9.8065579404586e-72,-1.4315275260272642e-72,100000.0,9.245969629619992e-16,-1.9873309914844836e-36
3300,2999.1992676685213,199.2061714072593,99.99999999860347,19999.999999714295,1.3079677189273677e-07,3.706078368252532e-14,999.999999999898,9999.99999999991,2.7653265373455038e-11,39999.99999999962,1.498399644896984e-10,10000.0,100000.0,1.0456007727645276e-13,1000000.0,4.862278518663776e-12,-8.904199238068017e-71,20000.0,100000.0,2.678684240181319e-13,20000.0,0.7782980328667269,1.2962418434535136e-05,1.4787953668408183e-09,1.5321149739403564e-07,6.561669744219002e-18,1.0036854822040288e-10,6.279236237032119e-11,-1.610856027013046e-80,3.2225218250792117e-75,2.311108604998761e-10,8.218939554604596e-14,2.9445362167175578e-12,1.0147839085149328e-11,1.5656665384100812e-76,-1.92485418728019e-71,1.5723957834405579e-12,4.655905225352006e-13,6.409116705495182e-17,1.106718386314891e-67,1.730468642000143e-36,-5.903886931142748e-69,500000.0,2.3597390449184885e-68,-7.135592947498771e-68,100000.0,2.668075625599869e-68,1.6702749951442478e-68,500000.0,1.311218677342553e-68,-1.7023832268505402e-67,3.548305668710365e-70,100000.0,-6.185833877102189e-72,2.3265264952688336e-72,100000.0,6.741153710137725e-16,-1.1533560961074178e-35
3400,2999.1716046732085,199.18565311744888,99.99999999843942,19999.99999968158,1.466791633466989e-07,6.232289057736924e-14,999.9999999998919,9999.999999999896,2.952463425009818e-11,39999.99999999951,1.8864643507784605e-10,10000.0,100000.0,1.3829133591729708e-13,1000000.0,6.353033883207702e-12,-5.672083810782978e-71,20000.0,100000.0,2.9333316168270025e-13,20000.0,0.816861686243411,1.3295726484968035e-05,1.555898155927183e-09,1.5595040062708966e-07,1.1488192993108858e-17,1.0578897947276611e-10,7.161649971510452e-11,1.205482947721954e-80,2.866845275865418e-75,2.5472286528804716e-10,1.1116740841534731e-13,3.4255564457870263e-12,9.961751717050779e-12,-2.137038663916305e-76,3.1056678533598595e-71,1.7245523530999154e-12,5.755519608955069e-13,1.6505605874041241e-16,1.3327011261939826e-67,2.994061527150563e-37,2.5448200652986212e-68,500000.0,3.956186620180245e-68,8.551563313969514e-68,100000.0,1.872790042942485e-68,-2.457374339909923e-68,500000.0,7.950208119946565e-68,1.9093720596072058e-67,7.995516918894967e-70,100000.0,5.969228418165878e-72,2.3814493126259355e-72,100000.0,1.2831299967465e-15,-1.746886547080591e-35
3500,2999.163788992174,199.14795252718892,99.99999999825002,19999.99999964967,1.7066804020574432e-07,6.750130142857126e-14,999.9999999998741,9999.999999999867,3.4292024409129945e-11,39999.99999999948,1.8647887396447897e-10,10000.0,100000.0,2.1018309678854614e-13,1000000.0,6.1779585628423175e-12,2.1476963192400938e-70,20000.0,100000.0,3.995995536779431e-13,20000.0,0.8314728789672574,1.4836011436976239e-05,1.7543231009425474e-09,1.7475529269491155e-07,1.2669745505169279e-17,1.304609052363886e-10,8.050626080759396e-11,1.6103855980722602e-80,-3.781818464849119e-75,3.0291025624452176e-10,1.2224344680654986e-13,3.5980811924262707e-12,1.2791278931775794e-11,1.0572626566984285e-76,-4.495492130667722e-72,2.001449308068353e-12,7.303235110848311e-13,1.7068111828167e-16,1.652440378355414e-67,-1.1131107582155804e-37,9.723970277493324e-69,500000.0,8.067433450125945e-67,2.366518214180053e-68,100000.0,1.5201871515733146e-68,4.547968597825547e-68,500000.0,-8.622884638661504e-69,8.488480221269596e-68,-1.9910415066870195e-70,100000.0,-8.10582260402551e-72,-4.348610102986602e-73,100000.0,1.661063131823771e-15,1.3318184833034577e-35
3600,2999.1267190436884,199.1532217582353,99.99999999820109,19999.9999996441,1.886908137583463e-07,7.358849080440104e-14,999.9999999998572,9999.999999999849,3.91142489935273e-11,39999.9999999994,2.3158040850199885e-10,10000.0,100000.0,2.2109913532372054e-13,1000000.0,8.05954867254401e-12,5.456500771111713e-71,20000.0,100000.0,4.606650069750738e-13,20000.0,0.8480422063712406,1.5171729549815529e-05,1.8243419446173285e-09,1.800727137885484e-07,1.5170907786270155e-17,1.5152199368807894e-10,8.892746373249464e-11,1.8811325881620342e-80,1.6335613363417196e-76,3.4199003164726754e-10,1.5846941939214552e-13,4.438319401443389e-12,1.4289905172934886e-11,1.7353453196075263e-76,3.1753504870668506e-72,2.8152155325319072e-12,8.302061126639852e-13,2.31742984081747e-16,1.8734899887612584e-67,1.2804504269362e-36,-4.415960100864067e-69,500000.0,7.700751300273313e-67,3.319909296078511e-68,100000.0,1.6392330598816403e-68,1.057718763036316e-67,500000.0,7.2314048991500244e-68,4.7218081726591357e-67,-1.6170108095253977e-70,100000.0,7.230579022224341e-72,-1.447931105030348e-72,100000.0,1.5662690430673175e-15,1.1511320185644813e-35
3700,2999.120417394357,199.11068114996002,99.99999999800333,19999.99999961229,1.98657554031018e-07,9.361555779282527e-14,999.9999999998333,9999.999999999842,4.764764674974998e-11,39999.99999999933,2.6998591275168754e-10,10000.0,100000.0,2.6356187193622117e-13,1000000.0,9.787316768857987e-12,1.5864338547086924e-70,20000.0,100000.0,6.0498545528633e-13,20000.0,0.8747128897940937,1.612728524248664e-05,1.966298875813203e-09,1.9977208733511873e-07,1.963410580887936e-17,1.685365804056394e-10,9.31132569057404e-11,4.1028705710706846e-80,4.933413513750634e-75,4.041768287899129e-10,1.693915531999282e-13,5.420564935998232e-12,1.8282563919326216e-11,-4.917549607918677e-77,4.042137445951905e-71,3.192083874977718e-12,1.096384129752625e-12,2.5101069886847264e-16,7.968012954530136e-67,1.2126487127453754e-36,6.735624150154955e-68,500000.0,1.1418219309670416e-66,6.7276438078228306e-68,100000.0,1.1237403742930416e-68,1.6965094199762295e-68,500000.0,2.1472870137350087e-67,1.2810685420666776e-67,1.0224205285440528e-69,100000.0,7.582009318877196e-72,1.762318265899697e-72,100000.0,2.0957901723348485e-15,1.0784159709216729e-37
3800,2999.075584296712,199.07533947534657,99.99999999776706,19999.99999957059,2.2549774013306663e-07,1.1671672763008723e-13,999.9999999998113,9999.999999999807,5.059296675640652e-11,39999.999999999236,3.0071833435282903e-10,10000.0,100000.0,3.4659994765705663e-13,1000000.0,1.1057156136321203e-11,6.625891520215365e-71,19999.999999999996,100000.0,7.003216449653294e-13,20000.0,0.9038439363939786,1.6800491821653036e-05,2.1708330168550046e-09,2.08266403566324e-07,2.5313154765222186e-17,1.8910490758526223e-10,1.087000262589789e-10,-1.3001226898261824e-80,-7.7142351849025e-76,4.237101798125447e-10,2.090623067572697e-13,5.895379485000951e-12,2.004518307749124e-11,-1.3612743927272747e-76,-2.6044999987053504e-72,3.604821565926813e-12,1.2569322473431488e-12,3.1528876542333453e-16,1.2027575699119855e-66,3.570141258527836e-36,1.032781911187048e-67,500000.0,2.0730393029583092e-66,2.0883919496785113e-67,100000.0,1.0816352699750143e-68,7.692822059727279e-68,500000.0,2.689764702354209e-67,6.810488247025281e-67,1.1456199795833462e-69,100000.0,1.2593073458427407e-71,1.3674221104606475e-73,100000.0,2.8486015774173643e-15,1.9079617220629142e-35
3900,2999.0786182473994,199.07606297351393,99.99999999766838,19999.99999952251,2.4880327738383926e-07,1.40426659391287e-13,999.9999999997844,9999.999999999782,5.660264842052397e-11,39999.99999999914,3.6652478621886e-10,10000.0,100000.0,3.936176155167744e-13,1000000.0,1.4412905244590564e-11,4.555540983252428e-70,19999.999999999996,100000.0,7.704258323275664e-13,20000.0,0.926851973404922,1.8104072256068328e-05,2.3234708012241656e-09,2.1859670081190583e-07,3.074533497038211e-17,2.0523926585375812e-10,1.1573316082597289e-10,6.536672002975161e-80,2.9856102873830476e-75,4.66089607046245e-10,2.3993362042080547e-13,7.32831821450391e-12,2.4079016143369325e-11,-1.1442088853903435e-77,4.532475191156083e-71,4.5325744908321344e-12,1.4020961163625653e-12,4.2962428519863087e-16,1.294235607235675e-66,1.415613231814087e-36,1.4128268648353547e-67,500000.0,1.4974357409886132e-66,2.211665595919018e-67,100000.0,7.269198334986853e-68,1.685931614247773e-67,500000.0,2.7255143824743983e-67,5.045841918765685e-67,2.6477947719845404e-69,100000.0,2.154406287326043e-71,3.1475993895734103e-72,100000.0,3.3991646009597275e-15,4.447117082112794e-35
4000,2999.0293738670766,199.05358929159738,99.99999999740372,19999.999999492873,2.62409174846863e-07,1.670099232575911e-13,999.9999999997647,9999.999999999774,6.77496388846826e-11,39999.99999999908,4.1334298091724784e-10,10000.0,100000.0,4.543939841123212e-13,1000000.0,1.6056894969352178e-11,5.389052632478328e-70,19999.999999999996,100000.0,9.39869787973923e-13,20000.0,0.9582174538420841,1.8985594190415395e-05,2.4931477965415843e-09,2.3651990555311434e-07,3.378910241411495e-17,2.3519020201472556e-10,1.3268455891031581e-10,1.2524972984384967e-80,1.019979509428715e-74,5.429722253186788e-10,2.7234459108972824e-13,8.305753290492906e-12,2.6341275519192354e-11,3.395102429299939e-76,8.02747401296845e-71,5.11225364968355e-12,1.7117512058336486e-12,5.688899507992521e-16,2.205725997524385e-66,5.353644829163905e-36,1.7910127990654914e-67,500000.0,3.899423441763522e-66,3.856787723353007e-67,100000.0,6.1484187213266595e-68,2.5465016202675902e-67,500000.0,4.503631494962232e-67,1.0746202627839587e-66,3.496592279674425e-69,100000.0,2.0831690866825517e-71,4.893772460685286e-72,100000.0,4.184328754601558e-15,5.759687881231014e-35
4100,2999.0326645997875,199.03752608013033,99.99999999723062,19999.999999443382,2.940978356358456e-07,1.8816258672885752e-13,999.9999999997291,9999.999999999734,7.533685668135913e-11,39999.99999999897,4.643053892857e-10,10000.0,100000.0,5.695045345349491e-13,1000000.0,2.0293506200271832e-11,5.536976632631224e-70,19999.999999999996,100000.0,1.1385480286653057e-12,20000.0,0.9899504845485348,2.0209953358483004e-05,2.7492709645353996e-09,2.495374144080103e-07,4.376155442425142e-17,2.5863864330326946e-10,1.4496945652478542e-10,8.134642618110532e-80,8.480609197665089e-75,5.714103680987975e-10,3.093252565268195e-13,9.2991097207559e-12,3.2504618901438595e-11,2.6517775669693838e-76,1.169503590482607e-70,5.959658315382809e-12,1.823706030520996e-12,7.006210442728019e-16,3.146003026602278e-66,8.156100096787314e-36,2.697967462271309e-67,500000.0,5.232268940852039e-66,6.676357754555095e-67,100000.0,1.070381210117882e-67,2.8922792896639913e-67,500000.0,5.06080560817327e-67,1.821781614830453e-66,2.6832320403233134e-69,100000.0,2.79772050923294e-71,1.0163507498748744e-71,100000.0,4.925215611921886e-15,8.99945671425404e-35
4200,2998.9938220635663,198.99194151912707,99.99999999714736,19999.999999415686,3.139070215573413e-07,2.3745719989920415e-13,999.9999999997133,9999.999999999713,8.516107927164898e-11,39999.999999998814,5.08398529851509e-10,10000.0,100000.0,6.551758894238949e-13,1000000.0,2.2064996587404975e-11,1.171931406385565e-69,19999.999999999996,100000.0,1.2987512786279597e-12,20000.0,1.0159350177543962,2.1099595233751163e-05,2.930004924249019e-09,2.6802788029712665e-07,5.1832846213147095e-17,2.954098613270391e-10,1.6386661755269844e-10,1.4456356134764082e-79,1.2732823981555075e-74,6.409586721519003e-10,3.6177085213960986e-13,1.091522594928067e-11,3.665702149212445e-11,7.15539163982043e-76,1.509620861627711e-70,7.234973321049607e-12,2.2176245661707705e-12,8.685376143542899e-16,4.14878064614228e-66,9.792810228381223e-36,3.6438164419587294e-67,500000.0,6.149553156657026e-66,9.224641471420815e-67,100000.0,1.7134019442780115e-67,4.903132159164244e-67,500000.0,8.037925101733416e-67,2.539788440619648e-66,5.031124030798725e-69,100000.0,6.9644097745951776e-71,1.2173541553181934e-71,100000.0,6.274995470748781e-15,1.2711838412836125e-34
4300,2998.9636187914225,198.98936644699597,99.99999999688391,19999.999999371234,3.476817516013326e-07,2.6377141425855367e-13,999.9999999996752,9999.999999999667,9.199093882794602e-11,39999.99999999868,5.967285728091223e-10,10000.0,100000.0,7.958813556302275e-13,1000000.0,2.7093886188601565e-11,1.5631931734732196e-69,19999.999999999993,100000.0,1.5339588557030397e-12,20000.0,1.0245727676230292,2.1873904380790765e-05,3.163212586108905e-09,2.845766611772119e-07,5.957566420249446e-17,3.362168709811584e-10,1.8033997315449102e-10,2.4061793319147898e-79,2.739040167185832e-74,7.170283293556946e-10,4.0096762066751563e-13,1.2681153127553871e-11,4.1018705661889156e-11,1.2869047020244223e-75,3.04584808167549e-70,7.921666871147683e-12,2.578358188366211e-12,1.0810160552740626e-15,5.392714152469978e-66,1.4376664962217494e-35,5.158209618984149e-67,500000.0,9.352553384988473e-66,1.1445200702557106e-66,100000.0,2.6783355597321075e-67,7.34738878708896e-67,500000.0,1.232678693300207e-66,3.108643819748004e-66,9.32249960763112e-69,100000.0,9.247946170650665e-71,2.267932604007346e-71,100000.0,7.452919361999785e-15,2.158074578104692e-34
4400,2998.9511208404074,198.94276198044895,99.99999999670115,19999.999999328687,3.7759215429875393e-07,3.089089736591738e-13,999.9999999996306,9999.99999999963,1.0474083481975651e-10,39999.999999998516,6.431542617871686e-10,10000.0,100000.0,9.521698211642786e-13,1000000.0,3.091396932832307e-11,2.1945932283183394e-69,19999.999999999993,100000.0,1.8704169686297192e-12,20000.0,1.0382608640820088,2.2945942798675367e-05,3.295452004199272e-09,2.9839408625194197e-07,7.080743379144204e-17,3.664821758505613e-10,1.9277390452487283e-10,3.640783535905217e-79,3.874990687144053e-74,7.850886777021473e-10,4.761400677151246e-13,1.4488007833549354e-11,4.687398536668192e-11,1.974062316300652e-75,3.884873967986484e-70,9.171948644914768e-12,2.8833870617797513e-12,1.299837955257765e-15,7.343887336753397e-66,2.397268573569981e-35,6.846904889587924e-67,500000.0,1.345711118883192e-65,1.695389697850365e-66,100000.0,3.6041417268079086e-67,9.936229369454773e-67,500000.0,1.8117392822877694e-66,5.164156414944518e-66,1.3143476681798734e-68,100000.0,1.2466249964951164e-70,3.523449396052601e-71,100000.0,9.086587377483041e-15,2.80409493545116e-34
