milliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
1500,43.50540457448587,2.23231829857009,200.0,66.0007581820027,10.595656447547587,3.4190385659530285,6.512695173909568,1.262885636193718,-0.002254178857492753,0.0,0.0,0.0,54.97910485869469,0.7751795852845405,103.42280440939044
1600,36.98664102349324,6.838330311955195,200.0,54.77393071663862,20.272675062628124,4.493621613590763,5.831680374165833,2.451514187245773,0.003164045044194762,0.0,0.0,0.0,51.91633459555772,0.7741588390905951,100.35809341615834
1700,21.501677728767767,24.473659571914887,200.0,27.710651731458846,28.186536594489063,28.21317030310772,3.256408610650706,4.683865058988982,0.01083335621187313,0.0,0.0,0.0,40.9531072172682,0.7617393520177567,90.31889545970294
1800,7.61403615987464,36.68935513536009,200.0,8.203184604743425,17.982733948926324,57.27007394407487,2.002243703194881,6.53861777902614,0.014296457168039865,0.0,0.0,0.0,23.326857494037554,0.7728275983679631,70.07577456685499
1900,5.692049175531624,30.818739130700234,200.0,8.069846433208781,18.409821273368138,55.70318104066365,2.109824038599825,6.078423193128703,0.014180053411427354,0.0,0.0,0.0,17.371297805863538,0.8138646329563473,50.521067144732676
2000,6.351295001476666,25.632712399324284,200.0,12.246087263634937,21.516440343729005,51.63803389659988,2.5963815701113346,5.903551124965697,0.019067409686716545,0.0,0.0,0.0,16.423343076284308,0.8467028516308907,48.419643091943925
2100,6.59102131378814,22.039490747952858,200.0,13.338677542427195,23.45796779163497,48.70483304574422,2.971886990007022,5.95338390481022,0.021347150778206824,0.0,0.0,0.0,15.554452275178065,0.8629868865666581,45.520282580055685
2200,4.719344882521561,21.00378055353427,200.0,16.052173580131424,25.091731341592567,50.58784359998314,3.0544988265304194,6.024479927969892,0.02768480521897784,0.0,0.0,0.0,16.11431532499997,0.8684212449516768,42.930132208801645
2300,4.623724164300879,21.41028865252713,200.0,14.763416019093277,25.114809284749605,50.33880358685252,3.1977499497633204,6.102087639845032,0.03269181582894564,0.0,0.0,0.0,14.517033903872198,0.8708842960650736,42.71202379341018
2400,5.918299614184373,20.072373072508853,200.0,17.902520211676492,25.988615845810635,48.30649148015133,3.159826806700243,5.987227791185692,0.030621412115973,0.0,0.0,0.0,15.872588003216014,0.871711984257225,40.59832365446728
2500,4.888407648588107,19.43871760950445,200.0,15.892858196748078,27.267436479584326,48.10823048396965,3.249106994125859,6.083587138876658,0.03438728231177085,0.0,0.0,0.0,16.240161795437025,0.8696533828470963,41.579261109118576
2600,7.300521601892987,20.213014565743634,200.0,17.861360041081483,25.837288280313288,46.69535154888752,3.187758731307403,5.791094261341367,0.044141969473080134,0.0,0.0,0.0,13.451652256529943,0.868241401009906,41.67678857567685
2700,4.802087606273338,20.21499873665593,200.0,18.564863439375543,25.95630783377765,49.239008415268316,3.3079221526821736,5.943203711053167,0.04193716087420086,0.0,0.0,0.0,12.982217220693398,0.8749259296860814,41.86993911934473
2800,6.278950624789967,19.929191004256168,200.0,17.518884910526904,28.098872143046883,50.49657435240477,3.216287080740288,6.272751667440931,0.046040512578332096,0.0,0.0,0.0,15.002205023463775,0.8736884746633305,39.09978414511045
2900,6.726565073956313,18.896851370518,200.0,16.1210500418607,28.52711076096147,48.989047237915784,3.2652055462569205,5.804192632611552,0.05304092487311584,0.0,0.0,0.0,12.978029743613515,0.8777384164967329,41.69760666565557
3000,4.972447260391259,20.099531661946205,200.0,17.628180077055216,27.22263849441324,49.604584486796846,3.4154621250752566,5.921041537145759,0.05284057887526604,0.0,0.0,0.0,13.642058909029398,0.8737526613459875,41.4536721940035
3100,5.232460800637124,19.355316019650004,200.0,19.754514539976878,27.589048827687048,48.35368736822597,3.368383589008658,5.987855043768532,0.06001987041315784,0.0,0.0,0.0,14.074382650074417,0.8777522733041604,36.472213635353185
3200,6.238976809206815,18.588334691567322,200.0,19.589720854770828,27.89872677046995,49.76910059043501,3.350858185943371,5.927704109409438,0.06264380716678823,0.0,0.0,0.0,14.480931745514813,0.8794245010801879,40.395182650592176
3300,6.385584047581936,18.25659735954159,200.0,19.803596513930653,28.962910522129434,49.071016462529336,3.4706207289517508,6.172017729663443,0.06908741179867046,0.0,0.0,0.0,12.511356737222147,0.8757587068021212,36.290920216614865
3400,5.1943728064924635,18.57942065986277,200.0,18.3937932345061,29.5607190653989,47.13197837572462,3.677011431458074,6.16520818374414,0.07182891763696661,0.0,0.0,0.0,14.660066468176415,0.8752048689167745,40.327207442445605
3500,6.343803665659201,18.743356881122654,200.0,17.873716475545308,28.392571444547837,49.42068394083103,3.5374984657852626,5.907318353004692,0.07224669058048239,0.0,0.0,0.0,12.134608897040739,0.8799052303804531,35.76733807000862
3600,5.718446283728059,18.77853843185942,200.0,19.53867929637811,29.935631762890814,47.51882947874148,3.7245616881702572,6.104490957308117,0.08157410317505075,0.0,0.0,0.0,13.92704814792511,0.8803402709745382,35.56754274455802
3700,6.653418509822504,17.817566592619432,200.0,20.461531328667576,29.292882124321835,48.41001925421624,3.657175418507138,5.908625016234188,0.08455659032828838,0.0,0.0,0.0,13.247732986253794,0.88326873632621,36.53359088617877
3800,4.022541992571157,19.07072229264673,200.0,21.384100154865493,28.37826506740195,47.988544707703255,3.6955737506709876,5.932102848078591,0.0854399696850149,0.0,0.0,0.0,13.262657788365274,0.8783864015389246,39.200174230551674
3900,5.689827285704098,18.001369487006674,200.0,21.64428441332573,29.730899592972676,46.99790056124782,3.5622343400882523,6.078126369193391,0.09016445978327535,0.0,0.0,0.0,14.158618139964203,0.8827025982114792,36.694945510988354
4000,4.336358645300941,17.5750007704894,200.0,20.347851550079476,29.661116918799916,48.1858763192652,3.819016972583208,5.892804709150585,0.09049401519457846,0.0,0.0,0.0,12.052167526146961,0.8819956652528003,33.627198543977904
4100,3.967318520868086,17.045424531178654,200.0,19.78844912252314,29.328422450009512,48.26521591686567,3.799850121581403,6.332489636426845,0.09686129984695134,0.0,0.0,0.0,12.0943025795629,0.8806806949786938,37.25741281105754
4200,5.0781344526350525,17.24245117910059,200.0,21.143096982423707,29.731289695933818,47.246425708449536,3.844033984133007,6.089511677863338,0.09470087646790362,0.0,0.0,0.0,13.628418118029103,0.8819842932331188,33.37062558169222
4300,4.988130678594996,18.45404589746599,200.0,20.266089858472185,30.70752723297823,47.81339842696116,3.8734602641752174,5.932691207606247,0.10251100302180617,0.0,0.0,0.0,14.323342680603291,0.8872593701813841,36.75026482157403
4400,5.872851386040241,16.97693667896306,200.0,20.121227575301564,30.827219049917716,47.95397873485129,3.8064074898814635,6.218470816059554,0.10602013133456158,0.0,0.0,0.0,14.096662015189255,0.8907051961379029,32.75887886762076
4500,4.8025665612528465,17.684228700799373,200.0,23.05370457950376,30.09310003558638,49.21276944149204,3.9641438003082277,5.892138766058726,0.10567411688550733,0.0,0.0,0.0,11.906375796651748,0.8910120972099559,35.775776064611705
4600,4.069823806449933,16.850765003176566,200.0,20.509099899938704,29.573645800201803,46.87928055870843,3.799100216379751,5.846861543766796,0.11188439130915201,0.0,0.0,0.0,11.3298063427629,0.8891636868873564,37.30610850512414
4700,5.993923754307069,15.989338286931268,200.0,21.80887273735638,30.981550126843626,47.46105096655333,3.968536394744556,5.763474077192899,0.11814503735923008,0.0,0.0,0.0,13.659277621281845,0.8836802257282339,32.45292533305078
4800,6.878520563710264,16.37701779127918,200.0,21.695627664465757,30.719535182281415,47.73631549867901,3.8390682535156433,6.190930953187364,0.11696579100440657,0.0,0.0,0.0,11.547013031447714,0.8893850580788163,32.40563345025123
4900,4.598147169815267,16.233316317845357,200.0,23.814910506001244,30.407662492584436,47.849580639287566,4.013467913138293,6.226973862004878,0.12098134628476173,0.0,0.0,0.0,12.903217487485598,0.8911001083257089,34.50961109084943
5000,6.341718308520408,16.064026457916675,200.0,21.178199380955228,30.854123884793086,46.560677267735784,3.9895125651142016,5.770114659274594,0.1281609998593136,0.0,0.0,0.0,12.499005789250178,0.8928583773288075,32.01929256758349
