miliseconds,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V
2400,0.08501047964522096,22.799991240455796,0.32999941865477145,9858.057074767807,934.6624292594155,3065.331607349389,0.0012339300806225363,-60.65980842276141
2500,0.08501101283833172,22.799991025754522,0.3299994206323352,9858.059085759816,934.6986089573098,3065.280684876238,0.0012344375643836922,-60.651367390145694
2600,0.08501167646812965,22.799990656852593,0.32999937542478064,9858.060943915554,934.8132834786894,3065.13177959771,0.0012346180902513858,-60.64293632878395
2700,0.0850122936700009,22.799990348877916,0.3299993775396391,9858.062601669415,934.9513860223667,3065.138926551246,0.0012352919834102045,-60.6324714191601
2800,0.08501310251775737,22.799989818574094,0.32999934598491154,9858.064956825647,935.0641776300546,3064.909129133111,0.0012355818407394845,-60.62180018719025
2900,0.0850132786815984,22.799989631432364,0.3299993101796258,9858.067353100034,935.2002870583042,3064.8430595724376,0.001235762294498867,-60.62116116105113
3000,0.08501430471625421,22.79998895349262,0.32999927280230723,9858.069766692892,935.2394664398237,3064.719721271149,0.0012365273000858794,-60.60591235664147
3100,0.08501467968608267,22.799988609415113,0.32999926486793163,9858.070833319702,935.398122267767,3064.6439636204555,0.0012367704017622562,-60.60460061259836
3200,0.08501522013259075,22.79998828321701,0.3299992266096311,9858.072947290073,935.4549537788422,3064.580871844395,0.001237141953449186,-60.58887826430165
3300,0.08501588994768809,22.79998832215465,0.3299992026173228,9858.07559583773,935.5664993311135,3064.359350356146,0.0012374152495644051,-60.582532062974565
3400,0.08501653590014797,22.79998789762881,0.32999920197532273,9858.076320712635,935.7352720614106,3064.402846075587,0.0012377033520575725,-60.579946225701036
3500,0.08501787115867987,22.79998724080323,0.32999917586583677,9858.079529131486,935.7547259030785,3064.3023084204538,0.0012385073246931498,-60.56237284443786
3600,0.08501851519785786,22.79998725391762,0.32999913671174136,9858.08217492877,935.9279132951871,3064.1374885768587,0.001238920989443521,-60.55914062130224
3700,0.08501916859186022,22.79998689920944,0.3299991185985841,9858.082885188385,936.0359816705659,3064.0456522965837,0.0012393612515000797,-60.556768364130455
3800,0.08501986339911642,22.799986140765817,0.32999911575678076,9858.085560047202,936.0901621702808,3063.969497022461,0.0012395356832021077,-60.53876664253631
3900,0.0850205656922088,22.799985771346616,0.32999907417200325,9858.08876816387,936.2334644641445,3063.767806243148,0.0012400252316350484,-60.53761956060422
4000,0.08502120172129018,22.7999854833125,0.3299990548500035,9858.091500314526,936.3492175549983,3063.650210407094,0.0012405051242430128,-60.52585062833324
4100,0.08502209815136844,22.79998535655771,0.32999902533993497,9858.09240496877,936.4108491417708,3063.662190135187,0.0012410608462860822,-60.51595572107661
4200,0.08502305825807728,22.799985149183275,0.3299989976612566,9858.093319572155,936.4641325642231,3063.463013848448,0.001241420611192549,-60.50987877699495
4300,0.08502359071516853,22.79998475443653,0.3299989842610636,9858.095934733854,936.5802021693421,3063.4438943335654,0.0012421639006669218,-60.50357928530987
4400,0.08502418508459436,22.79998423797432,0.32999894738050395,9858.097541021309,936.7168846327904,3063.3503209952037,0.001242627740685092,-60.50373767934005
4500,0.08502533734773375,22.799984153033495,0.3299989265623302,9858.100605150965,936.8267931086843,3063.151567490272,0.001242993886705093,-60.49772025445445
4600,0.08502615492061875,22.79998356224364,0.3299989349047133,9858.101845531546,936.948377612286,3063.0764360643843,0.0012438675137013088,-60.48723252002336
4700,0.08502670533570064,22.79998339278425,0.3299989020531404,9858.105081346894,936.957247450863,3062.914780529383,0.0012440748536036931,-60.47375388890306
4800,0.08502760206351553,22.79998300566613,0.32999886619869045,9858.106034748169,937.0891833745496,3062.880326355412,0.0012447875821832476,-60.47494838039472
4900,0.08502817332768438,22.79998243468554,0.32999885918894456,9858.10951227868,937.224754966649,3062.6848613122597,0.0012450695111432537,-60.45980715955963
5000,0.0850294136506728,22.799982374012142,0.3299988394431167,9858.109159495625,937.3349803745606,3062.576855283522,0.001245962158779926,-60.456771889827266
