miliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
1600,5.251666939527439,0.20092087002595305,0.01339628237682104,16.108110121403186,2.723246709943406,1.019503496004598,4.0667927294173465,16.18686606784676,0.0,4.2,1.8794487472825963,5.0,8.15243795811944,11.870840590800809
1700,5.2643671830017045,0.1486508108577468,-0.0011874632407807752,15.59717014205833,2.754191982980918,1.028542447187322,4.677633402070694,16.848197596703848,0.0,4.2,1.9200269207449787,5.0,8.183398032927865,11.860597803024584
1800,5.60898909443824,0.14133118197276437,0.01690877950742357,14.358503292683274,2.7420826845772006,1.1649365273969294,5.401736058832531,17.51039458171257,0.0,4.2,2.0039413690447248,5.0,8.248282995462631,11.76115508576499
1900,6.095945320318417,0.1312331339291879,-0.005499073863599477,13.924907932361734,2.7292291724430253,1.2434239987747255,5.454635077880134,18.660602739216124,0.0,4.2,2.131102028635565,5.0,8.177025030500149,11.899261707432222
2000,6.319219829427718,0.17294615910683048,0.01200793860523247,13.058396173748674,2.7540259293971547,1.1809350936255143,6.994452188740205,19.37962938633449,0.0,4.2,2.2190943515329917,5.0,8.165499845787059,11.800972891754142
2100,6.938335421239512,0.10988660126897606,0.013946277440737655,11.783969084273165,2.7498448307177625,1.2436260557299543,7.784371607469805,19.30451728713607,0.0,4.2,2.2563550486337527,5.0,8.206539791973976,11.76509563042712
2200,7.144898429203799,0.15753599659534492,0.008031089486875788,11.14183233998147,2.7093794200848396,1.2754800779536546,8.159750917618751,19.83880932725629,0.0,4.2,2.336974862654464,5.0,8.234035851224112,11.865558492738355
2300,7.437375320692942,0.12822387304518637,0.00556659906743915,11.213275940534267,2.7065832068556213,1.5690307627249096,8.890687808613036,20.89813415945916,0.0,4.2,2.443992885845246,5.0,8.147751369696756,11.751611036853813
2400,8.042309576000413,0.23457437420843325,0.0027343121440043874,10.293838756128771,2.705682675916996,1.5591304994566952,9.881389450411724,20.890900972917752,0.0,4.2,2.487848562196182,5.0,8.196703188400264,11.805677082180887
2500,8.177254608826612,0.18154951117346693,0.011844606857278105,9.676849009322186,2.659129695912244,1.4819914356103356,10.486684032426759,21.30180303202081,0.0,4.2,2.6009980314450236,5.0,8.26200595670794,11.769730248835758
2600,8.431809715314076,0.2374749575250273,0.025321869940565556,9.51351800096809,2.6515930481130296,1.6137772742172671,11.964012889260534,21.78427855329657,0.0,4.2,2.614583218672723,5.0,8.20439787140273,11.797113726957544
2700,8.72723627386569,0.1989631702200093,0.012022167005191105,8.855728928559174,2.63969629891459,1.6321690522940748,12.813591953334264,22.10068340309117,0.0,4.2,2.7452228483650636,5.0,8.172713673197897,11.742855881989692
2800,9.356829637932591,0.1176464589557345,0.016939284615385294,8.695458663018291,2.61010668710469,1.6795323794300674,13.54552847244178,22.190097716505722,0.0,4.2,2.735871243873413,5.0,8.23841271291355,11.853839604534622
2900,9.342669184112228,0.22715257730514682,0.02428330204433335,8.754881373040446,2.5967847127845465,1.7565133228643015,14.39054642221801,22.512128400581737,0.0,4.2,2.8499034903233165,5.0,8.238872963866848,11.736874221489103
3000,10.04798188567437,0.17688795746959757,0.016474580443921655,8.524272537971209,2.582982647629131,1.8459128027260245,15.658872551466692,23.424043657247765,0.0,4.2,2.8382664160666153,5.0,8.199636481079752,11.884757472707053
3100,10.138754387696023,0.10301820510332575,0.013234554982000268,7.969111738033472,2.5233967882833888,1.8775749695469712,16.394087628154686,23.59007837745169,0.0,4.2,2.9161379064933652,5.0,8.198151090356884,11.769992713689284
3200,10.43805031645572,0.23278492014528634,0.01614990280956416,7.785082369785012,2.507549651805917,1.9486380932684604,16.49688242586718,23.33628919670924,0.0,4.2,3.0085171241460644,5.0,8.24625521981462,11.832076252285036
3300,10.811630252238283,0.18005006161199813,0.012447242637536554,7.657922830236404,2.506283800494674,1.7928979341254312,17.95184003465427,23.490089158910248,0.0,4.2,2.9900732067484816,5.0,8.187271835133625,11.736932901282731
3400,11.002780830343697,0.14654552068223156,0.03447259618061698,7.433498616575289,2.4616043065228177,1.8593610136808627,19.06347672624868,23.55440387977528,0.0,4.2,3.0553326353872903,5.0,8.20257896599352,11.797802307583414
3500,11.321560201226855,0.19520274290501957,0.012493033360715678,6.97466601597393,2.4474860603513515,1.8928891758710447,19.597494386244204,23.737420838528227,0.0,4.2,3.1280367703769607,5.0,8.13345478387379,11.752673190315123
3600,11.460927524153815,0.22023650900534514,0.03839872561680546,6.3730500379347435,2.4169345144410164,2.1148992326305547,19.840311883706015,24.197743693041588,0.0,4.2,3.1610870259177597,5.0,8.220141449409633,11.784801707518369
3700,11.848675891493949,0.15584720253050607,0.042104189723288075,6.73807251813902,2.397696399745979,1.958441737139688,21.542119365182216,24.364443912920656,0.0,4.2,3.2182301329971814,5.0,8.190723403039437,11.817331254144948
3800,12.07245007228818,0.14319303712542525,0.03351533157440451,6.413213065294274,2.3900310346765385,2.1761228497917204,21.50335177381696,24.27847505841982,0.0,4.2,3.2401994349497456,5.0,8.174556043617333,11.849982848212655
3900,12.125335176211548,0.22338177314067145,0.04237255107684808,6.0209196444409,2.3667035304210735,2.166578874108092,22.40549107731022,24.750291879382193,0.0,4.2,3.29579542727599,5.0,8.233637689522833,11.834563658323324
4000,12.4737613543449,0.21272455490742667,0.042299071409741755,6.347521855342366,2.372759213684251,2.170772250664348,22.91308908146715,24.653652156954664,0.0,4.2,3.3374253010431967,5.0,8.15596006216008,11.8317298180901
4100,12.723190884055358,0.22325241096118925,0.035393620528650034,5.7296308984848645,2.36293345877304,2.092558642774981,24.0719381041204,25.014922468971765,0.0,4.2,3.395690512166776,5.0,8.238181622352434,11.79684863888735
4200,12.842872331278885,0.17004659211177045,0.04314223930972645,5.553124906095875,2.3115740091472947,2.1009452996010434,24.437983471705916,24.771517779079687,0.0,4.2,3.402229455938613,5.0,8.25920700456333,11.819134784394437
4300,13.314211258007738,0.14534335796200676,0.03170024367821806,6.2953363574432455,2.3109118152504755,2.1680730694969426,25.56084946427898,25.53650743079776,0.0,4.2,3.4118442369448303,5.0,8.227429332829258,11.75256381240499
4400,13.540758203798273,0.1935128998073841,0.02804942046987534,5.332675877999701,2.3013468446146446,2.0939257851484276,26.326475393955896,25.60177904614939,0.0,4.2,3.4259602738284154,5.0,8.177773482739934,11.71968024644359
4500,13.640394191683592,0.15601499333272242,0.03175897497907025,6.026574365360551,2.2703021647868695,2.3230709684412774,27.33615759739919,25.527243422403348,0.0,4.2,3.5058204591196045,5.0,8.192292290622053,11.841783459185693
4600,13.787225559716381,0.23218515582419838,0.0513721358328757,5.266566124768829,2.2699799546886377,2.0955988848433167,27.4345345178337,25.443828480238327,0.0,4.2,3.529578407440782,5.0,8.209198904843108,11.872628039668644
4700,13.877421114458416,0.21437520225007087,0.03967047593526978,5.126332716419244,2.254361608532381,2.115960789420018,27.932106422681073,25.361682816953554,0.0,4.2,3.46006989811032,5.0,8.235518268743188,11.8592264237232
4800,14.166134715841876,0.18078193405210144,0.04992078391794758,5.7045952087321625,2.2259762604423514,2.1522437300026747,28.826445610779114,26.05238314808479,0.0,4.2,3.5197684674692886,5.0,8.143454850295926,11.847037156700054
4900,14.400412917155444,0.21623584874449092,0.02964482030264301,5.307492495422325,2.201843175827961,2.157288830399028,29.77244977607924,25.72869990674368,0.0,4.2,3.570883341532514,5.0,8.166157085668011,11.795059383327208
5000,14.210920383494303,0.20806177606009293,0.04634809609846163,5.190709783170966,2.208011530208285,2.2551750909079558,30.223503177197994,25.448715358417463,0.0,4.2,3.595557515230665,5.0,8.237341129395276,11.832339085929634
