miliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
2700,0.1936168352281906,0.8032787902485643,14.843382743532581,0.09999999980833103,0.09999999999772796,0.09999999999324824,0.09999999999972048,4.511752571246923e-14,4.4048888606026956e-13,5.969020554025508e-32,-1.3443094645563263e-30,-3.306659181338419e-45,2.8679948104103325e-43,0.005837262686452936,4.123297213540203e-05,1.7434359589529154e-07,0.0003332929756385555,0.07039538545144747,6.052829729712395e-06,0.021721116650189744,7.970836045498879e-08,3.522650514394999e-06,9.586852229306053e-11,6.366510075633779e-13,1.6959817573973963e-14,4.6422959666633234e-12,2.528541407438052e-13,0.0037868007182168097,0.00022241460080581562,5.8379563762481425e-06,0.00019045153577467783,0.05496652193003867,1.1767006989653947e-06,0.008126921743732368,3.69676933636221e-07,4.118995918059651e-05,8.668401084714726e-11,1.6466654145092757e-12,1.9962335750670738e-13,1.5654989517530846e-12,3.955071493058428e-18,1.0,1.0,2.444132615306476e-56,7.152153411948136e-54
2800,0.19430830703646465,0.8184066940447008,14.83930634915983,0.0999999998006262,0.09999999999742792,0.09999999999164325,0.09999999999967774,1.0264873657044897e-13,5.385792637685639e-13,5.495900532174671e-32,-9.584586246807798e-31,-5.208984148248349e-45,1.4882147818860892e-43,0.005794678758868772,4.587918908423242e-05,2.0919481871162305e-07,0.00034004977076071603,0.07259269351684057,6.477713164748821e-06,0.023755410446305792,9.865914812303795e-08,4.085224429248604e-06,1.0687642304781596e-10,9.936381059510103e-13,4.270929107749331e-14,5.459175705610527e-12,3.9409387042292983e-13,0.0037885762563413094,0.00022498663577811276,6.2362399245792605e-06,0.00019090921727284648,0.05742223154868356,1.2181527765995376e-06,0.009114963430773473,4.592407042261752e-07,4.7799953398527275e-05,9.181611264478583e-11,1.7698110438897494e-12,2.2151333130441773e-13,1.7517444989180887e-12,4.257104280862701e-18,1.0,1.0,2.413980203091837e-56,7.12183325895204e-54
2900,0.16655708078732032,0.8247502979324254,14.828989227305517,0.09999999976303875,0.09999999999680548,0.09999999998896235,0.0999999999995236,9.089670646405057e-14,5.966747439176569e-13,-9.065144583122189e-32,1.8465122512717498e-30,-2.42108734541894e-45,-9.730757000223183e-46,0.005857199914567175,4.726967910098685e-05,2.1898457059029348e-07,0.00033898666028206307,0.07582537285424562,6.70818565496157e-06,0.025158448488996916,1.0896444015715351e-07,4.331360173330726e-06,1.200955421497876e-10,9.712274351309014e-13,5.906729761266287e-14,7.482645545839881e-12,3.2272863286342063e-13,0.003790072585057511,0.00022907938250137907,6.3717982880344245e-06,0.00019169610658939965,0.05881275300476337,1.3321086045854942e-06,0.009933131803816275,4.630189721832278e-07,5.047821471579708e-05,1.049472434477807e-10,1.898678944786e-12,2.1293570753726597e-13,2.007669750319985e-12,5.799296275048553e-18,1.0,1.0,2.416638346167988e-56,7.142826541449098e-54
3000,0.15848939011312474,0.8363764747306889,14.827462483590997,0.09999999972839259,0.09999999999610629,0.09999999998824571,0.09999999999946164,9.552780584154488e-14,7.828667736601055e-13,-4.17987996468938e-32,2.1651710170556295e-31,2.0849364113631687e-45,2.0529320192958484e-43,0.005869381432157858,4.820321338042526e-05,2.513825713579703e-07,0.0003401862199450371,0.07635197163078274,7.0950643861179e-06,0.027620814077398737,1.246704331376195e-07,4.765831612782039e-06,1.4054027474304544e-10,1.2618626148975421e-12,6.148491493381973e-14,8.897169694877772e-12,4.053030849180715e-13,0.0038107956254391936,0.00023297187246775833,6.496944451741763e-06,0.00019273297192262266,0.06022461725285797,1.3401286234370837e-06,0.010230125598220017,5.219697835375162e-07,5.567610683657118e-05,1.1332135807900973e-10,2.0982117489715572e-12,2.8158173538316564e-13,2.4776661228359623e-12,6.177841722155958e-18,1.0,1.0,2.432878744925655e-56,7.127294912294911e-54
3100,0.16027155403303286,0.8411379414933082,14.823048267252283,0.0999999996804286,0.09999999999602192,0.09999999998613066,0.09999999999929746,1.0999482426889627e-13,9.499140228490326e-13,2.2447721081478485e-32,3.8627434605447487e-31,-4.140878938965479e-45,4.0921526773478086e-44,0.005837273634029756,5.062535246073145e-05,2.5634090799819613e-07,0.00034427807136375974,0.0791748241490922,7.4526865995974666e-06,0.027764676067637172,1.3845823392027653e-07,5.722469010539091e-06,1.7871365073705639e-10,1.455085800810577e-12,7.249272746895793e-14,9.60296315684857e-12,4.566153678036044e-13,0.0038394332336501996,0.00023331031418112155,6.909378879425629e-06,0.00019189058000695713,0.062326226043951,1.442526124599572e-06,0.011003564403315083,6.035845247805758e-07,6.414140970911444e-05,1.2534962390659172e-10,2.6089457329167866e-12,3.554128984674931e-13,2.4984518212884353e-12,7.473743916875342e-18,1.0,1.0,2.4203992418357205e-56,7.090910804107037e-54
3200,0.14744600482092668,0.8410642350286759,14.810428934632172,0.09999999967418034,0.09999999999495929,0.09999999998399747,0.09999999999919529,1.8279541219741779e-13,9.757110408897513e-13,-4.638915151201789e-32,9.019060893427694e-31,3.5581834962576454e-45,-7.314679266481435e-44,0.005872064209623808,5.1827303316405e-05,2.805508757210512e-07,0.00034492562149949666,0.07972957352488734,8.132905397363484e-06,0.030317991269632066,1.4924515103138686e-07,6.006795136284747e-06,1.8067924580652993e-10,1.52912112649057e-12,9.339744451375029e-14,1.2419844142331499e-11,8.258475433402765e-13,0.003789854484391999,0.00023607946524059202,7.244100483001339e-06,0.00019270244991240746,0.06309418539642417,1.5354637050327373e-06,0.012093671440152129,6.282908044212e-07,6.86900845736222e-05,1.4044198929799653e-10,2.865693995875224e-12,3.871508623306207e-13,2.8068433831427915e-12,8.243196227865925e-18,1.0,1.0,2.4240546662113195e-56,7.184949406238838e-54
3300,0.1470225815417147,0.8596843372598835,14.81071506748652,0.09999999961436164,0.09999999999416397,0.09999999998085939,0.09999999999903908,1.959721031906136e-13,1.176811034879748e-12,4.937427020409438e-32,3.765351953728112e-30,4.609248811527963e-45,2.0659816824444553e-43,0.00586086601198459,5.588291090833028e-05,3.3447603547129324e-07,0.0003500498459208229,0.08244772029728974,8.91929953679769e-06,0.031636779834986285,1.62779686413769e-07,6.786077809993151e-06,2.2533911466887206e-10,2.06862706781058e-12,1.1477527318130803e-13,1.52830388436122e-11,7.973981577626139e-13,0.0038175031553474926,0.00023858218280467349,7.45326870604662e-06,0.0001955113861990251,0.06574492768367514,1.620212326720122e-06,0.01237768585365011,7.107084628691536e-07,7.225394400958972e-05,1.4679805002128333e-10,3.302308961512151e-12,4.770610478476549e-13,3.2731931387344757e-12,9.714781010925465e-18,1.0,1.0,2.4256232227853587e-56,7.109848217570648e-54
3400,0.13504724176095387,0.8658910243598731,14.799657187498333,0.09999999959136482,0.09999999999358156,0.09999999997955557,0.09999999999891436,2.549049964046344e-13,1.5293407833064032e-12,1.5828465076419658e-31,2.512160218252418e-30,5.160065505021003e-45,3.933424545233441e-43,0.0057944228506727055,5.822087643480323e-05,3.626243053503445e-07,0.0003542121468099762,0.08383747769419701,9.190970965998057e-06,0.034443162163437145,1.733736968015691e-07,7.211693988014649e-06,2.6387043560480646e-10,2.1068317413779556e-12,1.2123458188957144e-13,1.7079981960653568e-11,1.0508867958093107e-12,0.003833747321494842,0.00024468887725376145,7.886432240930235e-06,0.00019399813604100257,0.06619711950144443,1.7148498134293613e-06,0.013179301518981027,7.375174926518617e-07,7.989662268383475e-05,1.6191609554352417e-10,3.696736191984023e-12,5.498417566709261e-13,3.6130110773919523e-12,1.030512987705745e-17,1.0,1.0,2.412018146473607e-56,7.093615554328813e-54
3500,0.14646076695628593,0.8742155848339641,14.793665142389518,0.0999999995159273,0.09999999999297644,0.09999999997695713,0.09999999999884711,2.94754682025381e-13,1.7527984131766578e-12,1.8651698761320842e-31,6.0800569101529966e-30,1.3795096685220825e-45,3.167562639076588e-43,0.005821902190326773,5.8877586480210715e-05,3.9067890078264477e-07,0.00035477659862116827,0.08512247171292864,9.957389622584655e-06,0.03630831380953956,1.8751210832382876e-07,8.095138557348137e-06,2.8064548599842076e-10,2.8188274262085946e-12,1.7437319134050847e-13,1.9602741058887364e-11,1.3163404087469235e-12,0.003808464181008708,0.00024543385291295254,7.870469128404376e-06,0.0001945634744801517,0.0692331099842649,1.7586603590773033e-06,0.01459259599123314,8.167296865955292e-07,8.70735644044526e-05,1.7232853218742467e-10,4.0491370353098484e-12,6.137898771022358e-13,3.8541141144277925e-12,1.1687540353495923e-17,1.0,1.0,2.4129221539820083e-56,7.142971175375928e-54
3600,0.12495713255140262,0.8635232098849293,14.791762934561877,0.09999999945397625,0.09999999999202686,0.09999999997082196,0.0999999999985519,3.3988221654514476e-13,1.8199197868955083e-12,2.468108424306033e-31,5.627757182329278e-30,-4.3509437470913084e-45,2.352426017608874e-43,0.0058088415486840465,6.145103014397868e-05,4.0887331940737007e-07,0.0003551610912905119,0.08807449554823715,1.0465978746272189e-05,0.03928719790058344,2.0795417383540962e-07,8.694087574316454e-06,3.249431465581573e-10,2.909749943851752e-12,1.923252376291775e-13,2.2114628895970737e-11,1.5773825821275485e-12,0.0038211633479902445,0.000251998102109877,8.033992867787627e-06,0.00019537009185863904,0.07031790759315569,1.8490826090858772e-06,0.014807539797590188,8.838624701214958e-07,9.526676011880856e-05,1.8618724658928523e-10,4.432952659698307e-12,6.881431484739237e-13,4.330811274094094e-12,1.3767429851887312e-17,1.0,1.0,2.4432247802408017e-56,7.17100407849661e-54
3700,0.12468367744377826,0.8835007557524808,14.78366014842976,0.09999999944212674,0.09999999999081721,0.09999999997017447,0.09999999999827053,3.819062956171812e-13,2.170765855477992e-12,1.4705598933921984e-31,8.470845775689573e-30,-3.262977754376007e-45,2.0517507784794916e-43,0.005871886580811158,6.248544000210173e-05,4.426760556414377e-07,0.00035466829828040145,0.08996406065191577,1.0918008276649881e-05,0.03984601140496512,2.2585126343775923e-07,9.061520587882632e-06,3.635747290159313e-10,3.647426159144708e-12,2.2587288378648482e-13,2.473179347290808e-11,1.6583173722582467e-12,0.003803321164858445,0.0002513858928522937,8.625428529022895e-06,0.00019697291634712395,0.07091908129395987,1.90379215046043e-06,0.01628318597185044,9.570904842239503e-07,0.00010362450189738811,1.981111570201021e-10,4.706271238012582e-12,8.077271604578105e-13,4.647178692463998e-12,1.4846029418586168e-17,1.0,1.0,2.418134903256156e-56,7.109254088896533e-54
3800,0.12663627214823298,0.8665958935780992,14.780792265510637,0.09999999936714091,0.09999999998972263,0.09999999996391418,0.09999999999808772,4.354639155321094e-13,2.348082113778205e-12,3.972113934220984e-31,1.0020729532130037e-29,1.638161484020476e-45,2.406627285396052e-43,0.0058128891622836664,6.49119251018984e-05,4.823451150623571e-07,0.00035805354273480734,0.09148474742045369,1.1263906123036225e-05,0.04344373089452876,2.449451166847951e-07,9.778496076293103e-06,3.8914988905993774e-10,3.974900977615831e-12,2.7478646837596034e-13,2.8439549543679472e-11,1.9093588829380695e-12,0.0038336160325021435,0.00024977114711031387,8.844584244957537e-06,0.0001991609152002727,0.07256455467340486,1.9571385031630436e-06,0.017126499196255068,1.0555678425395078e-06,0.00011951226347162142,2.1133172020685065e-10,5.387860921694161e-12,8.962404108935899e-13,5.249048315228711e-12,1.6703340804736856e-17,1.0,1.0,2.441090716425061e-56,7.099377196299826e-54
3900,0.12291710602618333,0.88022167537721,14.769189818613627,0.09999999930196876,0.0999999999881648,0.0999999999609654,0.0999999999977502,5.564793371689585e-13,2.6376551189610346e-12,5.147730044052059e-31,1.354029502384256e-29,4.9803046214064825e-45,1.0026268721743798e-42,0.00585094824478326,6.918434735301572e-05,5.204942337610289e-07,0.00036236812384650994,0.09071677295960777,1.1889235169143229e-05,0.04403089818596344,2.6793696324249494e-07,1.0494537094068036e-05,4.348916549342214e-10,4.509878351105593e-12,3.2043922972661776e-13,3.195829081521781e-11,2.2716390790800446e-12,0.0038215332227429255,0.0002532162442893671,9.022005207983722e-06,0.00019910543672850908,0.07362239667030725,2.0660428078750873e-06,0.017699578282084374,1.1049178038663746e-06,0.00012752335189820152,2.2365745487115384e-10,5.6621382905031044e-12,9.834466624553637e-13,5.442373047139147e-12,1.8512821945784043e-17,1.0,1.0,2.4533852316615466e-56,7.237387689054638e-54
4000,0.11008886721765684,0.873253430605076,14.764589393546622,0.09999999923300146,0.0999999999870192,0.09999999995572716,0.09999999999718294,6.374757758996014e-13,3.0610431401525766e-12,6.4884582926704e-31,1.7959132062981775e-29,5.601407371571871e-45,1.0782834566874148e-42,0.005829090284093454,7.095643359985455e-05,5.779970286237063e-07,0.00036508215317274177,0.09348855550190316,1.2363040690741524e-05,0.04700422851303169,2.930776397853938e-07,1.1337886040352977e-05,4.667510442440862e-10,5.1927727822965584e-12,3.7101542679685243e-13,3.735467878203965e-11,2.726767226819468e-12,0.003808221461240596,0.00025507978154244455,9.2329264192882e-06,0.00019969007334708853,0.07572199683995597,2.205370973916085e-06,0.018784139123735118,1.212283619534027e-06,0.00013444393814974443,2.2785848374916614e-10,6.511823826229584e-12,1.1382151790017358e-12,6.073936913567053e-12,2.034871344150114e-17,1.0,1.0,2.4566916031307833e-56,7.239659683457823e-54
4100,0.11564812339644437,0.874608017716054,14.76128637669579,0.09999999917759993,0.09999999998564635,0.09999999994743579,0.09999999999689214,7.481089501607956e-13,3.432631872966997e-12,8.856866533759091e-31,2.3558005290608625e-29,1.623930240434842e-44,1.9718433413193036e-42,0.005900477160857794,7.34241832487503e-05,6.115335244428792e-07,0.00036537645909410436,0.09384160264687967,1.2930905416500288e-05,0.04799762886540806,3.128080574244041e-07,1.2518271057340198e-05,5.24786046117899e-10,5.799050303494856e-12,4.0085244837177115e-13,4.157081678029552e-11,3.1678780146716852e-12,0.003812806454178357,0.0002590724657927509,9.369149182865024e-06,0.0002005370527016114,0.07781131256102719,2.2921985977899134e-06,0.019888481832708183,1.3126715678252397e-06,0.00014098923887579426,2.4956179323875804e-10,6.941327525219491e-12,1.2799333027753976e-12,6.485593616198376e-12,2.340967197163098e-17,1.0,1.0,2.452578910998732e-56,7.249893481370265e-54
4200,0.10303213417386109,0.8819018452533185,14.753846063059951,0.09999999908732848,0.09999999998403322,0.09999999994341836,0.09999999999644223,8.250252774438854e-13,3.6953219450484984e-12,1.1669148256177005e-30,2.872549664754604e-29,1.5055259815851717e-44,2.6813112299606386e-42,0.005835278667839386,7.435812591444363e-05,6.56545390895965e-07,0.00036641317945814973,0.0952064414181845,1.3752983467133872e-05,0.050502617095695264,3.333758972504185e-07,1.3016145168770324e-05,5.755562645471569e-10,6.738066097492306e-12,4.945652852141285e-13,4.7830113470290434e-11,3.7278888722320016e-12,0.0038408415324849166,0.00025949181403292677,9.536264103231512e-06,0.00020005371723029984,0.07941330098664351,2.319410130369158e-06,0.020517112555880856,1.3681581279827324e-06,0.00015821421807448864,2.575697640855346e-10,7.631233022583283e-12,1.3688246063830737e-12,7.008768127365523e-12,2.4819511506106806e-17,1.0,1.0,2.45492499470266e-56,7.283189033823965e-54
4300,0.10624547071112483,0.8836622190906623,14.745241138446092,0.09999999902685995,0.09999999998275953,0.09999999993721546,0.09999999999572673,9.542487353108703e-13,4.137391322643665e-12,1.5048445613746434e-30,3.58033162301406e-29,3.386444900984483e-44,3.573077186432133e-42,0.005893305351128558,7.606418472039356e-05,6.938574205052242e-07,0.00036866976509869834,0.09917480595815958,1.4030745712584564e-05,0.052367983926157616,3.567302947229286e-07,1.4003101703457503e-05,6.408069197754695e-10,7.286876545539065e-12,5.354396353633131e-13,5.2314020490845976e-11,4.323859327194032e-12,0.00380835914376435,0.0002650852256333407,1.0001418757003673e-05,0.0002000446582512765,0.08027938624333988,2.466513032609377e-06,0.02142511654626965,1.4471938418801592e-06,0.00016482594874123603,2.7724821839045726e-10,7.87415559846655e-12,1.5358458023589993e-12,7.479675451193673e-12,2.792841491194454e-17,1.0,1.0,2.4934930255889657e-56,7.497072221804207e-54
4400,0.09664947586824846,0.8913977869488053,14.743339973003089,0.09999999893404085,0.0999999999808533,0.09999999992835491,0.0999999999950569,1.065806639963916e-12,4.540976361498373e-12,2.149863288004561e-30,4.4356483281452306e-29,4.818271027161529e-44,5.941510740821748e-42,0.005889944059994014,8.086575257513343e-05,7.351819034374925e-07,0.0003730360913434722,0.09808591786133944,1.4797312269850397e-05,0.05431005817226919,3.7712122421209734e-07,1.526518047886656e-05,6.95034041558012e-10,8.055189416233093e-12,6.428362993402898e-13,5.943599409442688e-11,4.81273147938682e-12,0.003819652530566654,0.0002659209655956638,1.031030890393681e-05,0.0002004632444909405,0.08354501369961957,2.5570497330793815e-06,0.021985630232082214,1.5751996534117305e-06,0.00017685352006552765,2.84915160241296e-10,8.747566824837713e-12,1.6971701368594902e-12,8.098442466989079e-12,2.9400638713525854e-17,1.0,1.0,2.505144184948134e-56,7.688527060142198e-54
4500,0.10154080753778161,0.8871099733758083,14.733998670797254,0.0999999988818243,0.09999999997912885,0.09999999991974602,0.09999999999455372,1.2612172748370004e-12,4.992767016417938e-12,2.8002165974394958e-30,5.619532448134866e-29,7.89904455216822e-44,8.284724112229374e-42,0.0058493294336206085,8.100257681818769e-05,7.882332952816857e-07,0.00037475619574066864,0.10080274806273701,1.526016426547628e-05,0.05642744140386192,4.0371012553128393e-07,1.6048644369728602e-05,7.488404676735495e-10,9.007659910518501e-12,7.252456615307322e-13,6.517616514449305e-11,5.692378363095033e-12,0.003819749107768807,0.0002668060586801412,1.045126266793601e-05,0.00020279258385468802,0.08520157730741969,2.5972614722534857e-06,0.022977337595402644,1.655031774729865e-06,0.00019008389900382425,3.066764794750695e-10,9.487898481311836e-12,1.902583042942278e-12,8.703024661018114e-12,3.3114338284543314e-17,1.0,1.0,2.568519093602612e-56,7.902532201612679e-54
4600,0.10374996324947204,0.9027776662369648,14.724897497158937,0.09999999877057271,0.09999999997692093,0.09999999991063065,0.09999999999375642,1.3982141730813113e-12,5.425204463068564e-12,3.553888221833269e-30,6.933484544069817e-29,1.1224076910808723e-43,1.0978147504109413e-41,0.005923774999632656,8.55097844960899e-05,8.358324568716547e-07,0.00037022356689934657,0.10068254262163585,1.6070715802175644e-05,0.058748407215587224,4.235119435312477e-07,1.719440068708696e-05,8.11970203338534e-10,1.027592649639344e-11,8.262281356692694e-13,7.345682519017763e-11,6.368221504036052e-12,0.0038248515534701315,0.0002728849972845586,1.0651263080110382e-05,0.0002017345225067131,0.0852338957887816,2.6742386967702493e-06,0.023894663361523353,1.7558014895490393e-06,0.00020111793781781148,3.1870916801041494e-10,9.931222747100966e-12,2.1587802566618666e-12,9.417478282066723e-12,3.537556856249323e-17,1.0,1.0,2.6908685501893973e-56,8.445418263914519e-54
4700,0.10534007941957807,0.8966279114133321,14.719328109658674,0.0999999986916033,0.09999999997443466,0.0999999999011813,0.09999999999277157,1.6011352688360804e-12,6.11176664060301e-12,4.7906973121050084e-30,8.498840872654252e-29,1.7179492232444311e-43,1.5182837737980247e-41,0.005886299950188689,8.731827044350306e-05,8.665446881963057e-07,0.00037642060499996986,0.10336663242344109,1.6518887458960398e-05,0.0625082066253809,4.461734012019158e-07,1.7655170028162925e-05,8.817322564473643e-10,1.130558784743181e-11,9.261215047247722e-13,8.024110718733087e-11,7.240085446074439e-12,0.003834391372156723,0.0002657281167942423,1.0918171961064064e-05,0.00020263062392972253,0.08719504863107029,2.779546215412421e-06,0.025089736430755405,1.8917389872352589e-06,0.00021359308824831714,3.329662039976727e-10,1.0789823145151901e-11,2.3608586010942122e-12,9.940624478636205e-12,3.7970667762303394e-17,1.0,1.0,2.8895204321119344e-56,9.106103864888609e-54
4800,0.10167071525015921,0.8897878269510543,14.720570206663119,0.09999999857792398,0.0999999999720382,0.0999999998904971,0.09999999999194359,1.7794570734683318e-12,6.568659408583767e-12,6.200632783562493e-30,1.0630190448430322e-28,2.6106624544690802e-43,2.1004258231868746e-41,0.0059255285009317945,8.845577256970068e-05,9.341308275836237e-07,0.00038011095947582997,0.10474177340908057,1.7472055062115364e-05,0.06498891189633248,4.6769492925140575e-07,1.8553864609378698e-05,9.637513083082622e-10,1.2546974848073386e-11,1.0784721888402864e-12,9.004730205597171e-11,8.094164654649834e-12,0.0038047902153158873,0.00026883138289784513,1.120959027225637e-05,0.00020365862273108884,0.08943893509984925,2.8621854987797226e-06,0.026317905276871313,1.9645486968012326e-06,0.00022873079940483672,3.4892813933407746e-10,1.1541919938577855e-11,2.5161411240761476e-12,1.0487902135771493e-11,4.174497484473451e-17,1.0,1.0,3.2580904035586577e-56,1.0287233151721383e-53
4900,0.09862193637494868,0.9130349475521774,14.707236953368179,0.0999999984671706,0.09999999996982785,0.09999999988135397,0.09999999999077888,2.050612602868459e-12,7.272527481797533e-12,8.06355161035838e-30,1.2853451534217254e-28,3.925104143476418e-43,2.903656887609619e-41,0.005938026304385323,9.161059880063307e-05,9.950038621576716e-07,0.00037594652658423726,0.1078433597648859,1.8132939233567862e-05,0.06685804528841881,4.98307267089786e-07,1.9600522561062854e-05,1.0459522365288798e-09,1.3817198787287858e-11,1.214910911582474e-12,9.879054715735575e-11,9.192676570320301e-12,0.0038059196575678544,0.00027131414668396,1.1466293900947424e-05,0.0002046972306701211,0.08947552364279573,2.9887103581755526e-06,0.0271986744830178,2.0697502893772537e-06,0.00023820180524959967,3.6421555114035656e-10,1.2249917382165657e-11,2.7727091452864245e-12,1.1231038555225944e-11,4.5004927548115213e-17,1.0,1.0,3.8710216744713546e-56,1.1901874129597902e-53
5000,0.10398226738087754,0.9133564004983696,14.706005712739389,0.09999999839404726,0.09999999996708926,0.09999999986896808,0.09999999998959443,2.2629234720514584e-12,7.746527688853613e-12,1.0401516936786685e-29,1.566090841059542e-28,5.87948295851225e-43,3.874418402736548e-41,0.005919445891707452,9.507762215830676e-05,1.042429909436578e-06,0.0003828441636978848,0.10621664382543818,1.8592873795173395e-05,0.06788385799521107,5.250197362944481e-07,2.0666308010743675e-05,1.1031536706920432e-09,1.5412178661941574e-11,1.375861113824636e-12,1.0799268254135853e-10,1.0479215964970076e-11,0.0038150447416025594,0.000272456062162427,1.1879950994291753e-05,0.0002039783840078169,0.09140556597237269,3.103777051186683e-06,0.028133882358027176,2.191266275999484e-06,0.0002547719223405093,3.861342776127756e-10,1.3040475165284893e-11,3.0750887485097643e-12,1.170242800543154e-11,4.836326379324409e-17,1.0,1.0,4.863726639925439e-56,1.4311053068303713e-53
