miliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
2700,0.200757016149553,0.8129152090148429,14.842242194886529,0.09999999982013975,0.09999999999793859,0.09999999999373704,0.09999999999985358,3.1848044117953976e-14,4.831495286759357e-13,-9.468070865241273e-32,1.4872055821285751e-30,-8.272335142406172e-46,-8.538662071535942e-44,0.005830885182340282,4.239447065588304e-05,1.81404356389471e-07,0.0003336739696699228,0.07216062429069535,6.065827557016652e-06,0.020885483136347558,9.238268560337116e-08,3.368947611230108e-06,9.260103968686036e-11,4.992440268544682e-13,4.771810246722377e-14,5.4832583636105135e-12,2.918721494647488e-13,0.0038409891782110886,0.00021923546887178276,5.989289646461205e-06,0.00018991213307574122,0.055865633402746834,1.1479447247316718e-06,0.008408749347004935,4.1995548918089993e-07,4.313971597168145e-05,9.410444453830969e-11,1.3802898603836254e-12,1.8504086504352975e-13,1.4804644314897825e-12,4.026287871174696e-18,1.0,1.0,7.295820139882045e-56,2.1359503972230745e-53
2800,0.18964831189207407,0.8251673063657027,14.838348352475013,0.09999999977314017,0.09999999999701974,0.09999999999273092,0.09999999999960754,5.171791852543552e-14,5.499471798472575e-13,-7.89786818517858e-32,7.98211135129939e-31,2.6518655127596046e-45,5.918952464106424e-44,0.005791381000977584,4.369881612439383e-05,1.8727250584609472e-07,0.0003347508826573386,0.07409949711078227,6.089548598251469e-06,0.023525311486887295,9.463986790178897e-08,3.7182046954489376e-06,1.0856109137646404e-10,6.86245292767107e-13,4.413209031442029e-14,6.05218594812176e-12,2.092913742579368e-13,0.003824563694006735,0.0002215830953418742,6.194990534947169e-06,0.00019265304758215484,0.056015754574678854,1.262811012805042e-06,0.008853774643425445,4.475008121975933e-07,4.897754997202268e-05,9.380036431863488e-11,1.7086251922326836e-12,2.166429899788153e-13,1.9041516506204903e-12,3.7843017036882006e-18,1.0,1.0,7.296791479654325e-56,2.137240719923624e-53
2900,0.16966630555022524,0.8239531837901397,14.835269471237027,0.09999999973575172,0.09999999999629941,0.099999999989805,0.09999999999972704,1.0092084651428205e-13,5.990333555915084e-13,-7.361780930743732e-32,3.720255441007616e-31,1.813506073488622e-45,1.0970438712411466e-43,0.005836503029603388,4.780091399406114e-05,2.0685378101088335e-07,0.00033748690296604093,0.07566173709332094,6.554543890868165e-06,0.02609551187654617,1.0951358456811268e-07,4.221567049780086e-06,1.4426830460704158e-10,9.507465011503933e-13,3.671205361112164e-14,7.182137510034798e-12,2.738433256231811e-13,0.0038322915038456347,0.00022288079027575934,6.283272575943032e-06,0.0001933948424135753,0.05809213589179396,1.2874120154086106e-06,0.009841711737618527,4.634632379054633e-07,5.446934444238814e-05,1.0749879115683255e-10,2.1858635687434564e-12,1.954839507630603e-13,2.136831250653732e-12,5.2552966140609155e-18,1.0,1.0,7.29967853540758e-56,2.14778024299055e-53
3000,0.16179281734671888,0.8409113867419424,14.824844812354842,0.09999999973112364,0.09999999999610269,0.09999999998961576,0.0999999999994367,1.1069721912546917e-13,8.980677572265265e-13,-2.1199436442641935e-33,6.60303983660952e-32,-2.2476561714961488e-45,-3.5649386143132587e-43,0.005799423497631444,4.9385969886640316e-05,2.3088505922540658e-07,0.0003443109718958887,0.07767034898207308,7.351050803467928e-06,0.02693023567054233,1.1842490407893851e-07,5.084787303092452e-06,1.4251236965472023e-10,1.2181916809361014e-12,4.4819159692663696e-14,7.89552730525017e-12,4.3574475608451737e-13,0.0038119509530283686,0.00023308653983074458,6.738059167084299e-06,0.00019427971073539589,0.06097324298114486,1.4124980097359856e-06,0.01028029974905829,5.213383082516567e-07,5.28090309951524e-05,1.1232677879021353e-10,2.1567053451941163e-12,2.6156736642845027e-13,2.4438016186379894e-12,6.5017875681023175e-18,1.0,1.0,7.277342003286692e-56,2.145589139316132e-53
3100,0.16679192479582378,0.8278795591209601,14.819756618040328,0.09999999971220652,0.09999999999585589,0.09999999998499925,0.09999999999928649,1.4829769308520588e-13,8.502915285915384e-13,-2.6544590139442674e-32,1.0392320343260032e-30,4.169679057321618e-45,-1.7626376355868767e-44,0.005802365935126757,5.077659958965123e-05,2.743268655508556e-07,0.0003449344449810753,0.08022091276948562,7.842386035535041e-06,0.02846498953914357,1.3925656252369793e-07,5.618592266476997e-06,1.631926678553396e-10,1.4372137193714845e-12,9.193973699383623e-14,1.1428880123031409e-11,5.051308797099369e-13,0.003790320467985574,0.0002350065756486834,6.7305326064986204e-06,0.000193630870231373,0.06280405447498395,1.4088553900687851e-06,0.010932262086113675,5.914342596231979e-07,6.627231339252949e-05,1.2476260347176944e-10,2.648233335746481e-12,3.160876633870393e-13,2.623977455542776e-12,7.231146882951856e-18,1.0,1.0,7.291752192547591e-56,2.143019114332359e-53
3200,0.15835822053734874,0.848657250979678,14.817608580468058,0.09999999966031518,0.09999999999453305,0.09999999998454125,0.09999999999941206,1.718463022035295e-13,1.0998107352544728e-12,8.180990581460111e-33,2.1046821279998443e-31,4.7681200505322135e-45,2.5049450421287024e-43,0.005820104142417623,5.177534382331032e-05,3.0334904973003283e-07,0.0003436436621347375,0.0817524271816269,8.344138548735766e-06,0.029600517830622067,1.5481519091383375e-07,5.710826784330676e-06,1.796140760716763e-10,1.7991883768403056e-12,9.581026957389669e-14,1.1158172836483443e-11,6.756766643531004e-13,0.0037950359393754806,0.00024194858934023844,7.10950192697569e-06,0.00019263806969644,0.062244611024529675,1.5283184137382174e-06,0.012015681084313815,6.761073507827247e-07,7.071310265735789e-05,1.3699876897141096e-10,2.9164865399751036e-12,3.8328879745718903e-13,2.920780424911698e-12,8.110800435312731e-18,1.0,1.0,7.297663578807774e-56,2.1399027265610325e-53
3300,0.15970911200602278,0.8426803647018459,14.808256048994267,0.09999999959504005,0.09999999999437238,0.09999999998074499,0.09999999999909451,2.0715084108761816e-13,1.1447347829309853e-12,2.1091846144701994e-32,1.898588371746629e-30,-2.2952603935132902e-45,5.482896853259406e-44,0.005829256542576013,5.490547067247847e-05,3.2733773963194436e-07,0.00034724672201555856,0.08297863076505368,8.689894424298476e-06,0.03174308623439874,1.5866875072061235e-07,6.8249324322725815e-06,2.1088318265234737e-10,2.0797972189167067e-12,1.1119691974507523e-13,1.4246440672066831e-11,8.104273269931576e-13,0.003833910366831037,0.00023875191053136614,7.363851347685091e-06,0.00019460793158901496,0.06562900141712083,1.5651811914175658e-06,0.012197908222403941,7.238124807216355e-07,7.428481260427766e-05,1.4204477020039e-10,3.1586690187644243e-12,4.258328859882285e-13,3.2237644022486765e-12,8.967803786394571e-18,1.0,1.0,7.2854674106797105e-56,2.1394642371496605e-53
3400,0.15483915929552916,0.8689467722264081,14.79818426465551,0.09999999958207205,0.09999999999330599,0.09999999997910945,0.099999999998964,2.439405647682921e-13,1.3933356855557854e-12,1.0387817351692376e-31,2.8159181913253686e-30,-2.3970614467446095e-45,2.3022526325224938e-45,0.005841430980613659,5.744921108995776e-05,3.6396154217879925e-07,0.00035238227844653486,0.08377371949411586,9.051531046936624e-06,0.0353637233671351,1.7451418936009244e-07,7.0104508900993896e-06,2.470245505062021e-10,2.37917872408372e-12,1.1849931786005353e-13,1.619908595056368e-11,1.031888802623335e-12,0.0038358371405367076,0.0002428183413805019,7.736265314263421e-06,0.00019417689047049932,0.06669970345160992,1.692883963918915e-06,0.013683540315445147,7.761471282119294e-07,7.947005715219873e-05,1.5665510700988985e-10,3.4168863829413377e-12,5.515717256221162e-13,3.480562288907656e-12,1.0371694313834652e-17,1.0,1.0,7.29370723302669e-56,2.139472279248063e-53
3500,0.14606132391989068,0.8642421376499161,14.796028906993117,0.09999999951289293,0.09999999999272907,0.09999999997697452,0.09999999999887117,2.8497197747238674e-13,1.6666739936668319e-12,4.1838453804910264e-32,3.4320751301282074e-30,-2.811700532378924e-45,4.430381750324706e-43,0.005842704070531301,6.041828124572256e-05,3.952708947275504e-07,0.0003550989730230274,0.08458761978575387,9.643503247249212e-06,0.037181628004085907,1.9778765111939925e-07,7.648202664230606e-06,2.8318620894316474e-10,2.756486779550537e-12,1.5851940225298735e-13,2.012832503999416e-11,1.1625707747950682e-12,0.0037960352536507173,0.00024655692460785094,8.11490004393038e-06,0.00019512927818673251,0.06750685913888163,1.7763105665570136e-06,0.013821306842793394,8.631893348480802e-07,9.05546182076101e-05,1.7045986707361138e-10,4.181415256231175e-12,6.050013781471187e-13,4.076569432207982e-12,1.1493307978328014e-17,1.0,1.0,7.30622596312554e-56,2.1360962540514303e-53
3600,0.13929807501664765,0.8745671602623901,14.791277355365507,0.0999999994632601,0.09999999999159563,0.09999999997315107,0.09999999999846765,3.342420853490139e-13,1.9318047652930915e-12,2.26404818678515e-31,4.3299952814301045e-30,1.4918331564887767e-45,4.460323952006615e-43,0.0058560206760788535,6.130930651286196e-05,4.0898737661406884e-07,0.0003566875779327161,0.08621956337664982,1.0538241113154719e-05,0.03871767114278586,2.117100466452378e-07,8.318115189507915e-06,3.075332339425609e-10,3.0425117719400105e-12,2.0148769142130524e-13,2.2003753302407842e-11,1.4032028942434673e-12,0.003818934114214139,0.0002490731725281212,8.083415717814997e-06,0.00019715267839702012,0.069690870860081,1.8620982938307654e-06,0.01507911556928632,8.96159960601058e-07,9.642738009056201e-05,1.808519708923548e-10,4.36850370059476e-12,6.689388404328232e-13,4.245133818194369e-12,1.2765312417428795e-17,1.0,1.0,7.270378352380018e-56,2.1381511621659446e-53
3700,0.11889145558662349,0.8818554625220252,14.779071510566943,0.09999999940295226,0.09999999999047653,0.09999999996690172,0.09999999999836894,4.1398979878590265e-13,2.191548815003487e-12,3.039270344461591e-31,6.64808268177514e-30,-2.1553541838911172e-45,5.289505804561255e-43,0.0058308312210619,6.244743271970017e-05,4.4335495051523317e-07,0.0003554659097564053,0.08813422433216911,1.0870441268583955e-05,0.04036387537767424,2.280946094074644e-07,9.111767403258498e-06,3.4482173035029244e-10,3.465521382130373e-12,2.1190487344898278e-13,2.519002374816068e-11,1.7868144681856602e-12,0.003817679211696238,0.0002496962575501871,8.273267037437346e-06,0.0001989761967051843,0.07040399376219889,1.9267999597543543e-06,0.015983592491343044,9.666166321147988e-07,0.00010351055620124834,1.9974037638823025e-10,4.78756190340613e-12,8.029996588579961e-13,4.7687530560123865e-12,1.5569252490960297e-17,1.0,1.0,7.306176199037494e-56,2.1445230866000298e-53
3800,0.1256786251412287,0.8650630154377763,14.773865311419511,0.09999999938087407,0.09999999998910541,0.09999999996267102,0.09999999999789155,4.463474893069366e-13,2.4124071890959483e-12,2.0871113046239905e-31,1.0632260754388588e-29,6.522879691177215e-45,7.48048796031039e-43,0.00589452912950628,6.595561717292355e-05,5.016660966595579e-07,0.0003581673334607212,0.09212997967766388,1.121536295563746e-05,0.04196667963367999,2.556596143006787e-07,9.89195014883856e-06,3.7749230508703236e-10,3.823694422202537e-12,2.785006151752979e-13,2.9526570907187956e-11,2.1409242742795485e-12,0.003836602880574233,0.0002501979191308576,8.847965105467818e-06,0.00019772919263753402,0.07340300798572875,1.9733935369852737e-06,0.01716797290092119,1.0740301786803271e-06,0.00011609064747946163,2.117531643384495e-10,5.28855132512041e-12,8.538346134933684e-13,5.132702709797181e-12,1.717331046762097e-17,1.0,1.0,7.297231030707302e-56,2.142558144844745e-53
3900,0.11942617788041676,0.8755281800709583,14.77291114328623,0.09999999931416122,0.09999999998872496,0.09999999995961914,0.09999999999772485,5.597605977122616e-13,2.7689447116090905e-12,5.242247723476129e-31,1.2314185004213296e-29,9.664889359318669e-45,6.232132262636781e-43,0.005892100134806303,6.883715625635871e-05,5.210574790079968e-07,0.0003631858610704264,0.09269168221234898,1.1805807535958231e-05,0.045117374259574954,2.593930885943846e-07,1.070295263500705e-05,4.3190896643571614e-10,4.483430663818659e-12,3.14560496490245e-13,3.3062595462447444e-11,2.46271352237603e-12,0.0038295899434315603,0.00025366330644642504,9.138649218067434e-06,0.00020009036591242137,0.07363765635010311,2.1241212347339226e-06,0.01757981828303576,1.118589839332679e-06,0.00012581029062103135,2.244006008988393e-10,5.664030681606439e-12,1.001775421206394e-12,5.57777625401406e-12,1.7957443816855735e-17,1.0,1.0,7.288635725696148e-56,2.1460220560297394e-53
4000,0.10849274336431636,0.8799545455816851,14.768886825576518,0.09999999923109293,0.09999999998707164,0.09999999995619147,0.09999999999718834,6.540118930888801e-13,2.9682644334739704e-12,6.604788157009085e-31,1.753098547458738e-29,5.996695985402206e-45,9.625568401136903e-43,0.005904676089088169,7.07396323500745e-05,5.671374694647838e-07,0.0003637620367430979,0.09233829744706544,1.280537884431313e-05,0.04653104067645669,2.942992859502148e-07,1.1440826617029809e-05,4.851592550269982e-10,5.1835607049386105e-12,3.6198961789040494e-13,3.647485023459584e-11,2.7256345954966266e-12,0.003847521019577793,0.0002612230349843774,9.356759165595303e-06,0.00019807322439834417,0.07747624791609527,2.191882282041606e-06,0.018493683143431805,1.1915522216718038e-06,0.00013421498281538448,2.315691594866218e-10,6.197860070405177e-12,1.151570476124996e-12,6.229166680383253e-12,2.0213370275823607e-17,1.0,1.0,7.316029723139431e-56,2.14237270177399e-53
4100,0.12384943830093378,0.8785528733250524,14.755436370618229,0.09999999917107791,0.09999999998573986,0.09999999994881956,0.09999999999678302,7.270948700250212e-13,3.3741193172023907e-12,9.268786733725006e-31,2.1140541129813225e-29,9.63369282607889e-45,1.5590333558161708e-42,0.005830274720046567,7.195726269103055e-05,5.936544079983362e-07,0.0003675620046340005,0.09503701886318973,1.2951827379018735e-05,0.048371934953165725,3.151408728580331e-07,1.2328708094051982e-05,5.202351831105031e-10,5.634259711848515e-12,4.048918370502408e-13,4.129848510182722e-11,3.0571298643092793e-12,0.003850624765874986,0.00025716280814656325,9.57044747258284e-06,0.00020059876652890742,0.07723632232799148,2.260659470192667e-06,0.019632321472944487,1.3187640271755813e-06,0.00014382942376357663,2.523545311119281e-10,6.991717713574524e-12,1.2623040131964563e-12,6.600898069721135e-12,2.2688297511996883e-17,1.0,1.0,7.319403633673215e-56,2.1506357990764448e-53
4200,0.11936712763155925,0.8955695227908119,14.749083659303958,0.09999999909612249,0.0999999999841378,0.0999999999424179,0.09999999999625345,8.499482078797499e-13,3.7642243132471125e-12,1.2072658387893317e-30,2.9396277913522525e-29,2.1879825727857153e-44,2.6638648463330038e-42,0.005858544306762892,7.558932340180445e-05,6.64447326421018e-07,0.0003632120796902152,0.09711824250511393,1.4000241239713972e-05,0.05125836116952712,3.2367609183603407e-07,1.3363467292756521e-05,5.857464326913677e-10,6.756873905684838e-12,4.867027530268666e-13,4.698143135416192e-11,3.639634415870128e-12,0.003827987524192919,0.0002582561011901469,9.525610777630206e-06,0.00019911199213108781,0.07853762461371154,2.3894829835023904e-06,0.02036240428582915,1.3754721777004994e-06,0.00015786770607228046,2.6179006481816535e-10,7.609754591917029e-12,1.421218159067233e-12,7.213303870610997e-12,2.4576437745374822e-17,1.0,1.0,7.317468239857444e-56,2.1585771435520963e-53
4300,0.11173258314503133,0.8914075317667542,14.749604826420212,0.09999999902086494,0.09999999998255601,0.09999999993496167,0.0999999999958818,9.612269490654018e-13,4.09667004367377e-12,1.5667331668130821e-30,3.741782863017382e-29,2.7134101123288054e-44,3.710871816802897e-42,0.0058470230668642735,7.685649144343034e-05,7.078328325870802e-07,0.00036610737936186544,0.09933447735148257,1.4078586143996281e-05,0.05335969393440069,3.489946021236231e-07,1.4191520772775914e-05,6.214384948111344e-10,7.513309518849347e-12,5.383386877643585e-13,5.2293556769553245e-11,4.33269933899339e-12,0.0038091527272113897,0.00026350862156382913,9.910825536491357e-06,0.00020128368566068292,0.08033568400687417,2.4465772634112334e-06,0.02127696279962127,1.4695396096230057e-06,0.00016360939016703976,2.740603760030012e-10,8.068528061131629e-12,1.5974111966628606e-12,7.707484139689672e-12,2.7037493080316995e-17,1.0,1.0,7.33804674671536e-56,2.1763223474335127e-53
4400,0.10131666164333697,0.8832988908320146,14.740035969291288,0.09999999896028892,0.09999999998082304,0.0999999999285601,0.09999999999502653,1.0828967925665824e-12,4.63720213779584e-12,2.0984645085669606e-30,4.450876510868976e-29,4.496268804029361e-44,5.3216880616995375e-42,0.005862126273200624,7.973913712281693e-05,7.46989896896957e-07,0.00037095994936394696,0.09959035827590286,1.4745459273446026e-05,0.05531879724804033,3.730835841126071e-07,1.4775279785206081e-05,6.947322936305392e-10,8.216369934458155e-12,6.51872761873449e-13,5.868681457676635e-11,4.7448723608265004e-12,0.0038000902678551503,0.000262514388134432,1.0311766604711436e-05,0.00020174098844582113,0.08178191375907119,2.541289353582749e-06,0.02243604151629572,1.5873662578247064e-06,0.00017656030838857577,2.9078520320157775e-10,8.696763393604014e-12,1.6949704652851612e-12,8.25769825607115e-12,2.9877953585239975e-17,1.0,1.0,7.354759699334672e-56,2.1894910461212185e-53
4500,0.09809320745227804,0.9011330843188797,14.736185738498532,0.09999999888816083,0.09999999997886679,0.09999999992121647,0.09999999999434328,1.2214905521772753e-12,5.0804901730984834e-12,2.7686686240977922e-30,5.571099255908773e-29,7.401161768803175e-44,7.69102051370634e-42,0.005863798496669192,8.144936030087739e-05,7.795701324485389e-07,0.00036862706138465436,0.10127956028882948,1.5764595406838847e-05,0.05812332982226451,3.8882358882614845e-07,1.5894960705823485e-05,7.430535539941219e-10,9.002131909658417e-12,7.128001779985058e-13,6.596958081235933e-11,5.611217773706098e-12,0.0037982420610175043,0.00027099680142374444,1.0321806308622778e-05,0.0002036862356347102,0.0846200644138166,2.6636634027646256e-06,0.023494986783250568,1.6583886450779949e-06,0.00018842568101645816,3.0451425220425407e-10,9.280481977436555e-12,1.9397807727696946e-12,8.664994054209385e-12,3.2433884840341444e-17,1.0,1.0,7.433223891489002e-56,2.225334771805218e-53
4600,0.10412654706054131,0.9064177652443172,14.726001184692246,0.09999999879268177,0.09999999997644068,0.09999999990999106,0.09999999999354214,1.3895833584864627e-12,5.5476634739810304e-12,3.5541014732689776e-30,6.888217063746989e-29,1.134392473974017e-43,1.1140125659153885e-41,0.005928077026126954,8.451018846688976e-05,8.295401700567086e-07,0.0003732730577649326,0.10313693831851832,1.5944984118777763e-05,0.05967817486839058,4.203180027350133e-07,1.685463512138177e-05,8.187029050453849e-10,1.0413556836971743e-11,8.444342659006223e-13,7.429873195692644e-11,6.326994581504861e-12,0.0038453804338619514,0.00026575806564307756,1.0790989802436992e-05,0.00020398177927980946,0.08446339233375348,2.7187987119939887e-06,0.02414295085588656,1.784186062778596e-06,0.00020058562364162703,3.2388407678688826e-10,1.005073726948536e-11,2.1323635741142124e-12,9.337544777530472e-12,3.594110676949703e-17,1.0,1.0,7.573121256839147e-56,2.2656729439140947e-53
4700,0.11089061511696689,0.9030028892267988,14.723842712603687,0.09999999866321299,0.09999999997435256,0.09999999990175958,0.0999999999927732,1.6246169768989808e-12,6.049541457965598e-12,4.787810637797453e-30,8.726981829381532e-29,1.786786677831315e-43,1.540468648786838e-41,0.005932554279872215,8.705573477039738e-05,8.762420563834294e-07,0.0003752089539822864,0.10267151744711883,1.6785822723911292e-05,0.06207254342538013,4.368150910436125e-07,1.7653749793582445e-05,8.736444801493693e-10,1.1209092182200965e-11,9.570336373133037e-13,8.076825544584524e-11,7.2168777594126976e-12,0.003809706130004759,0.0002665829128467064,1.0891849118363417e-05,0.00020530477028686076,0.08559431166082619,2.7906497498934715e-06,0.024850128491500558,1.8895580572859281e-06,0.00020968965390512023,3.3478980064861473e-10,1.0773874501601192e-11,2.334910319906467e-12,1.0021643096754038e-11,3.828770897274046e-17,1.0,1.0,7.759037492136923e-56,2.3491660576840973e-53
4800,0.10473751181191629,0.8920069444950216,14.71433285498208,0.0999999985784052,0.09999999997264782,0.09999999989323942,0.09999999999173619,1.7896826526812323e-12,6.5205707686715275e-12,6.203143866917478e-30,1.0458529765114684e-28,2.6019689750663916e-43,2.1001011571516008e-41,0.005897488404444548,8.770053660919622e-05,9.415288352605615e-07,0.00037566591627604773,0.10670479127462297,1.739259388615736e-05,0.06468797369141208,4.7327527158289733e-07,1.9181042463964668e-05,9.537334365963358e-10,1.2779565184435934e-11,1.053335381039787e-12,8.807934255090715e-11,8.143746283507857e-12,0.003848044981942687,0.0002727326912857851,1.1131126914916441e-05,0.00020288427083567522,0.08936242931527921,2.881653269608457e-06,0.026211191483891005,1.944263815353316e-06,0.00022686888855382822,3.4739756368784957e-10,1.1428254187233774e-11,2.558631788374319e-12,1.0662764211632962e-11,4.120808786393095e-17,1.0,1.0,8.1364167768912825e-56,2.4494950136900584e-53
4900,0.102362177685947,0.9099310032898962,14.709588879735245,0.09999999845946582,0.09999999997003076,0.09999999987931688,0.09999999999071392,2.020101152495078e-12,7.302405723349873e-12,8.06524259284933e-30,1.2999976313195313e-28,3.935915974266999e-43,2.8911312028180816e-41,0.005886727938908386,9.185476022218545e-05,9.72549764770112e-07,0.00037643904701179594,0.10643169157145516,1.7698529357123185e-05,0.06735567243033044,4.908235133542157e-07,1.9743636008271748e-05,1.025549927512882e-09,1.4087911056599067e-11,1.2027915099074987e-12,9.981840978572068e-11,9.220177484501563e-12,0.003831242653971057,0.00027013367881208893,1.1479153641537135e-05,0.00020445761090972584,0.09016664031704665,3.036347092774191e-06,0.027134059200868504,2.052462004799951e-06,0.00023672637436489505,3.643908494397723e-10,1.2268248945681247e-11,2.8079351163785415e-12,1.1141805262576588e-11,4.4308426846151855e-17,1.0,1.0,8.711594472834811e-56,2.61703414391407e-53
5000,0.10254970023109346,0.9164817538749923,14.702567469780655,0.09999999836912361,0.09999999996725875,0.09999999986956387,0.09999999998960289,2.284031241518888e-12,7.848473868125233e-12,1.0451955282608177e-29,1.551614105076509e-28,5.863261456200001e-43,3.9009122409466343e-41,0.005853332325100562,9.370112986666713e-05,1.0469733478501704e-06,0.00038021373669760875,0.1062352104890673,1.854552119166249e-05,0.06874559381196725,5.228654534033966e-07,2.1122181490842817e-05,1.1203461747126592e-09,1.5346054282208577e-11,1.365553856966926e-12,1.0963947676364393e-10,1.0437416004240239e-11,0.0038493924256828844,0.00027842572379146996,1.1980737966891592e-05,0.00020443595361173622,0.09213036964009025,3.1175727311581795e-06,0.028038130216199657,2.1869803488075687e-06,0.000254806766469798,3.7901355035968756e-10,1.2977620360658059e-11,3.0642788281008793e-12,1.1986479462103157e-11,4.783658331874741e-17,1.0,1.0,9.717568580583451e-56,2.856431265692925e-53
