milliseconds,PCdk2_CycE,Cdk2_CycE,Wee1_a,Cdk2_CycErem,PCdk2_CycErem,Deg_a,Xic,Xic_Cdk2_CycE,Xic_PCdk2_CycE,Xic_Cdk2_CycErem,Xic_PCdk2_CycErem,Xicrem,Kin_a
1900,0.5389159812746838,0.05107576391129764,0.45241493299986413,6.049685221538569e-05,0.0008194816050762097,0.0,2.5908675851358605,0.035366427312417376,0.373158694580443,4.148620299787091e-05,0.0005616684607559101,0.0,0.8163959777841032
2000,0.5231966033840236,0.05174515090321312,0.40682646146720247,6.296512652595423e-05,0.000840165223610067,0.0,2.5758401156873187,0.03811534187605463,0.38538178004531753,4.590145702930137e-05,0.0006120921643011986,0.0,0.8275510882083321
2100,0.5077993723543993,0.05256168044573813,0.35994619675653694,6.544200326099369e-05,0.0008593010237309909,0.0,2.5612803408222784,0.04108459850127922,0.3969152409146903,5.05891826726056e-05,0.0006637757473522582,0.0,0.8386115718794954
2200,0.49269400578916817,0.053536892767544954,0.3119009647121609,6.793977467524911e-05,0.0008769549225893836,0.0,2.547169595089506,0.04430668210973379,0.40774533443226835,5.556746219048814e-05,0.0007166229165158578,0.0,0.8495622178734706
2300,0.47784976019801323,0.054683746665541,0.26287944876057323,7.047138073313074e-05,0.0008931879966135079,0.0,2.53349016639533,0.04781833119052888,0.41785310679811005,6.0857407111381584e-05,0.0007705385392336305,0.0,0.8603859682087118
2400,0.4632357011249075,0.05601629182326525,0.21317719985049885,7.305050280579673e-05,0.0009080566475212629,0.0,2.520225238705544,0.0516608280104549,0.4272141605170562,6.648350174242389e-05,0.0008254280476442647,0.0,0.8710635929141092
2500,0.4488216228943873,0.05754869425647632,0.16330122227142826,7.569160182673405e-05,0.0009216128016085494,0.0,2.5073588374711293,0.05587934518200256,0.43579936263657965,7.247393751947335e-05,0.0008811968649582457,0.0,0.8815733283343643
2600,0.43458054152948644,0.05929268877688174,0.1142304327750453,7.840983987401825e-05,0.0009339042236346899,0.0,2.494875775241779,0.06052054972348345,0.4435772953028037,7.88608549698377e-05,0.0009377499242470373,0.0,0.8918905002348098
2700,0.42049579035917956,0.061250435609751346,0.06818651624261769,8.122066014785077e-05,0.0009449751479808992,0.0,2.4827616040986875,0.06562454605015414,0.45052236054559414,8.5680212187837e-05,0.0009949915903919033,0.0,0.9019872797340935
2800,0.4065832224330692,0.06339227371944976,0.031149648811116558,8.413834920286054e-05,0.0009548679102390445,0.0,2.471002571585482,0.07119755534205173,0.45664214517031404,9.297039470488755e-05,0.001052826856354846,0.0,0.9118330472685735
2900,0.3929467833504902,0.06560110621040938,0.01430777028663572,8.717163635787756e-05,0.0009636275308629943,0.0,2.4595855791183845,0.0771382066408784,0.46205117143086777,0.00010076690410027184,0.0011111664714193227,0.0,0.9213967800293479
3000,0.3797459024742908,0.06770497055458503,0.011805461829596938,9.031686209994257e-05,0.0009713087158224892,0.0,2.4484981435937208,0.08325379986130158,0.4669546725771523,0.00010909264193370044,0.0011699364882002791,0.0,0.9306509388272381
3100,0.3670282449129617,0.06964425070462006,0.011427295216768676,9.35611243829684e-05,0.000977972867778151,0.0,2.4377283616380643,0.08945883914837083,0.47145009540235017,0.0001179586941702498,0.001229077320752058,0.0,0.9395671594070611
3200,0.3547803509676906,0.0714210042184606,0.011196443228717923,9.689029583967334e-05,0.0009836802155102605,0.0,2.427264876324076,0.09573667782109439,0.4755654887276832,0.00012737249206558324,0.0012885354370418885,0.0,0.9481073462988745
3300,0.3429829336684978,0.07304363357741193,0.010991013108660113,0.00010029111627913375,0.0009884878580840558,0.0,2.4170968461590294,0.1020791115458025,0.47931994137485767,0.00013734027202246207,0.0013482607624305696,0.0,0.9562182244372589
3400,0.33161729154647407,0.07452044436927784,0.010804620903054452,0.00010375130388606565,0.000992449781127016,0.0,2.4072139161654635,0.10847883831897348,0.482731151227861,0.00014786735413263022,0.0014082062736540842,0.0,0.9638263286492201
3500,0.32066563575793966,0.07585929105974247,0.010637886919790847,0.00010725949815910836,0.0009956170328842815,0.0,2.3976061908936463,0.1149289602488328,0.4858159505558211,0.00015895821470819757,0.001468327807298577,0.0,0.9708326292857983
3600,0.3101110625412753,0.07706757921844125,0.010491736612929096,0.00011080519753094753,0.00099803789777688,0.0,2.3882642092136925,0.12142291696009153,0.4885903979253664,0.00017061654167907408,0.001528583893224635,0.0,0.9771091525166078
3700,0.2999375067006865,0.07815228834343375,0.010367774607325101,0.00011437870053201838,0.0009997580593089053,0.0,2.3791789207260163,0.12795444882338924,0.4910698386629463,0.00018284528421890866,0.0015889356008705335,0.0,0.9825044963340593
3800,0.2901296994549744,0.07911999189200958,0.010267904574377408,0.00011797105072091514,0.001000820752334938,0.0,2.3703416637363586,0.13451756013920113,0.49326896379134544,0.0001956466972870386,0.0016493463975125158,0.0,0.9868713934158889
3900,0.2806731192852581,0.07997688553187055,0.010192908313566342,0.0001215739848553493,0.0010012669067530273,0.0,2.3617441444448803,0.1411064970913808,0.4952018529772387,0.00020902238227714433,0.0017097820157522664,0.0,0.9901275291026402
4000,0.2715539331297689,0.08072882732377687,0.010141504175938175,0.00012517988783569713,0.0010011352744516656,0.0,2.35337841840399,0.14771575696800593,0.49688198393290306,0.00022297332354753556,0.0017702103350961621,0.0,0.9923215459069897
4100,0.2627589246844753,0.08138139028679547,0.010109667771626996,0.00012878174855875427,0.00100046255762356,0.0,2.345236871466819,0.15434012718367496,0.4983222125280487,0.0002374999285915014,0.0018306012576174628,0.0,0.9936509121087691
4200,0.25427542988488916,0.0819399100996923,0.010091677889687773,0.00013237312413946612,0.0009992835185239622,0.0,2.3373122030430142,0.1609747345795294,0.4995347403065981,0.00025260206825246953,0.0018909265937611572,0.0,0.9943860217197907
4300,0.2460912954622504,0.08240951067197598,0.010082240438964158,0.0001359481080501548,0.0009976310811955862,0.0,2.3295974102945056,0.16761506638376558,0.5005311093989446,0.00026827911893092106,0.0019511599502729604,0.0,0.9947637558917829
4400,0.23819486180305183,0.08279510614852949,0.010077606977889165,0.00013950129979378067,0.0009955364284411148,0.0,2.3220857730650324,0.17425694909627684,0.5013222387731552,0.0002845300041715903,0.0020112766219664165,0.0,0.9949451745847507
4500,0.2305749542862681,0.08310139546712678,0.01007550998567065,0.0001430277756109577,0.0009930290932456804,0.0,2.314770839835821,0.18089651058044048,0.5019184762484372,0.0003013532324018635,0.0020712534918550635,0.0,0.9950246216199247
4600,0.22322087216055092,0.08333286013329734,0.010074687022239619,0.00014652305962351199,0.0009901370464513286,0.0,2.307646414435313,0.18753014369452106,0.5023296482116757,0.0003187469309291782,0.002131068938337074,0.0,0.9950537176730216
4700,0.21612237296547018,0.08349376720620871,0.010074457303746827,0.0001499830958459275,0.00098688678025707,0.0,2.30070654350071,0.1941544780549178,0.5025651004470616,0.00033670887654162185,0.002190702749083227,0.0,0.9950600694476051
4800,0.20926965363728392,0.08358817598593031,0.010074461393613506,0.00015340422067017218,0.0009833033895534499,0.0,2.2939455043237573,0.2007663585505122,0.5026337318287104,0.0003552365241360595,0.0022501360385894426,0.0,0.9950581268446496
4900,0.20265333351052872,0.08361994523497572,0.01007451430724275,0.0001567831406708429,0.0009794106372656005,0.0,2.287357795116159,0.20736283053007976,0.5025440189101185,0.0003743270291076187,0.002309351182639165,0.0,0.9950554473783924
5000,0.19626443411990474,0.08359274229601325,0.01007455710870409,0.00016011690741768195,0.0009752310284498297,0.0,2.2809381239770987,0.21394112633434956,0.5023040404725067,0.0003939772724138731,0.0023683317443301288,0.0,0.9950538161286914
