milliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
3500,0.47022737812694015,0.8928402623987728,-0.026954774462628544,36.239582964964974,145.09615708934498,0.0032006049151485057,0.03890350110784743,0.008890367171445132,0.0314524984620483
3600,0.8832939702661555,1.0689805075935608,0.005999496123568564,35.47851898504836,148.12697114057698,0.0002930577045326104,0.03912678734118057,0.005947236448026178,0.030667961467975714
3700,2.470513375566782,0.4240127470365534,-0.027187101145463466,28.11086279942735,145.62916197179285,-9.400585498595647e-05,0.03785822783761715,0.010847123402811507,0.028699540537268413
3800,1.8046848247590601,0.3798891954779662,0.01827859331163266,26.08293122621296,150.28293050046202,0.0016277290603943185,0.03725547738301338,0.010363581818489224,0.02667622865348582
3900,-1.3395291478849045,0.7370458257399259,-0.013132526365895346,27.023633249867007,144.0982919823057,0.013626544757335917,0.03653057758545009,0.00645796257210484,0.02488658268152033
4000,-1.3175217212360435,0.8618257387712656,0.01874521096078045,22.759708351399127,144.03635726125415,0.015072844116017928,0.03578577202734607,0.007267428020483866,0.02517372155652408
4100,-0.5176237755907395,0.393427630572824,0.01920317370966483,25.014267067089293,151.37222428342662,0.013889199078219502,0.03308196338565168,0.0026597830374292,0.024745687600488234
4200,-0.9019615176777724,0.4629822835836997,0.021150259537740655,22.238218304880945,148.01461029749748,0.009951509798624934,0.03190307559801444,0.0013807521756119398,0.02139420292448279
4300,0.8095807856134128,-0.07125611295590695,-0.01109112563773504,17.296751810572527,148.6780548156883,0.012184855116120111,0.031125134053040814,0.0005256421184729443,0.020406697711474603
4400,1.2032371001852145,-0.03806196947031876,0.027586570394390025,15.548494450455255,152.7393756902242,0.015900311955853497,0.029871120060038298,0.006756807380482461,0.01957736255067608
4500,-0.4834878592897946,0.6659208790792144,-0.012662611291784963,15.1519793312834,146.1063632304979,0.000606387774115761,0.029083070368205684,0.002968116999428348,0.018884464576450433
4600,1.1738201449697085,0.07122535740337863,0.02230361417960904,13.93025949753197,151.07200635063612,0.007770407471365769,0.02814262350877664,0.0031996143288598703,0.018022543081414925
4700,-0.5734341607363802,0.16324319581272706,0.005244735516115706,16.392708480164462,151.99326099682455,0.011963632004406317,0.028259525902660267,0.006475837902884777,0.016925214666010935
4800,-1.1447485950283807,-0.12921376435701434,-0.02302253402229105,14.809201139367513,144.5220385654958,-0.004742500220598093,0.026488372240785263,-0.0008080992057129623,0.01654827140953159
4900,-1.4736681881388085,0.2892845512701045,-0.027500170091931418,9.079570943808257,154.38884035236825,0.015101453884222623,0.027243302282637043,0.004823989572895661,0.015905387769423452
5000,-0.7263168682357747,-0.16179419965494915,-0.01817734211347737,9.496852926432034,145.16728653616605,-0.004606376882796061,0.02556522992773124,0.004031790676671995,0.016651234484621937
