milliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
2700,4.700798989617914,1.552092592543845,-0.02326675600959107,55.64444135368427,128.69655884051124,0.011632966661409259,0.0490317402573774,0.020913756978188293,0.040305596465014235
2800,2.786699803652205,1.0052313058744755,0.012437038110747478,58.42347980741111,130.78214011930936,0.012151472745670902,0.04639638719855898,0.013003059841090325,0.04034550477838811
2900,2.8276255597575,1.2095863251285366,0.010637305152662962,48.95289824854275,135.27909270995352,0.007298475395858474,0.045752763502807346,0.018118970404732385,0.03836635952158883
3000,0.1165145481858787,0.6350949462712654,0.0035852600194081633,47.712027893829564,136.67969069736756,0.009362166823728604,0.043892748888169235,0.016182728051138268,0.036751725355142095
3100,2.9410826199448756,1.4458692705163063,0.018984569741431603,46.917272317077604,136.12154039217012,0.0024396572659349074,0.04469311139386156,0.00855713238539363,0.03475980805611834
3200,-0.4418805679204538,0.48528532205100794,0.016227029220384995,41.80999706003051,138.95485118630052,0.010371759213490633,0.04355593105979648,0.00783566598547884,0.03477881939379648
3300,0.9959646133820328,0.5180541171164861,-0.02705994477196904,39.41404584648948,141.10325329727834,0.010639045464073495,0.04006821596525095,0.012495054844140915,0.032858320429251776
3400,0.9457391751928439,0.9396254393911398,0.004292562282628267,37.71181426293537,141.27941276067696,0.016305605625627148,0.04115907070933359,0.01090005257893488,0.032303796517130584
3500,1.161100658378152,0.3816476146584828,-0.016238232674108462,34.598017720519685,147.79811400954466,0.011289562735769702,0.040848775115601296,0.004535677688928787,0.02977785329247811
3600,0.2441016199584063,1.0711023940963387,-0.0220017499050228,30.70814301141096,148.5816236365333,0.015879957459848597,0.037280535653751695,0.011130152579394474,0.0281791703665218
3700,1.304361738241971,0.9361224161205831,0.018829676452998573,28.72830974492846,148.3014969506404,0.018520563136352194,0.03718924422404059,0.008429051457837827,0.026862686425707473
3800,0.6006146271424301,0.1532747764744073,0.01811272560264519,30.161722172464867,148.35556160223004,0.006062112139359301,0.03766309162793261,0.004418994075209171,0.027622581792506505
3900,-0.10528620819620982,0.40399333730625137,0.012575382103382073,23.854068524544196,150.0379493537131,0.0020404022599710284,0.03426296243310253,0.005812240386532902,0.025094113151981512
4000,-0.21406764358255048,0.6215202219942864,-0.02022702385329968,22.39237795720827,144.59630831575186,0.013699367401717066,0.03493279983755923,0.009736152945904254,0.02525304014425446
4100,1.5828570090974252,0.1592270063819357,0.002356981387197755,24.55275685971305,149.5091709750782,0.016609073739105973,0.03302293219770001,0.00547536321208054,0.0245835795330759
4200,2.5798916862829606,0.669558862155871,0.012772877620302174,20.456684194740586,153.53443596912817,0.012900664108425644,0.03168786391600021,0.0006413883836070451,0.022552843830711208
4300,0.7554728422935824,0.7452756587164124,-0.0046883339938641145,22.42834956232258,146.14872882064583,-0.003165983669749662,0.033188081616078884,0.0026043670783878286,0.021528063612079134
4400,2.695125294638296,0.5374007658075322,0.012300770481024646,19.459481566760402,148.63913794265918,0.00938337185135453,0.032525994310556694,0.0015543307564031524,0.019386646170793415
4500,-1.4729617265408792,0.0014085715342279648,0.01208387571458419,16.68821323664381,149.85366574095139,0.005672182100681914,0.0297203317318537,0.007454945783077177,0.01982139835931666
4600,2.0970918767567337,-0.19368988976799562,0.019066260113117895,15.408348376490135,145.94444607735983,0.005247524558628788,0.030284861016975112,0.005863266016818064,0.01902097604295871
4700,1.8524376297668843,-0.15985035076204948,-0.010610983718400543,10.927990146802747,150.5805661727189,-0.0034709419837656704,0.030159035854785354,0.0027394745196336187,0.01826156842913582
4800,-1.72463135720237,-0.18147800239892756,-0.009994734565295421,13.078223667897763,151.0807986877346,-0.00101736325524271,0.028953500428441945,0.0015290524572753427,0.016851340070218285
4900,-1.0078436766451602,0.5753934737759572,0.008063999731376895,12.013273732024935,145.16181908463295,0.01480677155275439,0.02857929344020277,0.004113104399808534,0.01666494086622738
5000,-2.0024808625038704,0.04603547729969627,0.02343794326839522,7.872781474404933,150.41993872815462,0.009868209541168965,0.027532217416204634,0.002221171699946459,0.015139966335587245
