milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
2900,48.77084170720187,6.208973968244518,6.729750081358558,-125.09943778581476,21.807331099852647,60.37800614073126,9.872292489553887,9.130692941465876,28.24029900236111,9330.070027992699,34.19865230841118,13.191456970887959,27.711706921770467,8.565462061268763,43.32377298797839,314.2955567651986,29.931320007737106,55.26575746170399,0.0,481.8974113846579
3000,46.04990994121151,8.615188773010981,8.879650150762348,55.55875069791216,20.34568011586788,68.1322572316611,8.24415889430069,10.99032121537229,28.482606384705985,9807.588212290504,31.585799933047895,9.093472374503095,24.02902638115707,13.591932610038356,24.836415396868862,323.83099732570133,-89.97387281654511,39.137629953405686,0.0,428.0710298045054
3100,63.99096654069249,5.446866555160128,5.29845843932427,-105.33293698455715,24.967547851253514,48.31098800901502,9.156085368147494,10.399215205435363,29.1293026978612,9565.331276776733,27.673276446909885,10.942406603822024,35.15917469998371,9.732248454752314,19.712440762467793,306.85794277031675,-206.04422284035542,30.09780568257041,0.0,429.1706024868281
3200,55.44380834311794,6.232990173945363,7.713041624030139,-116.88298898017987,29.424855298800512,53.455497923382275,6.6644254051283935,4.799009390255068,29.72957246401694,9888.426313485288,27.110981515138626,9.8459174777503,23.302286568934722,10.281813219294657,32.42550703649222,280.89078683238176,-6.1602495996616184,52.06089891441521,0.0,379.05297571212583
3300,48.32618773567641,4.310132555561576,6.294937864190937,131.4608457652779,22.4581261787568,49.631943669487974,9.33081980649599,5.3374985289175045,29.92424191517896,9691.289368134916,27.412768948685805,7.365093930186991,24.82109895820786,8.446788944062146,17.974141097687983,274.4081322883493,91.90159284753845,48.55310185266117,0.0,244.01440863959874
3400,36.51753937671303,6.597788493673081,4.82147566953283,-8.104359938039483,15.367115401306997,39.12611020328619,7.86228262756947,7.423432168878678,30.422733104714222,10084.241610500525,24.283656593658446,6.136876976819222,14.080910414840517,4.599492858213296,32.026360544933965,247.03251715354085,287.9711782758492,37.61483967418446,0.0,231.27074534209365
3500,28.803576775489105,7.0043045882871136,6.77245130688632,117.7595307608881,9.827684958590117,41.207462532044886,8.40421552335319,5.049187498915994,31.060344921192147,9951.041312483985,24.664874237815905,6.0421670339551765,20.99588086181978,5.5567243376698485,27.60376384310139,254.6342618697701,324.4833523841672,32.19556810401756,0.0,252.23989792767006
3600,29.814689542007596,5.8277863975535995,7.102317308877835,-14.289005945683844,24.161710722031657,36.689136239575795,7.72553644996821,2.8021789591742845,30.51179730685608,9750.413681241898,22.258149025750583,4.881827004722053,27.505573688409413,7.428263217773668,32.239315313446966,236.56407270623106,216.83995756809506,43.896272528507296,0.0,202.18387295736372
3700,17.55001523537623,4.061303227868926,2.6607122811508463,60.75993050197283,13.065747976129273,32.57277685024287,5.831681595189217,5.378590917359361,30.67564005127439,10333.331416341483,21.475402385275228,5.186312956429816,25.364981515698283,7.544189146575584,23.6350470052042,233.09743753001425,-247.07869583634505,13.116331313472507,0.0,369.42475941201855
3800,46.30954492917951,1.8337827058017862,2.445782211080753,-76.96877700226186,9.97962387942971,23.358673486620233,5.934666080766396,6.314944965645412,32.02873230025297,9828.493680571251,19.073506526767453,5.553586672887736,26.67594124453648,5.573268138871257,24.498164429253528,200.97989862752004,230.60185409640778,16.65941155595774,0.0,339.5378485717896
3900,20.58599883408338,2.584967152558387,1.6550675155943169,54.58748311724595,17.846438018870266,19.054839186051833,3.6713731343046514,4.300621245982836,33.20929442517905,9964.476877761488,17.174310781029916,5.204995351911582,20.219561017374623,6.245440617901802,28.509903153314674,207.40441712909492,375.45120323802945,30.491544623005126,0.0,241.61878848243518
4000,8.862365236496263,5.711277633400644,5.33191558435289,-112.11123119557806,3.820679711266605,34.1071642814736,6.826283641823132,5.882163490452264,32.69178832036598,10388.25737132031,16.75545621341296,7.207020772957007,14.263423838472388,5.454582470096615,5.6059303573655015,188.3415118504866,-216.69944248701069,32.69586555935143,0.0,273.009399108488
4100,21.742917726375104,2.014048329155838,1.4756140177608472,-87.80739830905927,14.919150893125106,31.890571105703824,4.016828735429576,3.937264531452144,32.61115552093663,10273.852639765142,14.788777211764552,3.463139874238847,5.835587035631113,7.893681590122952,6.365172600267815,161.8275143228041,336.3974748479219,33.79808529795339,0.0,300.5528277289044
4200,14.105967122187627,0.559564548827129,1.7253530359426037,-51.32659396837307,3.177379599045868,32.15751947555809,1.9739940545092014,3.0775962053895363,33.890841444398156,10450.170349596965,13.556808384287656,3.827671252715854,7.772169840197703,5.348324850562514,21.393733207382095,174.53200678975182,212.56435906287376,14.794456444084762,0.0,105.17559913836963
4300,10.513909849399367,2.9550107499170255,4.773257878301202,-113.90476082464596,6.56194695186551,8.116966239975278,4.473005910762889,3.1492497200733114,33.66679412178031,10325.006495720765,13.197146362538279,1.1174224519566618,13.22946740301641,3.237412533835043,17.922889369664205,147.06279515296114,298.24924145610595,28.684630177475405,0.0,90.56972990405818
4400,29.719134622280613,4.550189399112034,4.215542717256488,-130.01463705067826,5.120684427378401,20.71879158601738,3.2309338565592047,2.4143799157441115,34.052082009649624,10071.669156728727,15.067196534687875,0.8739437512867716,4.049151016757303,5.093452219441982,22.40940866734025,136.51541221576545,274.3996636267658,7.925259412950721,0.0,126.8744657781223
4500,9.32329031723639,0.6444751590413911,0.5349504796787765,-114.27346385693083,4.29768687128752,16.885621606266916,1.522319370900611,0.20950369045138206,34.26600506379149,10367.781336822753,12.858551006143937,1.5510325530202111,18.347706587150572,4.9487341378486125,1.2483185037794708,150.510586969398,270.04724869696156,14.590322436813246,0.0,194.5210715384483
4600,31.571300923876915,1.7537578036880843,3.1537717407007553,-2.5540873017761685,3.746988175007092,10.461184125876613,2.009739656888872,3.707487853001305,33.431494886410505,10520.497446753,14.081846019558483,1.9490846765645862,1.3957347078267022,3.989004848790804,2.707170104673426,122.8858017967912,-253.89879642502768,5.994967106236626,0.0,100.91903494460658
4700,6.83116645971894,0.6198514946737523,4.441903194109026,55.707897066898276,5.88400075874643,7.6242321422002,4.99728494400301,2.382298545346393,35.14434632576567,10223.468965782196,9.463102993096417,2.1008868978968547,7.851842436545811,5.527439774979065,2.2973055482841875,130.1135419935548,129.48598416084113,2.092876496046596,0.0,23.001552143139506
4800,36.987832467417974,3.1076209818681004,1.9833620046741256,-24.194747504347074,14.581821860806379,26.884567077345103,1.7895879193255844,3.778302400806243,34.863349751347975,10592.934206571286,11.224422667748476,3.434378689880738,14.300285532241633,0.7655831002112812,-0.5556249410127876,129.09029671243135,-6.651448525601516,29.263740320616776,0.0,81.44807989122648
4900,12.719479282774223,3.947225556909882,0.5163838312684323,30.151571416263845,6.696285142758568,5.450417469557831,1.914071533932383,3.767208017988308,34.691077261650626,10496.194368091436,11.844933453545375,-0.2628079001344523,5.731832308837513,2.215737384413474,6.667784897474805,102.7589221931792,-234.45136345578052,7.245258899104053,0.0,79.71564507050488
5000,26.072919273334,3.1174844846345837,2.522454212216038,-115.1138904501796,9.670644040802616,1.9911053446912792,3.007968250366903,2.0834904711041484,35.36848841077082,10098.057969535004,11.363772392290766,2.2618951430433634,-1.3413450713476154,2.8605054006072717,9.661343899226722,92.94721335364274,-225.37228425788032,16.562823293642897,0.0,159.66183234238247
