milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
3300,0.11567440518313313,3.8820055165067275e-05,0.011602608742163591,1.1948820805591932e-07,0.012044674480493378,8.937495165507571e-05,3.086659723389584e-05,0.00011818994957214273,8.607199544336622e-10,0.016095136959684078,1.2227904418250339e-05,2.2550023673670272e-13,6.69284212816207e-08
3400,0.11938687762756708,4.383984808413084e-05,0.011692878507463757,1.3873565212529202e-07,0.012171584614643535,9.304410772073202e-05,3.362967431241711e-05,0.00012179659809385654,9.269819365952173e-10,0.016239844044386016,1.3679865873207384e-05,2.910915682692365e-13,8.031838194348318e-08
3500,0.12398468373681217,4.742069071856584e-05,0.011853117236333435,1.554846025630881e-07,0.012880467981532228,0.00010210045187387506,3.535500065999321e-05,0.00013032216990742617,1.1589384299751198e-09,0.01638192095169147,1.665495341878089e-05,3.11451126081644e-13,8.923821678322616e-08
3600,0.1235608814258925,5.061725462768501e-05,0.012452191834971541,1.7923869590291853e-07,0.013155560673646934,0.00010694053846289786,3.717221703050801e-05,0.0001478987994618451,1.2027711156168045e-09,0.0168721965083179,1.786958385449413e-05,3.644432924702742e-13,9.999428515579468e-08
3700,0.1262902262953477,5.0941672771253806e-05,0.012770302531075414,1.9982492400969373e-07,0.013414180141299494,0.00011317756598857178,4.062298446652736e-05,0.0001596483026104967,1.403820584816296e-09,0.017223047633170084,2.0236368474651094e-05,4.58967564984919e-13,1.1732727855833662e-07
3800,0.13067096419560223,5.6735884999966524e-05,0.01306040493359713,2.1038363708887593e-07,0.013814521795405215,0.00011475157209407513,4.243751731222519e-05,0.0001650307274650251,1.5874643850476512e-09,0.01756055174657444,2.2623672160367604e-05,6.172071319425649e-13,1.2342204057726306e-07
3900,0.13252416930783284,5.9945226852196685e-05,0.013313371174567643,2.462802570809803e-07,0.01399889301301976,0.00012340679542106208,4.6590514426355605e-05,0.00017877791309332054,1.7938074815882322e-09,0.017906904701548237,2.486379862634913e-05,7.947922552173562e-13,1.3969733345400037e-07
4000,0.1364200341889922,6.302843893868764e-05,0.013529314542102393,2.661059501663795e-07,0.01453026560065808,0.00013021925901764264,4.826647201558172e-05,0.00019015000744450336,2.062119503738647e-09,0.018216658907071272,2.6951249900153447e-05,9.823710372616684e-13,1.5597929656821322e-07
4100,0.14223195415724466,6.629433080446126e-05,0.013933357753829383,2.973751622118124e-07,0.014640396549379854,0.0001320859858675837,5.172581576791605e-05,0.00021011437376430975,2.2938070573170055e-09,0.018410144311538847,3.088345264576077e-05,1.1232114770111574e-12,1.8243073528292316e-07
4200,0.14624753560251078,6.989486357524452e-05,0.01384540349860107,3.304372834353516e-07,0.014755579269188236,0.00013922281450441974,5.4862283381906155e-05,0.00021555792468994187,2.578584686583612e-09,0.018893576547887498,3.391601007617171e-05,1.4018582745871998e-12,2.008563284035017e-07
4300,0.14693563319943037,7.178005935143434e-05,0.014068372828612247,3.569109314726475e-07,0.015421491625936432,0.00014622270428668336,5.629905848158648e-05,0.00023980474266621695,2.8550598692057795e-09,0.0192240397907861,3.618563041111926e-05,1.5861854064007404e-12,2.2102104880640747e-07
4400,0.1521689822422935,7.78121464373752e-05,0.01447326031802237,4.016789795590233e-07,0.015398939439282739,0.00015161776387071505,6.0651110063675e-05,0.0002472188656586977,3.1237928092663958e-09,0.019226823676537417,3.9704180360409894e-05,1.993930207151453e-12,2.3809387737692322e-07
4500,0.15345461155967235,8.119778477766786e-05,0.014783319218609816,4.395706752846173e-07,0.015624645601592053,0.00015730747607050371,6.172530913277557e-05,0.00027076689957148504,3.394223697384045e-09,0.01966218912560367,4.2389241033144314e-05,2.2711330115935017e-12,2.65867374961702e-07
4600,0.1550653267670617,8.41954291072818e-05,0.015131401174134921,4.7436899708135417e-07,0.01626590084214721,0.00016563007391224741,6.514303209458268e-05,0.0002819991712281825,3.805297387950312e-09,0.02017207658879264,4.6259447293042834e-05,2.7876552574513774e-12,2.938995401290926e-07
4700,0.1589591829107822,8.655996105632813e-05,0.015429207110154072,5.192535383681174e-07,0.016292898069817888,0.000172693892220904,6.981903563038317e-05,0.00029667229293321777,4.153688739096251e-09,0.02025035456500935,5.164114577250789e-05,3.207630119116568e-12,3.2551935340352925e-07
4800,0.16438686653442797,9.058468849312575e-05,0.01560778620292153,5.607329789299552e-07,0.016733224712209647,0.00017839712663515826,7.192295624510802e-05,0.00032347078740014917,4.5386655708107056e-09,0.020705922954062175,5.640244046575613e-05,3.8797475948372024e-12,3.6391947840641266e-07
4900,0.16672179226117137,9.445792276880587e-05,0.016029188522719996,6.182026882360177e-07,0.017074563402169392,0.00019083416131538214,7.618011046716029e-05,0.0003394538585262724,4.9413171980742205e-09,0.021091389965313706,6.059675376801273e-05,4.515986903494126e-12,3.922262066987064e-07
5000,0.17229746636396034,9.962564134528842e-05,0.01620451645581055,6.620571805470055e-07,0.017366652628631983,0.00019796598998045027,7.838350313941172e-05,0.0003524224413286588,5.283638404406989e-09,0.021209748942408724,6.482769426356368e-05,5.2958627076517866e-12,4.3698051242803994e-07
