miliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
3200,111.18985364136854,1.6024705692130552,2.1079693380113564,8.368374540365421,0.001079126070942993,0.45344135005155783
3300,113.79095831949427,1.6091897119412122,2.071325410570183,8.714470386194929,0.001138502943314165,0.4437544820245236
3400,114.79018920580296,1.6096931332251716,2.080691419622185,8.596014204660001,0.0011946545512839652,0.4283468625409824
3500,116.22281172061449,1.575220063215214,2.086169872962183,9.071036857585423,0.0012366778180268683,0.402833838286152
3600,117.43542905975637,1.6151692346231525,2.086158256372591,9.227024803161132,0.0012580138692850661,0.3936346972142247
3700,116.93107818759535,1.5969383744363308,2.140348655390975,9.232992116043127,0.0013128507437003493,0.3788471249979593
3800,118.76147257052574,1.6085244416520812,2.0985104884761068,9.357643305712532,0.0013258961933580097,0.36235185307269063
3900,120.28928575784069,1.5955881171235473,2.0731062872093657,9.447659898580646,0.001359801346029243,0.37342701810766293
4000,121.11643604091655,1.5867608996386273,4.626463717112885,9.703267664216694,0.0014090779267593666,0.3456617248574616
4100,122.31257607684795,1.7973209843036047,4.135494566108189,9.627595225758204,0.0014430634523958706,0.34831897784818944
4200,122.0091123306266,1.9092908994433158,3.722233363317124,9.747402154795747,0.0014921950753730916,0.3274628472066952
4300,122.72817277243509,2.02190272738587,3.507255576467212,9.950103392511927,0.0015338610130646508,0.30082249343765644
4400,124.1735254798549,2.051814374650515,3.3226062535924257,10.149102257484534,0.0016176308860119375,0.314195712487648
4500,123.6600445871714,2.1198000854021024,3.2210464055694037,10.402423043006296,0.0016416958907651386,0.3028139332478505
4600,124.65572651671994,2.119670102629157,3.087407119523301,10.44688240964745,0.0017073262172982346,0.2727515353438608
4700,125.66877192873537,2.1475328645940297,3.0324086950460463,10.584924284821373,0.0017537202972094088,0.2768208161374937
4800,126.99062068449771,2.183494272246885,3.0106974365497012,10.669613474657943,0.0018004011401235732,0.2711568286637453
4900,126.17237356403551,2.1617767184737406,2.9708383927374458,10.82343245636378,0.0018277402134481912,0.26787888824386413
5000,128.00520548392325,2.1647258391522803,2.9040146978573627,10.68386170547405,0.0019177846734512003,1.2503597330698417
