milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420609691980688e-06,7.433231339682373e-11,1.9044275450445125e-10,3.108468951588995e-11,3.6743862441893898e-09,1.2017171700348492e-10,1.2017171700348485e-10,1.2017171700348487e-10,1.2017171700348477e-10,1.2017171700348492e-10,1.201717170034849e-10,1.2017171700348492e-10,1.2017171700348485e-10,5.517064112950665e-10,2.4267001527412116e-10,2.428200067714073e-10,2.188507298483053e-10,2.1885072984830688e-10,2.1885072984830507e-10,2.1885072984830502e-10,1.0221064144372734e-07,1.6866568660312174e-10,5.255624549553921e-11,2.1191831048411758e-10,3.7556137558096046e-09,1.2282828299649503e-10,1.2282828299649498e-10,1.22828282996495e-10,1.228282829964949e-10,1.22828282996495e-10,1.22828282996495e-10,1.2282828299649506e-10,1.2282828299649495e-10,2.4148270151694337e-11,2.414827015169452e-11,2.4148270151694308e-11,2.414827015169432e-11,3.25334725878958e-13,1.8085322859264924e-13,4.284390716547158e-05,1.6546080780967283e-07,1.495229733326599e-06,7.009533024955652e-06,7.3465949696167895e-09,1.3642482148960053e-08,5.025528051891683e-08,4.556081957067519e-07,1.1411095177064233e-07,1.0038119324785488e-08,9.386096780655027e-07,1.5101149154116751e-09,7.105546451001241e-06,9.623178436587263e-05,7.586828231178516e-07,1.1793075887051357e-05,2.4319125490933057e-07,8.60980416768905e-07,4.7164132936006117e-07
3000,5.420607229176785e-06,7.433045742826199e-11,1.9044127282569882e-10,3.10837143646194e-11,3.674319433470167e-09,1.2016953194234057e-10,1.201695319423405e-10,1.2016953194234052e-10,1.2016953194234042e-10,1.2016953194234057e-10,1.2016953194234055e-10,1.2016953194234057e-10,1.2016953194234047e-10,5.51706236576067e-10,2.4267001537701296e-10,2.4282000682863874e-10,2.1885073673575848e-10,2.188507367357601e-10,2.1885073673575824e-10,2.188507367357582e-10,1.0221431821196769e-07,1.686675425716823e-10,5.255772717429123e-11,2.119192856353887e-10,3.755680566528807e-09,1.2283046805763884e-10,1.2283046805763876e-10,1.228304680576388e-10,1.2283046805763868e-10,1.2283046805763881e-10,1.228304680576388e-10,1.2283046805763884e-10,1.2283046805763876e-10,2.4148263264241148e-11,2.4148263264241335e-11,2.414826326424112e-11,2.4148263264241132e-11,3.253346229871872e-13,1.8085317136116574e-13,4.284392850344527e-05,1.6546083782007146e-07,1.4952836087868211e-06,7.009536956085227e-06,7.346867918674147e-09,1.3642404159457882e-08,5.025547388405945e-08,4.556110136511487e-07,1.1411124564794944e-07,1.0038144030471815e-08,9.386096682759323e-07,1.510115250135572e-09,7.105550725715466e-06,9.62318375112351e-05,7.586831084652734e-07,1.1793080785226318e-05,2.4319130030226683e-07,8.609806438225412e-07,4.716584916457247e-07
3100,5.420604988977513e-06,7.432862144032597e-11,1.904398070412695e-10,3.108274972538041e-11,3.6742533409964087e-09,1.201673703715857e-10,1.2016737037158561e-10,1.2016737037158567e-10,1.2016737037158554e-10,1.201673703715857e-10,1.2016737037158567e-10,1.2016737037158572e-10,1.2016737037158561e-10,5.517060322332851e-10,2.426700154973501e-10,2.428200068955739e-10,2.1885074479098478e-10,2.1885074479098644e-10,2.1885074479098455e-10,2.1885074479098447e-10,1.0221795560244985e-07,1.686693785596173e-10,5.255919295872021e-11,2.1192025027462816e-10,3.755746659002547e-09,1.228326296283932e-10,1.2283262962839313e-10,1.2283262962839315e-10,1.2283262962839307e-10,1.2283262962839318e-10,1.2283262962839315e-10,1.2283262962839323e-10,1.2283262962839313e-10,2.4148255209014847e-11,2.4148255209015037e-11,2.4148255209014817e-11,2.4148255209014827e-11,3.2533450265001326e-13,1.8085310442602667e-13,4.284395217621833e-05,1.6546086796372362e-07,1.4953368669468096e-06,7.009540737837529e-06,7.3471375223202516e-09,1.3642322612044177e-08,5.0255676004485985e-08,4.5561395361442995e-07,1.1411155540307168e-07,1.0038169995495103e-08,9.38609658571428e-07,1.5101155745695774e-09,7.1055552626530335e-06,9.623189022425969e-05,7.586833998050727e-07,1.1793085917088418e-05,2.4319134983300637e-07,8.609808887055304e-07,4.716754530401915e-07
3200,5.4206029713828726e-06,7.43268054330157e-11,1.904383571511633e-10,3.1081795598172965e-11,3.674187966768116e-09,1.201652322912203e-10,1.2016523229122023e-10,1.2016523229122028e-10,1.2016523229122015e-10,1.2016523229122033e-10,1.2016523229122028e-10,1.2016523229122033e-10,1.2016523229122023e-10,5.51705798266721e-10,2.426700156351327e-10,2.428200069722127e-10,2.188507540139842e-10,2.188507540139859e-10,2.1885075401398396e-10,2.1885075401398388e-10,1.0222155361517384e-07,1.6867119456692674e-10,5.2560642848826145e-11,2.11921204401836e-10,3.755812033230825e-09,1.2283476770875818e-10,1.2283476770875812e-10,1.2283476770875815e-10,1.2283476770875805e-10,1.2283476770875815e-10,1.2283476770875815e-10,1.228347677087582e-10,1.228347677087581e-10,2.4148245986015433e-11,2.4148245986015627e-11,2.41482459860154e-11,2.4148245986015414e-11,3.253343648674363e-13,1.8085302778723201e-13,4.284397818379075e-05,1.6546089824062933e-07,1.4953895078065647e-06,7.009544370212557e-06,7.347403780555102e-09,1.364223750671894e-08,5.0255886880196425e-08,4.556170155965957e-07,1.1411188103600905e-07,1.0038197219855354e-08,9.386096489519897e-07,1.5101158887136908e-09,7.105560061813944e-06,9.623194250494641e-05,7.586836971372495e-07,1.1793091282637653e-05,2.4319140350154923e-07,8.609811514178724e-07,4.7169221354346147e-07
3300,5.420601176392862e-06,7.432500940633116e-11,1.9043692315538017e-10,3.108085198299708e-11,3.6741233107852882e-09,1.2016311770124442e-10,1.2016311770124434e-10,1.201631177012444e-10,1.2016311770124426e-10,1.2016311770124442e-10,1.201631177012444e-10,1.2016311770124444e-10,1.2016311770124431e-10,5.517055346763747e-10,2.4267001579036065e-10,2.4282000705855514e-10,2.1885076440475672e-10,2.1885076440475845e-10,2.1885076440475648e-10,2.188507644047564e-10,1.0222511225013964e-07,1.686729905936106e-10,5.256207684460903e-11,2.1192214801701219e-10,3.755876689213641e-09,1.2283688229873375e-10,1.2283688229873368e-10,1.228368822987337e-10,1.228368822987336e-10,1.2283688229873373e-10,1.228368822987337e-10,1.2283688229873375e-10,1.2283688229873368e-10,2.4148235595242905e-11,2.4148235595243102e-11,2.4148235595242876e-11,2.4148235595242885e-11,3.253342096394562e-13,1.8085294144478177e-13,4.284400652616254e-05,1.6546092865078855e-07,1.4954415313660863e-06,7.009547853210313e-06,7.347666693378699e-09,1.364214884348217e-08,5.0256106511190774e-08,4.55620199597646e-07,1.1411222254676154e-07,1.0038225703552568e-08,9.386096394176176e-07,1.5101161925679123e-09,7.1055651231981955e-06,9.623199435329528e-05,7.58684000461804e-07,1.1793096881874026e-05,2.431914613078953e-07,8.609814319595673e-07,4.717087731555346e-07
3400,5.420599604007481e-06,7.432323336027236e-11,1.9043550505392016e-10,3.107991887985275e-11,3.6740593730479255e-09,1.20161026601658e-10,1.2016102660165792e-10,1.2016102660165797e-10,1.2016102660165784e-10,1.2016102660165803e-10,1.2016102660165797e-10,1.2016102660165803e-10,1.2016102660165792e-10,5.51705241462246e-10,2.4267001596303403e-10,2.4282000715460125e-10,2.1885077596330235e-10,2.188507759633041e-10,2.1885077596330211e-10,2.1885077596330204e-10,1.0222863150734726e-07,1.6867476663966892e-10,5.2563494946068876e-11,2.1192308112015676e-10,3.755940626950995e-09,1.2283897339831991e-10,1.2283897339831986e-10,1.228389733983199e-10,1.2283897339831978e-10,1.228389733983199e-10,1.228389733983199e-10,1.2283897339831994e-10,1.2283897339831984e-10,2.4148224036697268e-11,2.4148224036697465e-11,2.4148224036697236e-11,2.4148224036697245e-11,3.2533403696607304e-13,1.8085284539867598e-13,4.28440372033337e-05,1.6546095919420132e-07,1.4954929376253744e-06,7.009551186830794e-06,7.347926260791043e-09,1.3642056622333869e-08,5.025633489746903e-08,4.5562350561758073e-07,1.1411257993532916e-07,1.0038255446586743e-08,9.386096299683115e-07,1.5101164861322418e-09,7.10557044680579e-06,9.623204576930628e-05,7.58684309778736e-07,1.1793102714797534e-05,2.4319152325204473e-07,8.609817303306152e-07,4.7172513187641093e-07
3500,5.4205982542267304e-06,7.432147729483929e-11,1.9043410284678325e-10,3.1078996288739975e-11,3.6739961535560275e-09,1.2015895899246108e-10,1.20158958992461e-10,1.2015895899246105e-10,1.2015895899246092e-10,1.2015895899246108e-10,1.2015895899246105e-10,1.201589589924611e-10,1.2015895899246097e-10,5.51704918624335e-10,2.4267001615315286e-10,2.42820007260351e-10,2.1885078868962109e-10,2.1885078868962287e-10,2.1885078868962085e-10,2.1885078868962078e-10,1.022321113867967e-07,1.6867652270510165e-10,5.256489715320568e-11,2.119240037112697e-10,3.756003846442887e-09,1.2284104100751668e-10,1.228410410075166e-10,1.2284104100751663e-10,1.2284104100751652e-10,1.2284104100751665e-10,1.2284104100751663e-10,1.2284104100751668e-10,1.228410410075166e-10,2.4148211310378516e-11,2.4148211310378716e-11,2.4148211310378483e-11,2.4148211310378493e-11,3.253338468472868e-13,1.8085273964891458e-13,4.2844070215304225e-05,1.6546098987086762e-07,1.4955437265844287e-06,7.009554371074002e-06,7.348182482792133e-09,1.3641960843274035e-08,5.02565720390312e-08,4.556269336564e-07,1.1411295320171191e-07,1.0038286448957881e-08,9.386096206040716e-07,1.5101167694066797e-09,7.105576032636727e-06,9.623209675297943e-05,7.586846250880455e-07,1.1793108781408181e-05,2.4319158933399736e-07,8.609820465310158e-07,4.717412897060904e-07
3600,5.420597127050611e-06,7.431974121003196e-11,1.9043271653396943e-10,3.107808420965875e-11,3.6739336523095944e-09,1.2015691487365365e-10,1.2015691487365357e-10,1.2015691487365363e-10,1.201569148736535e-10,1.2015691487365365e-10,1.2015691487365363e-10,1.2015691487365368e-10,1.2015691487365355e-10,5.517045661626418e-10,2.4267001636071703e-10,2.4282000737580444e-10,2.1885080258371296e-10,2.1885080258371474e-10,2.1885080258371273e-10,2.1885080258371265e-10,1.0223555188848796e-07,1.686782587899088e-10,5.2566283466019436e-11,2.11924915790351e-10,3.756066347689318e-09,1.2284308512632405e-10,1.2284308512632398e-10,1.22843085126324e-10,1.228430851263239e-10,1.2284308512632403e-10,1.22843085126324e-10,1.2284308512632405e-10,1.2284308512632398e-10,2.414819741628665e-11,2.414819741628685e-11,2.4148197416286616e-11,2.4148197416286626e-11,3.253336392830975e-13,1.8085262419549764e-13,4.2844105562074115e-05,1.6546102068078745e-07,1.4955938982432497e-06,7.009557405939937e-06,7.348435359381969e-09,1.3641861506302667e-08,5.0256817935877276e-08,4.5563048371410374e-07,1.1411334234590977e-07,1.0038318710665982e-08,9.386096113248976e-07,1.5101170423912257e-09,7.105581880691006e-06,9.623214730431471e-05,7.586849463897327e-07,1.1793115081705964e-05,2.4319165955375333e-07,8.609823805607695e-07,4.717572466445731e-07
3700,5.4205963721879585e-06,7.431802152900213e-11,1.9043134330882844e-10,3.107718075129059e-11,3.673871741423383e-09,1.201548900627676e-10,1.201548900627675e-10,1.2015489006276756e-10,1.2015489006276743e-10,1.201548900627676e-10,1.2015489006276756e-10,1.2015489006276761e-10,1.2015489006276748e-10,5.517041611276067e-10,2.426700165992416e-10,2.428200075084789e-10,2.18850818550345e-10,2.1885081855034673e-10,2.1885081855034463e-10,2.1885081855034463e-10,1.0223895992247432e-07,1.6867997847093836e-10,5.256765669116029e-11,2.119258192487191e-10,3.756128258575536e-09,1.2284510993720963e-10,1.2284510993720955e-10,1.2284510993720957e-10,1.2284510993720947e-10,1.228451099372096e-10,1.2284510993720957e-10,1.2284510993720963e-10,1.2284510993720955e-10,2.414818144965466e-11,2.4148181449654856e-11,2.4148181449654624e-11,2.4148181449654624e-11,3.253334007585248e-13,1.8085249152099251e-13,4.284414495635813e-05,1.654610513485924e-07,1.4956435080805393e-06,7.009560324899697e-06,7.348685232139021e-09,1.3641760694494913e-08,5.0257067186144565e-08,4.5563405874413963e-07,1.1411373984616522e-07,1.0038351663199237e-08,9.386096021145806e-07,1.510117311603446e-09,7.105588303007558e-06,9.623219752049796e-05,7.586852969872405e-07,1.1793121912494784e-05,2.431917384926641e-07,8.609827526481519e-07,4.717730215275852e-07
3800,5.420596023482523e-06,7.431631744315389e-11,1.9042998253687818e-10,3.1076285486076814e-11,3.673810391987167e-09,1.2015288361429822e-10,1.2015288361429814e-10,1.201528836142982e-10,1.2015288361429804e-10,1.2015288361429822e-10,1.201528836142982e-10,1.2015288361429825e-10,1.2015288361429812e-10,5.517036983311649e-10,2.4267001687178184e-10,2.428200076600739e-10,2.188508367940523e-10,2.188508367940539e-10,2.1885083679405163e-10,2.188508367940518e-10,1.0224233705086878e-07,1.6868168255678616e-10,5.256901746311025e-11,2.1192671451393268e-10,3.756189608011773e-09,1.2284711638567799e-10,1.228471163856779e-10,1.228471163856779e-10,1.2284711638567783e-10,1.2284711638567796e-10,1.2284711638567793e-10,1.2284711638567796e-10,1.228471163856779e-10,2.414816320594747e-11,2.4148163205947653e-11,2.414816320594742e-11,2.4148163205947398e-11,3.2533312821832083e-13,1.808523399259797e-13,4.2844188785339085e-05,1.6546108181203157e-07,1.4956925686380247e-06,7.009563135519882e-06,7.348932178281819e-09,1.3641658878758681e-08,5.02573185686674e-08,4.5563763680779406e-07,1.1411414400208103e-07,1.00383851780377e-08,9.386095929694563e-07,1.510117578516726e-09,7.105595370127097e-06,9.623224742349937e-05,7.58685682148634e-07,1.1793129340871262e-05,2.4319182718640755e-07,8.609831673660446e-07,4.717886186132027e-07
3900,5.4205959511581305e-06,7.431463205310366e-11,1.9042863665108352e-10,3.107540005352039e-11,3.673749714859185e-09,1.2015089915384792e-10,1.2015089915384787e-10,1.201508991538479e-10,1.2015089915384776e-10,1.2015089915384794e-10,1.201508991538479e-10,1.2015089915384794e-10,1.2015089915384784e-10,5.517031976673062e-10,2.426700171666221e-10,2.428200078240729e-10,2.1885085653053105e-10,2.1885085653053255e-10,2.1885085653053007e-10,2.1885085653053046e-10,1.0224567728364224e-07,1.6868336794683603e-10,5.25703633489046e-11,2.1192759994648878e-10,3.756250285139781e-09,1.2284910084612718e-10,1.2284910084612707e-10,1.228491008461271e-10,1.22849100846127e-10,1.2284910084612712e-10,1.228491008461271e-10,1.2284910084612715e-10,1.2284910084612707e-10,2.4148143469468828e-11,2.4148143469469e-11,2.4148143469468767e-11,2.4148143469468718e-11,3.253328333780428e-13,1.8085217592699946e-13,4.284423556433796e-05,1.654611123098101e-07,1.4957410318235958e-06,7.009565808785835e-06,7.349175901710624e-09,1.3641554253365386e-08,5.025757676608907e-08,4.556413020305649e-07,1.1411456133394655e-07,1.0038419747999898e-08,9.386095839035755e-07,1.5101178374812673e-09,7.10560281155644e-06,9.62322969290727e-05,7.586860816731571e-07,1.1793137109548816e-05,2.4319192166360624e-07,8.609836071794215e-07,4.7180402157354174e-07
4000,5.4205961552147796e-06,7.431296535885147e-11,1.9042730565144449e-10,3.1074524453621314e-11,3.6736897100394364e-09,1.201489366814167e-10,1.2014893668141665e-10,1.2014893668141668e-10,1.2014893668141655e-10,1.2014893668141673e-10,1.2014893668141668e-10,1.2014893668141673e-10,1.2014893668141663e-10,5.517026591360305e-10,2.4267001748376247e-10,2.4282000800047584e-10,2.188508777597813e-10,2.1885087775978264e-10,2.188508777597799e-10,2.1885087775978057e-10,1.0224898062079467e-07,1.6868503464108793e-10,5.257169434854332e-11,2.1192847554638745e-10,3.756310289959561e-09,1.2285106331855717e-10,1.228510633185571e-10,1.228510633185571e-10,1.22851063318557e-10,1.2285106331855715e-10,1.228510633185571e-10,1.2285106331855715e-10,1.228510633185571e-10,2.414812224021874e-11,2.4148122240218892e-11,2.414812224021866e-11,2.4148122240218585e-11,3.2533251623769075e-13,1.8085199952405177e-13,4.284428529335475e-05,1.6546114284192797e-07,1.4957888976372527e-06,7.0095683446975555e-06,7.349416402425438e-09,1.3641446818315027e-08,5.025784177840959e-08,4.556450544124522e-07,1.1411499184176178e-07,1.003845537308583e-08,9.386095749169384e-07,1.51011808849707e-09,7.105610627295589e-06,9.623234603721797e-05,7.586864955608098e-07,1.1793145218527443e-05,2.431920219242602e-07,8.609840720882828e-07,4.7181923040860225e-07
4100,5.42059663565247e-06,7.431131736039731e-11,1.9042598953796109e-10,3.107365868637959e-11,3.673630377527921e-09,1.2014699619700458e-10,1.201469961970045e-10,1.2014699619700456e-10,1.2014699619700443e-10,1.2014699619700458e-10,1.2014699619700456e-10,1.201469961970046e-10,1.201469961970045e-10,5.517020827373379e-10,2.4267001782320286e-10,2.4282000818928276e-10,2.18850900481803e-10,2.1885090048180417e-10,2.1885090048180117e-10,2.1885090048180213e-10,1.022522470623261e-07,1.6868668263954188e-10,5.257301046202642e-11,2.1192934131362867e-10,3.7563696224711135e-09,1.22853003802968e-10,1.228530038029679e-10,1.2285300380296793e-10,1.2285300380296782e-10,1.2285300380296798e-10,1.2285300380296793e-10,1.2285300380296798e-10,1.2285300380296793e-10,2.4148099518197198e-11,2.414809951819733e-11,2.4148099518197104e-11,2.4148099518196995e-11,3.253321767972647e-13,1.8085181071713666e-13,4.284433797238946e-05,1.6546117340838523e-07,1.4958361660789956e-06,7.009570743255044e-06,7.34965368042626e-09,1.3641336573607604e-08,5.025811360562896e-08,4.556488939534559e-07,1.1411543552552669e-07,1.0038492053295497e-08,9.38609566009545e-07,1.510118331564134e-09,7.105618817344543e-06,9.623239474793517e-05,7.58686923811592e-07,1.1793153667807148e-05,2.4319212796836945e-07,8.609845620926285e-07,4.7183424511838424e-07
4200,5.420597392471203e-06,7.430968805774118e-11,1.904246883106333e-10,3.1072802751795214e-11,3.6735717173246398e-09,1.2014507770061155e-10,1.2014507770061147e-10,1.201450777006115e-10,1.2014507770061137e-10,1.2014507770061155e-10,1.201450777006115e-10,1.2014507770061155e-10,1.2014507770061147e-10,5.517014684712283e-10,2.4267001818494337e-10,2.4282000839049367e-10,2.1885092469659618e-10,2.1885092469659714e-10,2.1885092469659386e-10,2.1885092469659512e-10,1.0225547660823652e-07,1.6868831194219786e-10,5.2574311689353905e-11,2.119301972482124e-10,3.756428282674438e-09,1.2285492229935964e-10,1.2285492229935956e-10,1.228549222993596e-10,1.2285492229935949e-10,1.2285492229935962e-10,1.228549222993596e-10,1.2285492229935964e-10,1.228549222993596e-10,2.414807530340421e-11,2.414807530340432e-11,2.4148075303404093e-11,2.414807530340395e-11,3.253318150567646e-13,1.8085160950625406e-13,4.284439360144208e-05,1.654612040091818e-07,1.4958828371488244e-06,7.0095730044583e-06,7.349887735713089e-09,1.3641223519243117e-08,5.025839224774717e-08,4.5565282065357607e-07,1.1411589238524132e-07,1.0038529788628896e-08,9.386095571813951e-07,1.5101185666824592e-09,7.105627381703302e-06,9.62324430612243e-05,7.586873664255038e-07,1.1793162457387926e-05,2.4319223979593396e-07,8.609850771924586e-07,4.7184906570288777e-07
4300,5.420598425670977e-06,7.430807745088307e-11,1.9042340196946112e-10,3.107195664986819e-11,3.673513729429592e-09,1.2014318119223758e-10,1.201431811922375e-10,1.2014318119223753e-10,1.201431811922374e-10,1.2014318119223756e-10,1.2014318119223753e-10,1.2014318119223758e-10,1.201431811922375e-10,5.517008163377017e-10,2.4267001856898394e-10,2.428200086041085e-10,2.1885095040416083e-10,2.1885095040416155e-10,2.1885095040415796e-10,2.1885095040415959e-10,1.0225866925852594e-07,1.6868992254905587e-10,5.257559803052577e-11,2.1193104335013873e-10,3.756486270569535e-09,1.2285681880773214e-10,1.2285681880773203e-10,1.2285681880773206e-10,1.2285681880773196e-10,1.2285681880773209e-10,1.2285681880773206e-10,1.228568188077321e-10,1.2285681880773206e-10,2.414804959583977e-11,2.4148049595839854e-11,2.4148049595839634e-11,2.414804959583945e-11,3.2533143101619047e-13,1.8085139589140405e-13,4.2844452180512616e-05,1.6546123464431777e-07,1.495928910846739e-06,7.009575128307323e-06,7.350118568285926e-09,1.3641107655221566e-08,5.025867770476422e-08,4.556568345128126e-07,1.1411636242090566e-07,1.003856857908603e-08,9.38609548432489e-07,1.5101187938520456e-09,7.105636320371867e-06,9.623249097708537e-05,7.58687823402545e-07,1.1793171587269779e-05,2.431923574069537e-07,8.60985617387773e-07,4.7186369216211283e-07
4400,5.420599735251794e-06,7.430648553982299e-11,1.9042213051444456e-10,3.107112038059853e-11,3.6734564138427773e-09,1.2014130667188268e-10,1.201413066718826e-10,1.2014130667188262e-10,1.2014130667188252e-10,1.2014130667188268e-10,1.2014130667188262e-10,1.2014130667188268e-10,1.2014130667188262e-10,5.517001263367582e-10,2.4267001897532457e-10,2.4282000883012734e-10,2.1885097760449696e-10,2.1885097760449743e-10,2.1885097760449347e-10,2.188509776044955e-10,1.0226182501319433e-07,1.6869151446011595e-10,5.2576869485542014e-11,2.119318796194076e-10,3.756543586156404e-09,1.2285869332808544e-10,1.2285869332808534e-10,1.2285869332808536e-10,1.2285869332808526e-10,1.2285869332808541e-10,1.2285869332808536e-10,1.2285869332808541e-10,1.228586933280854e-10,2.414802239550388e-11,2.4148022395503935e-11,2.4148022395503722e-11,2.4148022395503496e-11,3.2533102467554237e-13,1.8085116987258658e-13,4.284451370960107e-05,1.6546126531379305e-07,1.4959743871727396e-06,7.009577114802114e-06,7.3503461781447715e-09,1.3640988981542951e-08,5.025896997668012e-08,4.5566093553116557e-07,1.141168456325197e-07,1.0038608424666899e-08,9.386095397628264e-07,1.5101190130728933e-09,7.105645633350237e-06,9.623253849551838e-05,7.586882947427159e-07,1.1793181057452705e-05,2.431924808014288e-07,8.609861826785718e-07,4.718781244960593e-07
4500,5.420601321213652e-06,7.430491232456093e-11,1.9042087394558361e-10,3.107029394398621e-11,3.6733997705641965e-09,1.201394541395469e-10,1.201394541395468e-10,1.201394541395468e-10,1.201394541395467e-10,1.2013945413954686e-10,1.201394541395468e-10,1.2013945413954686e-10,1.2013945413954684e-10,5.516993984683978e-10,2.4267001940396533e-10,2.428200090685501e-10,2.1885100629760454e-10,2.1885100629760472e-10,2.1885100629760043e-10,2.1885100629760286e-10,1.0226494387224172e-07,1.6869308767537807e-10,5.2578126054402633e-11,2.11932706056019e-10,3.756600229435045e-09,1.2286054586041955e-10,1.2286054586041947e-10,1.2286054586041947e-10,1.228605458604194e-10,1.2286054586041952e-10,1.2286054586041947e-10,1.2286054586041952e-10,1.2286054586041952e-10,2.4147993702396543e-11,2.4147993702396566e-11,2.414799370239636e-11,2.4147993702396087e-11,3.253305960348202e-13,1.8085093144980167e-13,4.284457818870744e-05,1.6546129601760771e-07,1.496019266126826e-06,7.009578963942673e-06,7.350570565289624e-09,1.3640867498207273e-08,5.025926906349487e-08,4.55665123708635e-07,1.1411734202008344e-07,1.0038649325371501e-08,9.386095311724076e-07,1.5101192243450023e-09,7.105655320638412e-06,9.623258561652332e-05,7.586887804460163e-07,1.179319086793671e-05,2.431926099793591e-07,8.609867730648551e-07,4.718923627047274e-07
4600,5.420603183556552e-06,7.43033578050969e-11,1.904196322628783e-10,3.1069477340031245e-11,3.6733437995938494e-09,1.2013762359523014e-10,1.2013762359523009e-10,1.2013762359523009e-10,1.2013762359522998e-10,1.2013762359523014e-10,1.2013762359523009e-10,1.2013762359523014e-10,1.201376235952301e-10,5.516986327326205e-10,2.426700198549061e-10,2.4282000931937686e-10,2.1885103648348358e-10,2.1885103648348348e-10,2.188510364834788e-10,2.1885103648348167e-10,1.022680258356681e-07,1.6869464219484223e-10,5.2579367737107634e-11,2.1193352265997294e-10,3.756656200405459e-09,1.2286237640473451e-10,1.2286237640473444e-10,1.2286237640473444e-10,1.2286237640473436e-10,1.228623764047345e-10,1.2286237640473444e-10,1.228623764047345e-10,1.2286237640473446e-10,2.4147963516517752e-11,2.4147963516517743e-11,2.4147963516517542e-11,2.4147963516517222e-11,3.25330145094024e-13,1.8085068062304932e-13,4.284464561783172e-05,1.6546132675576173e-07,1.4960635477089983e-06,7.009580675729e-06,7.350791729720485e-09,1.364074320521453e-08,5.025957496520846e-08,4.5566939904522086e-07,1.1411785158359689e-07,1.0038691281199836e-08,9.386095226612323e-07,1.5101194276683728e-09,7.105665382236392e-06,9.623263234010017e-05,7.586892805124463e-07,1.1793201018721787e-05,2.4319274494074475e-07,8.609873885466226e-07,4.719064067881169e-07
4700,5.420605347771554e-06,7.430182085670663e-11,1.9041840457670472e-10,3.1068669975753666e-11,3.673288460590679e-09,1.2013581371955068e-10,1.2013581371955063e-10,1.201358137195506e-10,1.2013581371955053e-10,1.2013581371955065e-10,1.201358137195506e-10,1.2013581371955065e-10,1.2013581371955065e-10,5.516978258831546e-10,2.426700203300587e-10,2.4282000958367094e-10,2.188510682900879e-10,2.1885106829008748e-10,2.1885106829008241e-10,2.1885106829008572e-10,1.022710731017224e-07,1.6869617914323268e-10,5.2580595423280884e-11,2.1193433002424944e-10,3.756711539408699e-09,1.2286418628041214e-10,1.2286418628041206e-10,1.2286418628041206e-10,1.2286418628041198e-10,1.228641862804121e-10,1.2286418628041206e-10,1.228641862804121e-10,1.2286418628041208e-10,2.4147931709913715e-11,2.4147931709913666e-11,2.4147931709913476e-11,2.4147931709913104e-11,3.253296699414317e-13,1.8085041632897187e-13,4.284471623913357e-05,1.6546135749112728e-07,1.4961072539154206e-06,7.009582273204745e-06,7.351009827588604e-09,1.3640616630293619e-08,5.025988632726151e-08,4.556737387918144e-07,1.1411837235905274e-07,1.0038734142642374e-08,9.386095142246418e-07,1.5101196245382095e-09,7.105675880833585e-06,9.623267867981982e-05,7.586898011518009e-07,1.1793211568376766e-05,2.431928866322685e-07,8.609880332635574e-07,4.719202646264346e-07
