miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
2600,261.03565671202585,37.783884488200385,1199.5229778606117,0.4572741029784417,0.012387525851616305,1199.9998897700857,9.051141396607125e-05,1.0325720337596569e-09,100.0,200.0,20.0
2700,259.5272741949066,38.99049916203913,1199.465850941077,0.5175535727330486,0.01900326246537326,1199.99985551421,7.98298680145471e-05,-1.4646804166098298e-09,100.0,200.0,20.0
2800,259.63153411815426,41.06425234521069,1199.4571736078306,0.5521475435896923,0.01852018352588551,1199.999833309969,0.0001096397401051107,1.1714319358485487e-09,100.0,200.0,20.0
2900,257.3742512509118,43.45513903933809,1199.391856854735,0.5528303372126822,0.022863204928902633,1199.9997999289258,0.00010684957851706367,1.8989056538183417e-09,100.0,200.0,20.0
3000,255.00276471828917,44.16338425036568,1199.381957154462,0.6363760684749014,0.02433631498459695,1199.9997774357796,0.00014428193602566934,1.5145719747776159e-09,100.0,200.0,20.0
3100,253.73276148924424,45.17807458975563,1199.333168960607,0.6619431474425986,0.0284488841103829,1199.9997562323151,0.00017253565322656014,3.911808038828637e-10,100.0,200.0,20.0
3200,252.65961925223027,47.91871725008351,1199.2920837630036,0.6925746536162444,0.03020565033731154,1199.9997633842981,0.00022302167310521212,2.946493553300533e-09,100.0,200.0,20.0
3300,251.21564815899058,47.955253914914195,1199.2308655596842,0.7328176315630263,0.035624375652937024,1199.9997206593348,0.0002554916224326054,1.5819513270925381e-09,100.0,200.0,20.0
3400,250.62095532079167,49.56611871147653,1199.1546334971715,0.7931753965364474,0.04119948601113794,1199.9996821228144,0.0002845015127132326,4.17137810274233e-09,100.0,200.0,20.0
3500,249.70802234915422,50.636153890315775,1199.105714875503,0.8075292125695774,0.04806895958286257,1199.9996182147108,0.0002993723827863473,7.178033730679647e-09,100.0,200.0,20.0
3600,247.3793161216843,53.58973039262969,1199.091734606021,0.8597370417196871,0.05148881696733404,1199.9996044282925,0.0003613687552076621,9.412687161137762e-09,100.0,200.0,20.0
3700,246.73221798566814,53.19981084409298,1199.0351457164747,0.9166240278139152,0.05558689382675178,1199.999513182809,0.00041474972944255693,1.0308053242644988e-08,100.0,200.0,20.0
3800,244.07161053122954,54.68885921693566,1198.9930278040274,0.9371581154307302,0.06568198245821807,1199.9994497754496,0.00044879500737471113,1.5955896896876112e-08,100.0,200.0,20.0
3900,243.02052868078107,56.44294073976054,1198.937039157622,1.0173221928449112,0.07013286941516932,1199.9994069218744,0.0005479671186204804,1.924687503907371e-08,100.0,200.0,20.0
4000,242.44887211707797,57.29634491272065,1198.8668414380445,1.0364972430337764,0.07488508027680169,1199.999362109815,0.0005850976967711216,2.351571500198732e-08,100.0,200.0,20.0
4100,239.3517549171969,60.63629694220258,1198.8019397726587,1.096654851788846,0.08281442437014523,1199.9992661489212,0.0007000336476952986,3.062138954505224e-08,100.0,200.0,20.0
4200,238.65960841135984,60.13818960772438,1198.780577276595,1.1675927304256197,0.09504912717954858,1199.9991883963844,0.0007531692339249904,3.8939433264596884e-08,100.0,200.0,20.0
4300,237.700304961778,62.94506673513295,1198.6689485366605,1.182278243610246,0.10319713717273082,1199.9990746508302,0.0008371800137632543,4.8431181946660863e-08,100.0,200.0,20.0
4400,236.55900351641932,64.36924073546899,1198.6097318006032,1.232981800023242,0.1101776589059629,1199.9990038646256,0.0009524291868734711,5.7037205564658135e-08,100.0,200.0,20.0
4500,234.7803196180151,66.069814588709,1198.585644281221,1.3216041694483998,0.12307342283577388,1199.9988534812576,0.0010753856489380846,7.372878941365244e-08,100.0,200.0,20.0
4600,233.2166361002413,66.42199678762303,1198.4904017101244,1.3626319566082639,0.13412576877698484,1199.9987535613782,0.0012113070971669182,9.038387453111756e-08,100.0,200.0,20.0
4700,232.71991994378726,67.85528133463265,1198.45615989608,1.403145825712222,0.1440281159498464,1199.99860622143,0.001325777121860229,1.120948216542038e-07,100.0,200.0,20.0
4800,230.41176071068745,70.23315402232127,1198.383695021293,1.469619912052659,0.1538389665049976,1199.9984950339572,0.0014641401969088207,1.3433183455047223e-07,100.0,200.0,20.0
4900,228.6421940770274,70.56329921671022,1198.3151991947223,1.5190886059689608,0.1660334897334956,1199.998308158899,0.0016022276887226997,1.6516517719986774e-07,100.0,200.0,20.0
5000,227.46839346256561,71.38454079723589,1198.2338124860707,1.5710309973224144,0.18361169654909612,1199.9981264068242,0.0017961599571821472,2.0512303629654025e-07,100.0,200.0,20.0
