milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
1400,0.9549996779027151,0.9813311355279494,0.0003991013401007757,0.022086866195617637,0.0002057078043393073,0.0013071362137129017,1.5678095898790016e-05,0.02687286515588419,0.00010646598719336115,0.0030367841289028813,0.009113905155648139,8.074861952175662e-05,0.00013843993537868393,0.006307231844603223
1500,0.9545792012257864,0.9791532724490435,0.00039756637014712586,0.022993863350448774,0.0002022096464033049,0.0013198676334268131,1.724246617418452e-05,0.02659040488491508,0.00010670769131383783,0.0032394253721853557,0.00909523145923965,8.730770110950237e-05,0.00014813303137378662,0.006239906584420067
1600,0.952862606028786,0.9791220935766125,0.000381963094403962,0.024117536151619042,0.00019992088316885922,0.0013850433389840718,1.8222672343638703e-05,0.025102013285439685,0.00010642771656567252,0.003239715466190467,0.009054429309844939,9.565095589103674e-05,0.0001588879674558737,0.006124076702253342
1700,0.951285327341334,0.9769444623319111,0.0004444070158334668,0.024727397603076625,0.00019985298319466643,0.0015031589534744252,1.8704484147672222e-05,0.024159174681594325,0.00010551367557797127,0.0033222374765781407,0.009037683838014184,0.00010043111697846069,0.00016281959734107493,0.0060335584538342354
1800,0.9490768831792965,0.9762863209018535,0.000371288727470687,0.02620854791189273,0.00019730078173844684,0.0015195017602598843,2.0062207633505572e-05,0.023270194100275143,0.00010566597948938898,0.003392818551916489,0.008990434282892293,0.0001108677704373263,0.00018076245836524761,0.0058232493648307975
1900,0.9478592220729347,0.9744930771813818,0.000362536507090479,0.027932475943876444,0.00019561113563696314,0.0014776690975780646,2.05943214224692e-05,0.022011347366342634,0.00010507425669850902,0.003589675312759207,0.00896549759089005,0.00011351993848088177,0.0001876678546102407,0.005787264942158972
2000,0.9473987262808006,0.9735775741769054,0.0004250914819064761,0.028576316124925557,0.00019418826622739994,0.0015625616684382952,2.1541074420055163e-05,0.021234143841434364,0.00010524734087878289,0.003665862235987876,0.008950918991890384,0.00011986004363070104,0.00019776783281695592,0.005553959792301665
2100,0.9447016948912514,0.9725231033322591,0.0003978849282151274,0.030304506099792145,0.00019359101066572743,0.0015437190711200157,2.201227570084192e-05,0.018914317185736256,0.00010495543052839466,0.0037085160647808667,0.008926193923335306,0.00012595442639266852,0.00020082266203908054,0.0054299572441221435
2200,0.9440562366186817,0.9721063358773382,0.00036743821268661966,0.03042547548157699,0.00019108265720110397,0.0015962927536306152,2.3873791555915835e-05,0.0179284995796894,0.0001041336489660275,0.0039054704954942904,0.008878335807559744,0.0001382444302403264,0.00021000942755708751,0.005409038292475439
2300,0.9407122157621749,0.9699512405933051,0.00041715844698524764,0.03180881374968468,0.00018975513099525845,0.0016766041804948716,2.4808984372583924e-05,0.017319060063011912,0.00010385559651814414,0.003935491089326606,0.008860307619487716,0.00014202635184165912,0.00021792842158435956,0.0051486966721777565
2400,0.9402174553529837,0.9698640042265683,0.0003858510767976584,0.03359946428963821,0.00018724434123186876,0.0016911043944395467,2.49500944231505e-05,0.015618585862846344,0.00010389776733950403,0.0040988274764117896,0.008845889787949127,0.00014520992390120452,0.00023509628016599277,0.005108016392228546
2500,0.9381428963051784,0.9684508925591957,0.0003319625513113407,0.03457852605171489,0.00018530752786081228,0.0016865380708610278,2.5739115438943474e-05,0.014467235373006551,0.00010321941597522845,0.00413006911478981,0.008815894081273761,0.00015427099636480945,0.000239977205798294,0.0049297835023687925
2600,0.937051896288578,0.9668926335472015,0.0003436874959528726,0.035456549129449025,0.00018309948204347842,0.001770409062312935,2.6482277466977662e-05,0.013529405350267008,0.00010319361637512504,0.0042689928622536245,0.008785698353028854,0.00016455017293978805,0.0002507859235703895,0.004859922787642669
2700,0.9345713280335975,0.9660292435808405,0.0003296358925151964,0.03642092537273568,0.00018127522490562787,0.0018326072885748131,2.8455751603857437e-05,0.01203408448017764,0.00010284197550345866,0.004356441715200491,0.008752155460612955,0.00016797829233127572,0.0002579578742411239,0.004769849558403104
2800,0.9340178753609607,0.9657833623953629,0.0003770781918334408,0.037641221286705544,0.0001800564853461757,0.0017969959730433631,2.8998268064045034e-05,0.011538373103352227,0.00010302168026461489,0.0044524787754283285,0.008733665341327992,0.00017734800224621452,0.0002697016344413558,0.004583713282082688
2900,0.932327599698775,0.9646451148582389,0.0003314159285310268,0.03812968799185696,0.0001776060519015932,0.0019134559604908601,2.9389196808454556e-05,0.00982014198638538,0.00010233109732307007,0.004489363827376974,0.008682329492167606,0.00018158953263165692,0.00027521980263998426,0.004449534430209505
3000,0.9311634774459154,0.9625972913930435,0.00036484621102560557,0.03948868775170338,0.0001761975906944602,0.001956130511189249,3.0177259259350776e-05,0.009553614461458405,0.00010204937258832742,0.0045928837526234756,0.008657819852778938,0.00019045475881801843,0.0002928997527377506,0.004297108188602522
3100,0.9291013531013121,0.9621911638732998,0.00031052653417183663,0.039813431007181335,0.00017589031837419587,0.002002840960439156,3.165175005734004e-05,0.008677320215869703,0.00010161283594796295,0.004710383165961352,0.00864096444769817,0.00019820146681555546,0.00030270287338449734,0.0043008651888176526
3200,0.9283396537060479,0.9605716878272871,0.0003093092143398935,0.04134322172600258,0.000173782444947269,0.002040063582327707,3.2816142216612604e-05,0.0076362152967735745,0.00010173353110828876,0.004769976011945208,0.008607906028746818,0.00020439548106144668,0.0003085711123685086,0.004057373970861996
3300,0.9270366459217557,0.9593743812715388,0.0003272584995925127,0.04204867110209037,0.0001722684583352789,0.0019854460424813224,3.334923012479531e-05,0.00644209092126002,0.00010152439099553574,0.004892655954314167,0.008573739577710704,0.00021049889687697323,0.00031798426770671026,0.0039530771691948345
3400,0.9256632440041808,0.9580315579198053,0.0002511075605478651,0.043328678857050315,0.00016920638877100278,0.002073705073205976,3.440912141064601e-05,0.004522678149930937,0.0001011597388045466,0.005037942449792469,0.008565982012611908,0.00021301735798133286,0.000329020052369451,0.0038896466549032498
3500,0.9239910923921355,0.9579509490117037,0.00032801191835122017,0.04464293734352293,0.0001676467256322327,0.002099156591059962,3.554979013110703e-05,0.003293080080444107,0.00010034761781055133,0.00511041018894345,0.008514603995192565,0.0002209459412006597,0.00033197075793720443,0.0037193360220179124
3600,0.9215469362611621,0.9569490101471599,0.0002818255031647093,0.04665376948909122,0.0001656950989814831,0.002113789295110939,3.554224990131623e-05,0.0035526516137574316,0.00010021791911146851,0.005133579806444208,0.008484498234470717,0.00023293875933170211,0.00034525859843421606,0.0035627393045870636
3700,0.9198079159941872,0.9553803107172527,0.0002546711091310066,0.04701526507651603,0.0001655686958839259,0.0021505315804839324,3.725734224601233e-05,0.0017775699045665975,0.00010001279208093947,0.00524838439594868,0.008478645388203223,0.00023636435676709056,0.0003531766793242102,0.003564934961268082
3800,0.9177407701144205,0.9542727279537209,0.0002560853331629817,0.047790260808371454,0.00016232344707768544,0.002182081347215265,3.7965089190192083e-05,8.27403277887022e-05,9.969942982110867e-05,0.005339820283281932,0.008439041752309676,0.00023972126855913996,0.000368907552679859,0.0034159581284475982
3900,0.9178107775157683,0.9532868945614743,0.0005332671934030868,0.048755573317682314,0.00017065697148304623,0.0018556010269763727,3.390514210951289e-05,0.0005154873305654277,0.0001018910323154614,0.005426834200165579,0.008488959250922135,0.00023856803289183033,0.0003567686343198582,0.003283067618615983
4000,0.9182112078657111,0.9537669175703974,0.0008783137303295375,0.04892952780521887,0.00017941097409188364,0.0014013871989452995,3.086443659345346e-05,0.00040922822238836394,0.00010481716896532744,0.005547447115776734,0.008539040253377702,0.00023321143067613572,0.00035155708353059174,0.003281115110711437
4100,0.9174104062832774,0.9523737346206762,0.0011473844183592622,0.050792117560335706,0.0001875019508475211,0.0009390263310591781,2.5943145832468848e-05,-0.00022996793942737972,0.00010736830704620395,0.005606940229041849,0.00862628721243805,0.00022706806867200997,0.00034934156572970644,0.0032274865786065484
4200,0.9165796981762893,0.9530786683020186,0.0014108115126360609,0.05115987514334132,0.00019529837210973056,0.0005465161090824336,2.2591110754177125e-05,-0.0010380653790805481,0.00011028528970578278,0.005594331453472553,0.008662502236054526,0.0002201411692231142,0.00034444579964106536,0.003231344566159196
4300,0.9178479913296504,0.9516734116081726,0.0017371628953040004,0.05222910604278635,0.00020270884560971724,0.00010467116149927454,1.8948215084169227e-05,-0.001515047882950251,0.00011276973626390148,0.005721107310558805,0.008742562077075185,0.0002151897457364683,0.00033707361179913,0.003242702585878053
4400,0.9161282664961313,0.952332465817082,0.002043620794397938,0.05207541660162866,0.00021124975487341562,-0.0003394004856931621,1.4372170222442911e-05,-0.0008875263098513188,0.00011521910806985251,0.005763101103150683,0.008795552104842909,0.00021437783000239396,0.00033720657573336365,0.0031885444280365244
4500,0.9168482603943564,0.9521332874231185,0.0023184841107666077,0.05227849813365241,0.00022052188499882655,-0.0007345168971594778,1.0489690053555879e-05,-0.0013905781745871665,0.00011780574008302197,0.0057293525287672635,0.008852288096433214,0.00020808683081725157,0.00033340992548886876,0.003109616840854468
4600,0.9167958400523214,0.9513151752983705,0.0026197685428487653,0.05412422524173014,0.0002274534953314345,-0.0011868226744215793,6.459785196241057e-06,-0.002099563587005456,0.00012024929663247101,0.005863039544977674,0.008912965070892216,0.0002020971583174299,0.00032769066998569724,0.003058592590174178
4700,0.9154825642785012,0.9507912123538369,0.002937899530378952,0.05378956972095474,0.0002354899674751506,-0.0015520429108224455,2.7921197973215977e-06,-0.0022686696666678343,0.00012285901618544015,0.005870261207488807,0.008961009126078012,0.0001912930303570043,0.00031843993066296483,0.003042380722725531
4800,0.9161372443149027,0.9500225854155774,0.0032452069630137035,0.05521538267262661,0.00024360403170451837,-0.002092426618486189,-1.1198387983500637e-06,-0.002060061417196112,0.00012611883391623282,0.0058953970306662535,0.009027043456850084,0.00019149524489433964,0.0003166552415520652,0.00312924207246686
4900,0.9164840515611508,0.9505499201766736,0.003573667929110417,0.05601500135997313,0.000252184289699792,-0.002515109116218208,-5.1998992383000275e-06,-0.002651985376462489,0.00012821482680891536,0.006005539356601708,0.00910564358273508,0.00018057773907205474,0.0003121630315839865,0.0030098685195381015
5000,0.9165259175798345,0.9500881821824751,0.003842787763884319,0.05637831610909722,0.0002606595969711037,-0.0029092921728600097,-9.517638418958055e-06,-0.003071577670966113,0.00013118199526791226,0.005993830796948351,0.009150356705770754,0.00017748642413665806,0.00031253896883042036,0.003087353170543218
