milliseconds,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp
2100,0.2086102653698825,7.090489739283388,0.4562643472168458,2.2229220709340103,5.885029291626221e-05,6.560577753978878,3.4539668696237094,9.991416345096518,0.008634142919276205
2200,0.2889847688208987,7.09117493626104,0.4561295414309761,2.221784777005438,6.063368048741665e-05,6.596549668244967,3.4182360362552817,9.99119513175347,0.008746769815766414
2300,0.2538302374708409,7.13190517139994,0.4526925804824939,2.1967645454718965,6.206658316353821e-05,6.592474780020677,3.426758552775822,9.991115887389295,0.008850724016758316
2400,0.32649743272564635,7.052881484669257,0.4546388919279441,2.1571734980780235,6.117589395659418e-05,6.59700637390794,3.4145250760329833,9.990741447978628,0.00922372356215832
2500,0.23982886716335136,7.066945323367747,0.4527737054210597,2.1615831423187166,6.172171134396053e-05,6.612786082030108,3.35643276505089,9.990680180382203,0.009338045805356918
2600,0.2360542715576816,7.101339782290553,0.45794502680864396,2.1360576512495006,6.247301460323569e-05,6.6192786251595965,3.368131230776507,9.990405034420224,0.009596193444715894
2700,0.27284745357932866,7.109012831141899,0.45637895417464586,2.111157524513547,6.301680219735086e-05,6.620149749791839,3.359745355006314,9.990258295445404,0.009745229197017603
2800,0.3398205019697928,7.176775443430748,0.4612802125262075,2.0746253477933343,6.454375777127675e-05,6.6654006024268435,3.3704358582556075,9.990188167034646,0.00976817370683789
2900,0.23614043102815813,7.225544416774228,0.45938714071290815,2.0516393420229626,6.486071597645161e-05,6.663890609088572,3.345271520677705,9.989943585718853,0.009884485049972259
3000,0.2503576793151121,7.174793144606821,0.46183048023528034,2.045695122901238,6.515013708157709e-05,6.673648922243954,3.314856913560366,9.98991232438606,0.010132975719807358
3100,0.28992957044414214,7.261485577322228,0.46420259360547017,2.0067231314206997,6.41604367144303e-05,6.708913687251999,3.3406883238184304,9.989665223338442,0.010354980006953585
3200,0.2913670284166046,7.2358700206895215,0.46566134186391167,1.9947411026498785,6.550610722182337e-05,6.69396578697192,3.330440547476038,9.989489877420217,0.01044100775065354
3300,0.27811671388809656,7.245163620870761,0.46858072358785197,1.9707191372103385,6.569834000012672e-05,6.691262313090691,3.2748329815705475,9.989357602592065,0.010450702738569854
3400,0.26143217015126646,7.324337941128129,0.46738646398551076,1.9311703740770418,6.596003792008223e-05,6.705810849279556,3.2670371336292665,9.989432456500255,0.01067204625577856
3500,0.23107917862300376,7.3391437424562564,0.47189443286444743,1.911519667381759,6.53514842085222e-05,6.706288379778,3.26407811397125,9.989203637527039,0.010715680456023209
3600,0.3048222588065762,7.284155369786857,0.47330740410831035,1.9305592464949584,6.467331818477216e-05,6.745474974269551,3.258850937164083,9.988975246757805,0.011046955212948689
3700,0.3321874062131439,7.343053218249409,0.46872795492075864,1.8997402527863925,6.444614911240317e-05,6.714145394891467,3.255528926314033,9.988789749632131,0.011238218978100335
3800,0.29431774301384667,7.410012586266748,0.47522578941040283,1.8540407307899605,6.536085440463137e-05,6.717864942512964,3.2393304958223528,9.988738871230534,0.011261263333813156
3900,0.3231505293149305,7.367275975331286,0.47465653017630655,1.8565324405241614,6.45123253145707e-05,6.766618708493234,3.2481746827079445,9.988512764013494,0.011368029343405632
4000,0.24531099635737416,7.372323869055886,0.4763950049397125,1.8382155969725742,6.452338106804456e-05,6.736174895059008,3.2562003978605483,9.988491377504662,0.011513096751744062
4100,0.23657277677801428,7.473086588656625,0.4781332849630035,1.818205120213144,6.556641725946254e-05,6.760757896097773,3.2657677605005926,9.988357622956816,0.01170039242337179
4200,0.34227050070712334,7.499104494524067,0.47503810806180463,1.7773193555921305,6.45268339119442e-05,6.75965932461932,3.220590080306288,9.988370267740885,0.011731222649610134
4300,0.2875961640471165,7.478163390776366,0.4784699493919605,1.7837368635706539,6.542789498458511e-05,6.772849911983865,3.2305611534817555,9.988000546333181,0.011891466707459874
4400,0.24159728484130885,7.432144963464485,0.4827158054047089,1.7664247553308718,6.510542204528244e-05,6.791800189017935,3.2057289141702223,9.987973856936238,0.012121570757277201
4500,0.313033983114155,7.5036981687547115,0.477369237980702,1.7264272509679637,6.577842969721458e-05,6.786177642840887,3.196926814798919,9.987878346370202,0.011977067158112599
4600,0.25840637542575745,7.488533267611277,0.48079917328067984,1.7308529704470295,6.425240752966277e-05,6.76542684426971,3.194789952895297,9.987846689362774,0.012277259967434994
4700,0.26843093376757393,7.519540624529785,0.4794946082212931,1.6820086040941549,6.459906832650683e-05,6.782516133251709,3.214143706844661,9.987636570044463,0.012283275919292845
4800,0.34666079783980774,7.563901895558125,0.4859908913257519,1.6648997203769111,6.546409685186325e-05,6.824035346622424,3.2065750034043803,9.987546427573594,0.012509203576733088
4900,0.32097345554390494,7.578016272349147,0.4821392748479741,1.6712822147396873,6.521360383957943e-05,6.790943895604192,3.208999374949975,9.987509035793314,0.012438287652953423
5000,0.3329570143051138,7.537184867238085,0.4887664995253083,1.6369073843908546,6.451465605129699e-05,6.829817744832148,3.1940013838909325,9.987322506048741,0.012551671608528102
