miliseconds,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp
1300,0.2606997429029752,7.206882150296745,0.4657460230383078,2.074082678117221,4.488465890690131e-05,6.281294353776692,3.7300271196653023,9.993017331969648,0.007008644523555042
1400,0.24608009242710138,7.182347058883079,0.46234526487676236,2.099968905974687,4.766280745697959e-05,6.319533817359246,3.6737070415529756,9.9928964756502,0.007321131047780085
1500,0.2965741737351098,7.088699230310225,0.46448031430849085,2.1683453754473314,4.9394220744731584e-05,6.3835029590066705,3.6274612355302307,9.99258272754876,0.007350118729664631
1600,0.29633250940138706,7.1477613176927175,0.4625367860435424,2.1830010694228523,5.251742430320218e-05,6.429068249198545,3.5841744508482685,9.992261432187632,0.0076626859483631205
1700,0.2510584886032897,7.047881624971582,0.45634979834966966,2.195129978440986,5.3492895850683616e-05,6.449788569809238,3.566835544699009,9.99217433174925,0.007853174600683585
1800,0.30299208536729766,7.041080764099147,0.45257109949859764,2.230022307904702,5.63779226019342e-05,6.464875471393577,3.5307929844133845,9.991889005009986,0.00810820595606779
1900,0.31074555870597964,7.04875838076432,0.456368048698051,2.2345909028578705,5.6220046975959344e-05,6.528316548664549,3.520028113464522,9.991763524208913,0.008298886929550364
2000,0.30352436632749746,7.108713716767111,0.4528022055611084,2.219143911280903,5.7782819047705306e-05,6.538907671131015,3.449439368829026,9.991652151662759,0.008302960011955482
2100,0.25727990225277625,7.112840246597661,0.45217661004861626,2.1901151935817267,5.9886636964834585e-05,6.550464483294726,3.4574691179669195,9.991527870072023,0.008650073066172322
2200,0.25735388802527115,7.1065903698837625,0.45380132963463254,2.2080244713825232,5.9720133524764695e-05,6.548419567590911,3.456777084499871,9.991204348643075,0.00865221315591737
2300,0.332469902018563,7.079187060861026,0.45589420160088107,2.1713687176026824,6.132982244922707e-05,6.609091935621981,3.4181778424937104,9.99099391585792,0.009070231744214249
2400,0.3351906412816012,7.125272470561393,0.4550204265315375,2.1600030010841316,6.217331563765747e-05,6.584514710052519,3.39837134760419,9.990903639995691,0.009104944912827213
2500,0.3319816821855506,7.113172777228698,0.4562829861807225,2.1525752115360106,6.288587831553637e-05,6.618870033146227,3.4055258513168467,9.990802440507219,0.009225275457191215
2600,0.22014353838996492,7.139423098656244,0.45924218467888794,2.132909070025738,6.281843217047517e-05,6.651135712173506,3.358534079784936,9.99041238241593,0.009450268057677047
2700,0.2512057577345001,7.152186069205702,0.45634531657690086,2.1287553784171758,6.342669080712182e-05,6.637441963192423,3.3759232904123633,9.990410487974062,0.009609951048019632
2800,0.26073218574500195,7.181447403434168,0.4622516275510253,2.084405473991508,6.418518764210708e-05,6.647158219488669,3.3444533751063568,9.99014090175921,0.009728452854928063
2900,0.3146045745505083,7.1890356422206745,0.461317451070602,2.0517922953151304,6.448105864987735e-05,6.653852650533919,3.357954946716708,9.989922843191188,0.009821957822043939
3000,0.22293958654869767,7.187621462012758,0.46397908781562636,2.0552965137167636,6.493278602669425e-05,6.665740672385115,3.3186684949669667,9.989964583805419,0.010168967832591153
3100,0.3267125046623837,7.254075229784866,0.4619903610738361,2.0008869964088505,6.493134440209252e-05,6.697399555549822,3.3010708615877986,9.989672184435946,0.01015080583106506
3200,0.32315302257068773,7.288510263390874,0.4658276140817921,2.004074661872948,6.520586409428438e-05,6.694502459172763,3.2802505451067083,9.989531965887183,0.010334691603563734
3300,0.34264898160198676,7.3192348851024995,0.4650210498161164,1.9605963569955132,6.468546493160016e-05,6.719277451869851,3.3042956578430887,9.98950609861693,0.01050772057778981
3400,0.3228027183891824,7.320751153820403,0.4659119365028072,1.9522042049659514,6.57143577430395e-05,6.700254448202278,3.2933630781767045,9.989171294788063,0.010789196739348611
3500,0.31319386805121724,7.354000044839413,0.46494718935147367,1.9331902945644666,6.580274917771907e-05,6.712682945414666,3.2706045184976613,9.989189708319557,0.010765899797758443
3600,0.27317668735491896,7.345863690723537,0.4716382165022763,1.9055466508097165,6.420430365660667e-05,6.710423435730129,3.253799593261257,9.989134983901893,0.011057457631060764
3700,0.25913009786198493,7.332385200682691,0.474055640108061,1.8945640336192233,6.453070341725868e-05,6.758120375607258,3.275472494311949,9.988900421325042,0.011131180356160371
3800,0.337584284667932,7.348362870654749,0.4749896444829035,1.883951315648959,6.457833104484035e-05,6.713584680883866,3.239178083702032,9.98867231425456,0.011193097030544738
3900,0.3035631614479011,7.389219067029583,0.4746262963873782,1.8213810938717487,6.608208989334988e-05,6.744449566521249,3.277751982010684,9.988761606312487,0.011253467270263584
4000,0.3261703420278132,7.440814742048095,0.4777138697351033,1.8246407282408144,6.449246953544913e-05,6.741354509683473,3.2322764140903297,9.988515129440511,0.011456071147470668
4100,0.3096277019012717,7.391094833893703,0.4771065841810603,1.7818821880661855,6.497902745349925e-05,6.74062651965874,3.2396992163522293,9.988463568605471,0.011684853902950636
4200,0.2771122324802483,7.427819764321764,0.47630315100760573,1.7900233870553361,6.578612390002942e-05,6.791360447154853,3.2178976488782567,9.988185969211058,0.011636500830327405
4300,0.3265442603396317,7.441785250208461,0.4800250848961391,1.753781342843322,6.606888055567412e-05,6.793294239035096,3.210853208004085,9.98810066416244,0.011863885889660437
4400,0.2755741621652049,7.519906522603117,0.48049250102973995,1.7503399014193537,6.541879904800618e-05,6.769445745457852,3.2331561228179373,9.988093930486395,0.012080468065849144
4500,0.282941157880955,7.516754264650862,0.47795376358921476,1.7174826727120367,6.463273980748307e-05,6.775244585772638,3.191128943836474,9.987776265925431,0.012069198922514072
4600,0.25162400796017215,7.512072703605129,0.48148916740268966,1.6942089582206172,6.586763889430775e-05,6.809745867935337,3.210131022321845,9.987897810952864,0.012304974745805315
4700,0.256409109227454,7.566221920213191,0.48606484758206764,1.7162599447989642,6.428985828318562e-05,6.814955999147361,3.198397744560448,9.987675745035036,0.012382163295531438
4800,0.32838295060594275,7.583829921023925,0.4865260924457515,1.6914038514574143,6.415717369182126e-05,6.822414204542176,3.212172647007025,9.98748195974549,0.012357743223880373
4900,0.3101584945749167,7.518146403074415,0.48553841999186054,1.6730450151534078,6.424435726451766e-05,6.788378312087079,3.198556078435222,9.987412568340844,0.012457912348728067
5000,0.3018866777891075,7.543376764385919,0.48468980495119685,1.6481474378198364,6.511590338354899e-05,6.833556096447138,3.1686190912183845,9.987422755964676,0.012722551636247057
