milliseconds,Raf1,RKIP,Raf1_RKIP,Raf1_RKIP_ERKPP,ERK,RKIPP,MEKPP,MEKPP_ERK,ERKPP,RP,RKIPP_RP
3700,0.2537660640716408,0.70223830732309,0.28051497169019335,1.4058700572488225,0.02160841534053376,0.016482161470615892,2.4215651185670652,0.07560762057877835,0.9847416383680234,2.9616335405928145,0.039949494846901135
3800,0.25763468697404535,0.7369283748134758,0.27325591829099266,1.4596418779712554,0.022296661211728748,0.015712590707283463,2.417801292831999,0.07862839121450152,0.9421525832333166,2.9616129874432344,0.04040291534283387
3900,0.23464052126623952,0.7356639617727468,0.25758468559645853,1.4743524793359422,0.023144910082679947,0.0167746365952171,2.4186682052842423,0.0874152155008577,0.967133496128494,2.9608139640959377,0.0405210222333084
4000,0.2811480282182605,0.7140102603335745,0.26909301701844834,1.4508405417102757,0.022860229211758204,0.016934988600059337,2.4087242701139386,0.08477495569879356,0.9242706681984141,2.9568944583832475,0.041650173516643275
4100,0.2629384509741016,0.7122132455566186,0.2535239856208425,1.438159178941799,0.023736672167075968,0.016652291053760527,2.411572103480316,0.09637023828211844,0.8741023956546546,2.957577370480204,0.044139395720947085
4200,0.2972654623034105,0.6990740263596595,0.26461297881361184,1.489610120311366,0.023070379756440405,0.0162338598084311,2.4043486344345464,0.09300654307832694,0.909113044609495,2.955397243198979,0.04254358384119172
4300,0.24814728131946295,0.6521365021693598,0.24428262675057844,1.4780255956998456,0.023591969230801254,0.016704221725686613,2.401854418528816,0.10193800470304812,0.8916188353389101,2.955604907759127,0.04568718324538476
4400,0.2561111872834937,0.7187110094614653,0.25053005987107485,1.498260917670102,0.02395880697000562,0.01738520121239248,2.393263434758225,0.10025557133656095,0.8750172462694102,2.956457296955392,0.04494604717939515
4500,0.2758989291332686,0.6660303557861291,0.25224754073056915,1.4827177573131007,0.02488038210340202,0.017563506393832837,2.3888196732414664,0.11117154101128586,0.8263810309163295,2.9543537369835606,0.04407512324928566
4600,0.2694818814266686,0.6837462499773207,0.23755537361254844,1.5059895392576148,0.023781813205080563,0.017086485403255174,2.3857212768666938,0.11102804551826978,0.8308289891873815,2.953216975739983,0.04665715703326338
4700,0.20885381527177102,0.6585501276081206,0.23679248477943016,1.4866427286123198,0.024675889803592026,0.01763645059328462,2.3854169360548454,0.11385272801887422,0.8385499777839165,2.9531968469553753,0.046672017124963924
4800,0.2011893195527998,0.6415118310847211,0.23488159804120212,1.5853398173017907,0.025574080115845433,0.017670384538730006,2.3782112915970623,0.12136278129703432,0.8547100124691045,2.9515592226356,0.04584177456974218
4900,0.19155664212207615,0.675532211843708,0.2223178787103058,1.5736988820022368,0.02577421568414873,0.01735755040911107,2.3782621356569926,0.12560722753273898,0.7659782046911435,2.9525727650325075,0.04898263033120482
5000,0.2488421635718679,0.6640275676656852,0.23408931521612197,1.5637137948236066,0.024498217094510392,0.017956727793707102,2.3744249918283318,0.12260113303096526,0.82367098136425,2.952392138292002,0.049827996893483856
