milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420613162508828e-06,7.433309050232514e-11,1.9044307290092263e-10,3.108381107854712e-11,3.6743897047600647e-09,1.201739959505602e-10,1.2017001297627895e-10,1.20174741228003e-10,1.2017025832521192e-10,1.2017161864715892e-10,1.2017294825872142e-10,1.2017056992975382e-10,1.2016990485788264e-10,5.517060771650999e-10,2.4267001518043587e-10,2.42820006863902e-10,2.1885073125480196e-10,2.1885071518116117e-10,2.1885074003060164e-10,2.1885071804171869e-10,1.0220945519391416e-07,1.6866714639120483e-10,5.255717083126269e-11,2.1191745506663207e-10,3.7556632791624254e-09,1.2282941007600617e-10,1.2282750963694231e-10,1.2282942215963458e-10,1.2282727366475005e-10,1.2282564546202255e-10,1.228274456554555e-10,1.228259877719297e-10,1.2282880763901969e-10,2.4148279331028767e-11,2.414827933754155e-11,2.4148270146496108e-11,2.4148269325131374e-11,3.2533456577718694e-13,1.8085317495427388e-13,4.284390057783761e-05,1.654607834321085e-07,1.495290669526635e-06,7.009529252343279e-06,7.3466927293881175e-09,1.3642450202032433e-08,5.025515312089436e-08,4.5560760336069985e-07,1.1411071163199904e-07,1.0038141549692034e-08,9.386096819861275e-07,1.5101153207395305e-09,7.105541707610083e-06,9.623178312399926e-05,7.586829076702352e-07,1.1793079597585195e-05,2.431912549231575e-07,8.60980269128067e-07,4.7163078912403686e-07
3000,5.4206029353375185e-06,7.432987676550662e-11,1.9044227168542555e-10,3.108276143975513e-11,3.67421916403244e-09,1.2016958476963942e-10,1.2016964391364233e-10,1.2017239699778333e-10,1.201704555835863e-10,1.201728363949997e-10,1.2016989126199726e-10,1.201689856386687e-10,1.201715713697853e-10,5.517064403133486e-10,2.4267001540335174e-10,2.4282000685512123e-10,2.1885072032378271e-10,2.1885072685182694e-10,2.18850730140948e-10,2.188507368133249e-10,1.0221181893469096e-07,1.686675728222939e-10,5.255605220261922e-11,2.1192076603166915e-10,3.755601135361066e-09,1.2283109078590518e-10,1.2282967716361846e-10,1.2283343595347528e-10,1.228318148886512e-10,1.2282943772794733e-10,1.2282789563417183e-10,1.228314100480857e-10,1.2283248156719395e-10,2.414825865061839e-11,2.4148266955673734e-11,2.4148263245047136e-11,2.414824774172144e-11,3.2533446166617684e-13,1.8085309077408916e-13,4.284392750429359e-05,1.6546082778043205e-07,1.4953365115468757e-06,7.0095347330302e-06,7.3465305393466164e-09,1.3642438859216591e-08,5.0255293065005146e-08,4.5561269954467536e-07,1.1411141224789356e-07,1.003813267810805e-08,9.386096753010327e-07,1.5101153475154118e-09,7.105551616000177e-06,9.623184409830188e-05,7.586827524763874e-07,1.1793080306982852e-05,2.4319129931151653e-07,8.609807000150049e-07,4.716463864829772e-07
3100,5.4206080105145465e-06,7.433027838198354e-11,1.904376389695119e-10,3.108203321747353e-11,3.6743043012002785e-09,1.2016677268252922e-10,1.2016964125168782e-10,1.201648901822399e-10,1.201668724815039e-10,1.2016938934079923e-10,1.2016638592389662e-10,1.2017055708579147e-10,1.2016974970633013e-10,5.517057084053583e-10,2.4267001524688024e-10,2.428200067545661e-10,2.1885075827232767e-10,2.1885073465647511e-10,2.1885074607891182e-10,2.1885073650085679e-10,1.0222044719353078e-07,1.6866742120529496e-10,5.2560078948819025e-11,2.119216318214372e-10,3.755824093700427e-09,1.228313494057069e-10,1.228318723623556e-10,1.2283334638330718e-10,1.2283468554999015e-10,1.2283369972255896e-10,1.2282975479802162e-10,1.2283396394981554e-10,1.2283294304387643e-10,2.414825641051247e-11,2.4148247465047346e-11,2.414826172027371e-11,2.4148239533741056e-11,3.253346634152484e-13,1.8085320804926704e-13,4.2843976118335035e-05,1.6546082723636164e-07,1.495256418605416e-06,7.009537846268763e-06,7.347310604566079e-09,1.3642332068489323e-08,5.0255514836811543e-08,4.556151364833202e-07,1.1411143144366402e-07,1.0038169259880502e-08,9.386096570541124e-07,1.5101155417137395e-09,7.105551527681276e-06,9.623188788174953e-05,7.586836020592052e-07,1.1793091936724239e-05,2.4319131738968117e-07,8.609810727316505e-07,4.716566321440103e-07
3200,5.420603182087491e-06,7.432718565384251e-11,1.9044017476014083e-10,3.108167610668627e-11,3.674222082039729e-09,1.2016626118481533e-10,1.2016266022057126e-10,1.2016235569536667e-10,1.2016316127255036e-10,1.2016648166108e-10,1.2016205811727977e-10,1.2016272488700508e-10,1.2016567146054128e-10,5.517057491406397e-10,2.4267001557132994e-10,2.4282000705079406e-10,2.1885075635824871e-10,2.1885074294050534e-10,2.1885074137956625e-10,2.1885075340354628e-10,1.0222030704026621e-07,1.6867292361134087e-10,5.256288714671162e-11,2.1192022755707232e-10,3.755748193438853e-09,1.2283206185565716e-10,1.228327799553979e-10,1.2283321381706798e-10,1.2283307677844806e-10,1.2283301106763087e-10,1.228372841313425e-10,1.228329439852697e-10,1.2283209342135843e-10,2.4148259899596994e-11,2.4148252929190055e-11,2.4148232506106386e-11,2.414824138127942e-11,3.253343343829557e-13,1.8085293266567714e-13,4.284396733651676e-05,1.6546089535002505e-07,1.4954142055841506e-06,7.0095442575971535e-06,7.347484005844706e-09,1.3642326389671203e-08,5.025588547884384e-08,4.5561725744586634e-07,1.1411221803701893e-07,1.0038219900517344e-08,9.386096394306393e-07,1.5101164130838212e-09,7.1055624057483766e-06,9.623193276074178e-05,7.586836514945361e-07,1.1793092807626027e-05,2.4319134374935035e-07,8.609812151377359e-07,4.7168806152391864e-07
3300,5.420598121869009e-06,7.432295069412509e-11,1.9043751012619513e-10,3.108009144439727e-11,3.6740959427009574e-09,1.2016470266782263e-10,1.2016510013178722e-10,1.2016296893431695e-10,1.2016126617995844e-10,1.2016219752443799e-10,1.2016387655846436e-10,1.2016104767816226e-10,1.201642750821536e-10,5.517053946385976e-10,2.4267001599570043e-10,2.4282000692156214e-10,2.1885074823229136e-10,2.1885077024344933e-10,2.1885075618703318e-10,2.1885077361097155e-10,1.022296117542724e-07,1.6867401640624646e-10,5.256356239114718e-11,2.1192201822112662e-10,3.755890967723756e-09,1.2283942248625988e-10,1.2283927587771027e-10,1.2283859990913042e-10,1.228399204959192e-10,1.2283978223678756e-10,1.2283619164197794e-10,1.2283778368877759e-10,1.228338853728459e-10,2.4148228493981457e-11,2.4148236014350516e-11,2.4148248955950502e-11,2.4148235497625957e-11,3.2533448363312153e-13,1.808529696160658e-13,4.2843991811511334e-05,1.6546091381652298e-07,1.4954463552433172e-06,7.009550145751925e-06,7.347965274544968e-09,1.3642089145496837e-08,5.0256233191534414e-08,4.5562208980516994e-07,1.1411218653047733e-07,1.0038236469318986e-08,9.386096402041542e-07,1.5101159692133547e-09,7.105566936638054e-06,9.623198237762033e-05,7.586835604402604e-07,1.1793103206002425e-05,2.431914234437625e-07,8.609813115571912e-07,4.717351742571517e-07
3400,5.420599799022412e-06,7.432479436570363e-11,1.9043454316180876e-10,3.108104459795978e-11,3.6740042582367196e-09,1.2016036740351193e-10,1.2015796087042834e-10,1.201616787495474e-10,1.201606492396071e-10,1.2016363733930334e-10,1.2016401688213797e-10,1.201617557689287e-10,1.2015932108394766e-10,5.517055052704615e-10,2.4267001598045135e-10,2.428200071659555e-10,2.1885079031095594e-10,2.1885078024621655e-10,2.1885076416465118e-10,2.1885076719892456e-10,1.0222401056450479e-07,1.6867388675902797e-10,5.2562961216657874e-11,2.1192258718670064e-10,3.755976650911197e-09,1.228420938089579e-10,1.2283586761244335e-10,1.2284062118810553e-10,1.2283622617099857e-10,1.228380328531048e-10,1.228380725244574e-10,1.2283846506803597e-10,1.2283850190068685e-10,2.414821186465709e-11,2.4148226612042573e-11,2.4148225794985643e-11,2.414821206768123e-11,3.2533381245692483e-13,1.808528186821208e-13,4.284401351149398e-05,1.6546097732479245e-07,1.4954506016740777e-06,7.009550059240754e-06,7.347610165088004e-09,1.364211688542223e-08,5.0256552728315484e-08,4.5562502756298185e-07,1.1411256081996736e-07,1.0038239570381086e-08,9.386096353927168e-07,1.51011661731671e-09,7.105571282505081e-06,9.62319785039008e-05,7.586844323984422e-07,1.1793102527639768e-05,2.431914865547404e-07,8.609817989020937e-07,4.717008410494629e-07
3500,5.420600681951854e-06,7.431989664162297e-11,1.904342538066439e-10,3.1079995848117356e-11,3.673995236470381e-09,1.201564646766455e-10,1.2015714279614763e-10,1.2015685230610829e-10,1.2015972651965964e-10,1.2015956120561952e-10,1.201603431823017e-10,1.201597584611264e-10,1.2015698185018555e-10,5.517050253435111e-10,2.426700160042578e-10,2.4282000721254194e-10,2.1885078368776518e-10,2.18850773785913e-10,2.1885079719557855e-10,2.1885080484088097e-10,1.0222910688603235e-07,1.6867692773776236e-10,5.2565887828957225e-11,2.1192542200210284e-10,3.756079980165135e-09,1.2284128280658207e-10,1.2284058366775297e-10,1.228405564399222e-10,1.22839802986328e-10,1.2283789575283488e-10,1.2284143415151522e-10,1.228383225018124e-10,1.2283896225298318e-10,2.4148214545637136e-11,2.4148203116061924e-11,2.4148212140463747e-11,2.4148213289422032e-11,3.2533357765535976e-13,1.8085284284725828e-13,4.2844050878345826e-05,1.6546094822155322e-07,1.4956101362725907e-06,7.009556933867834e-06,7.347773390745068e-09,1.364202397483747e-08,5.025679874512981e-08,4.556283011644367e-07,1.1411304164967292e-07,1.003829336291314e-08,9.386096277113768e-07,1.5101173404483208e-09,7.1055752383934175e-06,9.623213742836492e-05,7.58684872236867e-07,1.1793106139383495e-05,2.4319157835977105e-07,8.609819210566773e-07,4.717233347790654e-07
3600,5.420595011945969e-06,7.43221554528844e-11,1.9043066022511733e-10,3.107932391037518e-11,3.673844896593297e-09,1.20159210653592e-10,1.2015447425983602e-10,1.2015766978286068e-10,1.201569125233826e-10,1.2015830473099665e-10,1.201557543921062e-10,1.2015594851426872e-10,1.2015922480784379e-10,5.517049383818253e-10,2.4267001621136373e-10,2.4282000736837765e-10,2.1885079348898858e-10,2.188508134920388e-10,2.1885079593475757e-10,2.1885080443703454e-10,1.022391148810112e-07,1.6867797830215663e-10,5.2565036100808905e-11,2.119255454679205e-10,3.7560140609840794e-09,1.22845334890746e-10,1.228431818406037e-10,1.2284254634611883e-10,1.228446287424628e-10,1.2284078563261395e-10,1.228416890019289e-10,1.2284139735446864e-10,1.2283990821533875e-10,2.41481860187443e-11,2.4148212067226927e-11,2.414820447025885e-11,2.4148199118117245e-11,3.2533339617001455e-13,1.808526734012942e-13,4.284412857839283e-05,1.6546105751103946e-07,1.4955742331173187e-06,7.009562236871746e-06,7.3481572391426774e-09,1.3641786829756998e-08,5.0256857920532354e-08,4.556310649360281e-07,1.1411309400254333e-07,1.0038289708248456e-08,9.386096119936096e-07,1.5101164565640393e-09,7.105579242178299e-06,9.623217154406499e-05,7.58684479504717e-07,1.1793110751955567e-05,2.431915961403737e-07,8.609821185609312e-07,4.717513185199125e-07
3700,5.4205929832816e-06,7.431643680291931e-11,1.904291313916211e-10,3.107763547158288e-11,3.6738514811630594e-09,1.2015787599632291e-10,1.2015783463178e-10,1.201518045904931e-10,1.2015790059081122e-10,1.2015384691085715e-10,1.201557023881427e-10,1.201560306516131e-10,1.2015774444221351e-10,5.517043079218028e-10,2.426700167041258e-10,2.4282000755229764e-10,2.188508346880895e-10,2.1885082129741863e-10,2.1885083089165965e-10,2.1885082227104464e-10,1.0223624647252126e-07,1.6868275854827783e-10,5.2565628080292763e-11,2.1192637751744835e-10,3.7561128146727764e-09,1.2284454018093337e-10,1.2284696455323613e-10,1.2284726127065444e-10,1.2284290286459432e-10,1.2284304526863112e-10,1.228427296131856e-10,1.228474596505048e-10,1.228474955405127e-10,2.4148167455982796e-11,2.4148178604078825e-11,2.414817663141948e-11,2.4148173579365855e-11,3.253332838385015e-13,1.808523756051851e-13,4.284413787622342e-05,1.6546102658915953e-07,1.495620810897393e-06,7.009555312325209e-06,7.3490571814756585e-09,1.364168326731272e-08,5.02569527723184e-08,4.556368656779343e-07,1.1411395697786205e-07,1.003833034785767e-08,9.386095930884507e-07,1.5101178792987033e-09,7.105586896176448e-06,9.623226595052032e-05,7.586848274226305e-07,1.1793124332224977e-05,2.4319176085430507e-07,8.609825510339563e-07,4.7174722058345953e-07
3800,5.420596217307161e-06,7.431664952853143e-11,1.9042784958355067e-10,3.10754922892117e-11,3.673808598913419e-09,1.2015563439229752e-10,1.2015569883197494e-10,1.2015115966544354e-10,1.2014979765661796e-10,1.2015597879329448e-10,1.2015000367464324e-10,1.2015196920885937e-10,1.2015093954398282e-10,5.517038526957127e-10,2.426700169826994e-10,2.428200076597736e-10,2.188508508025817e-10,2.1885085008645845e-10,2.1885085247555877e-10,2.1885082380155028e-10,1.022369771444625e-07,1.6868448487929613e-10,5.2570423284149095e-11,2.1192745188419188e-10,3.756180565399013e-09,1.2284748573993488e-10,1.228468606567028e-10,1.228488646932351e-10,1.22850279602867e-10,1.228473747707186e-10,1.2284670790895464e-10,1.2284716021121631e-10,1.228482364952451e-10,2.4148149353720243e-11,2.4148151008162865e-11,2.4148162143628673e-11,2.4148175576459566e-11,3.253329505063182e-13,1.8085237868014214e-13,4.284416967762401e-05,1.6546110086007473e-07,1.4957427032955183e-06,7.0095679426619145e-06,7.34925051359824e-09,1.3641695079504171e-08,5.025736827623113e-08,4.5563932120864226e-07,1.1411446525184854e-07,1.0038360071768047e-08,9.386095965021977e-07,1.5101171105233155e-09,7.10559382012487e-06,9.623225974680894e-05,7.586856952961757e-07,1.1793132995009462e-05,2.431918286728541e-07,8.609830441887742e-07,4.71808302482399e-07
3900,5.420597392138778e-06,7.431415510932921e-11,1.9043006280924812e-10,3.107548938197622e-11,3.6738343961086815e-09,1.2015121158534136e-10,1.201478275309773e-10,1.2015104341476344e-10,1.2014846878179447e-10,1.2015193805239343e-10,1.2014866766633705e-10,1.2015200134943475e-10,1.2015128504141466e-10,5.517033002719148e-10,2.4267001710782527e-10,2.4282000768630866e-10,2.1885086663028947e-10,2.1885086893586567e-10,2.1885085472824804e-10,2.1885086181141194e-10,1.0224663739601582e-07,1.6868569327613313e-10,5.256816610984141e-11,2.1192871836283666e-10,3.756253458222056e-09,1.2285067693609786e-10,1.228474237382795e-10,1.2284704831278837e-10,1.2285183196903087e-10,1.2284829167980835e-10,1.2285037376988886e-10,1.228502440382438e-10,1.228464360253732e-10,2.414815892524479e-11,2.4148148698136555e-11,2.4148147663354376e-11,2.4148134072057707e-11,3.2533306177958904e-13,1.8085208371656554e-13,4.2844232330477385e-05,1.6546108919764863e-07,1.4956668900693787e-06,7.009560248820757e-06,7.349378374034905e-09,1.3641542452955848e-08,5.025735429190597e-08,4.5564241863534814e-07,1.1411478879618471e-07,1.0038417710762607e-08,9.386095798811413e-07,1.5101179489620932e-09,7.10560080802967e-06,9.62323379967083e-05,7.586858636423345e-07,1.1793130198756934e-05,2.431919463194927e-07,8.609838709217769e-07,4.717908600916102e-07
4000,5.420595763724403e-06,7.431402122635533e-11,1.9042642876737635e-10,3.107537833553707e-11,3.6735897574627427e-09,1.2015101995020472e-10,1.2014762208524234e-10,1.201487166582825e-10,1.201484145479167e-10,1.2014600863287704e-10,1.2015133960213584e-10,1.2014963347923728e-10,1.201507115656173e-10,5.517025418828797e-10,2.426700175307875e-10,2.428200079939192e-10,2.1885087677839765e-10,2.1885087381716057e-10,2.188508713655529e-10,2.1885086474424253e-10,1.0225304527292197e-07,1.6868579784753635e-10,5.2573158377031185e-11,2.1192962668465692e-10,3.756271522547341e-09,1.2284940448839616e-10,1.2285146352414312e-10,1.2285150262308785e-10,1.2285073260419575e-10,1.2284905989969796e-10,1.228524902832225e-10,1.2284822083317592e-10,1.2284801346559076e-10,2.414812191378764e-11,2.4148121096993877e-11,2.4148138517299336e-11,2.414812271893562e-11,3.253326451061439e-13,1.8085208447955375e-13,4.2844281276387556e-05,1.65461150049582e-07,1.495847543787392e-06,7.009563572745033e-06,7.349400560991089e-09,1.3641414682904479e-08,5.025794352705532e-08,4.5564564602110485e-07,1.1411491682887363e-07,1.0038456115390347e-08,9.386095810137996e-07,1.5101182877231841e-09,7.105607239746855e-06,9.623233092549745e-05,7.586865336235609e-07,1.179314353467862e-05,2.4319196177001766e-07,8.609839471990183e-07,4.718262695263873e-07
4100,5.4205940475445765e-06,7.430889780491203e-11,1.9042626297502416e-10,3.107332715288502e-11,3.673642636306018e-09,1.2014502756053237e-10,1.2015023201232228e-10,1.2015023551569638e-10,1.201464081140732e-10,1.2014920008006578e-10,1.201439187983359e-10,1.201442120385037e-10,1.201477680737244e-10,5.517018590064238e-10,2.426700179081711e-10,2.4282000807775565e-10,2.188508851117077e-10,2.1885090595914748e-10,2.1885089280689977e-10,2.188508846787739e-10,1.022518671488012e-07,1.686864896995692e-10,5.257204578621577e-11,2.119281263411631e-10,3.756320520278646e-09,1.2285409188862453e-10,1.2285163922786736e-10,1.2285166240313835e-10,1.2285534020987144e-10,1.2285222837873567e-10,1.2285400073651368e-10,1.228553132994824e-10,1.2284981308615552e-10,2.414808601535936e-11,2.414808983842657e-11,2.4148114057009526e-11,2.4148095420521085e-11,3.253323746221228e-13,1.8085192397056846e-13,4.2844330492465194e-05,1.6546116463881702e-07,1.4958862424453172e-06,7.009568352224244e-06,7.349437660873075e-09,1.3641363062177257e-08,5.025831969139829e-08,4.55648233186105e-07,1.1411552545501106e-07,1.0038511686033105e-08,9.386095558755578e-07,1.5101187376401182e-09,7.1056218040367774e-06,9.623245222332904e-05,7.586873463666549e-07,1.1793151506626e-05,2.4319211638607137e-07,8.60984614832547e-07,4.7184469927834294e-07
4200,5.420597824924683e-06,7.43097294252205e-11,1.904230022558085e-10,3.107133709149545e-11,3.673651487735188e-09,1.2014387545705279e-10,1.2014660015491324e-10,1.2014768862878522e-10,1.201434670987443e-10,1.2014304432289611e-10,1.2014815990568307e-10,1.201481703458849e-10,1.2014430332747516e-10,5.517011416800286e-10,2.4267001843172955e-10,2.4282000833404226e-10,2.1885093482746421e-10,2.1885091835883382e-10,2.188509284080808e-10,2.1885092690333738e-10,1.0225529294029863e-07,1.6868569083994313e-10,5.257552005246106e-11,2.1192908807657462e-10,3.7564582883719345e-09,1.228531194367794e-10,1.2285261088111927e-10,1.2285628753828826e-10,1.228517890118416e-10,1.2285313461458675e-10,1.2285747222438103e-10,1.228531278107731e-10,1.228559748412339e-10,2.4148091559767514e-11,2.41480619871061e-11,2.4148080892100573e-11,2.4148063900457653e-11,3.2533192479128653e-13,1.808515114927522e-13,4.2844414599586676e-05,1.654611793419297e-07,1.4959073420367372e-06,7.009579756838124e-06,7.3494785904763384e-09,1.3641254012275904e-08,5.0258381268055e-08,4.556520629679302e-07,1.141161690602351e-07,1.0038530058038443e-08,9.386095637783395e-07,1.5101187122099793e-09,7.105624040239416e-06,9.623239844101373e-05,7.586878120870931e-07,1.1793158117113412e-05,2.4319230681292663e-07,8.609848912891035e-07,4.7187026129819445e-07
4300,5.4205994385468285e-06,7.430939969733384e-11,1.9042389811745718e-10,3.107249140621541e-11,3.673439727818803e-09,1.201418507502121e-10,1.2014376152135432e-10,1.2014103174220274e-10,1.2014602100437384e-10,1.2013998405109353e-10,1.2014189184121768e-10,1.2014601514407382e-10,1.201404053574294e-10,5.517010625147478e-10,2.426700184050517e-10,2.428200086227786e-10,2.188509453314553e-10,2.188509584687882e-10,2.1885095553072974e-10,2.1885095792488817e-10,1.0225683356342733e-07,1.6869110331327014e-10,5.257672405281627e-11,2.1193106876292864e-10,3.756584389820476e-09,1.2285682622857634e-10,1.2285711625249538e-10,1.2285440655683358e-10,1.2285683829298399e-10,1.228591105009695e-10,1.2285953917158862e-10,1.2285576317716962e-10,1.2285404992044168e-10,2.414805179901865e-11,2.4148056835618318e-11,2.414804772067998e-11,2.414806107515279e-11,3.253315310662674e-13,1.8085151449813166e-13,4.28444792217743e-05,1.654612259179404e-07,1.4959207402939418e-06,7.0095749982594664e-06,7.350069100519096e-09,1.3641020244609555e-08,5.025867107169283e-08,4.5565403394326796e-07,1.1411628047350543e-07,1.0038558757994296e-08,9.386095536546018e-07,1.5101192153606167e-09,7.105636355410535e-06,9.623253653770399e-05,7.586881287012323e-07,1.1793166220540338e-05,2.431923345754994e-07,8.609856455625964e-07,4.718707048165967e-07
4400,5.4206036552271095e-06,7.430477878269422e-11,1.9042280249233695e-10,3.106974020655074e-11,3.6734426423113915e-09,1.2014181534517172e-10,1.2014060762260763e-10,1.2013924664201779e-10,1.2014140607231777e-10,1.2013977584484075e-10,1.2014148979130567e-10,1.2013871105138634e-10,1.20143568873369e-10,5.516998822886151e-10,2.426700191971092e-10,2.42820008703088e-10,2.1885098013982506e-10,2.1885098750361377e-10,2.188509873563971e-10,2.1885096438289073e-10,1.0225780573881543e-07,1.686930267636268e-10,5.2576375084328914e-11,2.1193043300754577e-10,3.756482381388777e-09,1.2285876858047585e-10,1.2285709084257436e-10,1.2285869842750849e-10,1.2285866694346654e-10,1.2285963326915603e-10,1.228589050023068e-10,1.2285678650804572e-10,1.2286172773148096e-10,2.4148009684795903e-11,2.4148011616736382e-11,2.41480313567819e-11,2.414801455553681e-11,3.2533121226624245e-13,1.8085114118026297e-13,4.2844521917666297e-05,1.654612880185224e-07,1.4959407410858335e-06,7.009581284594848e-06,7.350232846484102e-09,1.3641078775921912e-08,5.025901403497697e-08,4.556596192171847e-07,1.1411671482291444e-07,1.0038628929061696e-08,9.386095522288938e-07,1.5101189136094604e-09,7.1056441590964804e-06,9.623253067185766e-05,7.586884257674773e-07,1.1793175431523687e-05,2.4319244284834274e-07,8.609864988591212e-07,4.7186880185780355e-07
4500,5.420598445943641e-06,7.43039698282918e-11,1.9041962400961635e-10,3.1069907886961434e-11,3.673480173277575e-09,1.2014039530430955e-10,1.2014016017890154e-10,1.2013722051725768e-10,1.2013874210610806e-10,1.2013685241337809e-10,1.2014226672723935e-10,1.201392420710341e-10,1.2014052307061536e-10,5.516995832550098e-10,2.426700195935959e-10,2.428200089428191e-10,2.1885100872440403e-10,2.188510150356643e-10,2.188510138300458e-10,2.1885102169975213e-10,1.0226824737665143e-07,1.686915675084139e-10,5.2579703983847675e-11,2.1193391774645463e-10,3.75667123095538e-09,1.2286162933608152e-10,1.228579271028489e-10,1.2286019979381884e-10,1.2286200848238834e-10,1.2286341599863276e-10,1.2286203749968139e-10,1.2285767759056412e-10,1.2286045696268464e-10,2.4147992164155982e-11,2.414798837405178e-11,2.4148008861374607e-11,2.4147997149321193e-11,3.253307702753106e-13,1.8085104295864372e-13,4.2844599728922155e-05,1.6546130560473168e-07,1.4960828842794365e-06,7.009573961589454e-06,7.350658288420465e-09,1.3640860075460378e-08,5.025946848291571e-08,4.5566526998091735e-07,1.1411769039509499e-07,1.003866695911521e-08,9.386095328690629e-07,1.510119682075534e-09,7.1056582223811604e-06,9.623263934676245e-05,7.586883977541394e-07,1.1793191467557572e-05,2.4319260564781087e-07,8.609869336088067e-07,4.7189747735553985e-07
4600,5.420604716700621e-06,7.430507097165218e-11,1.9042035577254012e-10,3.1069847257331033e-11,3.6733395203161054e-09,1.2013559020402636e-10,1.201406572148285e-10,1.2013770564538554e-10,1.201352694574865e-10,1.2013973095882878e-10,1.2013487141133986e-10,1.2013827889319142e-10,1.2013463013977078e-10,5.516984484982644e-10,2.4267002008712826e-10,2.4282000921500393e-10,2.188510234550501e-10,2.1885103992926857e-10,2.188510318896501e-10,2.1885103397543932e-10,1.0227061448879867e-07,1.686956925145422e-10,5.257731125482964e-11,2.1193390018752677e-10,3.756717244898549e-09,1.2286111477587537e-10,1.228595645679181e-10,1.2286004196181027e-10,1.2285930680935017e-10,1.228620365208918e-10,1.2286481237105806e-10,1.2286537405391187e-10,1.2286123614035923e-10,2.4147965071055148e-11,2.4147969754571047e-11,2.4147970365130618e-11,2.4147953876841686e-11,3.253302718526306e-13,1.8085064958210852e-13,4.284464117070836e-05,1.6546135211965696e-07,1.4961191998202845e-06,7.0095802674952605e-06,7.350989352026716e-09,1.3640772069656244e-08,5.025962759895193e-08,4.5567092623293684e-07,1.1411773980401905e-07,1.0038684546511476e-08,9.386095297535524e-07,1.5101192391437658e-09,7.105671415622713e-06,9.623263164795945e-05,7.58689696578392e-07,1.1793200287420613e-05,2.4319270291412675e-07,8.609873825103278e-07,4.7187985716514133e-07
4700,5.4206076359113466e-06,7.429979563621133e-11,1.904178361315938e-10,3.1069260766839294e-11,3.673273596208795e-09,1.201373236925279e-10,1.201350761284316e-10,1.2013815296958873e-10,1.2013632975046484e-10,1.2013364241099497e-10,1.201340506402141e-10,1.2013432012280312e-10,1.2013701284798678e-10,5.516980601222698e-10,2.4267002005973747e-10,2.428200096052745e-10,2.188510521721834e-10,2.1885107775961784e-10,2.188510618187089e-10,2.1885106986156342e-10,1.0227031449423865e-07,1.686948696005084e-10,5.2582570742216076e-11,2.1193459861203028e-10,3.75661262140553e-09,1.228674084963679e-10,1.2286573065108235e-10,1.2286372796729324e-10,1.2286429854689187e-10,1.2286113059121863e-10,1.2286462917079802e-10,1.2286268016960933e-10,1.2286535807726713e-10,2.4147944256631384e-11,2.414794390305994e-11,2.4147915352972934e-11,2.4147917224568187e-11,3.253297068121549e-13,1.8085040497891758e-13,4.284471120759548e-05,1.654613484958216e-07,1.4961472559643794e-06,7.0095792988591886e-06,7.35078202580523e-09,1.3640553786741763e-08,5.025997109168553e-08,4.5567568910987986e-07,1.1411823699169447e-07,1.0038751253809564e-08,9.386095006868562e-07,1.5101192924913008e-09,7.105670123728675e-06,9.623266864910315e-05,7.586901592859796e-07,1.1793208509691857e-05,2.4319291253709943e-07,8.609882241403669e-07,4.718935117324569e-07
