milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.42060638792962e-06,7.43303094456078e-11,1.9044125430925267e-10,3.1083620089882945e-11,3.6743695161979726e-09,1.2016952221786565e-10,1.201710652975008e-10,1.2016913242938535e-10,1.201736249207671e-10,1.2017007802678255e-10,1.2017020110103524e-10,1.2017436077361304e-10,1.2017278602915696e-10,5.517067492469339e-10,2.426700150195634e-10,2.428200067292651e-10,2.1885072028634364e-10,2.1885072676768934e-10,2.1885073777278336e-10,2.1885072766809327e-10,1.0221393062747456e-07,1.6866652759952522e-10,5.255702251389756e-11,2.1191902330880233e-10,3.7556414558066405e-09,1.2283038680634425e-10,1.228307939809176e-10,1.2283122564928338e-10,1.228313826152713e-10,1.228264446888525e-10,1.2283005349491615e-10,1.228285883509228e-10,1.228268621327719e-10,2.4148283257119512e-11,2.4148264565127915e-11,2.414827845662853e-11,2.414825635450349e-11,3.2533490100446685e-13,1.808533613631112e-13,4.284393264909756e-05,1.654608220799648e-07,1.4952984001504007e-06,7.009533029536946e-06,7.3468978021660056e-09,1.3642569236866987e-08,5.0255162759319186e-08,4.5560639729527764e-07,1.1411129033368782e-07,1.0038108652722022e-08,9.386096803237721e-07,1.5101143497505784e-09,7.105545645176384e-06,9.623181435096056e-05,7.58683197306869e-07,1.1793069357250116e-05,2.4319129093460886e-07,8.609804117582043e-07,4.716531986569301e-07
3000,5.420608104339628e-06,7.432949991091324e-11,1.904414535632727e-10,3.1083433780567875e-11,3.6744050285498526e-09,1.201720151557028e-10,1.201708203311108e-10,1.2016860219527174e-10,1.2017098221603742e-10,1.2016633115362687e-10,1.2016764586032852e-10,1.2016942608490456e-10,1.201716256651569e-10,5.517064482231204e-10,2.4267001518090933e-10,2.4282000684488875e-10,2.1885075195709096e-10,2.1885074610827117e-10,2.1885074192815347e-10,2.188507476363459e-10,1.0221985815585066e-07,1.686657952616073e-10,5.255983848517499e-11,2.1191886079071184e-10,3.755640888937617e-09,1.2282821729287643e-10,1.2283063220609653e-10,1.228289426326954e-10,1.228330604271177e-10,1.2283350423480495e-10,1.22832978670391e-10,1.2282861697687586e-10,1.2282831204931696e-10,2.4148254302818485e-11,2.4148258197834665e-11,2.414827078353824e-11,2.414827436477758e-11,3.253344143627778e-13,1.8085321206995006e-13,4.284395705593595e-05,1.6546082838275596e-07,1.4952029702036855e-06,7.009530231478039e-06,7.346920876308502e-09,1.3642486375844669e-08,5.0255520483738825e-08,4.556094279229396e-07,1.1411115466756044e-07,1.0038114432531771e-08,9.3860966546841e-07,1.5101152296461369e-09,7.105548419320293e-06,9.623191296799272e-05,7.586832597540498e-07,1.1793084046290937e-05,2.431913594310373e-07,8.609805011160391e-07,4.7164104734365587e-07
3100,5.420604759297289e-06,7.432659374922123e-11,1.9043813090857375e-10,3.1081669652055075e-11,3.6741927260986486e-09,1.2016847336543842e-10,1.201642369469642e-10,1.2017000916060227e-10,1.2016777568549832e-10,1.2016720597725255e-10,1.2016930000846502e-10,1.201663828294601e-10,1.201705972284126e-10,5.517062364171597e-10,2.426700153585539e-10,2.4282000687408745e-10,2.1885072877290521e-10,2.1885073876330834e-10,2.1885073901121982e-10,2.1885074208295352e-10,1.0221291183537022e-07,1.686717865182544e-10,5.256077902259847e-11,2.1191982624955904e-10,3.7557765966668945e-09,1.2283009997972912e-10,1.2283079717335833e-10,1.2282988869023607e-10,1.2283387157134641e-10,1.228304169665194e-10,1.2283019071435547e-10,1.2283000442301397e-10,1.2283407337764706e-10,2.4148269176938177e-11,2.4148256536928012e-11,2.4148239969208865e-11,2.4148242703375274e-11,3.2533456231446203e-13,1.8085312208064285e-13,4.284395472683362e-05,1.6546084379856497e-07,1.4953541500719845e-06,7.0095450067486394e-06,7.346886193162434e-09,1.3642393230128431e-08,5.025578470415001e-08,4.556143070558296e-07,1.141116300347974e-07,1.0038172266676796e-08,9.386096472978735e-07,1.5101156154531644e-09,7.1055493933865984e-06,9.623185312469758e-05,7.586829626038577e-07,1.1793084573218e-05,2.431913771937867e-07,8.60980967518173e-07,4.716839288774008e-07
3200,5.420599969923041e-06,7.432718894953921e-11,1.9043779930559515e-10,3.1081349134491083e-11,3.674091681073856e-09,1.201677080572367e-10,1.2016804854052409e-10,1.2016546061132424e-10,1.2016653128374787e-10,1.2016308496193637e-10,1.2016382599813422e-10,1.2016719759742715e-10,1.2016605361039643e-10,5.517058590228946e-10,2.4267001558996927e-10,2.428200069265974e-10,2.1885073818265732e-10,2.1885076570063156e-10,2.1885074486692562e-10,2.1885076660702718e-10,1.0222270327528915e-07,1.6866855268678404e-10,5.256128119967429e-11,2.119208729890301e-10,3.7558821916319245e-09,1.2283474539583185e-10,1.228323091024399e-10,1.2283259660157646e-10,1.2283454309913684e-10,1.2283394674840957e-10,1.2283782137124115e-10,1.2283535122414477e-10,1.2283595023350134e-10,2.414823856325732e-11,2.414825022215408e-11,2.41482358463639e-11,2.414824830182981e-11,3.253341341050914e-13,1.8085301094362444e-13,4.284399849931936e-05,1.6546086218809587e-07,1.4953691730136516e-06,7.009550866019494e-06,7.347278864175395e-09,1.3642275723580424e-08,5.0255923245167984e-08,4.556189427566408e-07,1.1411165034509312e-07,1.0038183267827203e-08,9.386096448378957e-07,1.5101156528011775e-09,7.105564350717174e-06,9.623195745267477e-05,7.586834381391858e-07,1.1793091506187188e-05,2.431913745410437e-07,8.6098110210011e-07,4.7170904831790107e-07
3300,5.420603535643112e-06,7.432386455596732e-11,1.9043684266272394e-10,3.108196131478605e-11,3.6741979234941733e-09,1.2016208660555794e-10,1.2016341052151723e-10,1.2016102059930215e-10,1.2016171276132769e-10,1.2016066746131786e-10,1.2016315375735019e-10,1.2016440615221354e-10,1.2016423159775746e-10,5.517054064987492e-10,2.426700157011535e-10,2.4282000694181643e-10,2.188507523250429e-10,2.1885075833569394e-10,2.1885075349691744e-10,2.1885077274849232e-10,1.0222533262796847e-07,1.6867192505617535e-10,5.256430928928218e-11,2.1192268542258346e-10,3.755892828750755e-09,1.2283707702972055e-10,1.228347129340887e-10,1.228355452742114e-10,1.2283676615625826e-10,1.228388836184692e-10,1.2283710482551252e-10,1.2283897629999118e-10,1.2283676348073968e-10,2.4148227532892174e-11,2.4148227551989474e-11,2.414825150694525e-11,2.4148250261934305e-11,3.2533443408816495e-13,1.808529100877723e-13,4.2844003072158256e-05,1.6546095881447282e-07,1.4954359863841119e-06,7.009543212847908e-06,7.347780250950316e-09,1.3642152519164125e-08,5.0256194044476965e-08,4.5562076859297355e-07,1.1411240233878521e-07,1.003821845215587e-08,9.386096510223075e-07,1.5101167321703431e-09,7.1055654967575596e-06,9.623207549742347e-05,7.586839425528804e-07,1.1793097459684215e-05,2.4319146114584663e-07,8.609814920042661e-07,4.7171861955863846e-07
3400,5.420599984832574e-06,7.432122130844977e-11,1.9043554353031403e-10,3.1080647244642604e-11,3.6739719596450708e-09,1.2015986913118934e-10,1.2016291028047067e-10,1.2015996823538488e-10,1.2016411605003556e-10,1.2016081541650825e-10,1.201640728112798e-10,1.2015882011620558e-10,1.20157795253818e-10,5.517053218475514e-10,2.426700161382284e-10,2.4282000715849836e-10,2.1885077779752885e-10,2.1885078424432492e-10,2.188507864070497e-10,2.1885077596045408e-10,1.0222718185413647e-07,1.686734131340792e-10,5.25637261164721e-11,2.1192416358251303e-10,3.75600511686303e-09,1.2283952901181386e-10,1.2284044534532113e-10,1.2283818279606286e-10,1.2283876883229313e-10,1.2284121662005672e-10,1.2283740612497148e-10,1.228399661415418e-10,1.2283791896412725e-10,2.414821022473762e-11,2.4148215111601695e-11,2.414820976810684e-11,2.414821208074402e-11,3.2533386813066957e-13,1.8085291251168259e-13,4.284406622212372e-05,1.6546099193670438e-07,1.4955062510349323e-06,7.009554719357711e-06,7.3479607948622875e-09,1.3642131041461402e-08,5.0256338513082e-08,4.5562274846135107e-07,1.141127545856196e-07,1.003826075002937e-08,9.386096240984814e-07,1.5101166098827663e-09,7.105570145113117e-06,9.623207086963795e-05,7.586842610915172e-07,1.1793106453681165e-05,2.431914795936214e-07,8.609814662345082e-07,4.7174054276521244e-07
3500,5.420601685772595e-06,7.432422254918486e-11,1.9043333872620826e-10,3.108000407055584e-11,3.6740737819519914e-09,1.201573422923108e-10,1.2015783791702412e-10,1.2016104572801994e-10,1.2015984728667578e-10,1.2015880308941852e-10,1.2015851782102046e-10,1.201620932185749e-10,1.201616151410414e-10,5.517045796939806e-10,2.4267001612220307e-10,2.4282000731408514e-10,2.1885080301410199e-10,2.1885077472400769e-10,2.1885080302500924e-10,2.188507930761047e-10,1.0222686071614823e-07,1.6867403938771807e-10,5.2565845272313e-11,2.1192509989762707e-10,3.756028851699477e-09,1.2284080588857476e-10,1.2284188529430756e-10,1.2283824794003203e-10,1.2283803152804997e-10,1.2284019353949615e-10,1.2283934391330516e-10,1.2284084889262767e-10,1.2283813635391067e-10,2.4148203067056057e-11,2.4148213896464593e-11,2.4148222875593235e-11,2.414821314835667e-11,3.253340466187487e-13,1.8085271405406417e-13,4.284409888757792e-05,1.654609740055993e-07,1.49547305235423e-06,7.009550444631952e-06,7.347772435776304e-09,1.3641914357687524e-08,5.025641307772083e-08,4.5563005134353966e-07,1.1411321965083814e-07,1.0038293867906057e-08,9.38609626386718e-07,1.5101168199628086e-09,7.105578493867723e-06,9.623207331100692e-05,7.586850082102884e-07,1.1793113896820044e-05,2.431916056259467e-07,8.609820312491514e-07,4.717243341814294e-07
3600,5.42059869791123e-06,7.431889214819424e-11,1.9043347214680576e-10,3.10790992001154e-11,3.6738374744235865e-09,1.2015706350849702e-10,1.2015862334024944e-10,1.2015489798139124e-10,1.2015699027048636e-10,1.2015804264976226e-10,1.201594881522312e-10,1.2015668839399202e-10,1.2015378165588497e-10,5.517047106983008e-10,2.426700163531382e-10,2.428200073938399e-10,2.1885080621849646e-10,2.1885079230563426e-10,2.1885081466673724e-10,2.1885079411750905e-10,1.0223143470500599e-07,1.686777852928263e-10,5.2568422832442256e-11,2.1192572696798993e-10,3.756029386481432e-09,1.2284373171148457e-10,1.2284031610771684e-10,1.228459900060563e-10,1.2284638578210358e-10,1.2284348035893533e-10,1.2284335390569846e-10,1.2284551401712125e-10,1.2284568067904289e-10,2.4148185040509433e-11,2.4148192619438375e-11,2.4148204914716183e-11,2.414820002962537e-11,3.2533390966865495e-13,1.8085271529525365e-13,4.2844096214485996e-05,1.6546102305297615e-07,1.495631914286019e-06,7.009552135510874e-06,7.3487598786318996e-09,1.3641924154971778e-08,5.02565875372458e-08,4.5563274920108777e-07,1.1411339016639301e-07,1.0038302220679005e-08,9.386096214870169e-07,1.5101176148908188e-09,7.105581968814505e-06,9.623219293869376e-05,7.586849452364452e-07,1.1793113767350098e-05,2.431915979739305e-07,8.609821808857767e-07,4.717523538706542e-07
3700,5.420599265571089e-06,7.431984948524375e-11,1.904295707027747e-10,3.107620029149883e-11,3.6739567562751855e-09,1.2015608102963603e-10,1.2015820201600546e-10,1.201526672148549e-10,1.201543917456862e-10,1.2015782956998747e-10,1.2015366411083495e-10,1.2015313039685544e-10,1.2015739305283354e-10,5.517039437087903e-10,2.426700163978021e-10,2.428200074332172e-10,2.18850825552868e-10,2.1885082169355158e-10,2.1885082492331457e-10,2.1885081454408347e-10,1.0224090985876072e-07,1.6868192928579522e-10,5.2567221705772604e-11,2.119248410496728e-10,3.756139690048896e-09,1.2284469989627037e-10,1.2284837121138843e-10,1.2284593737090277e-10,1.2284392153357057e-10,1.2284337709943705e-10,1.22848001970247e-10,1.2284449991954712e-10,1.2284347239976577e-10,2.414818429931312e-11,2.41481750046461e-11,2.4148192186383892e-11,2.4148183850662687e-11,3.253331444514201e-13,1.8085251050691555e-13,4.284413293430215e-05,1.6546101496084524e-07,1.4955778280765448e-06,7.009561613245286e-06,7.348292246063262e-09,1.3641700284411549e-08,5.0256905463256603e-08,4.556363859929323e-07,1.1411369858943846e-07,1.0038357010440343e-08,9.386095890978766e-07,1.5101177916615439e-09,7.1055914116309104e-06,9.623227009039385e-05,7.586854670188852e-07,1.1793119896786739e-05,2.4319168069224085e-07,8.609829351784321e-07,4.7178930766568864e-07
3800,5.420599984605168e-06,7.431848287381473e-11,1.9043147390276967e-10,3.1077545395477244e-11,3.673747496097892e-09,1.2015354267240401e-10,1.2015079035555847e-10,1.201531820384613e-10,1.2014999244566562e-10,1.2015546352422685e-10,1.2015110739912573e-10,1.2015041435853848e-10,1.2015530121656552e-10,5.517033594027258e-10,2.426700168609259e-10,2.4282000756685587e-10,2.1885083496056033e-10,2.188508465208438e-10,2.1885083355463195e-10,2.1885083363970763e-10,1.0224043801937966e-07,1.6867900802744505e-10,5.2568363248920416e-11,2.1192748811131882e-10,3.756219806469729e-09,1.2284621735253448e-10,1.2284595654415132e-10,1.2284978674461228e-10,1.228484304027715e-10,1.2284533127077987e-10,1.2284838083907802e-10,1.2284605133048362e-10,1.2284927014021645e-10,2.4148155246998147e-11,2.4148164395170466e-11,2.4148157060551887e-11,2.4148155537422785e-11,3.253333942214532e-13,1.8085220990974745e-13,4.28441678935503e-05,1.6546108080595704e-07,1.4956255947612448e-06,7.009564281427331e-06,7.349050556918924e-09,1.364168594202427e-08,5.025716668708696e-08,4.5563545394303253e-07,1.1411395623992407e-07,1.0038388551551138e-08,9.386095914833908e-07,1.510117383816092e-09,7.105594100369395e-06,9.623218335579215e-05,7.586852741932378e-07,1.1793128299060241e-05,2.431917635695007e-07,8.609833986497498e-07,4.717783184496203e-07
3900,5.420595308723659e-06,7.431407718522128e-11,1.9042820784567706e-10,3.1075798261450216e-11,3.6737234219774037e-09,1.201518585470397e-10,1.2015266799341053e-10,1.2015153482196347e-10,1.2015394646976263e-10,1.2015002270689634e-10,1.2015013369716776e-10,1.2015121659976092e-10,1.201483014892463e-10,5.517034765812708e-10,2.426700170846261e-10,2.4282000778157965e-10,2.1885086446011333e-10,2.1885084786995733e-10,2.1885085113730762e-10,2.1885085248065622e-10,1.0225071740503644e-07,1.6868555158949366e-10,5.257154382191322e-11,2.119287093289501e-10,3.756255570620151e-09,1.2285121792817408e-10,1.2285121842300105e-10,1.2285022681316415e-10,1.2285169127327785e-10,1.2285204915433325e-10,1.2284579058165211e-10,1.228513913056996e-10,1.2284944825094226e-10,2.4148150228113443e-11,2.414813695005936e-11,2.4148159413652715e-11,2.414815127901544e-11,3.2533266420743635e-13,1.8085226243025576e-13,4.284423073062395e-05,1.654611293336072e-07,1.4956859090153838e-06,7.009563233850858e-06,7.348898420083413e-09,1.3641477619932404e-08,5.0257620986437964e-08,4.556409317855679e-07,1.1411432242133301e-07,1.0038418273070902e-08,9.386095761447424e-07,1.510118328053929e-09,7.105603335936137e-06,9.623229413405499e-05,7.58686412176443e-07,1.1793138581543243e-05,2.431919293986691e-07,8.609835771456721e-07,4.718126845091313e-07
4000,5.420599135042869e-06,7.431243818102833e-11,1.9042735436822128e-10,3.107549947842371e-11,3.6736741024288925e-09,1.2014839348567813e-10,1.2014693495344407e-10,1.201499203615106e-10,1.2014881326116276e-10,1.2014933193430048e-10,1.2014950216572455e-10,1.2014648936195118e-10,1.2014957852462245e-10,5.517026624203479e-10,2.42670017688467e-10,2.42820008036721e-10,2.188508721349102e-10,2.1885089299193904e-10,2.1885087977921197e-10,2.1885087369352315e-10,1.0224392508896687e-07,1.6868679441771635e-10,5.2571340276422445e-11,2.1192930049726272e-10,3.756321124337092e-09,1.2284804708990188e-10,1.2284974598274826e-10,1.228543646250078e-10,1.2285111732511177e-10,1.2284868869898267e-10,1.22849309455314e-10,1.2285349556358108e-10,1.228529788555692e-10,2.41481385660892e-11,2.414812045414173e-11,2.4148117054121397e-11,2.4148115018677854e-11,3.253324975513463e-13,1.8085209980117278e-13,4.2844267777714565e-05,1.6546117985269715e-07,1.495825612726834e-06,7.009570357979413e-06,7.349596073407301e-09,1.3641509344470505e-08,5.025796946411583e-08,4.5564788653357765e-07,1.1411474679264712e-07,1.0038476112354467e-08,9.386095699772336e-07,1.510117805831485e-09,7.10561596979463e-06,9.623229051231708e-05,7.586863876385238e-07,1.179314618387617e-05,2.431920431213633e-07,8.609840317326476e-07,4.717974430065941e-07
4100,5.420598899064903e-06,7.43126142460913e-11,1.9042471605463679e-10,3.107464277487267e-11,3.6736295522981734e-09,1.2014413253864458e-10,1.201492711610588e-10,1.2014880239216802e-10,1.2014765686807281e-10,1.2014980007223996e-10,1.2014833400419133e-10,1.2014897655460278e-10,1.201447554863602e-10,5.517021938990189e-10,2.4267001806693856e-10,2.428200081497645e-10,2.1885088694249257e-10,2.1885089986896627e-10,2.1885090141524474e-10,2.1885088629310647e-10,1.0225050607251993e-07,1.686847898839133e-10,5.257168965551952e-11,2.119301526195703e-10,3.756362791102457e-09,1.2285211154008212e-10,1.2285468596318635e-10,1.2285009634331384e-10,1.2285568999190098e-10,1.2285538060101826e-10,1.228500139626732e-10,1.2285431640404392e-10,1.2285442800337804e-10,2.4148106581090245e-11,2.4148096020580152e-11,2.4148098700496592e-11,2.4148088447300433e-11,3.253321603218755e-13,1.8085175184243625e-13,4.2844318944045455e-05,1.654611955781409e-07,1.4958907214688353e-06,7.009574923025208e-06,7.34985941714751e-09,1.3641279438763967e-08,5.0258327180963395e-08,4.5564620525956814e-07,1.1411571427842097e-07,1.0038511791276664e-08,9.386095525244426e-07,1.5101184254767272e-09,7.105615680435331e-06,9.623234140826879e-05,7.586869986182732e-07,1.1793153737187664e-05,2.431921961238238e-07,8.609843461478307e-07,4.718540630204373e-07
4200,5.420593968731697e-06,7.430791389393303e-11,1.904233997902351e-10,3.107368541761305e-11,3.673538082827973e-09,1.201438274149755e-10,1.201467968378461e-10,1.201444010860318e-10,1.2014304175997405e-10,1.2014742638035496e-10,1.2014795131004547e-10,1.2014589496852824e-10,1.2014459678126423e-10,5.517014516743604e-10,2.426700182143448e-10,2.4282000853016177e-10,2.1885092248634438e-10,2.1885091147700912e-10,2.1885091187524295e-10,2.18850911662756e-10,1.0225690318656805e-07,1.686875360290071e-10,5.257629172515756e-11,2.119302082700767e-10,3.756439553011034e-09,1.2285530046129534e-10,1.2285636827576692e-10,1.2285418945785923e-10,1.2285527357025008e-10,1.2285475384027428e-10,1.2285308601392326e-10,1.2285736316374685e-10,1.2285623743195994e-10,2.4148079340405852e-11,2.4148069077667735e-11,2.4148081400763403e-11,2.4148074899739085e-11,3.253315939565427e-13,1.808516787088704e-13,4.284437529343673e-05,1.654612147674876e-07,1.495899509839545e-06,7.009569325300373e-06,7.34966548742173e-09,1.3641195364937522e-08,5.025854541371328e-08,4.556557345965048e-07,1.1411593337071748e-07,1.0038522162594757e-08,9.386095593060163e-07,1.5101189994899011e-09,7.10562181849358e-06,9.623241524104654e-05,7.586871142297435e-07,1.1793157527304005e-05,2.4319229467344864e-07,8.60985090537355e-07,4.7187533720713665e-07
4300,5.42060290371788e-06,7.430902305604634e-11,1.9042323236686895e-10,3.107243582194935e-11,3.673597491620259e-09,1.2014191311489135e-10,1.2014604734011146e-10,1.2014595318235386e-10,1.2014353709862183e-10,1.2014094526485517e-10,1.201451148982636e-10,1.2014048472931006e-10,1.2014486056421067e-10,5.517007346763359e-10,2.4267001838848775e-10,2.42820008491754e-10,2.188509599946787e-10,2.188509516407708e-10,2.1885094919405205e-10,2.1885094653804678e-10,1.0226369469279187e-07,1.6868875754780994e-10,5.257675300820515e-11,2.119307535597339e-10,3.7564553105636145e-09,1.2285939956893237e-10,1.2285553821064477e-10,1.2285894498435665e-10,1.2285711062861247e-10,1.228548913761643e-10,1.228575382231383e-10,1.2285483194554395e-10,1.228569306205485e-10,2.4148034889355486e-11,2.4148040880683063e-11,2.4148049860313287e-11,2.4148038416833488e-11,3.253317223206221e-13,1.808514094974249e-13,4.2844421799519634e-05,1.6546120878449107e-07,1.4959476287671602e-06,7.009570222060496e-06,7.3500059519023325e-09,1.3641020459711293e-08,5.025872854148005e-08,4.556586069332207e-07,1.1411657846017044e-07,1.0038541097566497e-08,9.386095581524274e-07,1.5101189383317157e-09,7.105639312794545e-06,9.623245908312211e-05,7.586879477041179e-07,1.1793174038359322e-05,2.431923852375856e-07,8.609856346683599e-07,4.7187281741112656e-07
4400,5.4206022609072e-06,7.43068739041516e-11,1.904218759946808e-10,3.10706089251991e-11,3.6734271522174137e-09,1.201436761654638e-10,1.2014006751126457e-10,1.2013925620668216e-10,1.2014172488464673e-10,1.2014011554530732e-10,1.2013986586032577e-10,1.2014286983499262e-10,1.2013826685693836e-10,5.517001378836886e-10,2.426700190162764e-10,2.428200088259623e-10,2.188509671319843e-10,2.1885098243307668e-10,2.188509613193192e-10,2.1885096861894993e-10,1.0226341910125062e-07,1.686931174703572e-10,5.2578564286948165e-11,2.119306387276388e-10,3.756543685860057e-09,1.2285601716128902e-10,1.228577528048975e-10,1.2285965392121037e-10,1.228577243292318e-10,1.2285673709079098e-10,1.228588974314537e-10,1.2285587048735614e-10,1.2285902574021992e-10,2.4148020174159937e-11,2.414801118407246e-11,2.4148038480211792e-11,2.4148025391489154e-11,3.253312026009049e-13,1.808510626302535e-13,4.284448493706281e-05,1.6546129431709018e-07,1.4960328426036114e-06,7.0095739611751025e-06,7.35011742255096e-09,1.3641067399166417e-08,5.0259067775227766e-08,4.556601545463607e-07,1.1411688952299766e-07,1.0038636503425156e-08,9.386095503334303e-07,1.5101188054533826e-09,7.105650926015241e-06,9.623247538714329e-05,7.58688690321897e-07,1.1793187793002383e-05,2.431924754927685e-07,8.609861066997159e-07,4.7186446390161774e-07
4500,5.420599146367877e-06,7.43022375552453e-11,1.9042124081494753e-10,3.107140789758661e-11,3.67342271730393e-09,1.2014050379952582e-10,1.201370904731171e-10,1.2013962914857585e-10,1.2013906335589344e-10,1.2013986874690122e-10,1.2014248899967765e-10,1.2014247487028138e-10,1.2013697163145598e-10,5.516994195055863e-10,2.42670019205827e-10,2.4282000906092484e-10,2.1885100632171494e-10,2.1885099487824215e-10,2.1885101779570555e-10,2.1885101295149786e-10,1.0226208702069131e-07,1.6869307578220557e-10,5.257661092968596e-11,2.119327344020635e-10,3.756684338205866e-09,1.2285983794900923e-10,1.2286000189338582e-10,1.2286259274346153e-10,1.2286212927613187e-10,1.2285748772162976e-10,1.2285954267881927e-10,1.228617090619482e-10,1.2285863307386946e-10,2.4147992553097244e-11,2.4148007621105464e-11,2.4147986264210137e-11,2.414798036167567e-11,3.2533040804471134e-13,1.808509952544341e-13,4.2844581179961895e-05,1.6546130493701063e-07,1.4960547420392044e-06,7.009575014029281e-06,7.350433600646489e-09,1.3640849087928508e-08,5.02591989430974e-08,4.556657313488121e-07,1.1411758917894677e-07,1.003867336887679e-08,9.386095187867979e-07,1.5101196000330476e-09,7.10565317397105e-06,9.623265849426382e-05,7.586888489390667e-07,1.179319600146867e-05,2.4319265827929133e-07,8.609868790306543e-07,4.718986274303768e-07
4600,5.420602364241675e-06,7.430400188102642e-11,1.904207715746682e-10,3.106835378070296e-11,3.6733938380812743e-09,1.201402383544086e-10,1.2013862065473857e-10,1.201392578147195e-10,1.201353585757088e-10,1.2013858523738048e-10,1.2013608788172395e-10,1.2013798104092856e-10,1.2013941640709333e-10,5.516983626616994e-10,2.426700200066689e-10,2.4282000944210534e-10,2.1885103060096283e-10,2.1885102726569657e-10,2.1885104721541747e-10,2.188510270540069e-10,1.0226774761060744e-07,1.686940287631189e-10,5.2578117576001506e-11,2.1193444116491392e-10,3.7566590006950756e-09,1.2286195731319688e-10,1.2286348617677324e-10,1.2286199101129706e-10,1.2285929226649382e-10,1.2286262503014555e-10,1.228644091056131e-10,1.2286479384382426e-10,1.2286060407914424e-10,2.414796695981518e-11,2.4147956755965963e-11,2.414797209956052e-11,2.4147961232639482e-11,3.253299984134921e-13,1.8085071329469334e-13,4.284463661801251e-05,1.6546135573527205e-07,1.4960030519034975e-06,7.009581512839908e-06,7.350785714788461e-09,1.3640780374544561e-08,5.025965404860209e-08,4.5567251573760314e-07,1.141181914852174e-07,1.0038711428448646e-08,9.386095199017565e-07,1.5101198349768019e-09,7.10567099449806e-06,9.623261509096156e-05,7.586897421487373e-07,1.179320313945878e-05,2.4319278080646337e-07,8.609876042179879e-07,4.719309987265594e-07
4700,5.420604309323439e-06,7.430181779534904e-11,1.9041623492831242e-10,3.1068772502904084e-11,3.673285401159014e-09,1.2013570003971737e-10,1.2013400199781997e-10,1.2013402550376648e-10,1.2013509349987485e-10,1.2013309110467974e-10,1.201334282252992e-10,1.2013873293705166e-10,1.2013754735728975e-10,5.516977845242065e-10,2.4267002005738776e-10,2.428200096923531e-10,2.188510814182849e-10,2.1885105206137542e-10,2.1885108381879185e-10,2.1885107141305194e-10,1.0227239206301014e-07,1.6869517027621883e-10,5.258001909191617e-11,2.1193524999792365e-10,3.756679437743499e-09,1.2286368227533453e-10,1.2286636491291448e-10,1.2286639241717277e-10,1.2286622180879613e-10,1.2286458733485959e-10,1.228669784749362e-10,1.2286487407341364e-10,1.2286397172614213e-10,2.4147929481615432e-11,2.414792727559178e-11,2.414791877371655e-11,2.4147919893645266e-11,3.253296107110093e-13,1.8085050827098886e-13,4.284472189346905e-05,1.6546135015723454e-07,1.496086788212181e-06,7.009579482802239e-06,7.3513938755191545e-09,1.364060259842695e-08,5.0259820163024153e-08,4.5567309864061813e-07,1.1411840106802007e-07,1.0038708315266673e-08,9.386095212523523e-07,1.5101192824125654e-09,7.105677972953285e-06,9.623261863519529e-05,7.58690191053959e-07,1.1793204788705476e-05,2.431928562544452e-07,8.609879548305079e-07,4.718974669203649e-07
