milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.4206123753154325e-06,7.433330138691023e-11,1.9044352784819872e-10,3.108451210336165e-11,3.6744439300479967e-09,1.2017258224348787e-10,1.2017264178696521e-10,1.2016958204644272e-10,1.2017136452680015e-10,1.201723708638902e-10,1.2017408849846704e-10,1.2017343702860442e-10,1.2017348972635391e-10,5.517065495943144e-10,2.426700150427157e-10,2.4282000678465977e-10,2.1885074139884466e-10,2.1885072113939353e-10,2.1885071815868208e-10,2.1885073502166202e-10,1.0221507486507074e-07,1.6866548973256588e-10,5.255437445890953e-11,2.1191833703934704e-10,3.7555852078403e-09,1.2282708084880756e-10,1.228295578176133e-10,1.2282527977123265e-10,1.2282783478199327e-10,1.228272163533275e-10,1.2282935044276647e-10,1.2282959605918723e-10,1.2282731879255113e-10,2.4148279507491084e-11,2.4148256530395385e-11,2.4148259187358562e-11,2.4148268429806378e-11,3.2533468763631236e-13,1.808533131322119e-13,4.284391960378762e-05,1.6546083834339414e-07,1.495298167941329e-06,7.0095347408560265e-06,7.346868115564389e-09,1.3642395157424709e-08,5.025507003096499e-08,4.556104577267759e-07,1.1411065414800271e-07,1.0038139912929516e-08,9.386096782758622e-07,1.5101147074922245e-09,7.105552445609133e-06,9.623172408082975e-05,7.586824973513866e-07,1.1793077769319464e-05,2.4319128328088623e-07,8.609803762555969e-07,4.7164809274349935e-07
3000,5.42060890016132e-06,7.43282100323086e-11,1.9043967634905738e-10,3.1084964189856433e-11,3.674348041509603e-09,1.2016724780346462e-10,1.2017094125217056e-10,1.2016735835395492e-10,1.2017008588877838e-10,1.20172464829179e-10,1.2017166283052713e-10,1.2016871426028585e-10,1.201719786775759e-10,5.517061145141033e-10,2.4267001519262634e-10,2.4282000679226347e-10,2.1885072088263297e-10,2.1885073061286263e-10,2.1885074540393417e-10,2.1885074472965624e-10,1.0221378391784916e-07,1.6867021907495888e-10,5.255628617291015e-11,2.119203790813973e-10,3.7556501601509545e-09,1.2283312698402273e-10,1.2283164173606803e-10,1.2282980840898554e-10,1.2282734557427447e-10,1.2283253248830027e-10,1.2283326091373878e-10,1.228288676664422e-10,1.2282997033996087e-10,2.414827776709654e-11,2.4148269424152887e-11,2.414824707920598e-11,2.414826481953989e-11,3.2533446393384523e-13,1.8085311022334168e-13,4.28439535209721e-05,1.6546080788582673e-07,1.4953034788488115e-06,7.009531483822252e-06,7.3465630708545096e-09,1.364243065922002e-08,5.025543094210653e-08,4.556104488765045e-07,1.1411094845126734e-07,1.0038145753369862e-08,9.386096642382833e-07,1.510115019523543e-09,7.1055481377074915e-06,9.62318232271836e-05,7.586830361495604e-07,1.1793077910155558e-05,2.4319133283481885e-07,8.609803910873157e-07,4.7165265440823394e-07
3100,5.420604884610277e-06,7.432739790813976e-11,1.904398678196273e-10,3.108184812445298e-11,3.674183749224603e-09,1.2016775495754779e-10,1.2016879056193974e-10,1.2016661150218034e-10,1.201650701875299e-10,1.2016649843336852e-10,1.2016966833607803e-10,1.201648797267668e-10,1.2016847770030721e-10,5.517057899981034e-10,2.4267001576981245e-10,2.428200069934839e-10,2.1885073657795116e-10,2.1885072908651691e-10,2.188507334915831e-10,2.1885073993291386e-10,1.0222236145149569e-07,1.686706779137652e-10,5.256018087078085e-11,2.119202621419668e-10,3.755659336329905e-09,1.2283022543080709e-10,1.2283464500052613e-10,1.2283129807923857e-10,1.2283134069319922e-10,1.228345217542138e-10,1.2283322731864586e-10,1.228350073277e-10,1.2283525326232615e-10,2.41482511696845e-11,2.4148271324962588e-11,2.414827042434305e-11,2.4148242881418404e-11,3.2533458891556605e-13,1.80853229458047e-13,4.284395155241633e-05,1.6546085964761256e-07,1.4952897833167804e-06,7.009544173118488e-06,7.346923710701308e-09,1.364237978944684e-08,5.025582746953045e-08,4.5561183619948963e-07,1.1411141300603986e-07,1.0038177605872783e-08,9.386096573565312e-07,1.510115463951448e-09,7.105549719837767e-06,9.623192255059273e-05,7.586837225115694e-07,1.1793085430986992e-05,2.4319128964367157e-07,8.60980567284134e-07,4.7165028089633204e-07
3200,5.420601059148818e-06,7.432514963195795e-11,1.904374867337024e-10,3.108177875232838e-11,3.674120230256946e-09,1.2016639386200043e-10,1.2016707989579988e-10,1.2016320392596764e-10,1.2016463422584652e-10,1.2016807262831893e-10,1.201668751966676e-10,1.2016626108108116e-10,1.2016684465726313e-10,5.517060460631362e-10,2.426700158076108e-10,2.4282000709426447e-10,2.188507555692776e-10,2.1885075661686606e-10,2.1885075659019497e-10,2.1885075561437413e-10,1.0221808190470895e-07,1.6867165215801897e-10,5.256245215895889e-11,2.1192242218382362e-10,3.755779322381925e-09,1.2283595611815192e-10,1.2283722387152325e-10,1.2283290422576494e-10,1.2283363203781343e-10,1.2283238772555506e-10,1.2283395131695694e-10,1.2283776858144866e-10,1.2283792744277152e-10,2.414825756018558e-11,2.4148251216270763e-11,2.414826216566551e-11,2.414823610051771e-11,3.253344437643802e-13,1.8085295265833493e-13,4.284395604418956e-05,1.6546092707494556e-07,1.495410017902161e-06,7.009548822668163e-06,7.3471767219967546e-09,1.3642239898197905e-08,5.02560316675637e-08,4.556155651717879e-07,1.1411212413994457e-07,1.0038219227020826e-08,9.386096481483929e-07,1.5101155852891875e-09,7.105559235323182e-06,9.623189805781985e-05,7.586833995029666e-07,1.1793092430665962e-05,2.431914406212697e-07,8.609809145037508e-07,4.717046239705931e-07
3300,5.420600444015311e-06,7.432722248964719e-11,1.9043633997102208e-10,3.10800674655034e-11,3.6741135263560544e-09,1.2016484573338893e-10,1.2016030174458962e-10,1.20162202538691e-10,1.2016366579814473e-10,1.201649345369814e-10,1.201655413526061e-10,1.2016427034354225e-10,1.2016198309867183e-10,5.51705876639053e-10,2.4267001554567556e-10,2.4282000698050977e-10,2.188507801005383e-10,2.1885076613855597e-10,2.1885077210344533e-10,2.1885077263748784e-10,1.0221990998558531e-07,1.6867155138585235e-10,5.256278137812723e-11,2.1192293352975902e-10,3.755817175903373e-09,1.2283723046978844e-10,1.2283676849989105e-10,1.2283955981348405e-10,1.2283389512644377e-10,1.2283512384750968e-10,1.22837155465017e-10,1.228372443678253e-10,1.2283860596332485e-10,2.414823408676956e-11,2.4148234936505966e-11,2.4148251220593735e-11,2.4148228339197585e-11,3.253340584920929e-13,1.808530484506628e-13,4.28439781133099e-05,1.6546088810640925e-07,1.495369257315383e-06,7.009554247860314e-06,7.347922163267292e-09,1.3642180186215831e-08,5.0255882976482874e-08,4.5562200593049557e-07,1.1411216646192949e-07,1.0038219025494635e-08,9.386096476563276e-07,1.5101161784014545e-09,7.105567822502083e-06,9.62319407812723e-05,7.586835308346263e-07,1.1793090653877448e-05,2.4319149609065e-07,8.609816555307873e-07,4.717228385292965e-07
3400,5.42059854326183e-06,7.432178059154182e-11,1.904355240816777e-10,3.1079499242801155e-11,3.6740341047597503e-09,1.2016247898704327e-10,1.201620502380305e-10,1.2016193156573745e-10,1.2016128439027877e-10,1.2016007671145442e-10,1.2015960785832245e-10,1.2016359739728733e-10,1.2016355258078694e-10,5.51705563936377e-10,2.4267001617742637e-10,2.428200072395039e-10,2.1885077257965703e-10,2.1885077021535085e-10,2.188507794208805e-10,2.1885077211511374e-10,1.0222392217537728e-07,1.6867443971949098e-10,5.2563948371871906e-11,2.1192272998224603e-10,3.755920947419269e-09,1.228370574342511e-10,1.2283661180670756e-10,1.228368954997346e-10,1.2283931673468195e-10,1.2283830473582564e-10,1.2284171415168332e-10,1.2283991170343245e-10,1.2283877985745073e-10,2.414822620479321e-11,2.4148215854847467e-11,2.4148236689250512e-11,2.4148211026820695e-11,3.253341226220874e-13,1.8085275337006302e-13,4.2844010755981506e-05,1.6546094531778012e-07,1.4955117529957857e-06,7.009545906309071e-06,7.348071332148935e-09,1.3641963913467391e-08,5.025619148728291e-08,4.556247190143209e-07,1.141126239862617e-07,1.0038274751228801e-08,9.386096347594713e-07,1.510116595491604e-09,7.105565080554788e-06,9.623205094580923e-05,7.586843085272358e-07,1.1793100074789168e-05,2.431915615504862e-07,8.60981542488582e-07,4.717458473718543e-07
3500,5.42059705508896e-06,7.431869684893903e-11,1.9043462849665952e-10,3.1078848842946176e-11,3.673906982829432e-09,1.2016125785788943e-10,1.201575519191017e-10,1.2015977378608627e-10,1.201600064401106e-10,1.2015718845608436e-10,1.2015785321057038e-10,1.2015997211701272e-10,1.2015744179264967e-10,5.517051221120258e-10,2.426700159372155e-10,2.428200072343406e-10,2.1885079619852872e-10,2.188507842156551e-10,2.188507728882686e-10,2.1885077333392589e-10,1.0222721368058311e-07,1.6867437232072275e-10,5.2566752189467734e-11,2.1192285656074734e-10,3.7559518045730525e-09,1.2284203200188026e-10,1.2283838226671053e-10,1.228425372825671e-10,1.22841744668882e-10,1.228426586676227e-10,1.2284416083367823e-10,1.2283842849084436e-10,1.2283869411620558e-10,2.4148213698934073e-11,2.4148216248081938e-11,2.4148204754019088e-11,2.4148198762609416e-11,3.253335946375492e-13,1.808528527466336e-13,4.284409165460947e-05,1.6546099147847554e-07,1.495523273758241e-06,7.009549916940433e-06,7.347954756160185e-09,1.3642031683467086e-08,5.0256391443511294e-08,4.556268620235063e-07,1.1411282478078945e-07,1.0038290167988953e-08,9.386096100059979e-07,1.5101163405311802e-09,7.105570859896571e-06,9.623214871325213e-05,7.586846849601905e-07,1.1793109824602278e-05,2.431916297809436e-07,8.609823107534285e-07,4.7173405172679914e-07
3600,5.420593523043261e-06,7.432248796337373e-11,1.9043073279620838e-10,3.107849414350285e-11,3.6738583777709213e-09,1.201548221902045e-10,1.2015734797103996e-10,1.2015904104630354e-10,1.2015512170641183e-10,1.2015364023413386e-10,1.201570862303429e-10,1.2015907152659568e-10,1.201559120250092e-10,5.51704413149042e-10,2.4267001637927323e-10,2.4282000743610177e-10,2.18850813313173e-10,2.188508055345239e-10,2.1885080749404562e-10,2.1885081307352048e-10,1.022364558141022e-07,1.6867814122194286e-10,5.256647073258254e-11,2.1192527346128018e-10,3.756076903542877e-09,1.2284510322629032e-10,1.2284223287520112e-10,1.2284305423526447e-10,1.2284260549296913e-10,1.228443219649489e-10,1.2284452280950857e-10,1.2284437437688144e-10,1.228428137626453e-10,2.4148205391760706e-11,2.4148209617719394e-11,2.414818696883345e-11,2.414818643465722e-11,3.25333808353775e-13,1.8085255160621745e-13,4.284411407413373e-05,1.6546105855142861e-07,1.4955861777385607e-06,7.00956260804938e-06,7.3485599243667635e-09,1.3641799123110513e-08,5.025699410784686e-08,4.5563153626896374e-07,1.14113172398292e-07,1.0038334105734288e-08,9.386096124006345e-07,1.5101166002469938e-09,7.1055797382955495e-06,9.623210905948568e-05,7.586848072935458e-07,1.1793112783986535e-05,2.431916970473464e-07,8.609821732512964e-07,4.7173584690691323e-07
3700,5.420599885151612e-06,7.43200193010224e-11,1.9042917828214894e-10,3.1077014195930116e-11,3.6739520527584595e-09,1.2015179676154336e-10,1.201573220459261e-10,1.2015639199366148e-10,1.2015717685957138e-10,1.2015620581323275e-10,1.2015458351013943e-10,1.2015341276397029e-10,1.2015472794544179e-10,5.517039028179718e-10,2.426700167729226e-10,2.4282000751578915e-10,2.188508176709761e-10,2.1885081252175237e-10,2.188508295764124e-10,2.188508041369988e-10,1.0223355957970297e-07,1.686780689256415e-10,5.2569497800876185e-11,2.1192711075349387e-10,3.756076869405659e-09,1.2284754876135474e-10,1.2284637843046178e-10,1.2284449640726175e-10,1.22847590469213e-10,1.2284348868482426e-10,1.228460646011244e-10,1.2284468334340996e-10,1.2284592262435368e-10,2.4148169359970147e-11,2.4148195851543215e-11,2.414817039374212e-11,2.414818396627549e-11,3.253336570781104e-13,1.8085241608027113e-13,4.284412575051292e-05,1.6546105422517083e-07,1.495663205694559e-06,7.009556748463157e-06,7.348956877281369e-09,1.3641719421687849e-08,5.02572990751263e-08,4.5563357602458536e-07,1.1411393078933113e-07,1.0038329906265825e-08,9.38609613080944e-07,1.5101171156116815e-09,7.105593012255325e-06,9.623213230774993e-05,7.586855352112663e-07,1.1793119404198233e-05,2.4319170704127496e-07,8.609829613887729e-07,4.7175059271754025e-07
3800,5.42059790039118e-06,7.431410876825294e-11,1.9043081367336667e-10,3.107725443591123e-11,3.673714942320317e-09,1.2015376541259812e-10,1.2015505735863877e-10,1.2015578123273633e-10,1.201513022087808e-10,1.2015433902530645e-10,1.2015525199930447e-10,1.2015478818691355e-10,1.201523196335485e-10,5.517040464634947e-10,2.426700167195345e-10,2.4282000753235e-10,2.1885083045204288e-10,2.1885082507644325e-10,2.188508457490174e-10,2.188508455572769e-10,1.0224348236322229e-07,1.686813873041269e-10,5.2570924990565117e-11,2.119271989609825e-10,3.756214072201547e-09,1.2284410775817585e-10,1.2284942124583223e-10,1.2284556776995158e-10,1.2284959819403748e-10,1.2284964708702835e-10,1.228502400555605e-10,1.2284874842889335e-10,1.228472791677035e-10,2.4148159540414367e-11,2.4148161919397664e-11,2.4148178876530098e-11,2.414816893510891e-11,3.2533296688152293e-13,1.8085237234903817e-13,4.284421560524756e-05,1.6546108137844744e-07,1.4956128772599088e-06,7.009558588511527e-06,7.348774386507993e-09,1.364161596024214e-08,5.025751356363035e-08,4.5563915348657826e-07,1.14114009894184e-07,1.0038390132083438e-08,9.38609588317776e-07,1.510117940228373e-09,7.105597735105875e-06,9.623225881454381e-05,7.586854244004288e-07,1.1793135139102012e-05,2.431918898757698e-07,8.609832806132431e-07,4.717875491649021e-07
3900,5.420598951549618e-06,7.431476151130347e-11,1.9042644895056939e-10,3.10766409826083e-11,3.6737429428478952e-09,1.2015136638152139e-10,1.2015123249260754e-10,1.2015129810370535e-10,1.201514507290908e-10,1.2015092686346099e-10,1.2015055095262624e-10,1.2014943417425942e-10,1.201525225914113e-10,5.517031077136482e-10,2.4267001711489787e-10,2.428200079024311e-10,2.188508634841889e-10,2.1885086098603672e-10,2.1885084025901214e-10,2.1885087173263668e-10,1.0224574860665206e-07,1.686812257632595e-10,5.2570237783554144e-11,2.1192815912441716e-10,3.756175585287572e-09,1.228481677123795e-10,1.2284639902473825e-10,1.228490892409348e-10,1.2284790341046005e-10,1.2284872022937411e-10,1.2285061092738227e-10,1.2285194111018467e-10,1.228521008081849e-10,2.414813818235605e-11,2.4148134404854472e-11,2.4148129601501845e-11,2.414814464716856e-11,3.2533270330449025e-13,1.8085227597783417e-13,4.2844215701470444e-05,1.6546109915751381e-07,1.4958123185122052e-06,7.0095670998232906e-06,7.3494118792101e-09,1.3641631483571825e-08,5.025768658139046e-08,4.5564223691770745e-07,1.1411461411614872e-07,1.0038447150299398e-08,9.386095825222597e-07,1.5101176975661011e-09,7.1056049097626576e-06,9.623234111055287e-05,7.586864208038382e-07,1.1793140012962955e-05,2.4319198847408705e-07,8.609834667498596e-07,4.718054733457065e-07
4000,5.42059404972682e-06,7.431080889899289e-11,1.9042927967247079e-10,3.107351126109243e-11,3.6737218840481017e-09,1.2014965606965916e-10,1.201506239348507e-10,1.201503226291838e-10,1.2014969992797534e-10,1.201516010820049e-10,1.2015116984474387e-10,1.2014827634813386e-10,1.2014769536414002e-10,5.517028025945771e-10,2.4267001732923505e-10,2.428200079683678e-10,2.1885088921875196e-10,2.1885087607830442e-10,2.1885088444206284e-10,2.1885087762120634e-10,1.0224608757136352e-07,1.6868356802425252e-10,5.25715010627023e-11,2.119297946129509e-10,3.7563366159150696e-09,1.2285390515046482e-10,1.228508641482072e-10,1.2285379184028085e-10,1.2285181280980533e-10,1.228500114563797e-10,1.2285369233731925e-10,1.228528359739509e-10,1.2285170045362566e-10,2.414813791700202e-11,2.4148120718611486e-11,2.4148129382217915e-11,2.4148132310756563e-11,3.2533256137181895e-13,1.8085201852732654e-13,4.284431361304322e-05,1.6546114311724015e-07,1.495723299981878e-06,7.009562798049881e-06,7.349340312969263e-09,1.3641390149068522e-08,5.0257949611446184e-08,4.556445697840685e-07,1.1411480387008363e-07,1.0038484487435e-08,9.386095756200896e-07,1.5101179803681105e-09,7.1056134784283905e-06,9.623238871361225e-05,7.586866076785093e-07,1.179314705793952e-05,2.431920549629577e-07,8.609838424506175e-07,4.7180302560512377e-07
4100,5.420599519287922e-06,7.430887703974649e-11,1.9042628863267727e-10,3.107355780359992e-11,3.6735330702248625e-09,1.201472748037463e-10,1.2014622191277807e-10,1.2014739152738114e-10,1.201457417885926e-10,1.2014513340130623e-10,1.2014879912842768e-10,1.2014369759890587e-10,1.2014766933857256e-10,5.517018099671579e-10,2.426700178269222e-10,2.428200083189736e-10,2.188508956928915e-10,2.1885089714343443e-10,2.188508942611379e-10,2.1885089746484836e-10,1.0225266709774479e-07,1.6868629349601303e-10,5.257305550351263e-11,2.1192828309551556e-10,3.756315347467746e-09,1.2285304967170526e-10,1.2285140959199535e-10,1.2285544056410012e-10,1.2284978087653866e-10,1.2285418629623457e-10,1.22853043211851e-10,1.2285512827225733e-10,1.228558567008507e-10,2.414808711074946e-11,2.4148108624571667e-11,2.4148096281320774e-11,2.414809374751641e-11,3.2533239766538785e-13,1.8085193544873525e-13,4.284430923453427e-05,1.654611589768123e-07,1.4958535644363677e-06,7.00957019652404e-06,7.350012829691713e-09,1.3641355251649628e-08,5.0258036447322167e-08,4.5564800961603373e-07,1.1411556052558112e-07,1.0038481587264797e-08,9.38609579961221e-07,1.5101188424294398e-09,7.105615344473819e-06,9.623245955767598e-05,7.586872953836494e-07,1.1793151058252953e-05,2.4319217750344854e-07,8.609845832250722e-07,4.718188995464243e-07
4200,5.420600347764144e-06,7.431062181194034e-11,1.9042635094814896e-10,3.107413465096023e-11,3.673508390861262e-09,1.2014661652219894e-10,1.2014834702797574e-10,1.2014546722191314e-10,1.2014256488125394e-10,1.2014651055184934e-10,1.2014713472256355e-10,1.2014771496093572e-10,1.2014194464055558e-10,5.517011820263914e-10,2.426700184657264e-10,2.4282000847836894e-10,2.1885092706187967e-10,2.188509158136956e-10,2.1885093186366176e-10,2.1885092988862355e-10,1.0225832181962667e-07,1.6868566482160156e-10,5.257390489964756e-11,2.1192978006396424e-10,3.756507634002334e-09,1.228563729409213e-10,1.2285521290556552e-10,1.2285332860919903e-10,1.2285488927777735e-10,1.2285565050526897e-10,1.228534154147933e-10,1.2285413083757164e-10,1.2285537075995425e-10,2.4148083265992557e-11,2.4148080465244296e-11,2.4148074950880353e-11,2.4148073270559044e-11,3.253320177430773e-13,1.8085162779887373e-13,4.284436555318101e-05,1.6546117003984947e-07,1.4958295948801514e-06,7.009574500687312e-06,7.349908982772288e-09,1.3641129609657052e-08,5.025819927092028e-08,4.5565461768877347e-07,1.1411557692906171e-07,1.003850427070454e-08,9.386095481366057e-07,1.510119159156431e-09,7.1056332746750255e-06,9.623244443273597e-05,7.586870886376187e-07,1.1793165009307539e-05,2.4319230585683496e-07,8.609853795130731e-07,4.7185807108709413e-07
4300,5.420594365825044e-06,7.430962670547638e-11,1.9042259175977664e-10,3.1072318223507326e-11,3.673440252796544e-09,1.2014018661198462e-10,1.2014259715943193e-10,1.201439061932733e-10,1.2014312187149885e-10,1.2014331153422011e-10,1.2014115711371813e-10,1.2014493610977348e-10,1.2014173644275533e-10,5.517006060015959e-10,2.426700188488183e-10,2.4282000858446716e-10,2.1885096518839445e-10,2.188509377916265e-10,2.1885094299891467e-10,2.1885096062009541e-10,1.022638949235798e-07,1.6869140248261386e-10,5.2574514312560774e-11,2.1193209619125892e-10,3.7564877110282455e-09,1.2285439416385599e-10,1.2285956472703593e-10,1.2285764521028586e-10,1.2285518422917325e-10,1.2285994352459004e-10,1.228566735934094e-10,1.2285669675937877e-10,1.228563433378221e-10,2.4148058846787577e-11,2.414804431393684e-11,2.4148055455270348e-11,2.414804553559769e-11,3.253314891217376e-13,1.8085147404897105e-13,4.284445381688628e-05,1.6546127204825405e-07,1.4959751256547677e-06,7.009573064586179e-06,7.350453997712118e-09,1.3641188353224038e-08,5.025857716419822e-08,4.5565737415795094e-07,1.1411602895304626e-07,1.0038585841268688e-08,9.386095510443373e-07,1.5101183219423964e-09,7.105631158688087e-06,9.623241557509991e-05,7.586879856871353e-07,1.1793175657445565e-05,2.43192394132213e-07,8.609853091887183e-07,4.718499029454203e-07
4400,5.420597764262738e-06,7.430608059178175e-11,1.9042337989286306e-10,3.107166298491398e-11,3.6734130984682007e-09,1.2013843205931615e-10,1.201388877841657e-10,1.2013834686629744e-10,1.2014001239213424e-10,1.201384907858679e-10,1.2014298858116914e-10,1.2013937060417864e-10,1.201389026328463e-10,5.516997922547534e-10,2.4267001872014525e-10,2.4282000882530384e-10,2.1885096551091116e-10,2.1885098062981066e-10,2.1885098197864433e-10,2.188509628264254e-10,1.0226192954906379e-07,1.6869031952800016e-10,5.257902726923078e-11,2.119332317744037e-10,3.7566084797376834e-09,1.2286011887563916e-10,1.228608975167374e-10,1.2285927853922491e-10,1.2285556619040663e-10,1.228589020824367e-10,1.228602350110837e-10,1.2285958287852147e-10,1.2285650462377155e-10,2.4148021755410083e-11,2.4148028871495206e-11,2.4148010400966823e-11,2.414803462246303e-11,3.253310067477039e-13,1.8085126963818368e-13,4.284450081085639e-05,1.6546125293215784e-07,1.4960047053724535e-06,7.0095749007061745e-06,7.350547070635647e-09,1.3640897874026835e-08,5.0259077756491486e-08,4.556576965061946e-07,1.1411654045109812e-07,1.0038586187241237e-08,9.386095495664035e-07,1.5101192680762132e-09,7.105647623116154e-06,9.623255398233728e-05,7.586880167802609e-07,1.179317612368561e-05,2.4319252212879585e-07,8.609860594105826e-07,4.7187156039442444e-07
4500,5.420599297561623e-06,7.430678108974913e-11,1.9042121417206534e-10,3.1069590290235244e-11,3.673400374782585e-09,1.201417597121038e-10,1.2014165560304697e-10,1.2014149765968555e-10,1.201365081916693e-10,1.2013852223048462e-10,1.20141720081127e-10,1.2014175275854252e-10,1.2013797164580178e-10,5.516996430672857e-10,2.4267001929860894e-10,2.428200091850636e-10,2.1885102220914283e-10,2.1885100837065794e-10,2.1885101030059974e-10,2.1885100736907974e-10,1.0226791534248915e-07,1.686951604856286e-10,5.2578616775618765e-11,2.1193140233936993e-10,3.756698245002177e-09,1.2285824981904686e-10,1.2286036576556507e-10,1.228628394490955e-10,1.228620358708479e-10,1.228607813703163e-10,1.2285875917754684e-10,1.2285772971018137e-10,1.2286157849012315e-10,2.414799620612766e-11,2.4147990339627475e-11,2.414800361670625e-11,2.4147978603245422e-11,3.2533057124038805e-13,1.8085091358907002e-13,4.2844555612793877e-05,1.6546131584465406e-07,1.4960701809696058e-06,7.009576716233483e-06,7.350762930988569e-09,1.364079287786756e-08,5.025908817298923e-08,4.556619861260683e-07,1.14117316630713e-07,1.003863084416056e-08,9.386095221731918e-07,1.5101193390281921e-09,7.105651011728635e-06,9.623257077586822e-05,7.586889859765589e-07,1.179318630552824e-05,2.431926681039055e-07,8.609869847221167e-07,4.7188445746950955e-07
4600,5.420601880229823e-06,7.430113016319562e-11,1.9041968149645547e-10,3.1070928098227034e-11,3.673387760349849e-09,1.2013561852941348e-10,1.2013973523945611e-10,1.2014013310717842e-10,1.201352101510714e-10,1.2013679264002125e-10,1.2013842151064876e-10,1.2013597451549035e-10,1.2013644009036178e-10,5.516989851711968e-10,2.4267002000845145e-10,2.428200093770548e-10,2.1885104973272995e-10,2.1885104891586772e-10,2.1885104388006303e-10,2.1885104888375132e-10,1.022635280487778e-07,1.686925759855506e-10,5.258064074695761e-11,2.1193251097664065e-10,3.756696995413984e-09,1.228639152053227e-10,1.2286019527950629e-10,1.2286530809650017e-10,1.2286470053193576e-10,1.2286421582077848e-10,1.2285951119472474e-10,1.2285951877722554e-10,1.2286054364227086e-10,2.4147965457767748e-11,2.414796184820992e-11,2.4147957453716232e-11,2.414795810653367e-11,3.25330005587482e-13,1.8085055967612893e-13,4.2844625071798885e-05,1.65461339727569e-07,1.4960171065575293e-06,7.009581761396737e-06,7.35107909380618e-09,1.3640708992322054e-08,5.025969609927523e-08,4.556721378772523e-07,1.1411777114717807e-07,1.0038674798905444e-08,9.386095126246108e-07,1.5101192318612489e-09,7.1056710936803255e-06,9.623263831057322e-05,7.586890757763188e-07,1.1793201074181948e-05,2.4319280782635355e-07,8.609873171918634e-07,4.719100459958813e-07
4700,5.420601947027853e-06,7.430085877809463e-11,1.9041676192568532e-10,3.1067640028203386e-11,3.6733752669865275e-09,1.2013674567258109e-10,1.2013301076491562e-10,1.2013448250239527e-10,1.2013650405955585e-10,1.2013908796732877e-10,1.2013906835018706e-10,1.2013600954903022e-10,1.2013482704665064e-10,5.516975528312618e-10,2.42670020513745e-10,2.4282000944813507e-10,2.1885105499291356e-10,2.1885105985108104e-10,2.1885105780381928e-10,2.188510736284045e-10,1.0226657934337192e-07,1.686955371604887e-10,5.257954155147929e-11,2.119329882758819e-10,3.756743933112673e-09,1.2286300144122692e-10,1.228632758080464e-10,1.2286134308371782e-10,1.2286122268326168e-10,1.2286652001340218e-10,1.2286307366824643e-10,1.2286276791726278e-10,1.2286393214628358e-10,2.4147947169030784e-11,2.4147921596091453e-11,2.414792590201688e-11,2.41479286668404e-11,3.2532987329122486e-13,1.808504615911989e-13,4.284471068072086e-05,1.6546132945435316e-07,1.4960289551980662e-06,7.00958007072989e-06,7.3510718395257805e-09,1.3640559305848901e-08,5.025996940983651e-08,4.556704516840264e-07,1.1411850829394806e-07,1.0038739879095001e-08,9.386095024626971e-07,1.5101194207836439e-09,7.105670146554186e-06,9.623262537900148e-05,7.586893567218477e-07,1.1793218468299873e-05,2.4319289014938823e-07,8.609882112309434e-07,4.7191911277675046e-07
