milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420606064614598e-06,7.433408688095632e-11,1.9044440798221908e-10,3.1086131846972e-11,3.6743510984137105e-09,1.2017050953703263e-10,1.201733784403009e-10,1.2017213821316381e-10,1.2017059331584437e-10,1.2017466894002285e-10,1.2017456653660897e-10,1.201684613537346e-10,1.2017193349495071e-10,5.517062134406795e-10,2.426700154207455e-10,2.4282000673503394e-10,2.1885071659632867e-10,2.1885072387721903e-10,2.188507364948468e-10,2.1885071742796967e-10,1.0220857027304999e-07,1.6866424009191112e-10,5.255597534345779e-11,2.1191909051917087e-10,3.75559010931635e-09,1.2283073608106775e-10,1.228308402568685e-10,1.2282949737520302e-10,1.2282968231049342e-10,1.228299507888711e-10,1.2283143259420377e-10,1.228276841157799e-10,1.2282521698870715e-10,2.4148284581965502e-11,2.414826844943156e-11,2.4148277076027165e-11,2.4148277765814567e-11,3.2533485617944177e-13,1.8085331666326752e-13,4.2843933662052703e-05,1.6546081954355225e-07,1.495249265223218e-06,7.00953329638145e-06,7.346532647952591e-09,1.3642437499086152e-08,5.025539126896715e-08,4.5560759300902036e-07,1.1411095949869889e-07,1.0038108041064733e-08,9.386096713658091e-07,1.5101152392418044e-09,7.105547398783884e-06,9.623179915654668e-05,7.586824281296077e-07,1.1793073227589935e-05,2.431911944869152e-07,8.609806482097815e-07,4.716158811936318e-07
3000,5.4206060180567875e-06,7.433073255784127e-11,1.9044120979567254e-10,3.108379496403995e-11,3.674222600632601e-09,1.2017170599387201e-10,1.2016747053286524e-10,1.201689360259772e-10,1.2016633692415923e-10,1.2016967977593058e-10,1.201671030661365e-10,1.2016933127431154e-10,1.2017142189576202e-10,5.517063539043958e-10,2.426700155930608e-10,2.428200069451105e-10,2.1885074958310664e-10,2.188507376646596e-10,2.188507295023768e-10,2.1885072645269555e-10,1.0221892542392473e-07,1.6866566937966261e-10,5.2558149353829294e-11,2.1191846509572976e-10,3.755613445517801e-09,1.2282732306443162e-10,1.2282951679429476e-10,1.228283272778709e-10,1.2282833744772835e-10,1.2283243916282295e-10,1.2282918603541924e-10,1.228322491361568e-10,1.228311248237001e-10,2.4148248605454163e-11,2.414825394991294e-11,2.4148271930010797e-11,2.414826777852738e-11,3.2533457625381795e-13,1.80853061888371e-13,4.284391725403599e-05,1.6546081925484318e-07,1.4952100185230793e-06,7.0095375437009425e-06,7.3470830225859445e-09,1.3642397557700713e-08,5.025542875068177e-08,4.5561343492408283e-07,1.1411099377277677e-07,1.0038172456219716e-08,9.386096722798911e-07,1.5101150981874918e-09,7.105548680482655e-06,9.62318535583898e-05,7.586827765065134e-07,1.1793081033836463e-05,2.431912396149831e-07,8.609807379233464e-07,4.716811476319702e-07
3100,5.420604243757979e-06,7.432949376580697e-11,1.9044180546604526e-10,3.1082108529562094e-11,3.674350858854575e-09,1.2016650077960972e-10,1.2016736189014667e-10,1.2016487508262847e-10,1.2016511560206818e-10,1.2017025066504984e-10,1.2017057055632644e-10,1.2016703140062945e-10,1.201651713748946e-10,5.517061193367145e-10,2.4267001557544413e-10,2.4282000696007525e-10,2.1885074959117646e-10,2.1885075466285623e-10,2.1885076053671686e-10,2.1885075303719887e-10,1.0221602931867704e-07,1.6867053085048716e-10,5.255749113128844e-11,2.1191911759087817e-10,3.755789517421295e-09,1.228336650738296e-10,1.2283590040835823e-10,1.228338333967571e-10,1.228326373428376e-10,1.2283080346471925e-10,1.2283170385222496e-10,1.2283126140485125e-10,1.2283170328155924e-10,2.414824492073359e-11,2.4148262473026258e-11,2.4148245957281266e-11,2.4148251363715807e-11,3.253346897394508e-13,1.8085314538753045e-13,4.284394750591947e-05,1.6546084296281686e-07,1.4953019360188816e-06,7.009541879953394e-06,7.347262164138592e-09,1.3642374436127437e-08,5.025553601994197e-08,4.55613925020707e-07,1.1411173003703983e-07,1.003817100365126e-08,9.386096445505102e-07,1.5101161303192471e-09,7.105558094906703e-06,9.623183623817592e-05,7.586834451808381e-07,1.1793086995962058e-05,2.431914071144437e-07,8.609808008211214e-07,4.7168649023420263e-07
3200,5.420600507277167e-06,7.432606733382593e-11,1.9043911696814666e-10,3.108325398881081e-11,3.674249870355534e-09,1.2016281043541142e-10,1.2016537660073437e-10,1.2016833030424165e-10,1.2016339715021883e-10,1.201648664300821e-10,1.2016457068929978e-10,1.2016345007567797e-10,1.2016380569858396e-10,5.517058080657476e-10,2.426700157704391e-10,2.4282000682868583e-10,2.1885075610694225e-10,2.1885076314855428e-10,2.1885074441506792e-10,2.1885076733369677e-10,1.0222452404776722e-07,1.6866906473044577e-10,5.2559901971396694e-11,2.119222857172475e-10,3.755860892651513e-09,1.2283795961861452e-10,1.228317183501986e-10,1.2283402723071927e-10,1.2283181994999398e-10,1.2283194701618927e-10,1.2283409145984384e-10,1.228323118018086e-10,1.2283783961275147e-10,2.4148256099830893e-11,2.4148230500889062e-11,2.4148245814894014e-11,2.414824378395207e-11,3.253346307580879e-13,1.8085291671856427e-13,4.284396540994739e-05,1.6546087939782232e-07,1.4953831052226902e-06,7.009544109575672e-06,7.347210453380979e-09,1.3642188812274265e-08,5.025584569554891e-08,4.556165300768971e-07,1.1411180515140279e-07,1.0038225107519629e-08,9.38609651203632e-07,1.5101160142703521e-09,7.105557743079172e-06,9.623196415570308e-05,7.586840867593933e-07,1.179309702329275e-05,2.4319139081761497e-07,8.609813182009493e-07,4.7168089200820394e-07
3300,5.420602860852488e-06,7.432540005146347e-11,1.9043765583010536e-10,3.1081294258015716e-11,3.6740398372057446e-09,1.2016472755651682e-10,1.201635136780178e-10,1.2016095822843195e-10,1.201608680285694e-10,1.2016058740368018e-10,1.2016176411912483e-10,1.2016199192401267e-10,1.201601312129347e-10,5.517057387811408e-10,2.4267001571396524e-10,2.4282000707739945e-10,2.1885075246099276e-10,2.1885077898163979e-10,2.1885074894751445e-10,2.1885076587924516e-10,1.0223038493687315e-07,1.686722907864253e-10,5.2563073282387784e-11,2.1192303458397114e-10,3.755833610706453e-09,1.2283370339305348e-10,1.2283866678429518e-10,1.2283497155931628e-10,1.228400005920643e-10,1.22834132157161e-10,1.2283573132053074e-10,1.2283906924637547e-10,1.2283997755396073e-10,2.414824036610407e-11,2.414825189351835e-11,2.414823716281802e-11,2.4148229872976857e-11,3.25334071969317e-13,1.808528442168374e-13,4.284400782785971e-05,1.6546093229372476e-07,1.495448428363443e-06,7.0095435301373105e-06,7.3480455445774674e-09,1.3642143512104605e-08,5.025615918486461e-08,4.556205939796762e-07,1.1411255246930935e-07,1.0038253381262225e-08,9.386096456197741e-07,1.5101163838388608e-09,7.10556652782435e-06,9.623194965706413e-05,7.586838749921479e-07,1.179309050410935e-05,2.4319144896908283e-07,8.609813662670677e-07,4.716894636868849e-07
3400,5.420595679414965e-06,7.432448086016407e-11,1.9043658425387164e-10,3.1078709768357404e-11,3.6741476187924994e-09,1.201594785478441e-10,1.201601783520286e-10,1.2016369185804812e-10,1.2016188468948237e-10,1.2016262117670497e-10,1.201581556316865e-10,1.2016223141764657e-10,1.2015922088294558e-10,5.517053547241212e-10,2.426700160506643e-10,2.4282000708166755e-10,2.188507922903759e-10,2.188507665559546e-10,2.1885079049559635e-10,2.1885079193731653e-10,1.0222905005394882e-07,1.6867739983692168e-10,5.256404744921459e-11,2.1192424198337233e-10,3.75596216319422e-09,1.228395110566963e-10,1.228393897378086e-10,1.2283922651617794e-10,1.2284061518219675e-10,1.2284195097103142e-10,1.2283912446211629e-10,1.2284169350068178e-10,1.2283705241007478e-10,2.4148223673779057e-11,2.4148239985948292e-11,2.4148223396049005e-11,2.414822277725699e-11,3.253339019885245e-13,1.8085290769792278e-13,4.2844061100818874e-05,1.6546099331531898e-07,1.4954605107330884e-06,7.009553471859769e-06,7.348230641784231e-09,1.364209065389612e-08,5.025643912857045e-08,4.556261881103512e-07,1.1411242900980166e-07,1.0038235367625419e-08,9.386096405811085e-07,1.510115951456211e-09,7.105576252447695e-06,9.623210701069315e-05,7.586840656972682e-07,1.179310612075996e-05,2.431915795927398e-07,8.609815429675175e-07,4.717334242405826e-07
3500,5.420600459752006e-06,7.43236406866142e-11,1.9043617582899044e-10,3.107843574249474e-11,3.6739168138240362e-09,1.2015736694437168e-10,1.2015887265275957e-10,1.2015973811190468e-10,1.2015864522412657e-10,1.2015956669622396e-10,1.2015774473588191e-10,1.2015855534501776e-10,1.2015757959658254e-10,5.517047130197676e-10,2.4267001610734267e-10,2.4282000731124775e-10,2.1885078793227972e-10,2.1885077582224068e-10,2.1885078585299855e-10,2.188507768529781e-10,1.0222828652890679e-07,1.6867557245635056e-10,5.2567114744369475e-11,2.11922592889554e-10,3.756091514740106e-09,1.2284167192264754e-10,1.2283835408899417e-10,1.228386686475866e-10,1.228378186859572e-10,1.228437769608345e-10,1.228383304582316e-10,1.2283882275911168e-10,1.2284313991294008e-10,2.4148207000191257e-11,2.4148220553424535e-11,2.4148198161873736e-11,2.4148198999208665e-11,3.2533401856829056e-13,1.8085287319339554e-13,4.2844055538805534e-05,1.6546102873313256e-07,1.49550140570948e-06,7.009550005726183e-06,7.348320425655642e-09,1.3641983375294666e-08,5.0256752362253616e-08,4.556257362943967e-07,1.1411303331123328e-07,1.0038269639159564e-08,9.386096113981805e-07,1.5101171129854203e-09,7.105581984135319e-06,9.623216840816443e-05,7.586842535409454e-07,1.1793113657702792e-05,2.431915330121168e-07,8.609820615635538e-07,4.717387439101474e-07
3600,5.420596298442789e-06,7.431967122109954e-11,1.9043420827873594e-10,3.107682594584993e-11,3.6739980807237876e-09,1.2015857908109817e-10,1.2015948375314973e-10,1.2015916342459958e-10,1.20156579875482e-10,1.20155212038333e-10,1.2015441706095562e-10,1.2016020515742765e-10,1.2015785602129512e-10,5.517047957585383e-10,2.4267001642011005e-10,2.428200073410888e-10,2.1885080786230907e-10,2.1885081423863467e-10,2.188508030138508e-10,2.1885081476445713e-10,1.0223578621909638e-07,1.6867685513689646e-10,5.256783943841655e-11,2.1192458658125056e-10,3.756082427552394e-09,1.22843424264835e-10,1.2284215240010759e-10,1.228448672885426e-10,1.2283997217421103e-10,1.2284180453270906e-10,1.2284525843879229e-10,1.228414834908642e-10,1.2284414831601748e-10,2.414819449198285e-11,2.4148195580567302e-11,2.4148196427785667e-11,2.4148184465042863e-11,3.2533354048008245e-13,1.8085257655994993e-13,4.284408304130943e-05,1.6546105860963664e-07,1.4955548041414288e-06,7.009555026878394e-06,7.348495498028063e-09,1.3641789004592773e-08,5.0257041978101477e-08,4.556290248508865e-07,1.1411339196564034e-07,1.0038317869271553e-08,9.386095993032901e-07,1.5101173104557105e-09,7.105587188628966e-06,9.623214990875207e-05,7.586851556586763e-07,1.1793121013133047e-05,2.4319169704797183e-07,8.609821458348733e-07,4.717831041866714e-07
3700,5.420593434613489e-06,7.432070861491987e-11,1.9043271691586394e-10,3.1076282138987666e-11,3.673814146476253e-09,1.2015542478454937e-10,1.2015768802543478e-10,1.2015476125385625e-10,1.2015602935075514e-10,1.2015442948915187e-10,1.201570776765746e-10,1.2015318022321225e-10,1.2015393670393292e-10,5.517042583836587e-10,2.426700168728575e-10,2.4282000762871957e-10,2.1885083227738932e-10,2.188508204420542e-10,2.1885082275867503e-10,2.1885081335825143e-10,1.0223493678992397e-07,1.6868169234814272e-10,5.2566794865456376e-11,2.1192640961416925e-10,3.756088048990845e-09,1.2284554262197036e-10,1.2284314228340033e-10,1.228450778867084e-10,1.2284369005273246e-10,1.228418573401494e-10,1.228472923304142e-10,1.2284712376500715e-10,1.2284399850821965e-10,2.414817279311875e-11,2.414818505936913e-11,2.4148192107221547e-11,2.414819019886029e-11,3.2533323198776744e-13,1.808525668533551e-13,4.284413660938286e-05,1.654610416600729e-07,1.495663917481295e-06,7.009554363457857e-06,7.349005591139402e-09,1.3641707052009007e-08,5.025688188516406e-08,4.556373879933691e-07,1.1411348893123572e-07,1.0038332550832871e-08,9.386096132311549e-07,1.5101179035990452e-09,7.1055928835283935e-06,9.62321476606536e-05,7.586849116183523e-07,1.1793119280869857e-05,2.4319170458046494e-07,8.609824906150475e-07,4.7179541976607754e-07
3800,5.420597895487681e-06,7.431522934063406e-11,1.9043063958377475e-10,3.107648480263376e-11,3.6737563411587793e-09,1.2015602936795238e-10,1.2015412614389234e-10,1.2015195223997697e-10,1.2015223476813853e-10,1.201510165504126e-10,1.2015422087739363e-10,1.2015087618129287e-10,1.2015355384923053e-10,5.517039665801581e-10,2.426700167478655e-10,2.428200077610874e-10,2.1885085250651035e-10,2.1885084091894973e-10,2.1885085132290187e-10,2.188508355393537e-10,1.0223967276488517e-07,1.6867937025344167e-10,5.25689467235393e-11,2.1192688962629977e-10,3.75626425747509e-09,1.2284427083325453e-10,1.2284849590501416e-10,1.2284750603760367e-10,1.2284588403118964e-10,1.2284593111038413e-10,1.2284981059197468e-10,1.228439160210642e-10,1.2284894439144563e-10,2.414815036801961e-11,2.4148148289883677e-11,2.414815042114362e-11,2.4148150136007424e-11,3.253331284027422e-13,1.8085226045040525e-13,4.2844193911987425e-05,1.6546111313418737e-07,1.4957166515968487e-06,7.0095609661155165e-06,7.349225971388449e-09,1.3641587514044241e-08,5.0257338125379504e-08,4.5563817332728253e-07,1.1411393228715447e-07,1.0038365608611467e-08,9.386095896252503e-07,1.5101180036694397e-09,7.105593889662919e-06,9.62322939336581e-05,7.586859796926862e-07,1.179312983131705e-05,2.431918501209967e-07,8.609832305369768e-07,4.7177827883990845e-07
3900,5.420597071798973e-06,7.431486655922598e-11,1.9042683567755307e-10,3.107428764073567e-11,3.673708391089182e-09,1.201520213065064e-10,1.2015171982217313e-10,1.2015000960125067e-10,1.2015276694132657e-10,1.2015083859613102e-10,1.2015174068160744e-10,1.201483377929567e-10,1.2015145980513748e-10,5.517029104804204e-10,2.4267001729643755e-10,2.428200078857054e-10,2.1885084995873213e-10,2.188508429462698e-10,2.1885086060211222e-10,2.1885087289021928e-10,1.0224205257872305e-07,1.6868574507091991e-10,5.256994397198699e-11,2.1192744833656683e-10,3.7562490707133104e-09,1.228459385757133e-10,1.228473697408173e-10,1.2284601989602999e-10,1.2285106679568284e-10,1.2284668236580207e-10,1.228475067040442e-10,1.2284795639269425e-10,1.2284788476830142e-10,2.4148146866747764e-11,2.414814263228527e-11,2.4148134812070618e-11,2.4148158684532843e-11,3.2533312201550506e-13,1.808520533237329e-13,4.284426446666478e-05,1.6546115203844023e-07,1.49576536245891e-06,7.009564772306384e-06,7.3491228780422256e-09,1.3641608949120425e-08,5.025738597788855e-08,4.5563912515608935e-07,1.1411470297727617e-07,1.0038391298662963e-08,9.38609579315605e-07,1.5101181221465883e-09,7.105602524418798e-06,9.623236856942771e-05,7.586859677950387e-07,1.1793134125017001e-05,2.4319198005248897e-07,8.609839125972786e-07,4.7180055397924846e-07
4000,5.420596377484776e-06,7.431304849046651e-11,1.9042672766874948e-10,3.1073838500224946e-11,3.673731769816604e-09,1.2014820612320414e-10,1.2015053433334048e-10,1.201485670306907e-10,1.2014987877173e-10,1.2015068723383903e-10,1.2014597998186618e-10,1.2014682168945187e-10,1.201522312613462e-10,5.517025395329234e-10,2.426700176983689e-10,2.428200080217218e-10,2.1885087713348677e-10,2.1885087626610285e-10,2.1885086629409936e-10,2.188508769867777e-10,1.0225365496751004e-07,1.6868231405410256e-10,5.257117964468538e-11,2.119272076005378e-10,3.756339864768455e-09,1.228491533360964e-10,1.2285383715257929e-10,1.2284874074661874e-10,1.228543136943523e-10,1.2284932625992285e-10,1.2284889532514204e-10,1.2284912288793257e-10,1.2284842949874892e-10,2.4148114250294603e-11,2.4148105828788532e-11,2.4148130946010586e-11,2.4148117643484146e-11,3.253325598728965e-13,1.8085204076238905e-13,4.284427772739298e-05,1.654611722959814e-07,1.4958205271861088e-06,7.009566207080823e-06,7.349087940095223e-09,1.3641395320552366e-08,5.025766728810977e-08,4.556462338275787e-07,1.1411503169221799e-07,1.0038426168174807e-08,9.386095872148604e-07,1.5101183853197908e-09,7.105615921782613e-06,9.623228853094451e-05,7.58686381350904e-07,1.1793141058407216e-05,2.431920624701548e-07,8.609843318134835e-07,4.718432029189708e-07
4100,5.4205947719189655e-06,7.431370143428922e-11,1.9042808728902026e-10,3.1073361781451196e-11,3.673651726291303e-09,1.2014523562434043e-10,1.2014560773444945e-10,1.2014401818108562e-10,1.201495266318675e-10,1.2014374838266528e-10,1.2014965251111746e-10,1.2014747730646365e-10,1.2014653958218131e-10,5.517024483983275e-10,2.426700177182575e-10,2.4282000830221323e-10,2.188508891962243e-10,2.1885088571858815e-10,2.1885091141595714e-10,2.1885090208456225e-10,1.0225281531734976e-07,1.6868580486190762e-10,5.257314154559965e-11,2.1193055140957212e-10,3.756337364774645e-09,1.2284969670609192e-10,1.2285455739170692e-10,1.2284974290527617e-10,1.2285590559192668e-10,1.228545267030195e-10,1.2285575617695974e-10,1.228558778269668e-10,1.2285390424661408e-10,2.4148106647776667e-11,2.4148102577419842e-11,2.414809855516866e-11,2.414811076743726e-11,3.253322050110461e-13,1.8085181749361466e-13,4.284432188828361e-05,1.654611717510169e-07,1.4959005547287448e-06,7.009564870403627e-06,7.349613771537323e-09,1.3641350630477826e-08,5.0258062617635566e-08,4.5565035989698683e-07,1.1411538116330253e-07,1.0038483032922755e-08,9.386095773655976e-07,1.5101180774169011e-09,7.1056248210810275e-06,9.623247625333548e-05,7.586866315840636e-07,1.1793148121979819e-05,2.431921558547167e-07,8.609845434020784e-07,4.718180018928192e-07
4200,5.420599234686455e-06,7.431143568509963e-11,1.9042268110086828e-10,3.1073026266490637e-11,3.6734892389698535e-09,1.2014720751538782e-10,1.201423877413802e-10,1.2014462633021746e-10,1.2014389974488492e-10,1.2014650045845554e-10,1.2014284897884736e-10,1.201461742198758e-10,1.2014565030596607e-10,5.517011495194521e-10,2.4267001816716053e-10,2.4282000825372783e-10,2.1885090922835182e-10,2.188509237274135e-10,2.1885090988887958e-10,2.1885091479548008e-10,1.0225103425857977e-07,1.6868942635831906e-10,5.2575958022463563e-11,2.119301491769879e-10,3.756366746223386e-09,1.228574369157302e-10,1.2285791621171744e-10,1.2285758376468196e-10,1.2285280629917512e-10,1.228558504717779e-10,1.2285770046511468e-10,1.228561135531782e-10,1.2285345523962063e-10,2.4148059878500694e-11,2.4148068524162587e-11,2.414806905031631e-11,2.4148078317379583e-11,3.253321061286565e-13,1.8085164685186926e-13,4.284440928961598e-05,1.6546120533419135e-07,1.495958876858428e-06,7.009567093296914e-06,7.349999425306145e-09,1.3641169974191784e-08,5.0258308705035614e-08,4.55655819907332e-07,1.1411571309451779e-07,1.0038514199743922e-08,9.386095717610322e-07,1.5101188636017705e-09,7.105624922143551e-06,9.62324224510464e-05,7.586871175688869e-07,1.179316456018371e-05,2.4319220119734823e-07,8.609847917041569e-07,4.7185006648307756e-07
4300,5.42059380787103e-06,7.430893534894175e-11,1.9042192389592473e-10,3.107330317448451e-11,3.6734707893377726e-09,1.2014279496451077e-10,1.201458343355267e-10,1.2014293298649268e-10,1.201404464454202e-10,1.2014283350196268e-10,1.2014212484965397e-10,1.201401420381296e-10,1.2014062307755582e-10,5.517006911119206e-10,2.426700184732664e-10,2.428200085765464e-10,2.188509518874777e-10,2.188509537059796e-10,2.18850955908765e-10,2.1885095850175537e-10,1.0225773979965737e-07,1.686924375879867e-10,5.257497570833039e-11,2.1193156784418033e-10,3.7565595864909565e-09,1.228580791844227e-10,1.2285972922370626e-10,1.2285617720871172e-10,1.2285605725511276e-10,1.2285769819958873e-10,1.2285739978384936e-10,1.22856519743322e-10,1.2285554645745327e-10,2.414804824954736e-11,2.4148044624609942e-11,2.4148036823731553e-11,2.414806072362251e-11,3.253314835800346e-13,1.8085145051327073e-13,4.2844462878613326e-05,1.654612345067074e-07,1.4959457494725611e-06,7.009573765134401e-06,7.34990703475617e-09,1.3641071899831425e-08,5.025868493512955e-08,4.5565406786717615e-07,1.1411628713424896e-07,1.0038545714072781e-08,9.386095523017027e-07,1.5101187634587813e-09,7.1056319100664516e-06,9.623252409269956e-05,7.58687940254198e-07,1.1793172467874828e-05,2.431923983267059e-07,8.609855834045003e-07,4.7183979196163217e-07
4400,5.4205959762284796e-06,7.430569078864088e-11,1.9042430683607696e-10,3.106991659116375e-11,3.6734054242363583e-09,1.2013883183322316e-10,1.2013938627880374e-10,1.201389303528078e-10,1.201410373538919e-10,1.2014146672194687e-10,1.2013962073866714e-10,1.2014016911900823e-10,1.2014295354407335e-10,5.517002657975432e-10,2.426700191106193e-10,2.4282000891951915e-10,2.1885099351223322e-10,2.1885098960259174e-10,2.1885096188320352e-10,2.1885099042680727e-10,1.0226183871021006e-07,1.6869284195088834e-10,5.257687123193579e-11,2.119328419393686e-10,3.7565400540557476e-09,1.2285626296705942e-10,1.2285851858103341e-10,1.2285807181804358e-10,1.2285966009327517e-10,1.2286133961974737e-10,1.228584695135972e-10,1.2286192945158708e-10,1.2286172429550489e-10,2.414802992818126e-11,2.4148006741900635e-11,2.414801919330803e-11,2.414802705676272e-11,3.2533112233462927e-13,1.8085116366198108e-13,4.2844484081508174e-05,1.6546127511933383e-07,1.4958954299069268e-06,7.009571952700828e-06,7.350756046103074e-09,1.3641071135164559e-08,5.0259167127551837e-08,4.556580785652423e-07,1.1411657951742595e-07,1.0038596405604691e-08,9.386095424329592e-07,1.5101192605009962e-09,7.105649990829517e-06,9.62325026855563e-05,7.586878669187852e-07,1.17931868885963e-05,2.431924215016439e-07,8.609863744021484e-07,4.718624483679474e-07
4500,5.4206001899442935e-06,7.4303399267728e-11,1.9042128637848397e-10,3.1071750303905806e-11,3.673327861616934e-09,1.2013889976503782e-10,1.2013908670168383e-10,1.201406305561285e-10,1.201384486806128e-10,1.201371936249223e-10,1.2013936935865748e-10,1.2014158740168573e-10,1.201385122293114e-10,5.516994108666281e-10,2.426700191620863e-10,2.4282000915091853e-10,2.1885100014442887e-10,2.1885100940805906e-10,2.1885102061631148e-10,2.18850990104817e-10,1.0226887728214278e-07,1.6869295450616606e-10,5.257960487120992e-11,2.119315074280313e-10,3.75667458510557e-09,1.228627084752758e-10,1.2285857233888344e-10,1.2286148367859365e-10,1.2285978048140232e-10,1.2286195821463994e-10,1.2286092151518694e-10,1.2286139385664005e-10,1.2285734369837117e-10,2.4147990796243568e-11,2.4147984503773667e-11,2.414799154210596e-11,2.4147984904052744e-11,3.2533063217346824e-13,1.8085092384227444e-13,4.284459113232909e-05,1.6546131223466785e-07,1.4960794698951134e-06,7.009575611580857e-06,7.3507595151327625e-09,1.3640839609633913e-08,5.02592423272008e-08,4.556647620177583e-07,1.1411718286424765e-07,1.0038662650703648e-08,9.386095461472226e-07,1.5101189052939044e-09,7.105656652899048e-06,9.623258692750047e-05,7.586890590551045e-07,1.1793188898949028e-05,2.4319264185568014e-07,8.609867078987341e-07,4.718975763296579e-07
4600,5.4206003234027166e-06,7.430571076231018e-11,1.9042106455795436e-10,3.1070746526255466e-11,3.6733721799311574e-09,1.2014040439478757e-10,1.2013557486880807e-10,1.2013836807183156e-10,1.2013750449686353e-10,1.2013498746173513e-10,1.2013959417905921e-10,1.2013507705666428e-10,1.2013605148543799e-10,5.516988340973171e-10,2.426700200801333e-10,2.428200092125723e-10,2.1885102553539435e-10,2.188510241417579e-10,2.1885105241171133e-10,2.1885103319585222e-10,1.0227349981759076e-07,1.6869429158742584e-10,5.25794006453888e-11,2.11933179036163e-10,3.756637421229722e-09,1.2286204646955857e-10,1.2286246901247492e-10,1.2286540934571816e-10,1.2286221153796797e-10,1.2286440710492602e-10,1.2286363115936075e-10,1.228655093988382e-10,1.2286181617734477e-10,2.4147969317810994e-11,2.4147951623785962e-11,2.4147955055470807e-11,2.414797649642551e-11,3.2532989495579636e-13,1.8085058680805483e-13,4.284465909630363e-05,1.654612863243538e-07,1.49605831679963e-06,7.0095754231205075e-06,7.351052330202899e-09,1.3640729935937376e-08,5.025972139949557e-08,4.556723821432184e-07,1.1411766109378528e-07,1.0038687449629638e-08,9.386095176980696e-07,1.5101191665946494e-09,7.105665855189665e-06,9.623266947636465e-05,7.586892102808894e-07,1.1793200722288473e-05,2.4319269714781713e-07,8.609875398848218e-07,4.7189261157173466e-07
4700,5.42060972068144e-06,7.43016957661139e-11,1.9042012340837697e-10,3.106891626113266e-11,3.673272699966871e-09,1.2013410244108233e-10,1.2013743233719444e-10,1.201356915602764e-10,1.201356035752091e-10,1.2013874878936198e-10,1.20136529650844e-10,1.2013803464985276e-10,1.201377927952076e-10,5.516976191126777e-10,2.4267002061266795e-10,2.428200095219675e-10,2.1885108309952206e-10,2.1885105203202245e-10,2.1885105872696275e-10,2.1885105610070096e-10,1.0227588502558135e-07,1.6869475195225244e-10,5.257878049419436e-11,2.1193487875375476e-10,3.75678653022369e-09,1.228626802386242e-10,1.228630067562076e-10,1.22864757384615e-10,1.2286114949469145e-10,1.2286707647710674e-10,1.2286263235604777e-10,1.228652797930681e-10,1.2286669803453283e-10,2.4147923222937933e-11,2.414794165548905e-11,2.4147924148491957e-11,2.4147948028199896e-11,3.253297216891042e-13,1.8085034995143627e-13,4.2844742320982805e-05,1.6546132472046702e-07,1.4960413105370817e-06,7.00957655306194e-06,7.351122575077101e-09,1.364058052321228e-08,5.025976116992466e-08,4.556732030552452e-07,1.1411809732768008e-07,1.003873084461719e-08,9.386095064157803e-07,1.5101193884315753e-09,7.105676795890622e-06,9.62327005872946e-05,7.586894209899928e-07,1.1793213284162577e-05,2.431929043699958e-07,8.609877453271518e-07,4.7189377037917027e-07
