milliseconds,CRP,CRPsiteI_crp,CRPsiteII_crp,CRPsite_cyaA,CRPsite_genome,CRPsite_ptsGp1,CRPsite_ptsGp2,CRPsite_ptsHp0,CRPsite_ptsHp1,CRPsite_ptsIp0,CRPsite_ptsIp1,CRPsite_mlcp1,CRPsite_mlcp2,Mlc,Mlcsite_mlcp1,Mlcsite_mlcp2,Mlcsite_ptsGp1,Mlcsite_ptsGp2,Mlcsite_ptsHp0,Mlcsite_ptsIp0,CRP_cAMP,CRP_cAMP_CRPsiteI_crp,CRP_cAMP_CRPsiteII_crp,CRP_cAMP_CRPsite_cyaA,CRP_cAMP_CRPsite_genome,CRP_cAMP_CRPsite_ptsGp1,CRP_cAMP_CRPsite_ptsGp2,CRP_cAMP_CRPsite_ptsHp0,CRP_cAMP_CRPsite_ptsHp1,CRP_cAMP_CRPsite_ptsIp0,CRP_cAMP_CRPsite_ptsIp1,CRP_cAMP_CRPsite_mlcp1,CRP_cAMP_CRPsite_mlcp2,Mlc_Mlcsite_ptsGp1,Mlc_Mlcsite_ptsGp2,Mlc_Mlcsite_ptsIp0,Mlc_Mlcsite_ptsHp0,Mlc_Mlcsite_mlcp1,Mlc_Mlcsite_mlcp2,IICB,IICB_Mlc,CYA,IIA_P,IIA_P_CYA,mRNA_cyaA,mRNA_crp,mRNA_ptsG,mRNA_ptsH,mRNA_ptsI,mRNA_crr,mRNA_mlc,IICB_P,IIA,HPr_P,HPr,EI_P,EI,cAMP
2900,5.420607349280732e-06,7.433166675871358e-11,1.9044184406830133e-10,3.1084198622239324e-11,3.6744417807384788e-09,1.2017290216857415e-10,1.201741051795342e-10,1.2017445546342887e-10,1.201694428793611e-10,1.2017107629238651e-10,1.2017009005433646e-10,1.2017441910764348e-10,1.2016884799898336e-10,5.517060686792778e-10,2.4267001522891145e-10,2.428200068301285e-10,2.1885073340750828e-10,2.188507238794971e-10,2.1885073139003723e-10,2.1885073024792045e-10,1.0221574861347022e-07,1.686650645340245e-10,5.2557815720866064e-11,2.119190079485634e-10,3.7556354562741115e-09,1.2282906018821345e-10,1.2282638886338966e-10,1.2282944405397342e-10,1.2282641680905779e-10,1.2282902460967904e-10,1.2282866250081551e-10,1.2283089379305326e-10,1.228286280933855e-10,2.4148269349107572e-11,2.4148284171140192e-11,2.4148260952847503e-11,2.4148284213585547e-11,3.253347628298729e-13,1.8085311426719286e-13,4.284388247891403e-05,1.6546081702560713e-07,1.4951862554666805e-06,7.009537238536193e-06,7.346374689177706e-09,1.3642485205861036e-08,5.0255153261360415e-08,4.556075848823127e-07,1.1411080978668835e-07,1.0038140869759948e-08,9.386096643436845e-07,1.5101144378220047e-09,7.1055411778655e-06,9.623178190796236e-05,7.586828886640682e-07,1.1793079201300566e-05,2.431913026229726e-07,8.609806843082953e-07,4.716508318275287e-07
3000,5.4206107402804524e-06,7.43327959232031e-11,1.9044313260514242e-10,3.108453165392299e-11,3.674258165411248e-09,1.2016904864899056e-10,1.2017247377761637e-10,1.2016643109028123e-10,1.2016772028036334e-10,1.2016940750570885e-10,1.2017214405484355e-10,1.2016988223994047e-10,1.2017080242462357e-10,5.517062894517978e-10,2.426700154225484e-10,2.428200068060644e-10,2.188507406989173e-10,2.1885075282915082e-10,2.1885072927872626e-10,2.1885072055027668e-10,1.022133679586169e-07,1.6866746321890646e-10,5.2556897037858877e-11,2.1191850437752127e-10,3.755633435431675e-09,1.2283372909363507e-10,1.2283244358705605e-10,1.2283112191925078e-10,1.2282958500482307e-10,1.2282737943228632e-10,1.2282797019060814e-10,1.2283101481794068e-10,1.228314003370629e-10,2.4148257060418798e-11,2.414826179657142e-11,2.4148254806344652e-11,2.4148277323681715e-11,3.253346917971529e-13,1.8085322329933014e-13,4.284395027908258e-05,1.6546085968243686e-07,1.495294140147256e-06,7.009538226170744e-06,7.3469519523898935e-09,1.3642375499239149e-08,5.0255339011020886e-08,4.556128505769555e-07,1.1411149059440132e-07,1.0038154912014206e-08,9.386096775704699e-07,1.5101149158118668e-09,7.105548778324766e-06,9.623184293208151e-05,7.586833072507723e-07,1.1793078093164035e-05,2.4319133160875554e-07,8.609807588383639e-07,4.716808622924304e-07
3100,5.42060573305144e-06,7.433080318311621e-11,1.9044130390994905e-10,3.108245699179874e-11,3.6742224078852217e-09,1.201697875539411e-10,1.2017056538765912e-10,1.201676675058132e-10,1.2016538625099247e-10,1.2017019019414426e-10,1.2016823284211792e-10,1.2016635644674497e-10,1.2016672046862351e-10,5.517060142336286e-10,2.426700154892753e-10,2.4282000695491737e-10,2.188507329205767e-10,2.1885073991794964e-10,2.188507601867412e-10,2.18850743024119e-10,1.0222106746348862e-07,1.6866967951711442e-10,5.2559803097983796e-11,2.1191969494213723e-10,3.755764150631914e-09,1.22832139204559e-10,1.2283365899801991e-10,1.2283021922654123e-10,1.228318424191565e-10,1.2283249236558356e-10,1.2283589217962133e-10,1.2283361442191457e-10,1.2283151272952602e-10,2.414825245040806e-11,2.414826753802354e-11,2.4148270660544854e-11,2.4148265964397903e-11,3.2533459373333225e-13,1.8085309767619594e-13,4.2843978397446004e-05,1.6546088454961795e-07,1.4953302761926566e-06,7.009543378184017e-06,7.34716334820861e-09,1.364229733252472e-08,5.0255882006653304e-08,4.55613504123305e-07,1.1411149137311045e-07,1.0038188342725037e-08,9.386096455890339e-07,1.5101158128415014e-09,7.105558596880046e-06,9.623193502013222e-05,7.586834917657955e-07,1.1793091504444252e-05,2.4319138481920637e-07,8.609809266640144e-07,4.716809771272304e-07
3200,5.420598389566081e-06,7.432845778698469e-11,1.904396497029677e-10,3.1082134993761774e-11,3.6740911483789804e-09,1.2016444562595032e-10,1.2016514461149944e-10,1.201667175956451e-10,1.201683564051784e-10,1.201633000628762e-10,1.201683843391272e-10,1.201669300197577e-10,1.2016854637664892e-10,5.517054553008721e-10,2.4267001585045087e-10,2.428200069670078e-10,2.188507527648142e-10,2.188507481048495e-10,2.1885075834041645e-10,2.188507525004078e-10,1.0222663301211633e-07,1.6867295323675614e-10,5.256270769209685e-11,2.1192090636213029e-10,3.75590876366936e-09,1.228347267827964e-10,1.2283690417301944e-10,1.2283605640507876e-10,1.2283763244689378e-10,1.2283604060023151e-10,1.2283685522413835e-10,1.228333419093819e-10,1.2283663232638288e-10,2.41482459347115e-11,2.4148253615327633e-11,2.4148258121724934e-11,2.4148231983405153e-11,3.253344710477629e-13,1.808530819648648e-13,4.284395700681034e-05,1.6546090035388503e-07,1.4954623521775048e-06,7.0095424528614975e-06,7.3474726589423846e-09,1.3642277700737532e-08,5.025605071686939e-08,4.5561753013196486e-07,1.141119788097208e-07,1.0038222542186721e-08,9.386096519731058e-07,1.5101164040604336e-09,7.105554373790313e-06,9.623192182965068e-05,7.586833845864974e-07,1.1793090976846584e-05,2.4319136420685113e-07,8.60980895560786e-07,4.7170458844652437e-07
3300,5.420598989906227e-06,7.432484121247591e-11,1.9043591105105112e-10,3.108174146451861e-11,3.67416295430717e-09,1.20163228172176e-10,1.2016617635265447e-10,1.2016364035084786e-10,1.2016561688582473e-10,1.2016104312226201e-10,1.2016243688511827e-10,1.2016281103128488e-10,1.2016498404809573e-10,5.517058792435114e-10,2.426700160014928e-10,2.428200070730932e-10,2.1885075240355347e-10,2.188507784281701e-10,2.188507488940099e-10,2.1885077890517916e-10,1.0222697331448432e-07,1.6867477345604587e-10,5.2562698109087194e-11,2.1192227070195215e-10,3.755967148595881e-09,1.2283500772595974e-10,1.2283512861417842e-10,1.228337252658008e-10,1.2283764694415983e-10,1.2283798230982722e-10,1.2283706820628124e-10,1.2283538082732044e-10,1.2283760057432158e-10,2.4148222439449265e-11,2.4148238943804613e-11,2.4148251794828697e-11,2.414824751224695e-11,3.2533447914742103e-13,1.8085306988955172e-13,4.284403160115792e-05,1.6546092822171694e-07,1.4955111417326475e-06,7.009544288852136e-06,7.347545385454207e-09,1.3642068700213387e-08,5.025595196706885e-08,4.556200355221942e-07,1.1411208037537211e-07,1.0038214207536344e-08,9.386096540070746e-07,1.5101167371593184e-09,7.105569669418836e-06,9.623195306391467e-05,7.586841768032344e-07,1.1793099575120732e-05,2.43191505084202e-07,8.609812741590521e-07,4.7170904269859445e-07
3400,5.42059981324325e-06,7.432522259998248e-11,1.904358509001268e-10,3.107948140324253e-11,3.6739909884435978e-09,1.2016375695801484e-10,1.2016373419064176e-10,1.2015999973679958e-10,1.2016155755873234e-10,1.2016221374320056e-10,1.2015851699766282e-10,1.2016377009990286e-10,1.2016034517704363e-10,5.517050091315026e-10,2.426700159446785e-10,2.428200071354313e-10,2.1885077346848423e-10,2.1885076954534958e-10,2.188507864801183e-10,2.1885078195866467e-10,1.0222698261705757e-07,1.6867255160025124e-10,5.256460193900912e-11,2.119244484064144e-10,3.755864380643408e-09,1.228375765514641e-10,1.2283983178388936e-10,1.2283643844813775e-10,1.2283601765953156e-10,1.2283782735683202e-10,1.228358386673934e-10,1.228387113040226e-10,1.2283932223687645e-10,2.4148222591820764e-11,2.414823725235013e-11,2.414822563725757e-11,2.4148240228906745e-11,3.2533432291735047e-13,1.8085271139610532e-13,4.2844023660409086e-05,1.6546095323957728e-07,1.4955671850647849e-06,7.0095449107050135e-06,7.3476669338435815e-09,1.3641990964181823e-08,5.0256363132655766e-08,4.5562173582973383e-07,1.1411256150499181e-07,1.0038281030406061e-08,9.386096184824487e-07,1.5101167344795011e-09,7.105573251507905e-06,9.62319655989234e-05,7.586838630237098e-07,1.1793104287649551e-05,2.4319146378826666e-07,8.609814550908995e-07,4.7174069415713736e-07
3500,5.420597276544757e-06,7.432180734008996e-11,1.9043423831939096e-10,3.107827518085177e-11,3.6740870157799235e-09,1.2016090231230674e-10,1.2016114254767758e-10,1.201588958964105e-10,1.2015655611255863e-10,1.2016180140326314e-10,1.2015998174761474e-10,1.201557858305205e-10,1.2016206365093108e-10,5.517049542197367e-10,2.4267001631253366e-10,2.4282000712583946e-10,2.1885078819775297e-10,2.188507874572873e-10,2.1885078960831034e-10,2.1885077992604494e-10,1.0223254003108347e-07,1.686770300027862e-10,5.256611208797958e-11,2.1192525406765091e-10,3.755915972851515e-09,1.228403829685039e-10,1.2283883708974934e-10,1.2283871648911577e-10,1.2284408970523156e-10,1.2283814402521756e-10,1.228417744205617e-10,1.2283804463159957e-10,1.2283882631558855e-10,2.41481953014649e-11,2.4148209730826177e-11,2.4148206200237498e-11,2.4148211812921922e-11,3.253335739371687e-13,1.8085276411267502e-13,4.284405509700384e-05,1.6546094956069018e-07,1.495573308091896e-06,7.009554506431967e-06,7.348352323872735e-09,1.3641950826949228e-08,5.025680209800955e-08,4.5562548043204416e-07,1.1411299930438413e-07,1.003826159814622e-08,9.386096310509611e-07,1.5101162337677065e-09,7.105573395430265e-06,9.62320545094868e-05,7.586845957159795e-07,1.179310953627587e-05,2.4319152546664514e-07,8.609822476695248e-07,4.7174697345997987e-07
3600,5.420594642658742e-06,7.431814366622238e-11,1.904323867438247e-10,3.1078098561150214e-11,3.6738800152582854e-09,1.201547634265867e-10,1.2015938241127388e-10,1.201573606478367e-10,1.2015850428356725e-10,1.201542943952034e-10,1.2015596454091964e-10,1.2015595744083811e-10,1.2015857575191528e-10,5.517043779754019e-10,2.426700161932235e-10,2.428200074753979e-10,2.188508006021051e-10,2.1885081787018434e-10,2.1885079347084773e-10,2.1885078777160198e-10,1.0223170725002833e-07,1.686772047542244e-10,5.2564268728229415e-11,2.1192449932634162e-10,3.756015672869306e-09,1.228413489135433e-10,1.228432704180985e-10,1.2284571493146504e-10,1.2284580353385586e-10,1.2284273176554748e-10,1.2284592014378471e-10,1.2284415585574328e-10,1.228404663095196e-10,2.414820053353826e-11,2.4148186187179675e-11,2.4148183768728428e-11,2.4148188128879805e-11,3.253334113529769e-13,1.8085266987970173e-13,4.284411621255882e-05,1.6546104544097677e-07,1.4955604626774818e-06,7.009557237957595e-06,7.348180658857679e-09,1.364190469951539e-08,5.025671784052355e-08,4.556331032576641e-07,1.1411328996048626e-07,1.0038300318210492e-08,9.386096231306062e-07,1.510117339748821e-09,7.105576963291132e-06,9.623216100403082e-05,7.586852980256607e-07,1.1793110477648838e-05,2.4319160561645776e-07,8.609822524614351e-07,4.717358849900897e-07
3700,5.42059597542613e-06,7.431839085259952e-11,1.9043128735498141e-10,3.107720362395505e-11,3.6737744157545427e-09,1.2015420203480675e-10,1.2015781198381542e-10,1.2015369723275418e-10,1.2015540965389512e-10,1.2015295809354382e-10,1.2015598529386016e-10,1.201571963977051e-10,1.2015469887226292e-10,5.517045314683052e-10,2.4267001672518853e-10,2.42820007481987e-10,2.1885081241402758e-10,2.1885082171313484e-10,2.18850827479996e-10,2.188508064291134e-10,1.0224001737631496e-07,1.6868024415262725e-10,5.256894406274774e-11,2.119260923639635e-10,3.7561743589413e-09,1.2284489804664521e-10,1.2284754620769902e-10,1.228423368085728e-10,1.2284463071398799e-10,1.2284681503781743e-10,1.2284778617865353e-10,1.2284602324849204e-10,1.2284523785056917e-10,2.414816904478453e-11,2.4148179613092138e-11,2.414819578251019e-11,2.4148195254260176e-11,3.253335517952248e-13,1.8085258853605867e-13,4.284416610076813e-05,1.654610872909831e-07,1.4957086984962712e-06,7.009559824705155e-06,7.348682676102607e-09,1.3641728529637605e-08,5.0257131026523285e-08,4.5563562032577757e-07,1.1411361563811603e-07,1.0038342300143366e-08,9.386096041365516e-07,1.5101173268364085e-09,7.1055887737190344e-06,9.623212129530279e-05,7.586856596892968e-07,1.1793126670878116e-05,2.4319167340684504e-07,8.609827479628687e-07,4.7175867007855985e-07
3800,5.420591556004826e-06,7.431732322527701e-11,1.904285233398036e-10,3.107497678766909e-11,3.6738956938394857e-09,1.201558219037055e-10,1.2015575170760957e-10,1.2015459275941548e-10,1.2015620639493784e-10,1.2015401878414375e-10,1.2015293066159034e-10,1.201499859122485e-10,1.2015179666448256e-10,5.517039444037087e-10,2.426700167135371e-10,2.428200075427399e-10,2.1885082217648485e-10,2.188508305956937e-10,2.1885083364309023e-10,2.188508431999007e-10,1.0224174305084506e-07,1.6868339645857802e-10,5.25707944616751e-11,2.1192651673957142e-10,3.756271651829647e-09,1.2284811508044414e-10,1.2284896426803215e-10,1.2284546989897675e-10,1.2284951128716444e-10,1.228460018396061e-10,1.228490603099434e-10,1.2284950616614443e-10,1.2284844853592345e-10,2.4148179318049082e-11,2.414816852627587e-11,2.414817194487387e-11,2.414815443282716e-11,3.2533333361915447e-13,1.8085231274502644e-13,4.284416694026116e-05,1.6546112087908654e-07,1.4956780792949874e-06,7.009567566251248e-06,7.348726853400609e-09,1.3641735749435661e-08,5.025735132666718e-08,4.556349612122287e-07,1.1411404785477186e-07,1.0038359408619444e-08,9.386095851996373e-07,1.5101180208711165e-09,7.105598140837458e-06,9.62322304224149e-05,7.586855789472927e-07,1.1793131324794352e-05,2.431917767648132e-07,8.609834459621753e-07,4.7180914831713964e-07
3900,5.4205993961995315e-06,7.43129932751197e-11,1.904274034143064e-10,3.1076366502828386e-11,3.673836234964801e-09,1.2014865381172708e-10,1.2015345976116943e-10,1.2015250022101096e-10,1.2015139288638852e-10,1.2015206991720823e-10,1.2015156103998093e-10,1.2015242227309392e-10,1.2015089890766002e-10,5.517032380038655e-10,2.4267001731272344e-10,2.4282000784683753e-10,2.188508594159264e-10,2.1885085023887054e-10,2.1885084651338278e-10,2.1885086169336548e-10,1.0224435672378004e-07,1.6868161951614146e-10,5.2570293662053914e-11,2.1192771307996218e-10,3.756309040068764e-09,1.2285002837056798e-10,1.2284849260375316e-10,1.2284641880848872e-10,1.2284712722504865e-10,1.2284834593058105e-10,1.228469884331099e-10,1.2285125689820097e-10,1.2284801211547202e-10,2.4148141409012357e-11,2.4148131060055948e-11,2.4148127115455556e-11,2.4148156285060566e-11,3.253330510452954e-13,1.808522837246102e-13,4.284421241052595e-05,1.65461075625905e-07,1.495658972998676e-06,7.00956212533646e-06,7.349426864431222e-09,1.3641473767982562e-08,5.025746169008348e-08,4.5564367529381557e-07,1.141147026701832e-07,1.0038418731096037e-08,9.386095819758992e-07,1.5101177548076408e-09,7.105606321686341e-06,9.62323245275477e-05,7.58685829275058e-07,1.179313975814203e-05,2.431918677628676e-07,8.609839061208285e-07,4.717961929533286e-07
4000,5.420595681636309e-06,7.431056897633833e-11,1.904283471254724e-10,3.107487171482373e-11,3.673723219719371e-09,1.201471857565809e-10,1.201476962010302e-10,1.2014623599884765e-10,1.2014717922762224e-10,1.2014956564420192e-10,1.2014790083317472e-10,1.2014836101221854e-10,1.2014922550134102e-10,5.517028133721727e-10,2.426700173393668e-10,2.4282000802443843e-10,2.1885086268726934e-10,2.188508883151507e-10,2.188508710816307e-10,2.1885086201641676e-10,1.0224689582380315e-07,1.6868764268145117e-10,5.257100703091923e-11,2.119288601647549e-10,3.756306587143912e-09,1.228541622572504e-10,1.2284908172084828e-10,1.2285378736238637e-10,1.2284796584540092e-10,1.228494375370373e-10,1.2285265510260967e-10,1.228524138235153e-10,1.2284951105739266e-10,2.4148109031224523e-11,2.414811967136423e-11,2.4148107343721237e-11,2.4148114143399135e-11,3.2533261739643786e-13,1.8085198454561256e-13,4.28442688300226e-05,1.6546111900832833e-07,1.4958275798165534e-06,7.0095664212858175e-06,7.349659534426892e-09,1.3641471617645522e-08,5.0257616923176176e-08,4.556461055514686e-07,1.141146930360579e-07,1.0038460055145355e-08,9.386095841597418e-07,1.5101185620861106e-09,7.105606649626314e-06,9.62323550274627e-05,7.58686328387051e-07,1.179314617583489e-05,2.431919610353103e-07,8.60984079850431e-07,4.7184596524259617e-07
4100,5.420593097477842e-06,7.431032153260621e-11,1.904274289965185e-10,3.107276679056838e-11,3.6735947376880984e-09,1.201449177978011e-10,1.201470839167422e-10,1.2014655478012487e-10,1.2014835966009632e-10,1.201451444393787e-10,1.201476566138702e-10,1.201499715000158e-10,1.2014421039919002e-10,5.517017888523896e-10,2.426700176418956e-10,2.428200080610672e-10,2.1885089553190948e-10,2.1885090223166609e-10,2.1885090724061395e-10,2.1885089724491734e-10,1.0224785420532852e-07,1.6868458211393007e-10,5.2575147707632384e-11,2.1192912606234454e-10,3.7562854857772116e-09,1.228525020725108e-10,1.2285195304914332e-10,1.2285614713463337e-10,1.228528440743041e-10,1.2285509741651745e-10,1.2285564157549722e-10,1.2285081723777578e-10,1.2285488097915798e-10,2.4148112347286004e-11,2.4148097504681124e-11,2.4148086829283295e-11,2.414809929110256e-11,3.2533197909720477e-13,1.8085177375790314e-13,4.2844308945786466e-05,1.6546118582865634e-07,1.4958555539933883e-06,7.009566353359696e-06,7.349534252996129e-09,1.3641314977487906e-08,5.025808454232288e-08,4.5565021341555903e-07,1.1411511475878985e-07,1.0038495836769564e-08,9.386095540116029e-07,1.5101178677619567e-09,7.105618574464995e-06,9.623234457330677e-05,7.5868679200364e-07,1.1793155762602674e-05,2.4319207766568585e-07,8.60984627536103e-07,4.718074132166745e-07
4200,5.420595228236425e-06,7.430818851634427e-11,1.90426087141918e-10,3.1072479122898785e-11,3.673602486396128e-09,1.201476730516961e-10,1.2014333723533978e-10,1.2014459068218811e-10,1.201479931417937e-10,1.201461553073917e-10,1.2014293575716035e-10,1.2014465911824145e-10,1.2014777182576343e-10,5.517011741109677e-10,2.426700181367564e-10,2.4282000833499667e-10,2.1885091851741727e-10,2.18850920320861e-10,2.1885094085971593e-10,2.1885091670484893e-10,1.0225985315438631e-07,1.6869019146408028e-10,5.257584295252191e-11,2.1192953856586197e-10,3.756484071626924e-09,1.2285216059921444e-10,1.2285532631822942e-10,1.228568261777464e-10,1.2285495641339536e-10,1.2285218574710253e-10,1.2285309845854435e-10,1.2285655510601308e-10,1.228527235592533e-10,2.4148065413774014e-11,2.4148084812460902e-11,2.414808285103028e-11,2.4148067987080355e-11,3.2533155003985176e-13,1.8085168990485706e-13,4.284437073780928e-05,1.6546123572441377e-07,1.4959117582041771e-06,7.009569197202361e-06,7.350198358439229e-09,1.3641174058113096e-08,5.025861842207312e-08,4.5565431280028865e-07,1.1411576179721776e-07,1.0038504674106649e-08,9.386095604913739e-07,1.5101187587908508e-09,7.105633164611123e-06,9.623249776432169e-05,7.586871784048182e-07,1.179315821323813e-05,2.431922394488584e-07,8.609853895689068e-07,4.718729366031436e-07
4300,5.4206013243611236e-06,7.430675261221753e-11,1.904237945932355e-10,3.1070479778742694e-11,3.6735142646964602e-09,1.2014429905706752e-10,1.2014388893573704e-10,1.2014565288016726e-10,1.2014089424047153e-10,1.201416482159237e-10,1.2014290630051218e-10,1.201417140788196e-10,1.2014310798591138e-10,5.517010393550385e-10,2.426700185436014e-10,2.4282000851982325e-10,2.1885096212434236e-10,2.1885094571596302e-10,2.188509497795264e-10,2.1885095759662248e-10,1.0225690540776588e-07,1.6869268820365113e-10,5.257710670683661e-11,2.119314040201274e-10,3.756520316420419e-09,1.22858065501117e-10,1.2285504502156533e-10,1.228565062145891e-10,1.228566560752311e-10,1.2285768926191325e-10,1.2285818907612146e-10,1.2285519948954767e-10,1.228549508702209e-10,2.414805744656336e-11,2.4148039372648043e-11,2.4148049990433395e-11,2.4148054878205988e-11,3.253313793088079e-13,1.8085138762449518e-13,4.284444470524976e-05,1.654612347964642e-07,1.4958668457027066e-06,7.009575891223459e-06,7.349947184898053e-09,1.3641095477146171e-08,5.0258795806050023e-08,4.5565951977496584e-07,1.1411620653845693e-07,1.0038550235506768e-08,9.386095379257507e-07,1.510118634919301e-09,7.105638577603988e-06,9.623248856128095e-05,7.586879898002606e-07,1.1793167990794214e-05,2.431924023414945e-07,8.60985349542275e-07,4.718748170682172e-07
4400,5.4206031152557944e-06,7.430819714869563e-11,1.9042419895644643e-10,3.107076481300857e-11,3.673492204898276e-09,1.201401030534389e-10,1.2013841955793455e-10,1.2014055190433175e-10,1.2014218403050027e-10,1.2014215040381755e-10,1.2014184146296842e-10,1.2013897782062894e-10,1.2014428822438324e-10,5.517001174573869e-10,2.4267001878164266e-10,2.4282000873421146e-10,2.188509939953268e-10,2.1885096406164565e-10,2.188509650147699e-10,2.188509674153193e-10,1.0225834209481659e-07,1.6869060973319743e-10,5.257906053781964e-11,2.1193329315639963e-10,3.756622163984556e-09,1.228558686625153e-10,1.2285593295230727e-10,1.2286163446010022e-10,1.228591749047794e-10,1.2285948965405433e-10,1.228564569783442e-10,1.2286092052379348e-10,1.228618575675706e-10,2.414801402854997e-11,2.4148036917504938e-11,2.4148037319948672e-11,2.4148022627025362e-11,3.253307679244833e-13,1.8085114536239533e-13,4.284449601309063e-05,1.6546122514158955e-07,1.4959609571477519e-06,7.009581818920603e-06,7.350410617306619e-09,1.3641031322917194e-08,5.025909536509399e-08,4.556620095328216e-07,1.1411669284316732e-07,1.0038587382546106e-08,9.386095327448063e-07,1.5101195199129507e-09,7.105642658722775e-06,9.62325771254608e-05,7.586878922081252e-07,1.179317908693173e-05,2.4319242864795973e-07,8.609862515955185e-07,4.7189724398290443e-07
4500,5.420605252741445e-06,7.430308858622863e-11,1.9041952022350447e-10,3.107150190037758e-11,3.673451343315197e-09,1.2013840416154048e-10,1.2014177938616217e-10,1.201367601368303e-10,1.201418062486847e-10,1.2013999265129682e-10,1.201389164506405e-10,1.2013761515682536e-10,1.2014085073254634e-10,5.51699653382785e-10,2.426700196628814e-10,2.428200091329199e-10,2.1885099110709092e-10,2.1885100176037952e-10,2.1885099332683713e-10,2.18851017832732e-10,1.0226422979813837e-07,1.6869089030227656e-10,5.2578329391809554e-11,2.1193226299251495e-10,3.756612596454698e-09,1.2286070337185512e-10,1.2285806421236117e-10,1.2285911400772705e-10,1.228581987394157e-10,1.2286338679153138e-10,1.2286311593144362e-10,1.2285902571793257e-10,1.2285970229295377e-10,2.4148008342881695e-11,2.414798410419195e-11,2.4147988694337462e-11,2.4147998468358816e-11,3.2533069109453585e-13,1.8085105827067328e-13,4.2844566973526876e-05,1.6546126439152563e-07,1.495983096943266e-06,7.009575648864106e-06,7.350985856166998e-09,1.3640904251023199e-08,5.0259315141973725e-08,4.5566370238287766e-07,1.1411699936279595e-07,1.0038640930995716e-08,9.386095460181098e-07,1.5101189763406745e-09,7.1056505854747435e-06,9.62325152005986e-05,7.586884740897609e-07,1.179319724647425e-05,2.431925756709432e-07,8.609868966466473e-07,4.719180173017176e-07
4600,5.420601487846626e-06,7.430557768454544e-11,1.9041929879331214e-10,3.106922828935809e-11,3.673250217372107e-09,1.20139981655602e-10,1.2013792065261968e-10,1.2013922625892962e-10,1.2013690265872683e-10,1.2013929820267988e-10,1.2013562033402687e-10,1.2013714779112153e-10,1.201369988588747e-10,5.516984055989003e-10,2.4267001976698693e-10,2.4282000919931423e-10,2.1885103955168828e-10,2.1885104311266075e-10,2.1885104838207605e-10,2.1885104568935418e-10,1.0226559642831821e-07,1.6869238475037156e-10,5.2577653782082263e-11,2.119327757135918e-10,3.756648085414036e-09,1.2286388772538519e-10,1.228617092930381e-10,1.228601112381977e-10,1.2285994195771728e-10,1.2285962356505822e-10,1.2286254647071394e-10,1.2286229241665807e-10,1.2286531702779248e-10,2.4147965258416536e-11,2.414795047201053e-11,2.4147949044489868e-11,2.4147976146935446e-11,3.253300343392799e-13,1.8085064627607906e-13,4.2844627081455344e-05,1.6546135279002436e-07,1.4959855172757387e-06,7.0095746333700335e-06,7.351127773341718e-09,1.3640801608464692e-08,5.025941757757008e-08,4.5566945763740007e-07,1.1411773554765121e-07,1.0038698351764464e-08,9.386095112342051e-07,1.510119459005223e-09,7.105662392001171e-06,9.623268664635548e-05,7.586894230210176e-07,1.1793204578733264e-05,2.4319273913384087e-07,8.609872832911042e-07,4.719087716762301e-07
4700,5.420605525650697e-06,7.43003818883811e-11,1.9041768237575875e-10,3.1068644800858997e-11,3.6732577896843045e-09,1.201363388085545e-10,1.201344124590394e-10,1.2013405500166628e-10,1.201388753564027e-10,1.2013627640920623e-10,1.201329367534455e-10,1.2013460382780359e-10,1.2013772921224006e-10,5.516980284886856e-10,2.4267002018928e-10,2.4282000944453973e-10,2.1885106847815348e-10,2.1885107518841024e-10,2.1885108345316297e-10,2.1885107596327951e-10,1.022754538401472e-07,1.686985073349322e-10,5.258200993598012e-11,2.1193302559280182e-10,3.756806339004141e-09,1.2286506880946781e-10,1.2286488961921487e-10,1.2286487510002142e-10,1.2286518439677419e-10,1.228666130339633e-10,1.2286321337374002e-10,1.2286185436086563e-10,1.2286348690168065e-10,2.4147929436568245e-11,2.414794174664088e-11,2.4147931815898092e-11,2.4147919114721275e-11,3.253298887270511e-13,1.808502890701419e-13,4.284470454610239e-05,1.654613970578069e-07,1.496038154216539e-06,7.009582635878548e-06,7.3508792811419525e-09,1.3640700602709546e-08,5.025976872822061e-08,4.5567207324545507e-07,1.141183311816092e-07,1.0038754109163438e-08,9.386095070989726e-07,1.5101197906318312e-09,7.105680291328009e-06,9.623261251094044e-05,7.586895730795072e-07,1.1793208458923865e-05,2.4319292933898013e-07,8.60988257496212e-07,4.719309058231997e-07
