milliseconds,E,E_P_1,P,M,E_M,T,E_P_2,P2,E_P2
1800,7.916048828104236e-05,6.250480503298859e-05,0.9905209062985101,0.008896744726317215,5.351179408031907e-07,9.861684644563202e-05,7.609878723481784e-06,0.0004011073693976194,4.0076601494097035e-09
1900,7.965407054429962e-05,6.155490525737315e-05,0.9898810598297577,0.009213261417082478,5.82816833314296e-07,9.457533847485636e-05,7.606198139581631e-06,0.0004762065918428822,3.768706216961495e-09
2000,8.002283018591471e-05,6.262965763921222e-05,0.9898813352633693,0.010613813118016223,6.030115205263771e-07,0.00010629940697266975,7.581113614919502e-06,0.0004598368926702475,4.366922197946807e-09
2100,7.859728715281924e-05,6.228477569250724e-05,0.9883267082990626,0.010416397378336287,5.793986804971139e-07,0.00011951959549355976,7.56111742423918e-06,0.0005027789252416005,4.283457973739743e-09
2200,8.033979023457781e-05,6.198420654923648e-05,0.988713123048684,0.010745548269505365,6.240399380684053e-07,0.0001371832821806015,7.484664623286579e-06,0.0005156225483852498,4.590274295126308e-09
2300,7.999093874904864e-05,6.260390488406127e-05,0.9883181991008453,0.011911267975582925,6.320706463911669e-07,0.00017717791813818388,7.597592812266237e-06,0.0005301705930863564,4.591635706137824e-09
2400,7.873483485010193e-05,6.285411082214407e-05,0.9867863789496082,0.011460215241982851,6.69914383260886e-07,0.000198166116896489,7.520720630721559e-06,0.0006046464371085768,5.142784264834248e-09
2500,8.02561926954456e-05,6.26274765219523e-05,0.9870210026349856,0.01230987218866615,7.557010557704952e-07,0.0001848107058149865,7.471340944787635e-06,0.0006221990296645354,5.324384103381051e-09
2600,7.965782886954025e-05,6.14264696486532e-05,0.9867014135296004,0.01309618561046013,7.463389349192912e-07,0.0002092155961545773,7.5201427855297775e-06,0.0006030189971713539,5.164909731445713e-09
2700,7.889765072625696e-05,6.25725218490719e-05,0.9848760320203432,0.014153090853903398,7.724624929494547e-07,0.00024518893386540934,7.465011736126399e-06,0.0006278906055078834,5.476045267886864e-09
2800,7.943569505429803e-05,6.202932784991727e-05,0.9848707836314469,0.013537897891089303,8.421222443361937e-07,0.00025465386132927204,7.551218432800656e-06,0.0006922968468012413,5.891443222614386e-09
2900,7.945032906361599e-05,6.143151184225534e-05,0.983768977963027,0.015280804204057266,8.476084662093851e-07,0.0002703797324377333,7.411416515713082e-06,0.0006959494869554344,6.170049441855394e-09
3000,7.897059852968442e-05,6.1417989973472e-05,0.9837798792333248,0.014827962266081001,8.291581902140934e-07,0.0002837004010833495,7.547358271625863e-06,0.0007454946576465613,6.105796689624448e-09
3100,7.984704395779516e-05,6.205960171158453e-05,0.98290894066437,0.016097553587532176,8.97245479802485e-07,0.00027561485242674885,7.532617467892778e-06,0.0007523358990584672,6.378491768606148e-09
3200,8.026725433905745e-05,6.224404076146549e-05,0.9830875471451669,0.016652331013610487,8.95037956372917e-07,0.00032866292846434227,7.519070931337467e-06,0.000777770312840438,6.7474757576377245e-09
3300,8.006588939804114e-05,6.254699989780856e-05,0.9817896260183037,0.015898390943820246,9.453426924503825e-07,0.0003248984409532711,7.435797287505417e-06,0.0007902609227182725,6.696227943464482e-09
3400,8.05751919528275e-05,6.254844250442843e-05,0.982294448896784,0.016477378299837905,9.506258247104745e-07,0.0003515281492157296,7.353993125639994e-06,0.000840922327085234,7.2668334564239645e-09
3500,8.044445914854304e-05,6.251132526187905e-05,0.9808428528335871,0.01737284471090499,9.757587182228681e-07,0.00035958928669522485,7.387269735956422e-06,0.0008204345539422431,7.158957381012956e-09
3600,7.879563519730616e-05,6.248527322497666e-05,0.9804931034442356,0.01749662182920437,1.076737713842377e-06,0.00037679644746648757,7.550579191352756e-06,0.0008764571403720746,7.743230969761451e-09
3700,7.935543209569255e-05,6.218700678046292e-05,0.9793656835020174,0.018001098010166045,1.0646889826038055e-06,0.0004134254172861969,7.453812344169288e-06,0.0008989921336358331,8.086648800541954e-09
3800,7.886282856443693e-05,6.096864652688114e-05,0.9799142869235632,0.019479660682256848,1.1132936607666278e-06,0.0004391656306340941,7.426393347936614e-06,0.0009024087998073781,8.271685458874701e-09
3900,7.962066436129261e-05,6.183837511887279e-05,0.9789965346269113,0.0193397638357338,1.1301844573070357e-06,0.0004563019820412128,7.425373347996283e-06,0.0009765868830783843,8.249635156972624e-09
4000,7.904894719654968e-05,6.155931805106518e-05,0.9776489642918652,0.020029290748061524,1.1900501180883218e-06,0.00047642273475132846,7.501440244179579e-06,0.0009605646232959174,8.382300168522289e-09
4100,7.988372369997544e-05,6.256087145875134e-05,0.977360909678519,0.021140446865961372,1.1774113559172875e-06,0.0004976277297666136,7.361949875334903e-06,0.0009656246329900122,8.515575013292748e-09
4200,8.008471116453266e-05,6.178299428059874e-05,0.9766449326589259,0.020308932578431152,1.2386536217618211e-06,0.0005403187229871335,7.331688573570285e-06,0.0009976349340540696,8.968612371677268e-09
4300,7.991957710794531e-05,6.172457255052956e-05,0.9768374658072353,0.021542905758625178,1.1962041366608513e-06,0.0005839811823973428,7.483146704867174e-06,0.0010213603398966143,9.129968221479723e-09
4400,7.959629586683143e-05,6.111560672875938e-05,0.9759941643608775,0.022271521152961105,1.2760616401843539e-06,0.0005707916276107631,7.4239843224188655e-06,0.0010759634443867306,9.403813923219006e-09
4500,7.939499271335232e-05,6.146666179879824e-05,0.9757555058642917,0.022141444074389446,1.2978200875708043e-06,0.0006349279059604217,7.42198419532311e-06,0.0010712155746485147,9.58494167311289e-09
4600,7.940704196551215e-05,6.19132605662813e-05,0.9745735725054993,0.023365132616508164,1.2849007725406637e-06,0.0006504330829036542,7.3952346813256645e-06,0.0010866806828976597,9.745865108910643e-09
4700,7.929357029779976e-05,6.22931657132354e-05,0.9739666127505652,0.023944356199846514,1.3744314220047226e-06,0.0006706238901321332,7.410591243363054e-06,0.001103141246160606,9.665432982019173e-09
4800,7.965403210501417e-05,6.074978687678742e-05,0.973926217748768,0.02425161279477768,1.3833194860695282e-06,0.0006783345161548199,7.486257811497897e-06,0.0011816665381200835,9.988188744811782e-09
4900,8.03886962407459e-05,6.201095364163449e-05,0.9743184025103202,0.024157198333787797,1.3838273423470144e-06,0.0007271304998176264,7.351788306505878e-06,0.001180724383242432,1.0227329418878383e-08
5000,7.995969640629247e-05,6.114939717296408e-05,0.9729885395053229,0.025003083769176152,1.464168756118396e-06,0.0007733129798191111,7.462666810716294e-06,0.001234788710113499,1.0820288012262307e-08
