milliseconds,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP
2400,1.865949244314958,3.7723359514007617,0.44173168522774053,0.36095468646205126,3.265607155207959,1.057116462675021,0.4542137412120767
2500,1.8743186910131227,3.872739379089284,0.43834744392513064,0.3651826550069183,3.16915884286742,1.0532629634106887,0.44493983400627296
2600,1.8824413726179798,3.818249786204981,0.4367198686521562,0.36009147562914035,3.171983299553354,1.0274358966076942,0.45677352783158676
2700,1.8902719888345627,3.852282617122977,0.4359409568230215,0.36001119697531364,3.116740004903429,1.022589774981567,0.4633360161567043
2800,1.8922360836494578,3.8847006809773728,0.43588081821275504,0.3587297476767869,3.034712467389732,1.0182683336000937,0.4794491712695737
2900,1.8933971258982094,4.038362557061319,0.4343592744398922,0.36216847737778296,3.0298270431693473,1.0147247222988542,0.48371799319238556
3000,1.9072452589080582,4.092648161636777,0.4315248898920857,0.3532676473096834,2.9627473834206497,1.0125851073464238,0.4995502612843713
3100,1.9098478128261727,4.104000879262416,0.432019383510552,0.35508724409790837,2.8708053585420386,0.9881840080946575,0.5052857902089182
3200,1.9161513181353285,4.16948435138923,0.42848816439520393,0.35279283725638116,2.8416429428128787,0.9929779225487732,0.5060604916001327
3300,1.908752331710968,4.192807680408003,0.4292329131855645,0.35704086060116297,2.799726046162397,0.9801767946663729,0.5292031948367484
3400,1.9213548851185278,4.325622032487331,0.4248173782345697,0.34861302979200276,2.823266298373414,0.9765442628546708,0.5201023836784433
3500,1.9219052758722728,4.232057218925602,0.4240028427385161,0.346630624671061,2.722861440065815,0.9582412904970578,0.5322753805990534
3600,1.9266244002577686,4.385534815146348,0.42399856936761254,0.34716489931583944,2.6330276020312744,0.9613498886152928,0.5425036110492905
3700,1.9258653209770138,4.474872015333184,0.42057373647646984,0.3428293254226052,2.6017797611385998,0.9411441084386919,0.5519791943781075
3800,1.9273103413543784,4.502692571902088,0.4202008594069943,0.34962837086654036,2.5799307211930222,0.9363804074417071,0.5487517744020787
3900,1.927527517305983,4.490431394707991,0.4166669893599965,0.34239868196788936,2.5781727887382453,0.9420455636882387,0.5678812243887997
4000,1.9303449636871248,4.562369535666137,0.4160511533163562,0.3423545199353042,2.5475203679200122,0.9302274229101832,0.5686828146271613
4100,1.9342595605732202,4.6279648698079345,0.41292647935146637,0.344149964308722,2.5041166090920184,0.9248865404313977,0.5809382394919145
4200,1.92435127102608,4.695108500663243,0.4125873087169521,0.3352273848650941,2.3897459596196895,0.8990689310059122,0.5853236594865543
4300,1.9335540325427547,4.647162185733501,0.41155178882501087,0.3410810073598228,2.431745965937919,0.89253023603255,0.5994731922943711
4400,1.9293890398701998,4.685550195918444,0.40938244563431936,0.3341464710312013,2.3747113019766126,0.8948486873949107,0.6033187324397447
4500,1.934012008098439,4.762164799792567,0.4078647387262853,0.3406903011062544,2.3892522698340124,0.884068218647003,0.6219739166721352
4600,1.927458823636838,4.88512312169526,0.40386790752608803,0.33084858217340823,2.2769140852643934,0.8789629985556304,0.6264073224884301
4700,1.9325185824845639,4.886686414028238,0.40260164942171633,0.3275359799976763,2.2658561058314426,0.8553455271130888,0.6477559845015444
4800,1.9271998157387982,4.983269812104233,0.4015820033891631,0.33242439789261,2.2724426843087,0.8416067810235534,0.6416595034755316
4900,1.9185756444083693,4.933912530504082,0.39919528653660064,0.33220944122583423,2.1991780705100736,0.8337675515073207,0.6605981305175087
5000,1.92248574582922,4.999879083339779,0.39887835578544073,0.33250831990245516,2.1765719627210927,0.8418356731432791,0.6655622737448291
