miliseconds,infected_nontested_0,infected_tested_0,uninfected_nontested_0,uninfected_tested_0,symptoms_tested_0,symptoms_nontested_0,recovered_tested_0,recovered_nontested_0,dead_corona_tested_0,dead_corona_nontested_0,dead_noncorona_0
4000,6.9143865649605365,0.3084503608130022,627984.9146719316,2020.1312352151563,4.861878962954531,0.004261928104638958,0.5723668898999594,0.0006335018551599878,0.021681022677327095,0.031549223228560665,83.09423740648568
4100,7.33110603144302,0.3059543949178007,627922.8505647174,2037.5557618588603,5.129646082666063,0.004359994358628733,0.6063261022793415,0.0006829331822047522,0.02300359464317418,0.03362007931090043,85.83446325892719
4200,7.450323721512044,0.2831116774410567,627847.1691923174,2111.167822410731,5.234087221058524,0.0045266328313240765,0.6336273572631534,0.0007067382381494673,0.023720169832719372,0.034119248211536606,88.18979399000123
4300,7.674733684066245,0.2863195031385991,627836.278499248,2134.3609296898635,5.532436105320151,0.004586700842116343,0.6866689238451139,0.0007326612841068836,0.024752841822461326,0.03681255155700702,90.557147312436
4400,7.8907354851307865,0.27167851037124535,627755.4610076929,2194.076945441207,5.74141615879289,0.00485126884492237,0.7141770759523869,0.0007767189839022621,0.026557651949315027,0.0383288734115286,91.514820638793
4500,8.240027743000589,0.2672022622361945,627712.000881644,2286.0617920982113,5.861073796514286,0.004931287337031239,0.7673578688448219,0.00079600343517093,0.027533280666506045,0.03987259114514376,94.77138408667427
4600,8.512701567591568,0.2688735624668145,627668.472089664,2341.9170644267406,6.092162150053809,0.005086944085853489,0.7990083913567186,0.0008296953924563932,0.028377370490439247,0.04058317478747589,96.11876908240853
4700,8.775626701390593,0.2452146791822162,627614.8861066868,2386.478580304369,6.422166266781075,0.00532986612131851,0.8441778862802846,0.0008722167224873151,0.03006640982404061,0.042319750885963646,96.5617619708157
4800,9.038442266507015,0.23842334189875777,627581.2582937735,2403.70739764154,6.621033753760266,0.005460207434907157,0.88039909644629,0.0009139989790710792,0.031059246145530208,0.04513575005384466,99.51529026049201
4900,9.34253453522309,0.23202112444280207,627502.7566288714,2429.7082731729156,6.883722698931119,0.005638737039830539,0.9186471654205031,0.0009327155134028309,0.03281409457975076,0.0469597839098749,103.00058923536051
5000,9.517102768843984,0.225411593077824,627460.9586660584,2551.718221929389,7.150251927583865,0.005872206174645182,0.9750889684599441,0.0009916925745592365,0.034729241557154435,0.048423404325151645,103.50496892138543
