miliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
3100,75.48705246600126,998.7668664576872,0.5127195011101763,0.02508277591837997,8.996297578445689e-05,0.0004542527768984281
3200,75.46929325821287,998.7498437576949,0.5194871646187621,0.028167875315856183,9.615093130396059e-05,0.00048209725800666276
3300,75.4638564451045,998.7220370055343,0.5435831139001589,0.029055650030962336,0.00010058335906794933,0.0005274471800724038
3400,75.4505170285355,998.7211861575668,0.5531259548819542,0.029684782760669933,0.00011438315982084637,0.0005814996777118625
3500,75.44456530433862,998.6857275961514,0.5665936216852219,0.03276040852425476,0.0001257107492100735,0.0006479904188870789
3600,75.42653727244095,998.6667180262633,0.5839862073315589,0.03457953595921291,0.00013534383534103642,0.0006927529229717207
3700,75.39290334434115,998.6482813035032,0.5965805949928759,0.03673898849275349,0.00014489437276616642,0.0007418490645852366
3800,75.387489944081,998.6547264902554,0.6039823462131424,0.03873969412543364,0.0001523100351521643,0.000808927983146589
3900,75.37155210609521,998.6285961764052,0.6186410161206755,0.03875708072903253,0.00016737224433410817,0.0008738361013991598
4000,75.36902174765517,998.6044936858989,0.6427850183965469,0.04169045859324961,0.00018393315705788016,0.0009593535253417117
4100,75.34247639734359,998.5999771626346,0.6580477458488085,0.04385149547679984,0.0001913890429085277,0.0009897857543295007
4200,75.33866772581023,998.568186850508,0.664843050074849,0.04614085279785034,0.00021133768991008265,0.0010900908524809944
4300,75.32430544556213,998.5492925356394,0.6777327621101362,0.04810613105407871,0.00021858267689023664,0.0011674031512268165
4400,75.30319343128512,998.5450799186591,0.7051831692693136,0.05046349879831739,0.00023962253390598688,0.0012583403496651455
4500,75.27888943177867,998.529109456398,0.7031444114419669,0.05170848348834573,0.0002561792538086081,0.001313747672550369
4600,75.26560102583653,998.5109945587743,0.7323314385568089,0.05398101209838587,0.00026975392889486095,0.0014248947000979793
4700,75.2472704270879,998.4925166949458,0.735130895294508,0.05637568030439155,0.0002922543316045138,0.0014903517909066564
4800,75.24179494476093,998.474118245782,0.7520458264595415,0.05854457088802081,0.00030965124608589865,0.00160631398295218
4900,75.23799538846494,998.4648247078859,0.7736907917130117,0.061671436562304026,0.0003245786231322754,0.001663562258399886
5000,75.20422038102292,998.4454048554556,0.7832478147473533,0.06366957887643487,0.00034621185137453833,0.0017707373463559679
