milliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1900,2.9708701197697055e-05,0.00029998473233244696,0.0029265199815452936,1.5170800163323194e-05,1.18238107251909,0.018251746632328647,4.5326164545675885e-05,1.1997347747127798,0.00027037262605525495,-1.5174403902328928e-05,0.11993206936510505,0.0002817443035794542,2.8994553926237533e-07,1.529753556271306e-08,5.832254886157442e-05,4.2455031993232474e-07,9.990963088422729e-05,-6.944423591154601e-06,3.2594877583701547e-08,1.8013426352947818e-05,4.748305855812284e-06,0.00019676299339839914,-1.0063844385499153e-06,0.00010131513501215214,0.024791071668285446,-6.875493522149968e-06
2000,2.9711090745313672e-05,0.0002999843952825961,0.0029225064271452706,1.5977725388166485e-05,1.1811228749313776,0.01940535432904283,1.3697505985125077e-05,1.1992115287015028,0.000550706292768802,-1.849124571687047e-05,0.11990459235755621,0.0002813048626444255,2.8993771419941155e-07,1.610085132640448e-08,6.256625036821582e-05,4.5178795030938394e-07,0.0001612191235915429,4.747966689831848e-06,2.0555987460317972e-08,1.982990099434252e-05,1.4239924019931897e-06,8.199919628197422e-05,8.24043427169237e-06,9.08597286613649e-05,0.026414063135165932,6.913656222608633e-07
2100,2.9710629789243625e-05,0.000299984138892689,0.002920393529342163,1.624650689296494e-05,1.179714405349931,0.02011124849294577,4.067763364482362e-05,1.1994101060267373,0.00020903016393658745,7.72991912225007e-06,0.11977635073389795,0.00027999139733780084,2.8780564718767457e-07,1.672466190849546e-08,6.52627290900566e-05,3.944417028378708e-07,0.00021219798054330705,4.775911181183296e-06,4.0741852590674205e-08,2.029320248684003e-05,-6.6600042105220234e-06,9.737603200030021e-05,1.5672386635376518e-05,7.281723400850146e-05,0.027105705703486718,-2.026466196361624e-05
2200,2.971117219599103e-05,0.000299983113139256,0.00291325406641864,1.666322377880123e-05,1.1779212328817257,0.021668013396119012,2.553059394900877e-05,1.199642330697219,0.0004346299032058619,2.7847271188391946e-06,0.11986514330811568,0.000278459720766261,2.8972683430930275e-07,1.6869994551364288e-08,6.718637272582882e-05,4.350487054410005e-07,0.00021589589342093404,-7.106618605333669e-06,2.617893351946012e-08,2.0865059863504437e-05,-5.297688810351748e-06,0.000190196041343094,-2.242407000674191e-05,0.00011262957817229965,0.028123982718404328,-6.2155083191e-06
2300,2.971055802637965e-05,0.000299982223388499,0.0029123738099349514,1.7908362556594507e-05,1.1776850867862216,0.02306199931246873,6.240494620562226e-05,1.1994269204576622,0.00013715893708827597,-1.934037229816636e-05,0.11982701271835149,0.000277558914534825,2.864701284186607e-07,1.800762901546264e-08,6.951505905528734e-05,5.179748119322885e-07,0.00023918248066227713,1.9568991916600374e-07,2.718784416345741e-08,2.2630857497738206e-05,-1.6460365074990178e-06,0.00022878621763063528,-1.2993916469389625e-05,0.00018115378061762946,0.03031697073741752,-1.847162834090492e-05
2400,2.971012044234785e-05,0.0002999810479901486,0.0029044153274541515,1.904655833176604e-05,1.17507554096635,0.02334142019956107,3.895894633653857e-05,1.1993699326688445,0.0005600101084790583,1.2398970446658052e-06,0.11989008925296205,0.0002766014596565955,2.894226879844535e-07,1.8608162053634033e-08,7.606648936366e-05,3.77361069264917e-07,0.00024994831623927993,-3.7312954772416684e-06,3.363795474146899e-08,2.417152156001995e-05,-5.217311806285333e-06,0.00014995869443720444,-1.3432271030617e-05,0.0001437490078300284,0.031309561658413615,-7.881741958094062e-06
2500,2.971088327817357e-05,0.0002999801628944326,0.0029017355884548525,1.888325593207949e-05,1.1748859938429583,0.025214783149093718,4.294556364010535e-05,1.1989592217401923,0.00018890618663855902,-3.1267198028891484e-06,0.11979527468089247,0.00027496539549721273,2.875210702130085e-07,1.9889729298354952e-08,7.746786838784989e-05,5.428870911676177e-07,0.00012080642672833466,6.354010793605604e-07,5.487946539152461e-08,2.527455876015183e-05,-5.12912062508017e-06,0.00020104109995311333,-9.811087721907964e-06,0.00013307861480493173,0.03205620241903128,-1.9580290561493972e-05
2600,2.9713042809027795e-05,0.00029997933012013546,0.002901312017513695,2.0237547006504948e-05,1.1735944044306152,0.026096582077961946,2.9715476858382008e-05,1.19912195708339,0.00046353350673627856,-1.9251558667138598e-05,0.11983561095779074,0.00027386545905918073,2.8860664806200096e-07,2.0253240266794424e-08,7.813289946868976e-05,5.214736433320169e-07,0.00018601602687156422,7.784196254692284e-06,5.177830778150154e-08,2.6070404645967534e-05,-6.1030181706424934e-06,0.00011603885579559966,1.1910374902370083e-05,0.00012685292654031252,0.034478237945899735,2.6034199609976157e-05
2700,2.9713199685994436e-05,0.0002999792015537572,0.002893203809157889,2.0861766816493e-05,1.17327824581226,0.02638245699928588,4.2215549677322195e-05,1.1995615894268643,0.0005200368612452674,-1.2780910597536188e-05,0.11972120228054037,0.0002733893498378019,2.865349276062336e-07,2.0404364101327784e-08,8.128813167103299e-05,6.022104327824458e-07,0.00021205433654013266,7.1278576043561425e-06,3.830177222717207e-08,2.639585856279406e-05,4.756770955159634e-06,0.00012567386968774383,-1.015269606020726e-06,0.00026788017969113433,0.03518970784334938,-9.091494351097826e-06
2800,2.971411010234055e-05,0.00029997809177820467,0.002892283065163375,2.159172696647773e-05,1.1711947365901898,0.027915997119258858,5.834048307659708e-05,1.1988743709631298,0.00028378495092253254,4.801320419158974e-06,0.11982419069741886,0.0002720565183304123,2.8592510549265453e-07,2.1251429681659853e-08,8.539009906089497e-05,5.135985819286575e-07,0.00017257707374613223,-5.961350086339871e-06,6.583254533764665e-08,2.803959924348386e-05,4.0221019051735135e-06,0.00022830396262934571,4.000441399828472e-06,0.00027039843146231817,0.035302821740926436,-1.5041732249074232e-05
2900,2.9713590782423045e-05,0.00029997779008070257,0.002886315485461524,2.219610474704198e-05,1.1696589010824576,0.029737438870263602,4.0116872284776955e-05,1.1988677626184976,0.0005357172304755163,-1.0356536688720684e-05,0.11986399435602708,0.00027098698026173834,2.8791276510466745e-07,2.242776395637878e-08,8.75048439124359e-05,5.332023179480093e-07,0.000248736419690919,4.3421922814377246e-06,4.1288517236675526e-08,2.8590902173129892e-05,5.380067868082218e-06,0.0002762792694983069,1.233817341999115e-05,0.00015199738541382104,0.037082104675708966,-1.6007532843221986e-05
3000,2.9712610046139072e-05,0.00029997692054895925,0.0028859552503045366,2.3521904923124306e-05,1.1694288409785076,0.03104338001656552,4.26637213894757e-05,1.1992163489327226,0.00039846042114133275,-5.45556349037357e-06,0.11985183162060616,0.0002692656361202217,2.8587855541446303e-07,2.2783403517340317e-08,9.298918516306687e-05,6.642661672451367e-07,0.0002505211630491588,-2.682608097511438e-06,6.76459869015266e-08,3.060978663527163e-05,1.3609931518543615e-06,0.00018978217427695508,1.28803941531023e-05,0.00022226983482931696,0.03786651792398877,1.993630360867016e-05
3100,2.9715210774192685e-05,0.00029997588162080843,0.002879517533312957,2.3669160150428627e-05,1.1670833483496976,0.0315286721784893,7.531080987826517e-05,1.1985055256643926,0.0007029585675254536,4.174792666891299e-06,0.11976339255467645,0.0002685671553634199,2.838568884902043e-07,2.361966334970945e-08,9.401216298221452e-05,7.009317376985286e-07,0.00026070959329292,4.853771055134934e-06,6.330086125503694e-08,3.088011043570852e-05,7.415104868107674e-06,0.000259028148416842,1.8287016485674936e-05,0.00020500448827365654,0.03988982950041923,-2.4301512310699942e-05
3200,2.9715609284719316e-05,0.00029997512374332463,0.002873337819902504,2.495347819771778e-05,1.1664555262079295,0.03205779462112553,6.504830016988862e-05,1.198906918440856,0.0007932172610944508,-1.668298727114386e-05,0.11973773071016316,0.000267144284555021,2.8493276716501025e-07,2.4983090412976927e-08,9.804659040187754e-05,5.907907901660282e-07,0.00024493807023450917,1.7128077696308096e-06,6.124408026474445e-08,3.333081387743043e-05,5.790807817049733e-06,0.00031588928974438384,2.2498663122402953e-05,0.0003446233710326025,0.04087421641446007,-9.431802105008227e-06
3300,2.9714161239447972e-05,0.00029997474078452904,0.002870091684130616,2.501622724637141e-05,1.1655685439753007,0.03454047185376696,7.994967726802796e-05,1.1993583875600793,0.0009004757969418567,-2.0262546028961975e-05,0.11966545839524512,0.0002667879892975615,2.8580268455322626e-07,2.5583649901268573e-08,0.00010306917298324768,6.332407691884764e-07,0.00021977473214315643,-4.161307747303769e-06,6.354360873745102e-08,3.371533529624422e-05,3.2123053608243885e-06,0.00027398000574603,-1.32972694291032e-06,0.000262219171234286,0.042037085371267414,1.4517931920297979e-05
3400,2.9717088645567812e-05,0.00029997383045200744,0.0028694949353784424,2.6711983249326487e-05,1.1650136366359545,0.0359710938005369,7.059426760345302e-05,1.1985972034493346,0.0007527412485810353,-2.8932180109444405e-06,0.11966989298693531,0.00026510648979750104,2.823408475074029e-07,2.6443345944455796e-08,0.00010222061118378854,7.080088111780019e-07,0.0003242878811385555,4.161621290993102e-06,7.376912223710045e-08,3.4653992464785086e-05,6.567409997152613e-06,0.00029692593251116374,8.491122120807775e-06,0.0002270763782714291,0.043516314097576295,1.1562453038459908e-05
3500,2.9714813085618915e-05,0.0002999726741284163,0.002863854778279592,2.6708090202940392e-05,1.1639938620151633,0.03564191865452253,4.8476716318181665e-05,1.1987129739892461,0.0004009569386350947,4.479855829560485e-06,0.1197448936343124,0.000263357012531235,2.8262359851755836e-07,2.715509400330415e-08,0.0001058575846768244,8.016896560372071e-07,0.00032185245973092685,4.681148535757674e-06,5.8961042946740174e-08,3.601872432715886e-05,-3.354614443891649e-06,0.00020510629676171615,-2.0013327128861596e-05,0.0001931470052122121,0.045836459581439885,3.919431322050757e-06
3600,2.971758910801418e-05,0.00029997245619403667,0.0028630623235879585,2.758147192657525e-05,1.1618105791578999,0.03798111301688663,8.207878764675916e-05,1.1990526902665202,0.0008848619188602868,1.3980048042242137e-05,0.11969212605377333,0.00026332477596430724,2.822733212212e-07,2.8100345225315156e-08,0.0001102212948366512,8.09759224754428e-07,0.00020994744165386695,7.503396272385516e-07,7.411703192878194e-08,3.7964547327739484e-05,1.864448656873658e-06,0.0003507431457157697,5.437168656074074e-06,0.0003613212884527295,0.04696956632289515,-2.4626590993406974e-05
3700,2.9718494290692502e-05,0.00029997110573917507,0.002854266353892134,2.8398423679822303e-05,1.1605432475402635,0.03885139266446425,6.989710792916136e-05,1.198524058624179,0.0008226155633611685,-1.3046146533137109e-05,0.11963383482183303,0.00026154968468096055,2.8131201177086103e-07,2.862698773269031e-08,0.00011253343820720667,6.91066638014075e-07,0.0002927119530857112,-6.0581316106883e-06,6.98278513927594e-08,3.904995026923076e-05,-7.900228209091984e-07,0.00024485927288153746,-7.176580148964137e-06,0.0003813305508596172,0.04698402086239913,1.7262049651406068e-06
3800,2.97166945277297e-05,0.0002999703847942147,0.0028548379641195015,2.916525179013845e-05,1.1602023123028928,0.03981940679970052,6.453471878495052e-05,1.198918171726253,0.0009487469484803715,-1.5369987224454527e-05,0.1197455208868825,0.00026101043216681,2.810780606239397e-07,2.887399937557934e-08,0.00011534284706899784,8.718442447359863e-07,0.00021925902578691137,-3.077139791156969e-08,6.649000102783649e-08,3.967524093982051e-05,7.26977988497681e-06,0.0002454781801661592,-1.3368008222840596e-05,0.00034781974044651424,0.04791812674383673,2.009944015791772e-05
3900,2.9717860095645462e-05,0.0002999706327358127,0.002848193907612272,3.0300121961018722e-05,1.1576639177942103,0.040961961901441024,0.00017888198800328475,1.1958503404265088,0.0020694743311799363,0.00011898892351374847,0.11920658749759128,0.0002600843474459511,2.823105736958892e-07,2.9428528818482322e-08,0.00011964491031991696,1.187916408533935e-06,0.0007455559699998047,4.567434090819388e-05,1.553033157987784e-07,4.057551308615403e-05,4.099205037580166e-05,0.0007493825806555152,0.0001284512906749537,0.0008670190206731125,0.049964123414656975,0.00014808383390572531
4000,2.9716303001369337e-05,0.0002999698654956898,0.0028485038142649177,3.0170548447514645e-05,1.1555792863883445,0.04372796409727647,0.00032808633854249986,1.1935220288002788,0.004042626591601603,0.00023146532384664246,0.11865053824108586,0.0002583034604552639,2.802995114002779e-07,2.998370023465629e-08,0.00011797598157726879,1.8335191956696991e-06,0.0011466281544184268,9.429633864371952e-05,2.4311473696961416e-07,4.0517523845235315e-05,9.317131833411351e-05,0.0012358758745472187,0.0002769501191611363,0.00143363593617453,0.050945711466204746,0.0003101096491441396
4100,2.9717670786219884e-05,0.0002999691055772447,0.002847727424795649,3.138631575689704e-05,1.1531542420227703,0.045263266320369415,0.0004785689225739658,1.189868772832605,0.005702473552357274,0.0003655081945223609,0.11813328178644834,0.00025730826366069314,2.8217462608416526e-07,3.136216587686486e-08,0.00011878290389788325,2.252802595572185e-06,0.0017545304081004003,0.00014681241387786827,3.33984265324289e-07,4.148767919852804e-05,0.00015304183202777312,0.001713436267439512,0.00045139912658109793,0.0018802229213373718,0.051745136146696055,0.000498596505685509
4200,2.9717499374875022e-05,0.00029996876527978107,0.0028425557617386544,3.1756134501595183e-05,1.1510598141947532,0.045649376791808895,0.0006153879584614559,1.18723653102327,0.007609857266486075,0.0005190672788903998,0.11770998265729019,0.0002573452814218042,2.830673759516911e-07,3.105987209683995e-08,0.00012380729040747503,2.8603753076461134e-06,0.002184512090205915,0.00020368056957655457,4.2327737184160983e-07,4.327241109457161e-05,0.00020663905784963347,0.00219592940368331,0.0005791831350507159,0.002518781174044557,0.05204138162119184,0.0006696942250212047
4300,2.971860774572969e-05,0.00029996804861811025,0.002839041101050642,3.240502152021092e-05,1.1484587596547344,0.04858641418139229,0.0007855062145519238,1.1846042094943467,0.009110215536899497,0.0006160786700883529,0.11718339816357314,0.0002557599355275903,2.823784726856505e-07,3.201305337546488e-08,0.0001235720751540602,3.459469304161256e-06,0.002614557729090803,0.00024876965243595225,5.029875944616687e-07,4.2692841840729976e-05,0.0002447786368385763,0.0026020508981926334,0.000709964042205891,0.0031569122755279963,0.05338815893423668,0.0008166664374667477
4400,2.9717831250333855e-05,0.0002999674673388999,0.0028373782083713863,3.298858710032076e-05,1.1452746850094082,0.048641326346573914,0.0009334228042686292,1.1820250643449541,0.010563792628244516,0.0007411097805069127,0.11653798244854219,0.00025508299638527524,2.8310094143717976e-07,3.2254012005266887e-08,0.0001270231861979481,3.960405455582537e-06,0.0030641918189578594,0.000302198640001319,5.969963069041812e-07,4.34663730316744e-05,0.00029367632152731496,0.0030805372872373302,0.0008892664800078567,0.0037092982353398897,0.0547056073090107,0.0009743500806116842
4500,2.9717717398281985e-05,0.0002999667055460485,0.00283616023878732,3.284228148641198e-05,1.1442268262457507,0.05075899327400578,0.0010572196618345842,1.1782534745023128,0.01264290137348062,0.0008973149709863594,0.11611256244018003,0.00025416942205977266,2.8015211781188016e-07,3.3356021948209e-08,0.00012688532597734386,4.548269302324562e-06,0.0036791844349386765,0.0003474926895208948,6.717823497752087e-07,4.421313527612115e-05,0.0003516798439003026,0.0035318802247389924,0.0010355089450445323,0.004120860899873339,0.054127398958813105,0.0011337837223707498
4600,2.9717857789397246e-05,0.0002999659912669984,0.0028331734155784476,3.3209934133005215e-05,1.1416217551158026,0.05189325788151743,0.0012142113608622452,1.175311575946539,0.014306535000729247,0.0009905852589724995,0.11558911269960236,0.00025319157969573493,2.8213819806618666e-07,3.364081418863673e-08,0.0001274861657965675,5.002034191659229e-06,0.004043998794816073,0.0004100779681430983,7.571259384225416e-07,4.611303057135082e-05,0.0003986116232487927,0.004125641380806202,0.0011684070826658208,0.004726876471361764,0.05536244591572554,0.0012908004777275933
4700,2.9720842600468307e-05,0.0002999659297158006,0.002832264861087117,3.4310373436263644e-05,1.1392920919398715,0.05401495003307602,0.0013610259530395063,1.173191907205636,0.015860895731810213,0.0011361617964170969,0.11502477071024418,0.0002526068013505637,2.8089835821986186e-07,3.475217484245198e-08,0.00013126295517429506,5.603394469996317e-06,0.0046406688032847474,0.0004596585533619693,8.599920240816998e-07,4.562237126666242e-05,0.00045548930197396255,0.004615803152328547,0.0013505223681723323,0.005301190927855964,0.056737777499123385,0.001485856082473346
4800,2.971891144423156e-05,0.000299964989402172,0.0028292303303055068,3.5096543770489944e-05,1.1371462895400826,0.056577891966574013,0.0014934215096008873,1.1700448780597048,0.017836620350248942,0.0012599918792189867,0.11440991909900365,0.0002527984928951494,2.7888546573700595e-07,3.4306240088303813e-08,0.0001295791684128369,6.087126722152332e-06,0.005061669794115411,0.0005000243853815034,9.566227943828735e-07,4.742357713866728e-05,0.0005045325055019194,0.004956706553981739,0.0014715215941134233,0.0058964882293239115,0.056902351308797075,0.0016355183229895735
