milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
1000,2999.7588762535493,199.79275417370593,99.99999999984003,20000.000000015065,1.0175887356706834e-08,-7.902057103907719e-15,1000.0000000000108,10000.000000000007,-2.973777582093493e-13,40000.000000000044,-2.0781774532517932e-11,10000.0,100000.0,-5.175627706292172e-14,1000000.0,-1.529532179968528e-12,3.072213884212223e-70,20000.0,100000.0,-4.1564347760185775e-14,20000.0,0.2570701565964025,2.0900428992415774e-06,1.5328525333323505e-10,8.999971595303175e-09,-2.1529022334365907e-18,8.908469090836417e-12,-6.367974402073071e-12,1.296467048316513e-80,2.0332935403603243e-75,-2.045343004820872e-11,2.1597488659803477e-15,-7.58740243475677e-13,-2.170985462631523e-12,-1.8027713287082144e-76,2.4845217683607125e-71,-4.2659321296201747e-13,1.1736241794316907e-13,-3.6783397476017736e-17,-3.015780221358058e-67,7.9539924790018e-37,7.989894583729378e-68,500000.0,8.038733698280884e-68,-1.5958116856751012e-67,100000.0,-3.4113394522516072e-68,-1.502429964827361e-67,500000.0,1.1121734765349254e-67,7.337733959102321e-67,1.818206408783318e-69,100000.0,-1.8641653660172434e-71,-4.709908890884015e-72,100000.0,2.292416141275943e-16,2.1798301756930243e-35
1100,2999.705572181659,199.75978356162668,99.9999999999043,19999.99999999193,2.2498092547563157e-09,-1.2347482672191089e-14,999.999999999996,10000.0,4.626450706415419e-12,40000.000000000044,-2.5132474111554774e-11,10000.0,100000.0,-3.0753367665066814e-14,1000000.0,1.4454483694394839e-12,7.512635377836993e-71,20000.0,100000.0,-2.3503470165085607e-14,20000.0,0.2889559532906608,1.3204175929357556e-06,1.696118189012504e-10,6.787422757604096e-09,-4.365372204444249e-19,1.3092224900766252e-11,1.612375825174648e-12,-4.2128575716770285e-80,-2.973740499532288e-75,-9.713048826171088e-12,6.368330993871198e-16,5.389401786973725e-13,1.8299561436452542e-12,-6.131809831507759e-77,-4.8143294890080706e-71,2.9386036161739433e-13,-1.322008458344701e-13,4.2674759827172456e-17,-6.212615400566161e-67,3.16528518068033e-36,-1.5375707268952488e-68,500000.0,-9.865768518014196e-67,-1.971977192953579e-67,100000.0,3.402012005017501e-68,1.3424001374148467e-67,500000.0,9.3008834855e-68,5.062412048211793e-67,1.467749477188089e-69,100000.0,-2.121701918198508e-71,6.777128362276088e-72,100000.0,1.953732928587454e-16,-8.69586013253605e-36
1200,2999.720382090694,199.70558775472156,99.99999999998046,20000.00000000426,-7.743214063557856e-09,-2.5277512450978884e-15,999.9999999999994,9999.999999999998,-3.357228706642429e-12,39999.99999999994,1.8480499341432438e-11,10000.0,100000.0,-5.165292757126715e-14,1000000.0,-9.819621065992348e-14,1.7728378131769107e-70,20000.0,100000.0,1.8844684205388656e-14,20000.0,0.2744321421286416,1.967060508399224e-06,-4.9634223059493546e-11,1.8206569112569938e-08,-1.6659704884427573e-18,1.0035197672158316e-11,-1.967368479390083e-12,5.065500737224454e-80,2.0872432069813123e-76,4.956447495052853e-12,9.022002774205351e-15,-1.7196704227572737e-15,1.7346397782904696e-12,7.764003310758163e-77,-5.400226363826168e-71,-1.5901088001435186e-13,6.870444526660747e-14,-5.134179894244812e-17,7.058928827776263e-67,-2.0146710202394572e-36,-4.599467786510745e-68,500000.0,1.3399567350810877e-66,-7.617980072895445e-68,100000.0,3.8666875735477855e-68,1.052139082317844e-67,500000.0,2.3610628353172018e-67,-4.1590866355811866e-67,1.3408889731949426e-69,100000.0,1.3665989625210337e-71,-8.770756300471821e-73,100000.0,-4.070866494258307e-16,3.3779243063548325e-35
1300,2999.6555469004634,199.68413349968534,99.99999999998825,20000.000000004195,1.594850333461594e-08,-1.278300231132542e-14,999.9999999999858,10000.000000000013,1.7193917131983371e-12,39999.999999999956,-4.0934575716175886e-13,10000.0,100000.0,-2.7956196851172288e-14,1000000.0,-1.1335164145168078e-12,7.829774660433897e-71,20000.0,100000.0,1.9318115577179663e-14,20000.0,0.29340464618173123,1.1272424339096038e-06,1.2579959866885869e-11,5.546208883912585e-09,1.2307662415392705e-18,1.0816824056521502e-11,9.081721932189901e-12,-5.288115259860428e-80,5.186759167550896e-76,8.892078611046489e-13,-1.3737894237798921e-14,6.647035067668719e-13,1.275357550345031e-12,4.496105709672701e-76,5.314134688779852e-72,3.601083447320563e-13,1.4085793377575584e-15,3.443546064631835e-17,-2.205460310070705e-67,3.4190605222266715e-36,5.754833137780398e-68,500000.0,-1.4418887637373675e-66,1.9188408174849478e-67,100000.0,2.800640962252459e-68,-1.3280557805340884e-67,500000.0,-5.07996339537947e-68,3.5037566649190664e-67,7.262945372116554e-70,100000.0,-5.675612192923713e-73,6.182895719698696e-72,100000.0,-3.8318172396186174e-16,-4.0265875568101296e-35
1400,2999.663400664369,199.64849924375733,99.99999999999491,19999.999999987387,1.1323058065389987e-08,-1.5962003531671435e-14,999.9999999999873,9999.99999999999,3.957796475516793e-12,39999.99999999994,2.1443996276060335e-11,10000.0,100000.0,-4.430762063581081e-14,1000000.0,1.4832557210211854e-12,3.383331453185371e-70,20000.0,100000.0,-1.02209102991482e-13,20000.0,0.35813221008154594,3.1675482596060453e-06,1.6211291050184e-10,2.3785207184669383e-08,3.4338820469761113e-18,1.3268893072310955e-11,5.1468451222633675e-12,5.236332380436666e-80,6.612359653995469e-75,-2.9297760713609914e-11,4.971667679597243e-15,-7.298520981347476e-13,1.764722222153644e-12,-1.990221900732904e-76,5.82286457385914e-71,-2.0954204000570438e-13,-2.792729948969381e-14,-5.116484890630797e-17,-7.815074502095396e-67,-1.2551810901620355e-36,-7.345821102657166e-68,500000.0,-6.409146767000376e-68,-1.588905774940217e-67,100000.0,1.995032431197452e-68,1.5106985069516313e-67,500000.0,-2.876113923363216e-68,-2.737589712645385e-67,-2.1823535972875237e-69,100000.0,-2.2934972503654088e-71,4.701003183181637e-72,100000.0,-4.559453826348814e-16,1.1962110414884749e-35
1500,2999.614593907007,199.6084378618041,99.99999999997115,19999.999999945325,5.562057652955865e-09,-1.4252490740854663e-14,999.9999999999966,10000.0,-2.6450615630491002e-12,39999.999999999985,-6.4899198533268184e-12,10000.0,100000.0,5.396577104316007e-14,1000000.0,-5.141379982390155e-13,-7.453755870148494e-71,20000.0,100000.0,8.657183358069918e-14,20000.0,0.33049259278657817,2.4839292506864436e-06,4.775931387277761e-12,2.441019070779432e-08,-1.1271577254700375e-19,1.1328100900047335e-13,1.0813233033106286e-11,-8.703133199262008e-80,6.748742285134746e-75,-2.9800223223068176e-12,-1.8381896252199036e-14,-5.904676341835606e-13,2.349395089751237e-12,-3.032071506179064e-76,7.24980881241597e-71,4.167389506700741e-13,1.490481984459053e-14,5.179298372643827e-17,2.4724950086053243e-67,-2.9151162432791622e-36,7.911512552652739e-68,500000.0,-3.856761439037546e-67,-8.808922084117772e-68,100000.0,-4.499538419225187e-68,1.4741300791739591e-67,500000.0,-1.82524657413801e-67,5.059667571815907e-67,-7.34476515606317e-70,100000.0,-2.4515753120680864e-71,-1.3101107829729541e-73,100000.0,2.4620730476425247e-16,-7.600321104638927e-36
1600,2999.5831404188452,199.59332572911057,99.99999999985098,19999.999999995543,1.9110714966230778e-08,-2.3924024827668816e-16,999.9999999999853,9999.999999999987,-1.794814766777347e-12,40000.00000000005,-2.574241554696786e-12,10000.0,100000.0,-1.3844056286862755e-14,1000000.0,-4.362423752281946e-13,-2.9079785980995255e-70,20000.0,100000.0,8.592708731818115e-14,20000.0,0.37916804151755706,2.480177392530914e-06,2.590391788886385e-10,1.6573853455257908e-08,-2.3418797060770192e-19,2.0598318128234182e-11,-3.537425721565722e-12,6.590401696395245e-80,-6.42901709607071e-75,4.533415159129918e-11,2.0950374904017098e-14,4.2627553243408246e-13,1.9613361532946483e-12,2.7098371743813677e-76,-9.804579679818375e-72,-9.11185492199128e-14,8.588620763264073e-14,-7.043565910704221e-17,-5.2117901676513656e-67,-2.414994641329445e-36,-1.8364928522157592e-68,500000.0,-3.9169498579438045e-68,-6.28223086718936e-70,100000.0,3.756545562147208e-68,1.2111075519075817e-67,500000.0,1.3811625468039258e-67,3.479774852022928e-67,1.6512404961547361e-69,100000.0,-1.9142131084417665e-71,4.0017351018617003e-72,100000.0,-1.24065629663975e-16,-4.29388086113118e-35
1700,2999.5603980543497,199.58670653674372,99.99999999981078,19999.999999949516,2.418436112624861e-08,-2.232736473556012e-15,999.9999999999968,9999.999999999996,-1.2492493870881499e-12,39999.99999999997,1.4433139630466198e-11,10000.0,100000.0,-1.2381165494812776e-14,1000000.0,1.2985505396625798e-12,2.6051564669666314e-70,20000.0,100000.0,-9.7540362678813e-14,20000.0,0.3972234628845054,4.000038224357959e-06,2.005697027395466e-10,2.8744856341208023e-08,3.533456890803529e-18,-9.305699024014089e-12,1.231952807305382e-11,-7.378981357752378e-80,-4.094543744502352e-75,2.3621398789188463e-13,-1.2060400199602594e-14,-9.847908179560157e-14,1.4100091851542706e-12,-1.7787395048607577e-77,-2.7478615010676152e-71,-3.636881606136011e-13,1.0131252308913388e-13,3.347527720289986e-17,3.873950351754152e-67,-1.9703428051506782e-36,7.12935861100884e-68,500000.0,2.1359256372148042e-67,-2.1475086284811554e-67,100000.0,4.947785096494811e-68,-3.5683447341837746e-69,500000.0,-7.58319411564144e-68,-2.8923020062954276e-67,-2.0037587710869472e-69,100000.0,-8.830848059256697e-72,-4.787049406846213e-72,100000.0,3.0142490126484117e-16,-3.009869510723334e-35
1800,2999.598367909487,199.58889262393342,99.99999999972488,19999.99999993511,2.294339822467067e-08,-9.342235464615864e-15,1000.0000000000026,9999.999999999993,-7.575509140438917e-13,40000.0,-6.155823524947038e-12,10000.0,100000.0,5.181193499733572e-14,1000000.0,1.0450542916655975e-12,-2.1214730619289223e-70,20000.0,100000.0,-5.562628647334211e-14,20000.0,0.4218425029853415,4.545878744656862e-06,1.8352562086084812e-10,2.8025615853452946e-08,-4.166997148230181e-18,-3.33829381736898e-12,3.2096610717188105e-13,-5.171531474659429e-80,-3.0102801001713286e-75,8.426813426267803e-12,2.2316331300435446e-14,-5.162227525074529e-13,1.0982512975825508e-12,-1.4523654366880544e-76,-3.066856697707762e-72,-3.9834914762477534e-13,1.0843276867511112e-13,-6.294346219121757e-17,7.216963201342823e-67,5.371454531459183e-37,-6.895222126468121e-68,500000.0,5.722307789296038e-68,-1.9404240875648686e-67,100000.0,-4.519462392567554e-68,-4.8755332160475796e-68,500000.0,2.1279396046749807e-67,-2.9348865306190724e-67,1.1646505968403825e-69,100000.0,1.7753514614476479e-71,2.1083853660998497e-72,100000.0,-3.871253565835654e-16,-2.70742332677227e-35
1900,2999.5742775633535,199.53373248236642,99.99999999980572,19999.999999948726,3.509609358307115e-08,-1.4658230906099972e-14,999.9999999999836,10000.000000000007,-1.3423168929945314e-12,39999.99999999996,-9.084525259429857e-12,10000.0,100000.0,1.497536867949575e-14,1000000.0,-5.599845796404016e-13,-2.6892339099760125e-70,20000.0,100000.0,-3.271121781021065e-15,20000.0,0.4611703652995732,3.98916407845605e-06,3.7212273746053035e-10,4.729773964822806e-08,1.9509213386841992e-18,1.8289125445035152e-11,1.1398616716819398e-11,-2.7116104674381045e-80,5.157016520715209e-75,1.2178202435150827e-11,8.895351525166374e-15,2.070426909980568e-13,1.9279797260865032e-12,-1.1862448942556362e-76,-5.599892765539267e-71,3.409592809152404e-13,1.5472404402092776e-13,1.296268635516937e-17,-6.952389531957147e-68,-1.932349186229192e-37,-1.7123094446805215e-68,500000.0,-1.4433850622335862e-66,2.076700908618439e-67,100000.0,-2.8602425156805404e-68,-3.331888510891796e-70,500000.0,1.4231539566589655e-67,1.8434736747457927e-67,-1.2711254630347136e-69,100000.0,2.2568479214792455e-71,-5.586953566905168e-72,100000.0,-2.6752970548652024e-16,-4.530363008584832e-36
2000,2999.497893798557,199.50117816982626,99.99999999968392,19999.999999965254,7.258580416756847e-09,1.0613613559761071e-14,999.9999999999798,9999.999999999985,5.954153572518907e-12,39999.999999999985,3.4519116252918454e-11,10000.0,100000.0,-2.4730478756614415e-14,1000000.0,-4.921726190902873e-13,-7.74363725937984e-71,20000.0,100000.0,-2.8400319067719487e-14,20000.0,0.4551332030879737,5.444064875234366e-06,3.919393382359099e-10,5.18462092022098e-08,1.9606397980997957e-18,-2.679287888289357e-12,-1.5642195767816098e-12,-4.260281977431352e-80,-8.854112913832103e-75,1.2340519961122982e-11,-1.3017447769920708e-14,-1.7192467058689216e-13,2.8313660812254756e-12,1.024399301885409e-76,-5.083663581420536e-71,-1.3950374093034463e-13,-9.296091699565555e-14,-2.7537146092195304e-18,-4.34741429896702e-67,2.7520151665585533e-36,1.0829395527286926e-69,500000.0,5.3816287312319054e-67,-1.6582528496970776e-67,100000.0,9.648799328140809e-69,9.89042001261958e-69,500000.0,3.2747177868546736e-68,-6.103303861747518e-67,1.3214278882560188e-69,100000.0,-1.1511390210191866e-71,-1.0494016299047661e-72,100000.0,-3.5474566618913375e-16,2.2897037257581357e-35
2100,2999.5067411307814,199.46746524110043,99.99999999964189,19999.999999949185,2.0122485846955148e-08,1.128849579020748e-14,999.99999999999,9999.999999999973,3.083532421195179e-12,39999.99999999995,4.976596745197165e-12,10000.0,100000.0,5.2162478959891936e-14,1000000.0,6.932220055491834e-14,-3.534087986483468e-70,20000.0,100000.0,-5.486348661134106e-14,20000.0,0.4969374451300702,5.421543747255961e-06,4.859964814904684e-10,3.70489838083689e-08,3.818866908274829e-18,5.3872539680244755e-12,9.616560639763315e-12,-8.446078163882299e-82,-6.202949181784569e-75,1.5682397741920304e-11,-9.597749244903807e-15,5.039744130045029e-13,1.1022690238041926e-13,-3.752178842105734e-76,2.0076936380226657e-71,1.7203491243290568e-13,4.5174508116419544e-14,4.8668586808890583e-17,-6.709857753684429e-67,-2.6583470707094474e-36,-3.467201843277837e-68,500000.0,2.84440602517529e-67,-8.580350892508099e-70,100000.0,1.7021583553383417e-68,1.3067243237782815e-67,500000.0,-2.653421408367756e-68,-3.126063085950126e-67,3.886863116821293e-71,100000.0,-1.4493179131014206e-71,4.841467505414285e-72,100000.0,-4.177728139803874e-16,1.8265663941454537e-35
