milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
2200,2999.494396636702,199.46533339199996,99.99999999969535,19999.99999989433,1.500148039917958e-08,1.4239892876266982e-14,999.9999999999862,9999.999999999985,6.226182936266819e-13,39999.999999999905,-4.2640573757473646e-12,10000.0,100000.0,-3.8428574899122845e-14,1000000.0,-2.221299653865614e-15,2.159042988560903e-70,20000.0,100000.0,8.529615439910556e-14,20000.0,0.49323027330951885,5.508311857840054e-06,2.8648845878202884e-10,5.184270801168494e-08,-3.055891806179099e-18,1.8454988329983073e-12,1.1603143985993659e-11,-8.332828664247679e-80,-1.564683377220575e-75,7.609931118067178e-11,-1.567453793914272e-14,-4.944818472375554e-13,9.195817983462523e-13,-4.1224100173068175e-76,3.1796881647853986e-71,2.221672843581406e-14,7.307789164262953e-14,5.457268801331739e-17,-3.2007404846516e-68,-2.695638341685274e-36,-7.987441051622121e-68,500000.0,-9.034449099561776e-67,-1.6028628518518253e-67,100000.0,1.9920569255284557e-68,-1.2860711231129019e-67,500000.0,2.1272860449797688e-67,-1.870273861475356e-67,-1.307137663970928e-69,100000.0,-1.0205181464175525e-71,1.6151828650911703e-72,100000.0,3.3027413519705917e-16,2.8033005395838225e-35
2300,2999.4545865003747,199.47515146278076,99.99999999943776,19999.999999923388,5.253559063459945e-08,7.7468456410354e-15,999.9999999999657,9999.999999999965,5.117340422388068e-13,39999.999999999935,2.9833694967273745e-11,10000.0,100000.0,3.13943167394529e-14,1000000.0,2.831332028778866e-13,2.6286361911406168e-70,20000.0,100000.0,-5.004338982120891e-14,20000.0,0.5175928205770529,7.169326471538194e-06,4.671414795416391e-10,5.673166487236289e-08,2.7382392265418523e-18,1.1351443992830866e-11,9.642406457155594e-12,-4.9569124901754075e-81,2.863932811982669e-75,3.789310374060622e-11,1.0445782930216318e-14,3.0938399588124597e-13,-2.7137228678834557e-13,1.5776373524703645e-77,-6.474330525970898e-71,-2.56312470711909e-13,-6.22822179349022e-14,4.7245900713499694e-17,-9.666793264575543e-68,9.923064070794446e-37,2.545495263102005e-68,500000.0,-6.654174360903139e-67,1.4155925279743848e-67,100000.0,-4.268093796422162e-69,-9.645392007939823e-68,500000.0,1.5837349384313435e-67,-7.388357611400843e-67,2.210218537594776e-69,100000.0,1.9719789975163287e-71,-6.135063690474183e-72,100000.0,5.228801100459748e-16,3.3757569957571724e-36
2400,2999.425835348323,199.3914697160151,99.99999999932156,19999.99999988806,3.2943051763897404e-08,1.060342716263558e-14,999.9999999999674,9999.999999999984,7.675075899403135e-12,39999.99999999987,3.958815179970262e-11,10000.0,100000.0,3.907671687707556e-14,1000000.0,-6.293929501599612e-13,-1.3315106685210889e-70,20000.0,100000.0,1.0601111113080201e-13,20000.0,0.5704298004572437,7.528013120987413e-06,4.554490886610277e-10,6.826789224051684e-08,-7.523733241848476e-19,3.158036394868371e-11,2.075703775290939e-11,4.6371360802201904e-80,4.657938130849134e-75,6.892887188206133e-11,3.578837875162386e-14,1.085551091091392e-12,2.821033809703522e-12,-3.5084216836047815e-76,6.341398650776086e-71,-2.3652002262390733e-13,1.340691700730156e-13,1.3500383602884945e-17,5.5755322574558125e-67,-2.7742570000382205e-36,-4.065709454809221e-68,500000.0,3.9471582374487096e-67,-1.1811345546223745e-67,100000.0,-2.1200819001194334e-68,-1.5324306800970564e-67,500000.0,1.0817800398214345e-67,-3.190722057783994e-67,-2.0430367138881324e-70,100000.0,1.198073260604774e-71,6.808046975016542e-72,100000.0,3.313662261358998e-16,4.1712579738194207e-35
2500,2999.3666345330207,199.41286083435136,99.99999999928073,19999.999999899603,6.288468359565488e-08,1.8304067461904883e-14,999.999999999982,9999.999999999989,9.553099652544428e-12,39999.999999999876,3.442951133508809e-11,10000.0,100000.0,-2.1593290317882366e-14,1000000.0,1.1920495682036697e-12,-1.3050941203222614e-70,20000.0,100000.0,2.535552800027298e-14,20000.0,0.5797473987545176,8.102427866541208e-06,6.893803078443271e-10,6.50709085297868e-08,8.219522552410781e-19,2.5170575007957824e-11,1.4215195254032867e-11,-6.922952638668877e-80,-8.44751176871648e-75,8.65194314264605e-11,6.762122558840492e-16,2.732265737884728e-13,2.2302072542599738e-12,1.0972883843845513e-76,1.235741915864109e-71,3.895026197803827e-13,-2.484613337065889e-14,5.232595197820957e-17,7.203280865540686e-67,-3.387852296298043e-36,4.073177713557176e-68,500000.0,4.452034998556947e-67,-1.8341219354922053e-67,100000.0,2.0227611646528697e-68,3.5605912830394032e-68,500000.0,-1.1786166052317213e-67,5.580308756140729e-67,-1.9844019350439214e-69,100000.0,1.5441478865474486e-71,6.632865656009111e-72,100000.0,3.364915836715217e-16,-3.3079905933827086e-36
2600,2999.3563618058015,199.4052110080409,99.99999999922562,19999.999999832566,7.304219501821514e-08,1.2481034647627781e-14,999.9999999999658,9999.99999999995,9.724102497790222e-12,39999.99999999991,4.153768214570387e-11,10000.0,100000.0,5.115046637465583e-14,1000000.0,8.815601944248966e-13,-3.1198477986751246e-70,20000.0,100000.0,1.0901575134021684e-13,20000.0,0.596030367457212,7.544924816925314e-06,6.303637993189574e-10,7.430012043987887e-08,5.266180381415155e-18,2.5360625536239945e-11,1.898351281344184e-11,2.901395493066855e-80,4.660425730456802e-75,5.1451563219358655e-11,1.6071062694985898e-14,2.964439997508298e-14,2.3984387406543645e-12,-1.8234469644980833e-76,1.0754920941413453e-71,1.5987714126101244e-13,1.1552082702300968e-13,7.828155914149353e-17,1.0522575524367227e-67,-1.3833566496671913e-36,-7.110469786240328e-69,500000.0,-1.3514255475584782e-67,-1.3506890880775388e-67,100000.0,2.343814958034442e-68,9.1589404077198e-68,500000.0,1.3767305100910215e-67,-6.34008172917814e-67,-1.885296274168761e-69,100000.0,-2.0405925709127462e-71,-5.194898091280604e-72,100000.0,-4.211313212075065e-16,-3.4707808532163297e-35
2700,2999.367540523223,199.3560141186258,99.99999999921462,19999.999999859516,5.0349119966917767e-08,1.6433729477133516e-14,999.9999999999607,9999.999999999947,6.5188853456174275e-12,39999.99999999978,5.3261311498993014e-11,10000.0,100000.0,1.9368180880005954e-14,1000000.0,6.327174249684328e-13,2.9266643820709884e-70,20000.0,100000.0,1.3672371927130917e-13,20000.0,0.6294928321601656,9.007830555979244e-06,6.892171557177351e-10,9.336906713392319e-08,4.6689687165865805e-18,3.2207250264116766e-11,2.484686058392186e-11,-9.075944484960276e-80,-6.808841524288113e-75,8.367131293447046e-11,3.745260203778708e-14,9.485931571098178e-13,4.47333322911449e-12,1.447242859667394e-76,6.4143235892777804e-71,6.380501390150725e-13,1.6060099837701395e-13,5.837433627453682e-17,2.8297535778931002e-67,3.7332878258236272e-37,6.9997716560180365e-68,500000.0,4.9440252215058287e-67,5.530617170086708e-68,100000.0,3.6955411106026948e-68,1.2185217527433282e-67,500000.0,1.5323910460192412e-67,-6.059921317236377e-67,-8.571715349198861e-70,100000.0,-8.627351687315633e-72,1.020890460498398e-72,100000.0,6.490143913808829e-16,2.764330774616169e-35
2800,2999.339709884985,199.35653836747014,99.99999999920092,19999.999999809555,6.70799311969269e-08,4.203664409660206e-15,999.9999999999437,9999.99999999996,1.0191820075085022e-11,39999.999999999796,8.100448865486512e-11,10000.0,100000.0,5.463084864558095e-14,1000000.0,1.6949504140121237e-12,3.585628251870263e-70,20000.0,100000.0,1.3409719947803755e-13,20000.0,0.6921769532176221,8.394329560181131e-06,9.000157347369172e-10,9.857955078576636e-08,-2.2023440174782675e-19,5.374109667328043e-11,3.9068953439709766e-11,8.973202383017803e-80,-4.300013418938556e-76,1.1797086224929683e-10,5.835625464869546e-14,1.7595905570158e-12,5.039557266505955e-12,1.7003792168264754e-76,-2.044538761840206e-71,9.376601016634071e-14,2.561800973126695e-13,-6.483616131820278e-17,8.52012209498934e-68,6.40062340023933e-37,7.928031661853799e-68,500000.0,5.145158863888412e-68,-1.4867582853629542e-67,100000.0,-4.440046047067869e-68,-2.2732030487904875e-68,500000.0,-2.4325609995525743e-67,2.5441379326026548e-67,-1.0552693154976018e-69,100000.0,4.747927130358149e-72,6.917357746489772e-73,100000.0,-2.552832911514095e-16,-1.6001016411423516e-35
2900,2999.3324260063,199.31440300893613,99.99999999894999,19999.999999809996,8.473551113411046e-08,1.6094894542021765e-14,999.9999999999293,9999.99999999993,1.6050645919517362e-11,39999.99999999973,9.015572954853438e-11,10000.0,100000.0,2.6038425959706965e-14,1000000.0,1.2764629379952127e-12,1.4622810829988347e-70,20000.0,100000.0,1.0522662307522424e-13,20000.0,0.7056223267194502,9.56299817647551e-06,8.638016608230203e-10,9.933154746664184e-08,4.3005756252708834e-19,3.841539817564355e-11,2.7233269953044365e-11,-8.967558864663229e-80,-3.311554259891646e-75,1.4753957192163076e-10,5.2234864949088984e-14,5.343473718719732e-13,2.7171836778992907e-12,1.3187410264789916e-76,5.72846973529936e-71,1.9053542986155513e-13,2.6667300814020214e-13,-4.1923415043366975e-17,2.299835395840447e-67,3.22499950583848e-36,2.932610244569287e-68,500000.0,-1.4116465188554937e-66,-3.874976273423958e-69,100000.0,-2.0385515116370155e-68,-1.4626819255031896e-67,500000.0,-2.282587795444113e-67,-3.8327178289256156e-67,9.531332080660718e-70,100000.0,7.503623931854924e-72,1.2979894480349215e-72,100000.0,4.0937333191577166e-16,-1.9885710738101107e-36
3000,2999.301067831246,199.2500690323458,99.99999999907432,19999.999999768865,9.265804557385344e-08,3.038961160050132e-14,999.9999999999375,9999.999999999927,1.0660997788400875e-11,39999.999999999745,8.231926799278733e-11,10000.0,100000.0,9.249377336065611e-14,1000000.0,2.4573775819873792e-12,-3.874333535626547e-71,20000.0,100000.0,1.4198716869537706e-13,20000.0,0.7001534626501286,1.115720466788511e-05,1.0251261265035535e-09,1.1730738850448275e-07,5.479305497697444e-18,7.440658964234057e-11,3.540904975935855e-11,2.0175297948953004e-80,5.174714890998899e-75,1.719702568584576e-10,5.007665383418186e-14,1.1060503977495535e-12,5.506157009361389e-12,1.2125163618068233e-76,4.09873073524272e-71,9.409390602522228e-13,1.5345012740677124e-13,1.2199038183286018e-16,-6.454106916230281e-67,2.561307077998631e-36,6.310718268185763e-68,500000.0,-5.997314701792307e-67,-3.482543680938779e-68,100000.0,-4.596432540654364e-68,8.435245667869712e-68,500000.0,2.5071197199913623e-67,1.135659582377061e-67,2.008688898591348e-69,100000.0,-8.288240175405397e-72,1.169022096566237e-72,100000.0,4.766373569132688e-16,-1.4092608038485525e-35
3100,2999.2327763752673,199.29406544865026,99.99999999885335,19999.99999974224,1.0933729787370754e-07,4.656876421434817e-14,999.9999999999322,9999.99999999994,1.9890140849531348e-11,39999.99999999967,1.389723997114675e-10,10000.0,100000.0,9.785024350365201e-14,1000000.0,1.9416172327876437e-12,2.8017329243560924e-70,20000.0,100000.0,1.318279479823825e-13,20000.0,0.7244883498555396,1.0712398812842409e-05,1.2817023593363793e-09,1.3389062343533822e-07,3.837935987090008e-18,6.10400082287795e-11,4.402380111180866e-11,3.6132834105104617e-81,-5.32238303728175e-75,1.9309601454120724e-10,4.238225380012967e-14,2.3404362280424817e-12,8.048526426425126e-12,-1.7844084342383515e-76,3.963625174730149e-71,8.377554751918823e-13,4.770537268955515e-13,2.024955627758574e-18,-5.0470019941842675e-67,2.106359442233904e-37,-7.946639379305334e-68,500000.0,-7.078308900987749e-67,-5.657811676816756e-68,100000.0,7.116078599581839e-69,-8.264578647982275e-68,500000.0,-2.345761379369737e-67,-5.272415016928817e-67,6.530453960370875e-70,100000.0,-1.7598252736351704e-71,-3.410787848221825e-73,100000.0,4.898016926755612e-16,7.331509433936604e-36
3200,2999.2026026351905,199.2366486458055,99.99999999858619,19999.999999732496,1.1215941461329824e-07,3.015157018200129e-14,999.999999999911,9999.99999999992,1.7571331482734437e-11,39999.9999999996,1.1749811349695954e-10,10000.0,100000.0,1.292489935118882e-13,1000000.0,3.210260715368006e-12,-2.1961302144945988e-70,20000.0,100000.0,1.9666903402160867e-13,20000.0,0.7604994111209836,1.217128086037853e-05,1.2793650371846659e-09,1.2528311366491825e-07,9.767119565363916e-18,8.357417020810712e-11,4.9439888581458546e-11,5.431881966488505e-80,-2.4289431816441745e-75,2.3492707977942175e-10,5.712160966393686e-14,1.4204852864897845e-12,7.649341328351496e-12,2.2667474992386705e-76,6.20663470760815e-71,1.4688319662597177e-12,4.757978602170353e-13,1.2963561173334743e-16,-5.8008630543045305e-67,1.9844491008095655e-36,8.43255572771953e-68,500000.0,-4.9266940136242926e-67,-7.777186225743786e-68,100000.0,-3.30928594038578e-68,-3.62351445667931e-69,500000.0,1.739377707542522e-68,4.158039536416078e-67,-9.724563498200534e-70,100000.0,-7.54577685969826e-72,-3.6021903393593116e-72,100000.0,1.6247491974891076e-16,-2.831833874821692e-35
3300,2999.2163791216935,199.22537786928663,99.99999999846213,19999.99999969907,1.2438166842910207e-07,4.238752920959521e-14,999.9999999999184,9999.999999999909,2.1619143357768958e-11,39999.99999999963,1.446240857607781e-10,10000.0,100000.0,1.2491135163375551e-13,1000000.0,6.11658398144888e-12,2.549634897422014e-70,20000.0,100000.0,2.9980233180225446e-13,20000.0,0.7937830332426421,1.2071425590725918e-05,1.3495759134511272e-09,1.3800230069795732e-07,1.0570200868556451e-17,8.953736082420068e-11,6.800114711688032e-11,-7.295130911811366e-80,5.678225246852091e-75,2.382879766404648e-10,7.349502655343756e-14,2.0837544289843214e-12,1.0484483201869947e-11,-6.6568248400546146e-77,-3.1744025006605303e-71,1.134052354302581e-12,6.587885658921857e-13,1.7651876526855937e-16,2.6456675074764304e-67,3.234671275974417e-36,-5.481522360034161e-68,500000.0,-1.1188763834026162e-67,1.1880953833222827e-67,100000.0,-3.361330652349962e-68,1.3549872325377078e-67,500000.0,-1.5844844299967668e-67,-2.2167063260924912e-67,6.662913251583548e-70,100000.0,7.190764698567763e-72,-3.7393083653715953e-72,100000.0,8.115913981941609e-16,-3.94290969844221e-35
3400,2999.2170548229947,199.21496028335355,99.99999999840888,19999.9999997033,1.5522439804902082e-07,6.260462718893973e-14,999.9999999998719,9999.999999999885,2.8161801580035827e-11,39999.99999999956,1.6090814430143837e-10,10000.0,100000.0,1.160555871549247e-13,1000000.0,4.752228065631872e-12,-2.4465177315467122e-70,20000.0,100000.0,3.063146237723834e-13,20000.0,0.8038395671112992,1.343243665202751e-05,1.6110001571766303e-09,1.513707822393652e-07,1.0733967030395267e-17,1.0278311416599189e-10,7.503200532958049e-11,-5.536637783676273e-80,8.270614330986819e-75,2.82469381252786e-10,9.129036334526394e-14,3.421037841794803e-12,1.2528768164267708e-11,-3.8178567357192585e-76,6.16515718390153e-71,2.2579239671652268e-12,7.462516678721793e-13,1.0589513950538356e-16,-5.205370716582711e-67,-1.7837337674806146e-36,-6.366968125425332e-68,500000.0,-4.503651112192292e-67,-1.171322198053105e-67,100000.0,-3.876283524127867e-68,-7.059663586983951e-68,500000.0,-3.4878228933144563e-68,-4.3826790583013293e-67,9.252511218224343e-70,100000.0,1.48246894353524e-72,-6.264326620216475e-72,100000.0,1.0228589562354002e-15,-1.8339002731083266e-35
3500,2999.131424384319,199.18640113858922,99.99999999825583,19999.99999968546,1.5882512648364406e-07,7.970000942727463e-14,999.999999999869,9999.999999999876,2.946898161578242e-11,39999.99999999944,1.9609566178089197e-10,10000.0,100000.0,2.310872907490727e-13,1000000.0,8.373242963974697e-12,-2.94529030747004e-70,20000.0,100000.0,2.8544461009634126e-13,20000.0,0.8557189429453667,1.364804109094212e-05,1.6231470947820961e-09,1.6476240002332842e-07,1.642976194191261e-17,1.3227704614543673e-10,8.313001369034447e-11,-7.051242893379694e-80,2.007800341264137e-75,3.1216303624010577e-10,1.414487104111498e-13,3.828451776910292e-12,1.3982534820694622e-11,2.836673127608089e-76,-5.49763540106648e-71,1.878479014210705e-12,7.511505214268742e-13,1.9253295215104874e-16,1.3278348039630402e-67,2.7012408698525794e-37,5.9590706667566556e-68,500000.0,1.9859291516402867e-67,6.649987842023508e-68,100000.0,-6.436826826393469e-69,1.3222025442535215e-67,500000.0,2.0198612187497906e-67,7.608039781565907e-67,-1.6056487823551217e-69,100000.0,-3.0912649712457265e-72,-2.9716753358870035e-73,100000.0,1.3925850842991635e-15,-3.8155409759763606e-35
3600,2999.105845964915,199.1678485375878,99.99999999821132,19999.999999630145,1.693313578316252e-07,9.922880526692524e-14,999.9999999998556,9999.999999999853,3.566488385911043e-11,39999.99999999945,2.2986313780851987e-10,10000.0,100000.0,1.8850052857719676e-13,1000000.0,8.460159164482002e-12,2.818281825053165e-70,20000.0,100000.0,3.757890582942369e-13,20000.0,0.8538656031287112,1.5451762719565618e-05,1.953269348401367e-09,1.7065469577979327e-07,1.8140578555928737e-17,1.4645497014889523e-10,9.196823292003768e-11,2.2676113131631084e-80,3.12184420365912e-75,3.3068168378901725e-10,1.709924648598906e-13,4.6979276005767636e-12,1.5855000569187367e-11,3.176902013065925e-76,7.300438734695007e-71,3.0396108548341355e-12,9.356727799737948e-13,2.6518127886817794e-16,8.827793564719254e-68,3.1121267332626096e-36,-4.09750038846258e-68,500000.0,1.845367148277625e-66,9.464304630521385e-68,100000.0,-9.483769235236129e-69,-1.0463843736236845e-67,500000.0,-3.3006683685352178e-68,-3.25146348248934e-67,2.6012800668422375e-69,100000.0,-1.1714572378466195e-71,-1.9965738158474478e-72,100000.0,1.8407833391389746e-15,-3.019214308695012e-36
3700,2999.0832983933033,199.10563489355764,99.99999999805468,19999.99999961693,1.9456796817001684e-07,8.259154231486471e-14,999.9999999998354,9999.999999999824,4.585902569616497e-11,39999.999999999374,3.0015854496868176e-10,10000.0,100000.0,3.222236689672171e-13,1000000.0,1.0110852776464631e-11,3.5819960096533665e-70,20000.0,100000.0,4.58092383421927e-13,20000.0,0.9035169044894368,1.59880165109384e-05,1.95451325631321e-09,2.024673865229064e-07,2.221554915236453e-17,1.5869443123362698e-10,9.550530275862106e-11,8.456337902000394e-80,-1.9141768492776877e-75,4.2126685254981403e-10,1.6648547278914705e-13,5.206157188093041e-12,1.55101449531096e-11,1.6932837055003997e-76,4.85850971343988e-71,3.1956102252211186e-12,1.1227942845083589e-12,3.014797358172399e-16,1.235950499859485e-66,-9.494390911383562e-37,2.509332725773824e-68,500000.0,8.007847582678383e-67,-8.596375069285396e-68,100000.0,-4.33726554329861e-69,-9.45680168142718e-68,500000.0,2.0588179640509057e-67,1.5168828289623898e-67,-9.740611123672864e-70,100000.0,-9.892610555144012e-72,2.7005474513160463e-73,100000.0,1.986858944096317e-15,-1.2007188113932638e-35
3800,2999.0630973252673,199.05667620827043,99.99999999777809,19999.99999957358,2.2273130945994664e-07,1.1492793598297034e-13,999.9999999998023,9999.999999999827,5.180642729225254e-11,39999.99999999919,2.9704510638844337e-10,10000.0,100000.0,2.877478904214856e-13,1000000.0,1.3200282573622148e-11,3.6896248049722023e-70,19999.999999999996,100000.0,6.264432265073204e-13,20000.0,0.8931687255517111,1.6390297873551783e-05,2.289487556299091e-09,2.0645412832493186e-07,2.621282405963553e-17,1.7556972581664922e-10,1.0665785096196504e-10,8.76165700325114e-81,6.060213819406148e-75,4.456975507143969e-10,2.2941361249669203e-13,6.154931132302307e-12,1.857268279406018e-11,-2.795392268498403e-76,9.189235767928098e-71,3.2995404240481422e-12,1.3174072983338997e-12,3.70931999323381e-16,1.6359673043301122e-66,6.779492275790189e-37,9.708498652669502e-68,500000.0,6.55884709440611e-67,-4.123408981043189e-68,100000.0,8.01052820989262e-69,1.9752590428915186e-67,500000.0,2.6514172559099664e-68,4.633259024627454e-67,3.8656298700636294e-71,100000.0,-1.4193338896114328e-71,8.786018644330354e-72,100000.0,2.2613095586237463e-15,7.048077619239162e-35
3900,2999.0992625527215,199.09700494473654,99.99999999775521,19999.99999955825,2.3845040986045437e-07,1.4679456866320408e-13,999.9999999997784,9999.999999999773,5.3678228749735705e-11,39999.99999999914,3.720394978971847e-10,10000.0,100000.0,4.390044357535231e-13,1000000.0,1.303883112335989e-11,3.6095215130075154e-70,19999.999999999996,100000.0,7.91564511264087e-13,20000.0,0.8979721397069426,1.7692493129719336e-05,2.301762928702842e-09,2.1252124822618511e-07,2.937305583676201e-17,1.9318289082721696e-10,1.1902725205172706e-10,5.3370162795955345e-80,1.2281863688182245e-74,4.708366607142719e-10,2.5458911534224733e-13,7.463340676077145e-12,2.3635627257847275e-11,-1.6994293670450353e-77,1.1233643665159086e-70,3.929331050348869e-12,1.5698898990473953e-12,4.641787340172996e-16,1.1415397698835883e-66,4.9820529478729576e-36,7.866319028154083e-68,500000.0,2.1863419819496107e-66,5.6077250031823e-68,100000.0,3.034398722746088e-68,2.117888179573436e-67,500000.0,3.007939632738893e-67,1.2043702346149444e-66,2.8059079579611794e-69,100000.0,2.8869210232297655e-71,3.0097292963393664e-72,100000.0,3.0254680662925413e-15,6.647149222619222e-35
4000,2999.0185519794427,199.05745166723884,99.9999999974539,19999.99999952085,2.8288201538474275e-07,1.7798101779400585e-13,999.9999999997548,9999.99999999978,6.996602836567171e-11,39999.99999999911,4.344405405333033e-10,10000.0,100000.0,4.631140210936522e-13,1000000.0,1.7379120879622272e-11,9.297168130904682e-71,19999.999999999996,100000.0,8.450802999269725e-13,20000.0,0.9409602627595308,1.9227698483266652e-05,2.4543011428472944e-09,2.451797562448757e-07,3.5682685982050647e-17,2.355407923167211e-10,1.3387997209890952e-10,9.090398142127595e-80,6.994027714035565e-75,5.685942000934325e-10,2.739607905996584e-13,7.88814437531564e-12,2.921592218424608e-11,-1.1598949629351358e-76,8.899356782542562e-71,5.578355811082821e-12,1.7674595969790554e-12,4.640116442803891e-16,2.2685786029559086e-66,5.2656016838024905e-36,1.68459878094872e-67,500000.0,4.244074920532514e-66,4.0070955125212645e-67,100000.0,1.0783153924318762e-67,9.265519118271173e-68,500000.0,3.351885245534989e-67,8.001651361746529e-67,3.8288502241030136e-69,100000.0,1.1201209884897326e-71,6.7799274345313845e-74,100000.0,4.582922248523205e-15,2.0086517057048302e-35
4100,2999.0092623339406,198.99254999950077,99.99999999735581,19999.99999945199,2.9729198239069884e-07,1.9836536439747908e-13,999.9999999997302,9999.99999999973,7.275143349487537e-11,39999.99999999894,4.878200733181172e-10,10000.0,100000.0,5.444961681352194e-13,1000000.0,2.0787105597017555e-11,3.517834342201518e-70,19999.999999999996,100000.0,1.1844251317018652e-12,20000.0,0.9758654533756126,1.9594584734926517e-05,2.832205193834486e-09,2.6056677138920857e-07,4.410372086436719e-17,2.4989218505387755e-10,1.4630791953084758e-10,2.2008383918343115e-80,1.029781167304743e-74,6.187728040351165e-10,3.1891097542404645e-13,9.582636872436408e-12,3.100379367096788e-11,5.54259064467697e-76,3.57538047097737e-71,5.788413695130631e-12,1.913682249171689e-12,7.183131514123238e-16,2.594581561603587e-66,1.0028906443090719e-35,1.5327795570676683e-67,500000.0,4.366799291331363e-66,6.158462925293046e-67,100000.0,1.1058556887010768e-67,3.3078213291200953e-67,500000.0,7.07897006547135e-67,8.429036816586482e-67,4.429104944393798e-69,100000.0,2.257216848641171e-71,9.807779956203817e-72,100000.0,4.831001011225175e-15,1.1759386627558025e-34
4200,2998.97679432147,198.97687480944305,99.9999999972036,19999.999999397143,3.082878187612216e-07,2.342499598709842e-13,999.9999999997185,9999.999999999713,8.586248601687204e-11,39999.99999999879,5.379199496335608e-10,10000.0,100000.0,6.628660487650476e-13,1000000.0,2.207941840602423e-11,8.38307710617748e-70,19999.999999999996,100000.0,1.223086566204634e-12,20000.0,1.0215117279467592,2.034080661454668e-05,2.9156673128112076e-09,2.750294672331369e-07,5.29211536032638e-17,3.0229509214964014e-10,1.6657388717602734e-10,6.907365649655119e-80,1.2257886731562956e-74,6.556618399367516e-10,3.4914262475053317e-13,1.0876536344801861e-11,3.457150564700723e-11,5.754366334822894e-76,1.2304676711030632e-70,6.833262322928666e-12,2.054361332814919e-12,7.736668295295228e-16,3.778219169386733e-66,7.076712110439442e-36,3.167619255054789e-67,500000.0,6.482605637187698e-66,1.0194189842174054e-66,100000.0,1.6253165666802115e-67,3.319496994653389e-67,500000.0,6.803345114288951e-67,1.717116885816938e-66,7.972019206156281e-69,100000.0,7.59730294526146e-71,1.0912672195192522e-71,100000.0,5.82537463047145e-15,1.5817466978595281e-34
4300,2998.991562996241,198.989808996621,99.99999999699847,19999.999999391945,3.369048078113462e-07,2.7436190229536535e-13,999.9999999996628,9999.999999999678,9.271285243840278e-11,39999.99999999874,5.60592616873274e-10,10000.0,100000.0,7.781494679933299e-13,1000000.0,2.829443332463541e-11,1.302093244917923e-69,19999.999999999993,100000.0,1.539693817416514e-12,20000.0,1.0492624204757717,2.1786402901018075e-05,3.08781912068988e-09,2.7610246735762366e-07,6.097708371187205e-17,3.356487578237469e-10,1.7375532891414673e-10,2.4391665974865024e-79,3.2686617254469625e-74,7.371168546914428e-10,4.0678231226390565e-13,1.3501859168555738e-11,4.181667712501774e-11,7.302011767910501e-76,3.3829876618750055e-70,7.646916152587398e-12,2.3582858738682975e-12,1.1173819721452529e-15,6.122014269447563e-66,1.7402142252189298e-35,3.945199419032616e-67,500000.0,8.302276806806231e-66,1.0978106754431776e-66,100000.0,2.133959153624869e-67,7.000564076151101e-67,500000.0,1.4572041611457365e-66,2.6673122988427134e-66,9.03619553425926e-69,100000.0,7.937861100489526e-71,1.911969535438087e-71,100000.0,6.949266117277576e-15,1.656291598647495e-34
4400,2998.930910870328,198.94937794712192,99.99999999676467,19999.999999317228,3.759521949498666e-07,3.2423488090261803e-13,999.9999999996433,9999.999999999653,1.068642105412115e-10,39999.999999998574,6.456038967458354e-10,10000.0,100000.0,9.18036874829343e-13,1000000.0,3.275333381072431e-11,1.9686565314554321e-69,19999.999999999993,100000.0,1.821309814483822e-12,20000.0,1.0635076113882782,2.270612462684421e-05,3.455573790697953e-09,3.084061805915412e-07,7.407836935867631e-17,3.6367192890439303e-10,1.990373683569726e-10,4.029250694953604e-79,4.692341866104207e-74,7.76051082770417e-10,4.5347510279804026e-13,1.5296369912927682e-11,4.680207797170054e-11,1.6935968293237576e-75,4.5064579285243e-70,9.728638262490707e-12,2.9727436275448e-12,1.2702898481085046e-15,7.39632109466837e-66,2.1471652783653746e-35,5.9095389661419426e-67,500000.0,1.4005159307873134e-65,1.7555875875115539e-66,100000.0,3.971062211056196e-67,9.392321351003907e-67,500000.0,1.8558488463558446e-66,4.601477933797675e-66,1.1629025774052689e-68,100000.0,1.4200439760779261e-70,3.639631965080787e-71,100000.0,9.283670197125744e-15,2.8693769574480716e-34
