milliseconds,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2
1000,2999.7562602718926,199.75057874669324,100.00000000004053,19999.999999978263,-3.8205318187927275e-09,2.9696052562015334e-16,1000.0000000000006,10000.000000000015,1.240020751333358e-12,39999.999999999956,1.607384272437112e-11,10000.0,100000.0,-9.775256955788031e-15,1000000.0,3.402115490077736e-13,1.8752424153652802e-70,20000.0,100000.0,5.202184375284827e-14,20000.0,0.21260854459114018,1.976375625782149e-06,-9.38399238407071e-11,1.6549892387022534e-08,-7.561767368227198e-19,2.8977927505638875e-12,-3.7339013537819276e-12,9.156823246728898e-80,1.8071085371673266e-75,-1.3628618173651061e-11,-1.58537493259529e-14,-5.815789348897516e-13,-2.108913269935253e-12,8.252167001349038e-77,-2.6915725610795264e-71,1.1256092944482282e-13,3.227616028232774e-14,-3.9737455600733975e-17,-3.267198863282731e-67,2.0302513275580645e-36,-2.1556211094580254e-68,500000.0,-4.0487067053257043e-67,-9.718775750405869e-68,100000.0,1.1681178568153512e-68,-1.3303946045652373e-67,500000.0,2.1240297798116548e-67,4.0237590786454085e-67,8.910726169467536e-70,100000.0,7.803819149555568e-73,-6.639872454817588e-72,100000.0,5.049339665464418e-16,3.8101769329417425e-35
1100,2999.759883841713,199.74449974045186,100.00000000007513,19999.99999996188,-8.025747247703942e-09,2.1798100366084798e-16,999.9999999999842,10000.000000000016,-2.5783581535926943e-12,40000.000000000044,2.5909565002374537e-11,10000.0,100000.0,2.1717432972621837e-14,1000000.0,3.31051913377185e-13,-1.39881345837828e-70,20000.0,100000.0,2.0934382638564817e-15,20000.0,0.2808491546454825,1.958863854124677e-06,4.685690922989597e-11,5.528851207208469e-09,-2.1981072905543517e-18,-7.128476723784448e-12,3.551622396430553e-12,-2.050013478250272e-80,-4.019798548746488e-75,-1.492076032254681e-11,2.1876194291924807e-14,5.476362619915212e-13,2.403143037528938e-12,-3.3371098319551663e-76,-6.6918630015928094e-71,2.2016392115911583e-13,8.947805615756229e-14,5.203279405461187e-17,6.783792605863154e-67,2.8331798350991693e-36,-2.954270021206009e-68,500000.0,6.973633246231276e-67,1.6466677236898875e-67,100000.0,-2.888268302127589e-68,1.4860969891442997e-68,500000.0,2.0167234320453838e-67,4.0914412033128525e-67,-5.162457442194937e-70,100000.0,1.9367104502736295e-71,-5.948164288399668e-72,100000.0,3.423602888974246e-17,3.3960617937786287e-35
1200,2999.725461677014,199.7321972791529,99.99999999984446,19999.99999996672,-1.1906686277503122e-08,-1.3016942804032074e-14,999.9999999999869,10000.000000000018,-2.183233134962225e-12,40000.00000000004,8.851481982345545e-12,10000.0,100000.0,-1.0635993123577178e-14,1000000.0,1.639718798247567e-12,3.757943951835049e-70,20000.0,100000.0,-5.78059683663832e-15,20000.0,0.31059297612958975,1.7306693229240633e-06,-7.562353788696169e-12,6.662099204144574e-09,-3.589892060661145e-18,1.529200225758944e-11,5.7714346441786284e-12,6.955648252737914e-80,5.085544668935786e-75,1.2962174041378175e-11,-3.608869354465747e-15,-9.246179895640057e-14,-2.1760480423631332e-12,3.1507871220738595e-76,7.291765143911429e-71,1.367581653445043e-13,6.359664689666048e-14,-4.947898249943498e-17,-3.7572837060355796e-67,-1.587436802087714e-37,5.710312134842659e-68,500000.0,8.020633437608242e-67,9.339415955149918e-68,100000.0,5.0772890891375756e-70,-1.1768533804437307e-67,500000.0,-1.1866695265324193e-67,-2.677506143438631e-67,1.0809442539340258e-69,100000.0,-1.0598629092310492e-71,3.697895401500728e-72,100000.0,2.6890528193484923e-16,-4.0971903011262975e-35
1300,2999.702136051831,199.67135703853648,99.99999999986828,19999.9999999835,1.5186099296869606e-08,-1.4251482964899458e-14,999.9999999999826,9999.999999999993,1.2149133516168564e-12,39999.99999999994,-2.3980364811058395e-11,10000.0,100000.0,-4.910259785248138e-14,1000000.0,-1.7495145465424972e-12,-2.7970831267353582e-70,20000.0,100000.0,-8.614961443812642e-14,20000.0,0.3235434520714368,1.7632226198593445e-06,1.7932347808631876e-11,5.555893032323958e-09,-2.7462090656896712e-18,1.3054276415126833e-13,-4.079430248268226e-12,-3.2977443437278195e-80,-2.599636137838904e-75,9.689047378285375e-12,5.0327849965712315e-15,-5.632757310946199e-13,7.651931323090368e-13,-3.700436071755468e-76,1.2751948382195355e-71,4.3063172589001725e-13,1.217248974487084e-13,8.141404533403376e-17,6.685005107651924e-67,-3.042495956620004e-36,6.668506873287899e-68,500000.0,3.307236409009721e-67,1.1671196014478743e-67,100000.0,2.0333850988114697e-68,1.3904518025185914e-67,500000.0,-2.1018733717395637e-67,-5.630016608463853e-67,-1.919560581590244e-69,100000.0,1.544111660748744e-72,-1.408638293162623e-72,100000.0,-5.273543895882264e-16,3.574253727925535e-35
1400,2999.6927932203894,199.6684475833676,99.99999999994155,19999.999999985845,-5.020644380360915e-09,2.493210972255096e-15,999.9999999999915,10000.000000000004,-3.850476250089088e-12,40000.000000000044,-2.122395525920535e-11,10000.0,100000.0,-5.240289550022268e-14,1000000.0,3.55421990751223e-13,1.431612675965267e-70,20000.0,100000.0,-8.643040710704913e-14,20000.0,0.31102332763040186,2.419549509613885e-06,1.7226434212717185e-10,2.4890296526618563e-08,-1.0520814175820594e-18,3.2550938380553385e-13,1.5604780802571043e-12,-6.657776682316688e-81,7.200258027490875e-75,1.128303428727691e-11,8.725849108202275e-15,-6.499026838359047e-13,1.195740331532047e-12,-3.172456948030737e-76,3.539484505340836e-71,4.3326929852866726e-13,1.2787470559002145e-13,1.7389329946107862e-17,6.215088816010851e-67,-3.5680515599013366e-36,3.2046911573565017e-68,500000.0,1.4138503465925255e-66,1.2495442635537487e-67,100000.0,4.9015684066146605e-68,7.681236909049095e-68,500000.0,2.3169606624314832e-67,1.3928601219321265e-67,1.206481481090756e-69,100000.0,1.2786810652759892e-71,-3.1629900234763587e-72,100000.0,2.451443820416746e-17,1.3488649282400969e-35
1500,2999.6484239490173,199.64496908434063,99.99999999972627,19999.999999998647,1.7699446839837288e-08,-4.315676588202178e-15,1000.000000000008,10000.000000000005,4.032839597295319e-12,40000.000000000044,3.165196882127727e-11,10000.0,100000.0,-4.305224692364845e-15,1000000.0,2.3119319747043395e-13,-9.674088994861287e-71,20000.0,100000.0,1.0618838869885879e-13,20000.0,0.3734208058828929,3.217751151521568e-06,2.091978414198394e-10,1.819026339214618e-08,-1.4678410650856352e-18,5.240787477259724e-12,-3.2695440028743982e-12,-5.785724759784492e-80,-8.271335612050602e-75,-2.146663005602131e-11,1.8252558936952026e-14,8.009893589359147e-14,-1.3921268197185288e-12,6.0053507497795e-77,-4.022996351259335e-71,-4.951832965013369e-13,-6.306506283634251e-14,-1.4473585706328693e-17,-2.1153975064860962e-67,6.897893468214372e-37,2.5810141641478596e-68,500000.0,-1.143807351896474e-67,-1.0532049645433326e-67,100000.0,-3.3824954737424652e-68,-3.884254477310742e-68,500000.0,8.152743135217258e-68,1.5926645635162184e-67,9.108908569352118e-70,100000.0,1.743155139946065e-71,5.50235586656962e-72,100000.0,3.275581005679616e-16,1.1542154967078991e-35
1600,2999.6424701928695,199.59295615676305,99.99999999972596,19999.999999969732,2.1796795342673105e-08,-6.325087857754044e-15,999.999999999981,9999.999999999984,7.257671556146007e-13,40000.00000000004,-2.1857939635489385e-11,10000.0,100000.0,2.1768897962841175e-14,1000000.0,-1.4844014247052507e-12,1.4559030868022222e-70,20000.0,100000.0,1.2473978647614225e-14,20000.0,0.3812930840214717,3.2550294133855055e-06,1.1405345371276603e-10,1.1191036721243015e-08,-2.1559240989819308e-18,-2.6712545919212018e-12,-1.2429482405016687e-13,-2.6231754486651397e-80,4.558678691316092e-75,4.4326757203788254e-11,2.4821790681166534e-14,-3.8751202610676346e-13,1.390387607174685e-12,3.3909797590112785e-76,6.9322601433674585e-71,4.3551269951415824e-13,3.7507448144861943e-14,-9.596784018452533e-20,-1.0364182011835513e-67,-2.887062538552383e-36,-2.436041353007813e-68,500000.0,-6.882351494889956e-67,1.4527847520886807e-67,100000.0,-3.2377456528421225e-69,-6.613207115519467e-68,500000.0,-1.7180629008171857e-68,-1.5573208547589238e-67,-3.7652192536108383e-70,100000.0,2.0619619423513828e-71,-5.29417487627703e-72,100000.0,-5.49326942344919e-16,-3.4116176999646687e-35
1700,2999.5747324578138,199.60644647811768,99.99999999979141,19999.999999986012,2.0599543820364395e-08,8.582849214749936e-15,999.99999999999,10000.000000000002,-2.7549506813327894e-12,39999.99999999994,3.0060507711334827e-11,10000.0,100000.0,1.2740603426125284e-15,1000000.0,-3.559817241232985e-13,-4.572865022246604e-71,20000.0,100000.0,-9.795407959234024e-14,20000.0,0.37904561984643526,4.157985349748243e-06,2.6794049395740216e-10,2.735646224611819e-08,-3.980166199999221e-18,-1.2460901949625391e-11,5.6290686544853235e-12,4.455728796974816e-80,-5.443573604717806e-75,3.833602137229314e-11,-1.1133767048416795e-14,6.137220248837926e-13,-1.1067476574137736e-12,1.809038654662814e-76,3.757787734923673e-71,4.89629787471361e-13,-1.1915491874519713e-13,5.459228673237932e-17,5.321760081352199e-67,1.4023873255430616e-36,3.2422188767263337e-68,500000.0,5.226353167147956e-67,-2.2096429729370294e-68,100000.0,4.1925646477184606e-69,1.3825548659808969e-67,500000.0,-2.047997307946376e-67,-3.693941112514916e-67,-1.4993432876459264e-69,100000.0,5.117953982054844e-72,-3.1565732334630604e-72,100000.0,3.1728599868442344e-17,-3.937317175837248e-35
1800,2999.588867602219,199.59571855237482,99.99999999988545,19999.999999934447,3.7205764673925813e-09,-9.558186944876922e-15,999.999999999986,9999.999999999984,6.050340579212579e-12,39999.99999999995,-1.6387986914075518e-11,10000.0,100000.0,-2.4807589413029387e-14,1000000.0,3.076510920981027e-13,1.848852437305886e-71,20000.0,100000.0,5.022300131198957e-14,20000.0,0.411354295870007,3.621064660537216e-06,1.7453725108757785e-10,3.635997500629833e-08,2.2122432041144457e-18,2.0168234075401686e-11,-2.7787480648095276e-12,-6.070221908042003e-81,3.500264992508438e-75,-4.55494415536105e-12,1.684770053715452e-14,-5.786444002239813e-13,1.7659338977102992e-12,-5.970472689509267e-77,4.313110930569028e-72,6.114913354160305e-14,3.858486160507889e-15,-4.535288106551996e-18,-3.903629172956507e-67,2.705126494591945e-36,-3.3189516221457296e-69,500000.0,-8.590010062491e-68,-1.9401221108740146e-67,100000.0,4.516726263590345e-68,-1.538082513823269e-67,500000.0,1.526061273455532e-67,7.41713014149342e-67,1.1485539673230267e-69,100000.0,-3.210802645618457e-72,3.6071005448572387e-72,100000.0,4.924860859027199e-16,1.9706750209333786e-35
1900,2999.5184298923396,199.56544524745283,99.9999999998644,19999.999999936816,2.5190855606583773e-08,2.9002746095135427e-15,999.9999999999885,9999.999999999976,6.5665000747377155e-12,40000.00000000004,-1.1752952121649568e-12,10000.0,100000.0,1.6983546478050235e-14,1000000.0,-4.596002582299584e-13,2.057777279090735e-70,20000.0,100000.0,-2.97844766569789e-14,20000.0,0.47163355118327066,4.370852544389662e-06,3.0169370560393106e-10,2.64817131821113e-08,4.038601175367851e-18,2.5907816094446163e-12,1.169181967236206e-11,-5.539864071290236e-80,-6.653275542086097e-75,5.248447998981368e-11,-1.5764051180368865e-15,1.2152982762302505e-14,2.3351350628143004e-12,-2.146143121597267e-76,5.668139943491445e-71,9.974477032427497e-14,-7.675417479710308e-15,4.765493489025745e-18,8.107353259158974e-67,7.727045131333304e-37,1.875998424664641e-69,500000.0,1.4172269851363289e-66,-5.384126507134673e-68,100000.0,-2.1291713195730905e-69,1.663727375205933e-70,500000.0,2.116388116133135e-68,4.908919675895071e-67,-1.4835954872694695e-69,100000.0,2.0682429812450574e-71,2.6023276214588396e-72,100000.0,1.4627714068096865e-16,2.984680307290074e-35
2000,2999.516997540667,199.51607252227473,99.9999999995492,19999.999999964977,2.3172528232396592e-08,-1.2626859442757143e-14,999.9999999999987,9999.99999999998,2.4230237007731118e-12,40000.0,-3.4972196335387763e-12,10000.0,100000.0,-1.7758211436919172e-14,1000000.0,-3.9483797826198655e-13,-6.7513844553612525e-71,20000.0,100000.0,-8.14265058874462e-14,20000.0,0.4980366010087263,4.391285779355979e-06,2.635981546162527e-10,4.727659124511739e-08,-1.880607566528458e-18,2.252944247114194e-11,9.404544829324856e-12,-8.528456472550183e-80,-5.68569555873034e-75,4.982476204406796e-11,2.903453064355242e-14,7.45939147814524e-13,1.1750582748103873e-12,-6.006517847673347e-77,-4.051754756238969e-71,-1.3865623157832866e-13,9.577857580648034e-14,5.846004769318602e-17,8.915142974373621e-68,2.4637299288924464e-36,-4.975436561739788e-68,500000.0,-5.14262493968941e-67,-1.5569009193935898e-67,100000.0,-4.6246228709527033e-69,1.868623754873131e-70,500000.0,1.1151122236472122e-67,-7.110459564663759e-67,6.377648782202859e-70,100000.0,-1.9597765379205096e-71,4.2260161855794845e-72,100000.0,4.829142912509025e-16,4.2047458202812617e-35
2100,2999.516340645582,199.48381643671996,99.9999999996583,19999.99999991231,1.0304354854168241e-08,1.0670286310047777e-14,1000.0000000000057,10000.000000000002,5.429905360814233e-12,39999.99999999998,1.9393354050543405e-11,10000.0,100000.0,-2.378751258728007e-14,1000000.0,-8.132126905292065e-13,7.362113476840715e-71,20000.0,100000.0,7.226078318606024e-14,20000.0,0.47402581290127166,5.99991541909067e-06,3.576129550174234e-10,5.630497754414109e-08,-2.6840834271106504e-18,-4.3697409613537495e-12,7.261462003067763e-12,1.5958346728799933e-80,6.09446422169566e-75,1.8555426555037462e-11,2.935911308055437e-14,8.040384266889795e-13,-6.018814344794169e-13,-4.511655938949068e-76,-6.281137820042928e-71,-4.3023109907275003e-13,4.870393366711343e-14,-2.207001268783944e-17,-8.14953109934998e-67,-1.8988635897980694e-37,-7.032318641110946e-68,500000.0,-1.432061856646423e-67,-1.3122546818060208e-67,100000.0,-3.7327047334786746e-68,1.0036533836890446e-67,500000.0,1.7374830224440514e-67,-5.536672665567353e-67,-1.4627563963547476e-69,100000.0,1.134920171454339e-71,1.2551240940214076e-72,100000.0,5.061628314230164e-16,-3.0445113889539834e-35
