milliseconds,CS,CD,CDCS,UVR8M,UCS,UVR8D,RUP,UR,UVR8_M,COP1,HY5,FHY3,DWD,CDW
3300,10.719188486612875,0.17054861747654118,0.023374025381088424,7.420686288541725,2.4968218100076367,1.9208010049590163,17.786635522961525,23.744068081886702,0.0,4.2,3.039873093164418,5.0,8.193922642857608,11.806077357142387
3400,10.995940643532563,0.17050733632786388,0.024604168647476197,7.203795542761948,2.476101825584933,1.9525096189166253,18.619073183022095,23.938981568596674,0.0,4.2,3.086504190162106,5.0,8.19511150497532,11.804888495024676
3500,11.264560197366361,0.17046651023327983,0.025828407620323783,7.003267371460404,2.4558302323184984,1.9822853335145958,19.43909025063045,24.12050149723515,0.0,4.2,3.1308316330488433,5.0,8.196294917853583,11.803705082146411
3600,11.525065116423145,0.17042616373658168,0.02704359124919875,6.8174568574570555,2.4360728086899948,2.010267286764435,20.245927284790632,24.289862951995826,0.0,4.2,3.1729015133667167,5.0,8.197469754985761,11.802530245014234
3700,11.77758335798627,0.17038643651301094,0.02824788618202447,6.644970936273142,2.4168385732671664,2.0365964066383317,21.0389872396925,24.448159104277593,0.0,4.2,3.212762842903479,5.0,8.198634322695016,11.801365677304979
3800,12.022239123470108,0.17034737820759754,0.029439361817379186,6.484574742281184,2.3981380044920573,2.06139954325198,21.817821137558255,24.59635016259248,0.0,4.2,3.250467250816276,5.0,8.199786740024955,11.80021325997504
3900,12.259185860451442,0.17030904435863625,0.030616549034635378,6.335159888961502,2.379965487942517,2.0847966474393473,22.582066808605244,24.735315840636506,0.0,4.2,3.2860682118629816,5.0,8.20092559339325,11.799074406606744
4000,12.488585989096377,0.17027139168089886,0.03177802381507676,6.195693411331205,2.362310190172866,2.106896530361559,23.33141089415692,24.865893147961685,0.0,4.2,3.3196211380521103,5.0,8.202049415495953,11.797950584504042
4100,12.710612878555791,0.17023444959259904,0.032922467386082836,6.0653814826014285,2.3451546021657586,2.127795226437442,24.065738871124605,24.98871886055358,0.0,4.2,3.351182804597444,5.0,8.20315691697866,11.796843083021335
4200,12.925424982065815,0.17019823592915445,0.03404869162872417,5.943396545324252,2.3284878150059125,2.1475822277054126,24.784903039193285,25.10446336961522,0.0,4.2,3.3808112598766673,5.0,8.204246927557854,11.79575307244214
4300,13.133186573230512,0.17016281125942792,0.0351557223464995,5.8290472353546035,2.3122946384415215,2.1663380275981075,25.488858929024545,25.21368743292803,0.0,4.2,3.40856510456601,5.0,8.205318533605903,11.794681466394092
4400,13.334063254209292,0.17012816886138124,0.03624267642811514,5.721708678501345,2.2965581697024144,2.1841364660490323,26.177605653210485,25.31690205035734,0.0,4.2,3.4345035665368218,5.0,8.20637084528947,11.793629154710525
4500,13.528221048173274,0.17009432656217324,0.037308773412228546,5.620820319272962,2.281260364708095,2.2010450632063265,26.851184895426005,25.4145688252582,0.0,4.2,3.4586861074669497,5.0,8.207403099974375,11.79259690002562
4600,13.715825358852955,0.1700612925777366,0.03835334853290825,5.525871633499933,2.266382479407941,2.2171261470765566,27.509668193175756,25.507111113889334,0.0,4.2,3.4811722268838747,5.0,8.208414641110618,11.791585358889376
4700,13.897037544880522,0.1700290791452925,0.039375821514787815,5.436410046496517,2.251906798844713,2.2324358860651476,28.153165231199203,25.594904584040318,0.0,4.2,3.5020213116699592,5.0,8.209404900660054,11.79059509933994
4800,14.072016896036358,0.16999769211511567,0.04037569806693132,5.352022829496912,2.2378157189356225,2.247025995876085,28.78180705620048,25.67829374123483,0.0,4.2,3.521292460596238,5.0,8.21037339018202,11.789626609817974
4900,14.24092073000641,0.16996713509343295,0.04135257114542077,5.2723370144816935,2.2240917193041843,2.2609439691876263,29.39574581421666,25.757591608888763,0.0,4.2,3.539044291124537,5.0,8.211319706238829,11.788680293761166
5000,14.403903063103545,0.16993741190864953,0.04230610355498131,5.1970182587245235,2.2107181086985506,2.274233066817102,29.995155240663884,25.83307939059706,0.0,4.2,3.555334816203254,5.0,8.212243515463605,11.78775648453639
