milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrineExternal,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mRBC,mKidneyTubular
2900,52.3974757270146,8.389371852560128,4.504266710346976,5.5047242658707445,13.99164649953753,16.17340245185319,4.108903444403409,4.460296039318251,1277.9976231640644,224.80012047859069,266.6684636093228,5.489893879458863,16.29510446287519,9.654612143239195,17.94935678469195,2278.9175663672904,48.84112652566827,59.35088192835338,493.77934587686417,0.485787796068156,2299.2619324892444
3000,49.15340469464076,8.214753553181293,4.441194388668266,5.404187821502101,13.508592516648095,16.45479368529571,4.05376890037936,4.334318576729438,1302.1638905800494,242.96032379176316,246.82166731398547,5.496302281392475,16.453930324917113,9.34732953154402,17.56472169733481,2248.4831426956885,48.23686861349015,57.56976289476264,489.1058410184348,0.5078066354523723,2404.017206923089
3100,47.57140982747972,8.010599687452427,4.416356399258252,5.334473703625705,13.594911190911725,17.146348301290637,3.9858377212627265,4.288591292165212,1304.9433400316598,255.1797623067043,234.35082491579388,5.260519927508907,15.8573040491559,8.934158121569334,17.280413843695083,2055.1645127840957,47.318509457779186,54.1945742838771,320.99618943368876,0.50414986058162,2417.8826748503043
3200,46.226386850540806,7.905873815257831,4.288775547318962,5.187846529541382,13.091970865646747,17.318976991514443,3.9665847150396,4.251475390572264,1312.3496071148713,270.15528548429774,201.0248088772309,5.1871513080131555,15.912379027595977,8.927810579273112,17.21696091316626,1922.657059060103,45.86124072040927,52.555312672897465,378.85136163320146,0.5282209178444274,2403.9575135017135
3300,44.860592264566165,7.76622941166068,4.273748949981828,5.0912022752735355,13.106953506165627,17.424950042916468,3.96474524373111,4.1820375437926245,1367.041688945276,288.5765792006194,174.5773427950616,5.168847573677827,15.584444434938808,8.521684079014449,17.049459524003794,1813.1601912987542,45.314766662474966,48.73395110822951,243.00576968542885,0.5521559044174394,2445.585547269152
3400,43.34817803695697,7.699244614552958,4.182025613117144,5.018996599031957,12.846012305820167,17.24216172537175,3.8868887543435346,4.0002830328991115,1361.8269864232695,307.1075205772947,182.33842169706188,5.017042108809939,15.349725900760154,8.073759729746037,16.78055663956062,1639.8591672090363,44.652622041603706,47.253904378215175,300.5792611268186,0.5666356439616406,2459.587180763889
3500,41.17531974690084,7.5739281653012975,4.150504266316867,4.98590162801329,12.37567189724471,17.86488004123884,3.912658109298241,3.9852296597429504,1354.3865482656095,333.43703909026414,172.47532502489437,4.888660870140134,14.92007365572957,7.9197485157858,15.986379098643562,1591.139355207261,43.79870500153631,46.34180026655374,251.03545750727116,0.5774356805033847,2501.602968516722
3600,39.681482627418355,7.367763034445586,4.044838733073148,4.910549968374476,12.374657506620348,17.49729861549294,3.9047940616019408,3.929153760257822,1355.444745629338,347.75628407123247,154.66140353687052,4.84912929352789,14.484522618165045,7.718409364646691,16.062401568982484,1463.5077099691882,42.58620777331906,43.10985086342059,149.9592550081073,0.6015370893151578,2478.0716613942272
3700,39.17837853944573,7.170801193079204,3.998993630830424,4.702971634050902,12.008545697565951,18.17279332236508,3.8278364442083523,3.793777907519347,1404.6657924495084,372.7817070112922,140.67682076646963,4.7997574939280865,14.068766984459284,7.359709527423047,15.379491633480638,1340.9077060715015,42.08196134764979,41.92714616393621,157.32820386453952,0.605153953707135,2448.992811505156
3800,36.93556555765117,6.984492821322407,3.9091319020701345,4.580969277245579,11.848446577779894,17.73367802530175,3.811520187077652,3.7473430904304257,1389.0719095186294,378.77723393168304,136.98132499638933,4.6407513399621285,13.960322177313213,7.115636145965431,15.279383146246863,1303.4979120101866,40.56945932527095,40.58829305889245,284.1592140811267,0.6364049895010014,2475.374973033911
3900,36.1982677259897,6.963038093575066,3.809016254579601,4.495032107704199,11.63329716883195,17.83496508704151,3.6586313665302415,3.621584284304517,1383.7623312942494,399.9033570500487,104.10056655424376,4.511735117187342,13.766974458220693,6.7601822565791165,15.10315953447227,1086.6012869518036,40.04991698638104,38.02272607313203,194.54650313929685,0.6382560929358381,2440.9761064878344
4000,35.80020716548663,6.90215276302841,3.7914687283675046,4.4912015203092865,11.17115495230165,17.943645769369674,3.6772119842539315,3.657402798091097,1402.9459290773932,407.46541431512094,111.28597935965523,4.397866806469999,13.23861868632899,6.622145355942905,14.521945748833648,1140.842800069124,37.75139564828844,35.61107041930662,208.22246956584394,0.6513386112249474,2446.9954199949175
4100,33.63955613634992,6.721871452985635,3.628423351612758,4.363597708645607,10.972983000107142,18.09818566462862,3.6558956432805965,3.4747474701147336,1395.1726488798367,424.05214580398166,80.83429445948794,4.297667857130466,13.339720548425156,6.356440137859304,14.346159689601828,940.1768570665956,36.932901692611374,35.024160687489186,68.78056737362189,0.660882317905518,2457.4732234950116
4200,32.15632224186056,6.535436888301463,3.5983073221947306,4.275629961529229,10.832849514043914,17.94358396180233,3.5069241954273753,3.4878816791647425,1433.5004153843358,440.9297497265682,91.79724030640065,4.2661504787175035,12.604679786917153,6.103101017661274,13.865988464015517,902.6133216292942,36.18930250606985,34.645192149576935,98.89650053447984,0.6880755619675442,2392.216703689072
4300,30.929887244699618,6.291406951863393,3.4504007437508357,4.251379346439759,10.499856139737851,18.011739364614073,3.405424574594669,3.3339748933597972,1421.1881032621998,462.2981347365394,67.11640761366391,4.229994618301688,12.547091009679347,5.769601130124631,13.700469605243955,810.552396731053,35.59713474672597,32.25292409514123,95.55548895342622,0.7085239270145727,2427.74053760914
4400,31.532869886662137,6.200389853674642,3.378407434997914,4.018920861276099,10.59346555927154,17.766321878841243,3.4486939425262717,3.2823605106045397,1419.3134468561518,485.76210052350217,57.25506504965341,4.144480744615517,12.395363718291414,5.576052673696038,13.668677295783507,744.7199210583627,34.1619045995502,30.114681213387048,162.4987041723691,0.7034667197409208,2440.163946308174
4500,30.07028173058311,6.000500468745726,3.41771684462718,4.080768405738508,10.195941253248451,18.159290453149048,3.316639927430842,3.224904376515196,1448.633063710235,501.4293654015192,57.17187088367178,3.9494551466929124,11.862091198662036,5.2529366031968,13.486189352309477,767.6516120855051,34.41455149923236,29.888731578832708,106.28215321834757,0.7154379660385067,2409.211441943586
4600,28.41694429826134,5.898341619402256,3.254650463992264,3.969069051909207,9.804465603254963,17.888311266960297,3.3133552838147837,3.183546994740828,1417.4632927488467,523.1785573480784,76.09611155420106,3.934614263762074,12.015431202414364,5.05996632072997,13.206310948534282,674.7024216765586,33.71180779769548,29.11441826298669,112.34345367012035,0.7317855667186782,2354.9711194564757
4700,27.8203270757827,5.932624997088719,3.2117645459025903,3.7698404031595576,9.87895563494689,17.795668320370467,3.263566595789256,3.140464553604535,1440.3019401538775,536.9262728981212,47.77313864380301,3.884602311867281,11.433040504224664,5.108231456094752,12.924653095817801,665.6863949596468,31.7087180547415,26.897602879189304,6.582404038622926,0.753593832548763,2322.2958463431573
4800,26.399285331322357,5.604395391373059,3.09928023927057,3.8086690704191124,9.448263507986226,17.68615931529636,3.2244739916375154,3.025813212959757,1429.2648197222538,552.0010978503145,42.62936260396802,3.8270485509392174,11.271154057313309,4.865776425776269,12.134934005501686,562.2179183622013,31.229051987870342,26.787465391002872,91.18383373206866,0.7622253558434218,2280.4823225574505
4900,25.349354899990757,5.589775373354321,3.019278470428188,3.65977096245825,9.499571468910057,17.51916290326774,3.147697184056154,2.9189832785789047,1458.0367110814568,574.8508785625836,44.268199732714635,3.752276928454152,11.086013995789587,4.7045991995511205,12.114430536399492,493.27310693388296,31.062700903225934,26.07530276001499,2.9008996838588246,0.7820897044686423,2262.69465206744
5000,24.842638714179664,5.41448201442321,2.9932938485182463,3.6128748230589456,9.025969329352593,17.458191627766286,3.0916048036857786,2.890587812584371,1471.7635545375613,580.3084713471471,45.25604669309866,3.6370509133300386,10.810419713249882,4.627850586404922,12.05622524456937,531.6828282829108,30.786841434614264,25.158958865442862,91.84680530144138,0.7844829845344072,2258.930718660162
