milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
3000,0.044454143589232206,0.015007633963830327,-0.002965749382987792,0.03243566593750178,0.18343728102350526,0.039159905638777456,1.374157874529812e-06,0.03403092644304174,0.620964541718556
3100,0.03637954393880362,0.011973504634832554,-0.005179549868101217,0.0333858458471353,0.18723259175007118,0.04063913134791888,1.261762945068295e-06,0.028867141392462017,0.6334683967280881
3200,0.04075345807411632,0.02128452040158373,0.0013772463728649862,0.03425667933682902,0.18365866487868004,0.03991819252315184,1.695268192849005e-06,0.029269483034797303,0.6364088280066449
3300,0.04485042578428823,0.027929276076363738,-0.005718664570755035,0.033551723607026,0.18660988203085996,0.042932207559211115,1.8345715915895937e-06,0.030270691123136892,0.6352053368289963
3400,0.033634369101747094,0.019883832563601572,0.012689154289496393,0.035135321610699946,0.19494738440382486,0.04767963690381084,1.695798497150096e-06,0.019707467481185136,0.666577833885378
3500,0.029101475147285543,0.019689116360997353,0.0007280277813444835,0.03554096513176015,0.19917591780935223,0.04570135390485777,1.8576829244638934e-06,0.02381700309729707,0.6474126341807414
3600,0.031719263777676275,0.002211943098268016,-0.005644054786615008,0.03487838630214465,0.19661768226177395,0.0521055704725074,2.2533355653508722e-06,0.017485396950486867,0.6411685196102809
3700,0.018862319247748473,0.017909318901516605,-0.010937075818877956,0.03549863488890824,0.20426525567536738,0.05172035583799716,2.459336722694673e-06,0.018246508457933124,0.6742768485003768
3800,0.028634128742177807,0.008585187239399219,-0.012399562911877163,0.03680846853327534,0.19974161320240927,0.05290240742814482,2.6087510086097e-06,0.015559391790531934,0.6570750762997298
3900,0.013556871615088608,0.0022145667088333456,0.01669059375579633,0.03585700763648955,0.19931709443654075,0.05802163931036808,2.801308748097961e-06,0.013282359601763891,0.6432302268409077
4000,0.012308092723465159,0.006916208231255241,-0.009053917561783755,0.03653284815953377,0.20576818706529557,0.05904952596773361,3.026594939327068e-06,0.015271567948654533,0.6445069821127172
4100,0.009397223126193753,0.013888539165470419,-0.0059240513023851495,0.03714382820014732,0.20058858187402015,0.062196031995928214,3.041144980468868e-06,0.01499005343347319,0.6646200832455424
4200,0.014473356271924689,0.008120047834472293,-0.0071336061760771344,0.03856370676234739,0.2009595710624657,0.06461592601893719,3.4289796635653184e-06,0.009424922694561234,0.6810405911701997
4300,0.019669914572965106,0.0007572296841597218,-0.0034067794874691236,0.03713574694935913,0.19544502258107732,0.06751204930316154,3.5884718609626936e-06,0.013558346827987972,0.6394433570457541
4400,0.006810703980840351,0.009914307203473909,0.0073848378090060115,0.036372195950476444,0.2046075780462711,0.066226964141223,3.915435641657795e-06,0.007320019348854134,0.6627645979130832
4500,0.019704973436024283,-0.004510735905023723,0.008024668287900914,0.03816992655998899,0.1960051566494018,0.06670309150617729,4.161695273896559e-06,0.012024523650404762,0.6548050797063235
4600,0.01735183811550412,0.013317079514216457,-0.01130867653541919,0.037518185224186346,0.20644835115959737,0.07008425137575938,4.3549772479908345e-06,0.004311089911447774,0.6552353808792202
4700,0.020206808928365794,0.01328025191264089,0.00838383348991158,0.03849259460410955,0.20381677926960406,0.07489996773122533,4.6284045755483604e-06,0.00853785753932,0.6826115605920988
4800,0.01888359568264088,-0.0009954077882125493,-0.005120774533412903,0.03867550902614189,0.1975724651223207,0.0747512505718953,4.927586104623524e-06,0.007110865572532998,0.6822315348234782
4900,0.008835662841183195,0.00551503744900717,0.01801867922567846,0.03646645936654857,0.19674859110407442,0.07676697340734355,5.231880719568598e-06,0.010094806980472382,0.6413359410617402
5000,0.011909936168488677,0.014321173516154287,-0.0001810144343217838,0.038935438947937454,0.20762922187885127,0.08209291601716505,5.311248836210247e-06,0.0027645949683849846,0.6450977200760326
