milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
2200,0.10110322889758212,0.03920477238984928,0.025217425494262452,0.024826616075560935,0.14921247407307073,0.02162605582590065,4.7445968215558305e-07,0.06628160495695293,0.5478069060362284
2300,0.09925281152301133,0.039487810259385026,0.02735676654159471,0.02747444096979491,0.15331529207749323,0.0230546111845428,6.950805323686463e-07,0.060853869340832624,0.5555773874412029
2400,0.08270409019583126,0.034070127972509745,0.020418988584674738,0.028102464650721384,0.1650822162100592,0.022657774573434153,5.693822738876358e-07,0.058980495005672894,0.5691093291291218
2500,0.08135516401572342,0.0303913078515896,0.0029912508173962626,0.029894066339075844,0.16300664653062283,0.026395924339915076,8.039278419620034e-07,0.049535950002703444,0.610500383300658
2600,0.07806695312219644,0.03070769400398942,-0.0022210651795448975,0.029350380714016185,0.17948028133407046,0.029531981606191627,7.063145531485016e-07,0.042915439682106954,0.5910337655586273
2700,0.07230116654421831,0.021008153491061964,-0.003919395729935301,0.0308920486098595,0.18101220400576173,0.03207496282242603,1.0037188648844774e-06,0.04364400788237651,0.6145073171028289
2800,0.0662833715448265,0.024452574996144637,0.021506355659671954,0.031348874161981066,0.18212981956187146,0.03125401317600333,1.1496268719486368e-06,0.04124552728489198,0.6051362567030292
2900,0.06522262731077244,0.02434984885892304,0.003845052456732502,0.032547536983030964,0.1792358097021481,0.032992868920296875,1.2407946314263466e-06,0.03436276714797925,0.6184159893260004
3000,0.04306076418784035,0.02789417342489276,0.017437926190162177,0.03426258678718637,0.1784319002136082,0.039203394838553056,1.4254596586718895e-06,0.03538056205677599,0.6135031478019983
3100,0.053146353179442024,0.030211524244879134,0.015959325811590045,0.033553024124236656,0.19408792392164517,0.03629306350472977,1.273175548210115e-06,0.02811295606116455,0.6160073857869888
3200,0.03304384194520283,0.012290846299492687,0.01326834536680713,0.035675301669288235,0.19615540133394768,0.039819837356867005,1.4318393793826414e-06,0.02419291238937133,0.6507153241409696
3300,0.05006151255092843,0.013012365105165787,0.0005925620366806551,0.03416816445327695,0.19389642970869198,0.042663998649260265,1.7338294931300562e-06,0.0210735532821064,0.6644018435114921
3400,0.030717000722225614,0.0205314109687232,-0.00781154283698111,0.03578613368008208,0.19340474917356867,0.04265248226218979,1.996666329376667e-06,0.023057874333572224,0.6558977206469082
3500,0.03240378547069305,0.025407286615650157,0.01709240183547263,0.036267091967960935,0.19906392186797844,0.0455037921486583,2.118626629179272e-06,0.020066291002299824,0.6458251618192486
3600,0.03350653097265461,0.02032721156626861,-0.007904200759421588,0.03485330757351715,0.20331219993691071,0.04738912438179113,2.272903771895426e-06,0.019713956889197512,0.6463880477046753
3700,0.036757804554891936,0.019354620903735555,-0.0007759561342312784,0.03635019432941834,0.19747978810707087,0.05013088115849207,2.5011328808468884e-06,0.022660094853077725,0.6569679665794571
3800,0.02822801629909245,0.00947897892033555,0.014108560279062266,0.03568890154504526,0.19547441305078078,0.053455289570319996,2.392129968693608e-06,0.01336038594855073,0.6523811149637897
3900,0.027075077455160346,0.020126175447059597,0.0009227249198566288,0.03789641185172075,0.2056364507128114,0.05623604070491275,2.8106305413689387e-06,0.013441763333502669,0.670919925567514
4000,0.011574145660837313,0.016486743027047404,0.0013436651048815602,0.03562194964996456,0.2042711722486708,0.05768547542273942,2.9125899742825923e-06,0.018798693035637498,0.6671018060316893
4100,0.009109272976119284,0.01792200146015148,0.016802905754105042,0.037391817232566515,0.2076045967241104,0.0600299537832997,3.0294454273905465e-06,0.01621658774453925,0.6768019497910684
4200,0.01727463074218142,0.002029108973183598,0.014801591474719326,0.03848216986597857,0.20225431141683187,0.0630049633201735,3.4873506049934924e-06,0.012227915152228519,0.6756931294355052
4300,0.023992460778364196,-0.003522402985459476,-0.014110755169578574,0.03732939887643266,0.20102405537179724,0.06375894113003766,3.588311097349852e-06,0.01455552056526234,0.6417044723293727
4400,0.02348301953215443,-0.002946355348376218,0.01365097684574306,0.0370536918015946,0.2044189528143468,0.06521613843745469,3.92992119957498e-06,0.008487970833628929,0.644597128817347
4500,0.004278737983642485,-0.0009146471735691913,-0.0075400784748638015,0.037556536555622036,0.19815169280741962,0.06973395152163597,4.169454390961223e-06,0.013758699213403221,0.6817371235552441
4600,0.01007864021882649,-0.004240742514468133,0.016410910030546063,0.036159588426764075,0.20375227211783484,0.07340096017103011,4.448148022453817e-06,0.00903745187815747,0.6593031993892181
4700,0.0027427186968889804,0.010975712026251614,-0.003711741081855664,0.03789189693534194,0.2092191837951476,0.07405449388690873,4.629650355017987e-06,0.005827963801464924,0.6755490187434247
4800,0.015164563571952016,-0.001519828043271037,-0.013628022524703036,0.037244118447062845,0.19972075213292806,0.07733028224013987,4.885873382122906e-06,0.007888317533329855,0.6714427742584231
4900,0.003185015549178465,0.014074928903762041,0.008483067217369984,0.03896322541448981,0.20569131952229044,0.07872090858574692,4.982946508590565e-06,0.009650286638613611,0.6424601094592833
5000,0.011783695681309585,0.002030659809994369,-0.005077935024974726,0.03668447862949209,0.1993382783390536,0.0806291033930233,5.455627451727738e-06,0.006453343158715791,0.6737568201971091
