milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
3800,0.030051210533334937,0.0066735184806260344,0.00600732444731898,0.03749660311677409,0.1918630964579365,0.052679696718140386,2.398916268737399e-06,0.016673634348825888,0.659267540626327
3900,0.03339415080716872,0.00493710193920184,-0.005716176571129461,0.03599739047005561,0.1984435460038999,0.055323351671106615,2.7022594746924504e-06,0.011534669422343827,0.6469213555359334
4000,0.026550947149741225,0.002038074981915692,-0.015169155224449171,0.03680186176249981,0.207035240193354,0.060704358227689416,3.026304101647492e-06,0.01391363109519127,0.6387227320244497
4100,0.02787634655777484,0.009802408049840778,0.007049237410617502,0.03713575141366759,0.20265253615824633,0.060039178678380975,3.24143755239021e-06,0.008232694632263154,0.6705690730350332
4200,0.012167561218770766,-0.0027766795972818574,-0.011493820963447345,0.03638778025168086,0.20042052019319298,0.06378792070485262,3.3607544050174524e-06,0.017078489958040854,0.6573847566165798
4300,0.02099216563386314,0.002633599120857996,0.002227419875944426,0.03848653730980017,0.20805890328059368,0.06613131145634822,3.756313198836171e-06,0.008726581828025552,0.6714915053804728
4400,0.021196553998200703,0.001792711544986168,-0.0012262669135519586,0.03725645410045011,0.2047523899594068,0.06892412773398367,3.7030803831919502e-06,0.010331635626888803,0.6653300620451779
4500,0.020678235660535737,0.0034933600327589002,-0.014259533290621402,0.03763648392373077,0.20668079963748717,0.07190988349214293,4.203337487967858e-06,0.014883111710163613,0.6717762451233571
4600,0.0195314708325754,0.005556669956381023,-0.004738250807385205,0.037071041072966826,0.19983694687174117,0.07027365717446235,4.247203710718381e-06,0.00828215139220444,0.6613785855012562
4700,0.0031330523585740826,0.01618462599728189,0.010610109470395063,0.03850003214494128,0.19811601084609043,0.07251321037235532,4.6190573328986725e-06,0.00495275059295314,0.6587156418191376
4800,0.01073473905774358,0.002495965998384938,0.011474479175394686,0.03860454388452748,0.2009472696929272,0.07538432738773455,4.729129324250219e-06,0.00484091733027217,0.6760082157658693
4900,0.01068078093538149,0.00023402340205831533,-0.015347085841370735,0.03783401568748608,0.1952705309519145,0.07905927172188694,4.978777340713334e-06,0.00793840698460446,0.6383000162802224
5000,0.010353306711477708,0.012756033951823452,0.016044085232954728,0.03880351817198442,0.19577310606970655,0.08205500130545076,5.381505704953814e-06,0.010033119843389803,0.6523387074425382
