milliseconds,C1,C2,C3,IC3,IC2,IM1,IM2,O,IF
3200,0.04309690898239865,0.018910983962419508,0.0042697295725640395,0.0349324436838532,0.18963371590368822,0.04089963755488185,1.5524454205675273e-06,0.027924476397578626,0.6403747246205749
3300,0.03933039133563441,0.01724772768474739,0.0033553505848953552,0.03412808905894189,0.19155339881180558,0.04304469447636914,1.7000153553570472e-06,0.025620385567316026,0.6440657681838449
3400,0.03590404952789886,0.015634582805815037,0.003768301563665489,0.0353811514903806,0.19322724743916275,0.04520123870448969,1.8551480966038451e-06,0.023523469401664374,0.647267916890863
3500,0.032779133473964085,0.014826139767984562,0.003235581577122914,0.03461470337044556,0.1947019133179476,0.04736770915941138,2.0178810134248347e-06,0.02161545898419762,0.6500263345789852
3600,0.029951260038863132,0.013278343854147794,0.003009550252144585,0.035781170498049894,0.19598781891157957,0.04954269158238853,2.188246533462872e-06,0.01987961939799697,0.6523819721910449
3700,0.027376869905545886,0.012172777452941924,0.0016671683557963146,0.03537846978621498,0.19709090852126937,0.05172492656317799,2.3662723733960656e-06,0.01830060969566946,0.6543723944584471
3800,0.025031834107901368,0.011374639381886922,0.002879216723216324,0.03666725640436355,0.19811223926516316,0.05391323008092105,2.551982013232449e-06,0.016864347053648834,0.6560310112572111
3900,0.0229053312011219,0.010388792648627328,0.003039492023723708,0.0373164603872769,0.19893202220215672,0.056106549043356414,2.745394820373694e-06,0.015557967714715305,0.6573899378207317
4000,0.020965659825607014,0.009472893178148842,0.0024871137750061023,0.036003082755049265,0.19968139731812398,0.05830393500851038,2.946526598745093e-06,0.014369828446354642,0.6584757346389021
4100,0.0192024744892421,0.00825132281468696,0.0017046489926160232,0.03619738787657255,0.20025522520017533,0.06050450826381754,3.155390233778868e-06,0.013289179493755934,0.6593142001169636
4200,0.017598491162988786,0.007437182926125136,0.0016279008464124682,0.03691575945004038,0.2007686412785412,0.06270749712080283,3.3719956384718208e-06,0.012306319652772579,0.6599284886284604
4300,0.01613896116159558,0.00686604292568879,0.0024397451221914133,0.03714210626486583,0.20124211046240342,0.06491218789517883,3.5963498339025107e-06,0.011412381087664942,0.6603385491289836
4400,0.014823795569835457,0.006754754736226663,0.0012502407397052486,0.037105747499902766,0.2015607876876702,0.06711791669880239,3.828457588948971e-06,0.010599303820652058,0.6605646590501071
4500,0.01362617238843763,0.005943897796992583,0.0015654614787699293,0.03754680724709056,0.20180724659700428,0.0693240982438011,4.068321741144579e-06,0.009859693629365382,0.6606235166706135
4600,0.012523111694410994,0.005188368277151206,0.0022307508069202312,0.03682448639853328,0.20197886159498957,0.07153021047580159,4.315942754715166e-06,0.009186902807915232,0.6605303178035136
4700,0.011536461448777657,0.005146901216703495,0.0022913585080111386,0.038453285993865695,0.20214903180899293,0.07373577106603686,4.571319725483818e-06,0.008574863799289232,0.6603000319275674
4800,0.010633971777848797,0.005016949824536406,0.0020314678475265675,0.03847979176277406,0.20221834552092222,0.07594033617023555,4.834449677615488e-06,0.008018046841427593,0.6599451277194149
4900,0.009805324492435161,0.0038449320371978495,0.0007048079241662531,0.03727450554739088,0.20221662288269332,0.07814351080636643,5.105328480516581e-06,0.007511396858742491,0.6594766759432251
5000,0.00905675593531903,0.003580794052135548,0.001865362520924673,0.03861548823244026,0.2021938510904222,0.08034493414125811,5.383950751189085e-06,0.007050408448679473,0.658906350477832
