milliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
2100,0.006455250163326989,0.003379396153214894,9.883461673741982e-05,3.957596650656448e-05,0.006490503519474605,0.0014155286106079176,0.0015387306207414663,0.01652274958339304,0.9940752113318315,0.004856659396515986,6.1658247564551065e-06
2200,0.006107812817165104,0.0035047993691399615,7.661425365854062e-05,3.96348164251176e-05,0.0071704564454841725,0.001364286170419064,0.0015181968987667803,0.01747461620519043,0.9937040159775091,0.005294622053140238,6.092501289750673e-06
2300,0.006696237928626028,0.0037621400352646495,0.00011783579529992509,4.058189457111615e-05,0.007246942467319028,0.0014365325500720048,0.0015259044058261546,0.017140803866586007,0.9933175570750932,0.005125517309265705,5.9184446482747564e-06
2400,0.0069609395080441235,0.0037183015711782356,0.00010836095254384884,5.210917494996993e-05,0.007981792145645079,0.0014741157410952386,0.001527523807315964,0.019305112832093494,0.993040081007278,0.005953429622591372,7.730377961917225e-06
2500,0.006999894510748583,0.004037260775575857,0.00014673374006888315,5.638062727305633e-05,0.007578312748607429,0.001586155452817216,0.001552241364261117,0.020777935522289983,0.992114508485566,0.005999615235473195,1.1376509668885025e-05
2600,0.008068990258251228,0.003851533551054331,0.0001454835952850381,6.748190580357764e-05,0.008185583756305135,0.0019258331469309076,0.0015386535557967945,0.020283728221883377,0.9918645274974769,0.0059570586404373285,1.2636590698732889e-05
2700,0.007782013242488346,0.004196518669903397,0.00014499837653903075,6.764120186348881e-05,0.008696065016269175,0.0019583727428593356,0.0015468188618069124,0.02066558566859879,0.9915204596504249,0.006925067845702273,1.1126867611908527e-05
2800,0.008608157501608127,0.004218767833964015,0.00016604263295327254,6.932921151574101e-05,0.008711555792957857,0.002022570995705299,0.001584325999766053,0.021710136673153847,0.9909417969503959,0.007101819743760334,1.2729311523586293e-05
2900,0.008117550026781602,0.004363499418251235,0.00019830492834237463,7.338844854652795e-05,0.00913448895834168,0.0024174281243078467,0.0015285350576133856,0.02250332092980392,0.9908142165690388,0.006773992403990061,1.6087430159986204e-05
3000,0.008493058913655935,0.004323301455054077,0.00022776173017830355,8.808151982572535e-05,0.009201360120185376,0.0022430910170160735,0.0015727629031382446,0.024085279272605672,0.9901445945008572,0.0077961139985146255,1.7957083184446162e-05
3100,0.008932532145963387,0.004224020908917263,0.00022848857665415991,9.746302490848952e-05,0.009411663910452304,0.00263157549051351,0.0015914263248478092,0.02408551188031309,0.9894411766051698,0.008052070390926324,1.978728672386001e-05
3200,0.009341678823435819,0.004534018087653872,0.00025979711016877897,9.815692196749587e-05,0.009595207454563662,0.002644704927552676,0.00153727755297537,0.026049692242727726,0.9891690896333776,0.007873895020225508,2.3075331920674328e-05
3300,0.00982651218059424,0.004448003692185206,0.00024881881502658543,0.00010777305495570657,0.009999848694000344,0.002972398829315385,0.001600755974454908,0.02664249134648603,0.9893293969710216,0.008433657269578076,2.336101081477079e-05
3400,0.009837440296269286,0.004485622937856578,0.00031904055700358646,0.00010785289768371276,0.010078834470750697,0.003109516552738899,0.001604889839708009,0.026091768732502567,0.9884797058687613,0.008286549923892264,2.6519762097097622e-05
3500,0.009911090282731967,0.004603618052657483,0.0003074614453268,0.00011948393679074091,0.010156693764907987,0.003189855820479306,0.0015828400350744243,0.027800354243782237,0.9884984725390362,0.008936617349426598,2.705234139662837e-05
3600,0.010368433606870385,0.004551165117926668,0.0003568386897491137,0.00012116969902446333,0.00991130910705755,0.0034491918408916774,0.0016062157362174232,0.028587859901088027,0.9874428839771697,0.009019017310794415,2.8374087368402345e-05
3700,0.010986354127726562,0.004657909454160231,0.00038870700758709856,0.0001300747920040785,0.01073165800715807,0.003492940346300154,0.0015870941265286869,0.029449747127301435,0.9866254182637273,0.009688578312813287,3.1909949590992504e-05
3800,0.011334919706175726,0.004881894704360255,0.0004180371360893624,0.00014423137974017304,0.011006419109822616,0.003732121444358519,0.0016134006763064384,0.02914183773559088,0.987129571554995,0.009583643011859315,3.354643978602636e-05
3900,0.010962075914315153,0.004808272255637405,0.00045946359562932035,0.00015111867251650277,0.01092931771126282,0.0036816602421848,0.0016183070295477115,0.030435060782537552,0.9863286725234083,0.010350548486767398,3.6247226705529695e-05
4000,0.011530364920780667,0.004784906203235558,0.000481274129056957,0.00016275605623681068,0.010926474345848106,0.004110511337223379,0.0015791272812685625,0.03025342938123214,0.9860121637380359,0.010177855989634926,4.3594649713046936e-05
4100,0.01162149710823019,0.004757008341373038,0.0005261335688128633,0.00016689596126310345,0.011052673328004985,0.004198797729275889,0.0015761478510221436,0.03172813431153496,0.985065311796764,0.0105981372286865,4.340938399471627e-05
4200,0.012280146285433039,0.0048343759096940156,0.0005617581453791194,0.00016925044238232133,0.011155153075000727,0.004368282435691846,0.0016345159811711597,0.03221352219184897,0.9845940829366814,0.01128470897596224,4.753973839227566e-05
4300,0.012298058277053157,0.004950366236924286,0.0006135590239770931,0.000184903588112317,0.011888347333765157,0.004542889492390277,0.001640300139072696,0.03311537423622709,0.9838356809982566,0.01111430819230663,5.059669273184333e-05
4400,0.012863183985480699,0.005040888023451455,0.0006230307717823558,0.0001925472052310211,0.011647084582039077,0.004465698304326257,0.0016117865227434137,0.03291935351763216,0.9836120434724551,0.011278792590297154,5.455202806265551e-05
4500,0.01272255736519848,0.00504393114568736,0.0006625492986423589,0.0001975751076114757,0.011839455237392037,0.0048118454048082186,0.0016337287336666195,0.03470774153148315,0.9839306775023463,0.011580557273123217,5.762867192900226e-05
4600,0.013461118935629316,0.004971594474571787,0.0006880980884056876,0.0002142405626438577,0.012337070503613467,0.0051511359588695405,0.0016407826320291952,0.03587745502255236,0.9831574347982189,0.01183347930253386,6.164963485372972e-05
4700,0.013635819310572445,0.005039786070090256,0.0007347943514816394,0.0002256547722939543,0.012243644871585756,0.005199837938710598,0.0016308488694111538,0.036018660634225964,0.9828342083466548,0.012057263859099832,6.271756084088957e-05
4800,0.013674121586318378,0.00516584741402646,0.0008122900954328744,0.0002321169217361539,0.012283812750889888,0.005511099131702453,0.0016020088217458903,0.03631914652382778,0.9816409761200178,0.012446234654816375,6.834506892820938e-05
4900,0.013671806136825448,0.005027101429321363,0.0008297749542171549,0.00023449905555457596,0.012832757853771413,0.005503756385814516,0.001623112556543001,0.037027086667090696,0.981493218082997,0.012838055646367173,7.180288684728776e-05
5000,0.014022528154086037,0.005141761903982957,0.0009128586355665266,0.0002542348531021338,0.012401189966960857,0.005864715583414728,0.0016048268111897624,0.03951879019389621,0.9814221243403831,0.013047127076621132,7.609836975715067e-05
