milliseconds,CycE,CycA,CycEp27,CycAp27,Skp2,Cdh1p,Emi1,p27,Cdh1,Emi1Cdh1,Emi1Cdh1p
2500,0.007233701441374309,0.00394711058410516,9.679850497151475e-05,5.603885222149467e-05,0.007555437500308542,0.0015775809927881153,0.0015495499786689255,0.01905271250668071,0.9925688745068764,0.005971952068469747,1.1829828565606448e-05
2600,0.007706997186654749,0.003927538144997432,0.00014232019219372549,6.337431585214047e-05,0.0078723659617007,0.0019588573565139833,0.0015411171580689252,0.021631556403542737,0.9914026933834461,0.006542970784608468,1.2788513128966723e-05
2700,0.007994635557401087,0.004106021162549633,0.00017245722301881158,6.438190241128177e-05,0.008250611207696342,0.002022862760429689,0.0015838884669150922,0.021790656762003608,0.991863323304342,0.006233249078464459,1.4833957861461159e-05
2800,0.00837197076160569,0.004081350306230751,0.00017312766886292037,6.800718276485165e-05,0.008866516153854438,0.0020595245658734584,0.0015310615801977698,0.02296898268748187,0.9911409080666878,0.007192408250951886,1.448989180914131e-05
2900,0.008170744283046339,0.004318880796189338,0.0001618539560627154,7.400017856351068e-05,0.008519374706616368,0.0022155222753578786,0.0015498479004284115,0.02278963253157279,0.9902496770561219,0.006718941760275061,1.641410464084707e-05
3000,0.008510379334680003,0.004211664179494949,0.00020745295119090548,8.602288045041552e-05,0.009360459420068837,0.002314010549676038,0.0015996214913209478,0.02372006905387147,0.9896090226075571,0.007047292058280063,1.6559696973285877e-05
3100,0.008791765616947363,0.004253646640042993,0.0002492263706286777,8.869823288542576e-05,0.009290533643849975,0.002602517775248733,0.0015688983808161078,0.02411804975095807,0.9891801647770568,0.007801635421021844,2.1811671061601593e-05
3200,0.009198665414302145,0.004301703263803374,0.00025568291939200726,9.47685407116249e-05,0.009285487125381986,0.002640407702835492,0.0015475821051524976,0.02465555024558755,0.9886964298420506,0.00813944490202546,2.070819302027886e-05
3300,0.009429636787848578,0.0044865369434411405,0.0002483946489274936,0.00010275607328203231,0.009615259561952973,0.003006195158271241,0.0015436193833852714,0.025163069916430237,0.9892498358496135,0.008273119725898625,2.473344642495753e-05
3400,0.010213425446568945,0.004393128213199286,0.0002938861616558834,0.00010966786504717833,0.009551814741999818,0.002843230190144243,0.0015990499479971564,0.027706967141167393,0.9882716354546472,0.008307421542566378,2.5906691796953303e-05
3500,0.010543612465871837,0.004459423128955236,0.00032474608057438955,0.00011797454859365492,0.009758005650260138,0.003228882061346234,0.0015679472902334639,0.026887373691743616,0.9881715135939086,0.00854220684797875,3.0317243464880287e-05
3600,0.0101549473074432,0.004759046205007598,0.0003766881273307645,0.00012474242602530586,0.010157751872807572,0.003222155347712621,0.0015998682884463557,0.027123593361885724,0.987667426689337,0.008787307993171713,2.9041469235357647e-05
3700,0.010438176360382308,0.004760095582091032,0.0003655208063737928,0.0001336561349901756,0.010386440137786434,0.0034007284708262673,0.0016146489495696282,0.028775578110344646,0.9872213860048679,0.00951972865939137,3.417691253937317e-05
3800,0.011110701111746371,0.004633170861864344,0.00041536541540520666,0.00014884768287035926,0.010530539879598653,0.003736295518413253,0.0015818387363259487,0.0297483455863312,0.987038126746079,0.009446742314216192,3.5498555894814255e-05
3900,0.010989789396608128,0.0049242207397517425,0.0004476428202919323,0.0001525232658030436,0.010743056540340508,0.0037371196603253488,0.0015900723774519903,0.03052603435974283,0.9856863647364075,0.010397248826788084,3.6638424163584536e-05
4000,0.011213282234689035,0.0047824053370538015,0.00047229840753574827,0.00016406081182118425,0.010704779798730375,0.003980238557405433,0.0015731256630896807,0.030632202913225687,0.9852179291561344,0.010601698276701326,4.180274872850462e-05
4100,0.011526754616888844,0.004864103783239825,0.0005224357062975708,0.0001652162093945413,0.011463872719637641,0.004258914175303525,0.0016056009951299877,0.03202621557700963,0.9849448870159625,0.010838826970959314,4.342128856941627e-05
4200,0.012288997293673824,0.004913342395568625,0.000548697947599936,0.00017219255448327193,0.011674124752473218,0.004186511469486445,0.001635336218704085,0.031768937293399226,0.9850280486365999,0.010612263716083347,4.657270995995668e-05
4300,0.012470310266403098,0.004990007321292269,0.0005860958751832985,0.00017990418345386575,0.011441933348650877,0.004594465211133066,0.00162759812759253,0.033667711154467386,0.9847415680186062,0.011615264386235759,5.1103394048704374e-05
4400,0.012712239763582522,0.005105970066857575,0.00063138662565722,0.00019178850525385384,0.012041604432115206,0.004773466166300261,0.0016159939468390705,0.033118857871976014,0.9838510911019545,0.011450499166901223,5.2106926342143535e-05
4500,0.013107603104253887,0.0049604666397771655,0.000649383017451481,0.00020499967306727466,0.011849654602843618,0.004809934059934505,0.0015886580329194909,0.034667588584768046,0.9838929843479957,0.01139189893373331,5.730395684591592e-05
4600,0.012971644792927003,0.00505542089606192,0.0007276917798458688,0.0002155793338773498,0.012169353314764058,0.0050467730967495485,0.001654173078358031,0.03665081532601851,0.9832549123538897,0.012066558773614539,6.300385489153653e-05
4700,0.01338555481947986,0.005058576895885564,0.0007380907221998768,0.00021474060647506656,0.012546611801419479,0.005256656520433935,0.00161841998853219,0.036049560185440345,0.9819647057148845,0.012678022899625201,6.457836813463803e-05
4800,0.013685193423970628,0.00514903582835893,0.0008238887381134949,0.00023787568345209122,0.012410925259475384,0.005301685824259711,0.0015983464467893122,0.037897581833168104,0.9822055438716598,0.01302995393780071,7.098779332832995e-05
4900,0.013832896514568784,0.005164569258967301,0.0008330995636291811,0.00023411550412134964,0.012593013379727302,0.005344604554562694,0.0016169206151674014,0.03798231906480206,0.981172464732759,0.012855671004353733,7.094426522730941e-05
5000,0.014378704283154926,0.005277231431455652,0.0009024972916305466,0.00024284666441935394,0.012944621518969949,0.005873389181672742,0.0016207612536178414,0.037479691165451634,0.9805005842867218,0.013370195850568043,7.550708951209574e-05
