miliseconds,G0,G1,rA,I,rI,A,AI,A2,G2,G3
1200,1.0000607968894588,6.847661533810782e-05,1.1647821783185162,1.6634463463307483,0.20077273457877065,9.237180591696802,0.06417622566294351,0.3122217968505788,0.0,0.0
1300,0.9998783240174811,-9.348443131057873e-05,1.2270747776223148,1.8431623476339527,0.22341747378254684,9.670187560386807,0.4094717275197085,0.4577479514780963,0.0,0.0
1400,0.9999702485289383,4.27947558754514e-05,1.3474933880080207,2.152744573505931,0.2507516165141057,13.175936208029237,-0.05476868423762002,0.15178962379905697,0.0,0.0
1500,0.9999896743027303,0.00012545974190262418,1.4133648732872182,2.401534618918316,0.2563634386154516,14.838730927253563,-0.04659019577609502,0.27880965947881203,0.0,0.0
1600,0.9998351070233511,3.225681713350918e-05,1.5358399226111221,2.8663924494435213,0.29068378364587716,15.460501450344095,0.2754202863205759,0.37203026896636515,0.0,0.0
1700,0.9998834792207641,-4.89618557910219e-06,1.650778924346767,2.9652380772726716,0.2851040980677715,17.598728978587104,0.4785430375748511,0.9274203923221193,0.0,0.0
1800,0.9998935302694107,4.010710699556237e-06,1.7356144139181768,3.277218878374265,0.32791334604180095,20.0390765664193,0.7108882901947795,1.4581583261917381,0.0,0.0
1900,0.9999439034767144,0.00016137150196380345,1.8598264148329642,3.6608030326380434,0.33597915085741115,20.731600823557958,0.6671348481328323,1.0776934232587772,0.0,0.0
2000,0.9997924948522949,0.00015435803305874178,1.9243663691232609,3.9959788584139306,0.3494474952173725,22.85392257002985,1.1796938484176949,1.3175258763484412,0.0,0.0
2100,0.9997076304030784,0.00015747197295193417,1.9605854505370988,4.209343780544605,0.35601968837257686,24.012230849794523,1.3416622230142312,1.9325316166708304,0.0,0.0
2200,0.9997164440959659,0.000333603805481085,2.125621492069142,4.541394782758749,0.3895303489588088,27.08296251393643,1.723692669537318,2.14674474386621,0.0,0.0
2300,0.99972990850148,0.0002731774939018347,2.2552638045244024,4.797989697073814,0.40311689517258087,27.954588972559353,1.5818887950052474,2.7775378270129942,0.0,0.0
2400,0.9994974874324865,0.00041276106233406737,2.294926437752331,4.820345293419487,0.41409322092936385,30.653561455379222,2.5480970631808146,3.2742660601930464,0.0,0.0
2500,0.9994331504610712,0.0004519899607858035,2.4227363052650617,5.106921330154851,0.43064351827372616,31.053491869290344,2.768983501276413,3.968096149098196,0.0,0.0
2600,0.9994686498091155,0.0006415664185818078,2.4718554555544583,5.336738579553887,0.45297669837289145,33.17721307174739,2.80424920472841,4.307050851613762,0.0,0.0
2700,0.9993673460189593,0.0007451228492331012,2.618401230593051,5.549761261709723,0.45996080514065524,36.98539919406318,3.1675990073629605,4.4388066490296865,0.0,0.0
2800,0.9990799747207098,0.0007788732043286701,2.673233364100217,5.641711624755951,0.4985444706836937,38.57930635288351,3.790623486452917,5.387982518172371,0.0,0.0
2900,0.998989641825691,0.0008435940606030509,2.6921567379484284,5.874811092627737,0.5137166388212295,41.72078012437703,4.3415247746702565,5.9463492987288395,0.0,0.0
3000,0.9988705542588157,0.0010855128459987332,2.9058980896888023,6.033138826739738,0.5100581756855671,43.70309916290859,4.983973869022794,6.647158367623988,0.0,0.0
3100,0.9987465228990007,0.001345101060107327,2.981247423756746,6.0879741225191815,0.5343285416945678,45.329089654264926,5.9985316364263666,6.7803680298368,0.0,0.0
3200,0.9984684674482471,0.0014968481800400443,3.05590550425629,6.164468058743472,0.5593099957006125,45.60778771005237,6.068370207748387,7.665787472483122,0.0,0.0
3300,0.998409826799788,0.0016487092804290892,3.10046904721003,6.1517544399621995,0.5775498484028735,48.04816141679967,7.361263269324705,8.756310990608148,0.0,0.0
3400,0.998151129131545,0.0017393689455407727,3.2327421469114386,6.378005802214992,0.6021074512940511,51.20571212822865,7.749134911065547,9.294493978786075,0.0,0.0
3500,0.9978763334833902,0.0021698556990389804,3.360189661430123,6.396090014319143,0.6132608432663523,52.208651271884705,8.978698678294903,10.10493176842953,0.0,0.0
3600,0.9975473447019566,0.0024153235863374244,3.440704850392482,6.238383364192239,0.6358697463960803,54.53753831607592,9.791890444237458,11.135073389639437,0.0,0.0
3700,0.9974484799749159,0.0027329296889553726,3.5171924043295504,6.266085013327386,0.6551816638796395,57.86125326360471,10.161887359026958,12.276225831810043,0.0,0.0
3800,0.9970343718025667,0.0029084392249164666,3.533083254579627,6.28047674795345,0.6630464093386336,58.68791231947656,11.361283708964994,13.03557996043708,0.0,0.0
3900,0.9966807704170688,0.0033357917383350115,3.723348652309532,6.503458250554138,0.6731056176272296,60.420772550347394,12.260079652187347,13.670449351184862,0.0,0.0
4000,0.9964092171862742,0.0036214760249528915,3.7945236331535996,6.314995714154426,0.7026569770242723,63.15040754598481,13.295443602879464,14.757545001996652,0.0,0.0
4100,0.9959911510785261,0.0040799496513448125,3.8593582381431357,6.438555113379549,0.7206691904372089,64.53653013556043,14.224838061715765,16.103122188835552,0.0,0.0
4200,0.9956853971440343,0.00442760109158487,3.9786348644868004,6.338268157812521,0.7290983923959958,67.91194909366442,15.454744087590187,17.030861902143183,0.0,0.0
4300,0.9952104432117156,0.004768131404722879,3.983528197922943,6.4591389138484185,0.7439662334755425,70.99379967923464,16.446229433211343,18.602150088097233,0.0,0.0
4400,0.9948065956565975,0.005267382366386312,4.154494337529233,6.382743056370703,0.7782620740868601,72.33161689096254,17.33036889834251,19.61787147338,0.0,0.0
4500,0.9941878122117208,0.005814649923289622,4.216378264023455,6.322284218861635,0.7860703366713772,74.17450661523851,18.472500371788275,20.750834247844683,0.0,0.0
4600,0.9937664317084244,0.00639725208348218,4.336144905158582,6.263471243693535,0.8205740450202874,77.13170306442815,19.60248609479012,22.398193006910567,0.0,0.0
4700,0.9931045134414269,0.006732409508587754,4.410395743489957,6.41926372042136,0.8320683872156049,77.8136667159362,20.45197754633835,22.982678396892652,0.0,0.0
4800,0.9926327786564266,0.007340221875287609,4.457863937975826,6.314898225743708,0.8615666640303835,81.96659155573707,21.48463918826471,24.515774094859577,0.0,0.0
4900,0.9918719287154145,0.008048476541216838,4.584674074642303,6.255502089470614,0.875303536052556,83.05813508035902,23.152339608416444,26.04177108829293,0.0,0.0
5000,0.9913930624583768,0.008586692955684745,4.725327056294279,6.364350900577447,0.8980543324282719,85.43032768648763,24.46900379901382,28.05907966353436,0.0,0.0
