milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
2300,346.99338814344316,833.8779374742404,-6.027222871250883e-12,-8.213309888526632e-11,0.006581208605914775,1.7637633482283477,2.0067251128140743e-09,5.591362726186078e-07,0.12488661777408858,7.517580836025096,0.0014795183083103755,0.09608233608513694,36.66633132073411,108.68344631658368,4.7841531737143024e-05,0.00021315165865769823,6.191815235424509e-14,-1.7139144760139243e-14,-0.7838803694921807,116.41684980858652,7.8717835444209655e-22,-4.1206718114981e-21,18.686525744904692,46.8499785322014,0.014930551869211241,0.0010937638265739907,0.001465339181943805,0.0003418500318274248,0.0003693150568374,2.759716848283497e-10,6.096613409257232e-11,2.0673306014608646e-05,2.5464510882945405e-11,2.2469061348186634e-13,6.367892736616084e-11,9.154991511255328e-12,-1.1044547321242671e-11,12.29999495543672,4720.999999802861,-7.783535478463436e-13,3.3890765921850285e-06,6.501133846788466e-11,-1.2965936138279894e-18,4.045834796657285e-07,1.781800432651646e-06,-5.705099951216891e-12,1.000000000020009,1.130960171231648e-11,-5.779334456131214e-13,-1.2975828171027287e-14,58341.38208711163,363.9999999894982,1.451800697966206e-14,1.725609815605378e-08
2400,322.6680370413427,839.7531854930331,1.0448084455183978e-12,5.4596602422913304e-11,0.00985473908851166,1.7402254329184936,1.7455747730014918e-09,6.590832985474679e-07,0.19344193322613293,7.331163009645799,-0.0003861206413217611,0.09607776479319906,35.50103724145389,107.65661361620494,5.57483006017813e-05,0.0002461783052453279,-1.3326738395287768e-13,1.1864855134861382e-12,0.9016755625348317,116.07304252025963,-1.1960353371030762e-21,-3.7795366195712946e-20,18.40587602239855,46.72468969697479,0.01465985672642245,0.001227172125866505,0.0014618429059577867,0.0003758737643158876,0.00036816707155742603,3.742144023761366e-10,2.9519174335559076e-11,1.9752193077087375e-05,3.3225038490790746e-11,-9.353475258185152e-13,2.224227012400152e-12,3.6145178077746784e-12,-2.9807675922654657e-12,12.299994180013881,4720.999999699194,1.7049978264928196e-13,8.481583617255521e-06,7.182716073347942e-11,1.8295685530110802e-18,2.806826549685974e-07,1.6408740142543068e-06,-5.246592586400999e-12,1.000000000016598,5.928492684861889e-12,-3.470244862234892e-13,8.689669374762026e-14,59713.108360675906,363.99999998136053,1.3047216586931538e-16,1.4068497476405904e-08
2500,337.78497573706085,831.627002902162,-5.0213518622934945e-12,2.952145333352256e-10,0.03171111840991096,1.7555063187176907,2.4525709069040616e-09,7.171617724214225e-07,0.1270098212846029,7.501350562479786,0.00016800278862566856,0.09809133177621271,34.57053579731745,107.57047876407049,5.8360832396882166e-05,0.0002884911561333737,6.86053074456672e-14,7.827182625352446e-13,0.2727985156257541,115.23636098571758,1.1131766777396796e-21,1.0144043492673773e-19,18.70142938537073,46.92508342496058,0.014803027802613824,0.0012658894783489133,0.001469939243777661,0.00037793194915073514,0.00038878095486166394,4.03823771101374e-10,6.831377130440543e-11,2.5583820038629465e-05,6.923746898063494e-11,1.3810795052810757e-13,4.1918540898341816e-11,9.645348229639759e-12,-3.8255796051191855e-12,12.29999147716155,4720.999999459641,9.952028672499022e-13,8.83921456295321e-06,2.435815632181151e-11,-2.4456120679868848e-19,3.39149177840604e-07,2.1139885997207376e-06,-5.058952874767977e-12,0.9999999999861374,2.3103388207313767e-11,5.943274657841423e-13,-2.5482522403880258e-14,59061.71798537071,363.9999999775585,-1.3431752580570972e-14,1.7424716931826425e-08
2600,339.5816580325699,840.8033657213857,-3.3543451566135196e-12,4.205156285245692e-10,-0.010183061498319369,1.7551035773427497,4.5216109896948664e-09,8.217196215556301e-07,0.1946549787139456,7.381113042811381,0.0009455053731297926,0.09597749736685943,33.91436137039131,109.01620728073846,5.5232669111863487e-05,0.00037641953474088174,2.471583725324042e-13,-2.04186300851001e-12,0.5317787549043472,113.95968693220539,3.2604941027685e-22,1.8341184398419784e-19,19.04665379726491,47.47107197915078,0.014607856508625013,0.0013170153808733432,0.0015518016437800295,0.0003776807776787993,0.00039897885016244275,4.42032268793496e-10,2.354377139268198e-11,2.2555509977066602e-05,-3.1367339986267264e-11,8.046036866085086e-13,3.043800140441775e-11,9.684699243358259e-12,1.1085669520790878e-11,12.299990877949723,4720.999999607247,2.310169852363303e-13,1.0189903743119117e-05,6.322250395858556e-11,-1.7810948352124437e-18,4.291917588527784e-07,2.139146641189612e-06,-2.2999628811625027e-12,0.9999999999833429,1.4107882533588069e-11,-2.21194297587507e-12,-9.362850914823891e-14,59301.310998100125,363.99999997561105,3.642307792975843e-14,2.797015990076583e-08
2700,344.08904622254653,830.2586691212357,5.5199133103536856e-12,3.908871217031962e-10,0.0025502038921570427,1.7644627878079047,4.069184403328267e-09,1.0208514063384586e-06,0.06581599907804683,7.4753017269663475,0.0012441330313372697,0.09779155212143782,33.79392959050738,107.94267992717836,7.362420455596994e-05,0.0003886715616585728,-1.5488919461128646e-13,6.313294187846048e-13,-0.546386837418217,114.46531739223398,-1.0881526247662629e-21,-9.03592742363181e-21,18.585296958110412,47.17804184021404,0.014460738301686529,0.001291425496173479,0.0016244007529595133,0.00041110745107477564,0.00044265514213852775,4.669140354438928e-10,-4.314701517742625e-11,3.080731846304641e-05,6.79879876800522e-11,6.065930848925893e-13,6.806260176959132e-11,1.2365869837807365e-11,4.094045448451193e-12,12.299991399888345,4720.999999398146,-9.543553120091133e-14,8.111048541906493e-06,4.836537028025008e-11,3.38326833520843e-19,6.130669762587049e-07,2.0248229362146854e-06,-3.3994170300393293e-12,1.0000000000016345,-9.777810179478715e-12,-3.921787202870837e-12,9.313950089880611e-14,59319.1749741345,363.9999999772965,9.052255970685814e-15,2.4055007777715743e-08
2800,338.104662396456,843.6215715529352,4.9322597148724215e-12,9.479605662177003e-12,-0.009054562542497304,1.722037100274999,4.6502643187899215e-09,9.826810659630512e-07,0.07556345935658292,7.468058227683801,-0.0004388350719062743,0.09736185348889811,33.726652343410116,107.87221321656791,6.693709212011847e-05,0.0004026273437493134,2.258792348780272e-13,-5.91243510840674e-13,1.0758065162850443,116.04965585057427,-7.493185168125537e-22,-1.9484157066338231e-19,18.78988564053285,47.320275638837884,0.014489508917633356,0.001310392131716826,0.001610473988897358,0.0004372216771923013,0.0004393992586657026,4.669811177001519e-10,-9.080371276646624e-13,3.4490261642291807e-05,7.134699028292274e-11,-5.114814267365529e-13,1.0085569454674827e-10,7.728767426662496e-12,-8.248808289793736e-12,12.29998910913577,4720.999999387524,3.9209186951153306e-13,1.3200786283470613e-05,9.236780463467104e-11,1.3854883975345212e-18,6.815826610018787e-07,2.6759534965666677e-06,6.0396946724276104e-12,0.999999999963432,8.326310969270625e-12,8.876638594387574e-12,-3.687264887047912e-15,58873.90798516942,363.9999999739046,-1.0963100945690409e-14,3.079659380267219e-08
2900,344.2268744019635,835.7371167676002,4.076530370313866e-12,-1.6662301874028825e-10,0.014858536419942317,1.7431627834054175,4.307068152521549e-09,1.0152621573089236e-06,0.07107665495904288,7.488009589249466,-0.0003675724386858506,0.0964809238483124,33.78638877125123,106.54324677567294,8.612680931064307e-05,0.00046591814870827443,2.485284412661362e-13,-1.1737482745115952e-12,1.122298682983007,115.00567726073307,-7.301877921251903e-22,6.4407382522701324e-21,18.06213615720928,47.487403398428306,0.014046270163861507,0.001420752529582185,0.0017250477573504505,0.00045061196346377687,0.0004562700054424235,6.493174319545516e-10,1.3601976140396608e-10,4.043793293609395e-05,6.513914417184689e-11,1.1722446917571041e-12,-2.744031878317308e-12,5.4439616428403975e-12,6.4901878931129906e-12,12.299988564841344,4720.999999158522,1.4826531631301658e-12,1.1292270112393498e-05,1.0957038982139156e-10,-9.565016984487021e-19,7.97330944072411e-07,2.5582523801695097e-06,5.099624743004272e-12,0.9999999999909628,1.857940150470893e-11,1.1101683114465516e-11,-7.650216401962789e-14,59037.660743790235,363.9999999632078,-5.3054107040283555e-15,3.544870438359619e-08
3000,326.7040499086475,847.4546148709499,1.7272142514542719e-13,-1.1127974168848871e-10,-0.0006219104455676399,1.7303431126003224,6.570394231546337e-09,1.477077540104142e-06,0.06978901823736791,7.518922150797772,0.0016116998953273572,0.09610604422855021,36.20625197935294,106.41664080164949,8.485966956216095e-05,0.00046066758525215864,8.247454348239415e-14,3.461930304708392e-12,1.0220072320911116,116.5964153077753,-3.8539451622745637e-23,1.244168718586055e-19,19.249914008250066,46.710337723772774,0.013922601267956341,0.0014213533912011051,0.0017361383680781573,0.00042739711660593036,0.000464177534140226,6.462871043589282e-10,1.736625984217801e-10,4.062895777716357e-05,-3.7520006595057105e-12,1.938776398788018e-12,1.175354947309879e-11,1.450017927602234e-11,1.1519219291006018e-11,12.299987534703629,4720.9999990838,1.1978113582541567e-12,1.3469116124150122e-05,8.786703385531506e-11,-1.5426848454562254e-18,8.431114783329579e-07,2.903726943566572e-06,6.370094628685914e-13,0.9999999999674186,2.139881350240532e-11,-9.469157223888062e-13,-6.362640543830088e-14,57013.42784763002,363.99999996221305,-1.511764970932715e-15,3.765596746174109e-08
3100,333.32311431723286,839.814049766909,1.037943921141014e-11,4.6426586534193245e-10,0.020024570269250738,1.7392054395922922,6.135383131691865e-09,1.2397840550304492e-06,0.214174362296009,7.3823543522516655,-0.0002892418099645971,0.09633353550421356,34.035535110519945,106.85636030486782,8.567528403192927e-05,0.0005204180335428935,2.006180506922423e-13,1.7567395383914278e-12,1.6498988566536728,116.21212121026193,5.061694125733855e-22,1.9201203890879014e-19,18.05689318998207,47.639444731911915,0.013996173564207787,0.0014003195934492439,0.0018551896603013036,0.0004550626158613906,0.0005232807255827855,7.75250230496745e-10,7.10586206767455e-11,4.196639508789518e-05,4.6244911062620595e-11,1.5887325285379247e-13,1.4319416299532693e-10,2.354590233972674e-11,1.3635978809467272e-11,12.299985555330036,4720.999999113503,3.7823405366950266e-13,1.6302732709852614e-05,1.0691197635761486e-10,-6.768128536626122e-19,8.872192548767597e-07,3.016694939109282e-06,1.0813724200749727e-11,0.999999999998302,1.2670955212160578e-11,5.122132831362499e-12,1.3790264863815402e-13,59296.88946975957,363.99999995590485,4.330791261415013e-14,4.2383152063612034e-08
3200,343.47168470188933,846.0570329022689,3.9245573137353454e-12,8.239144308933644e-10,0.005963096487451795,1.7362529374909907,7.924426298294619e-09,1.5696626440129062e-06,0.11978907662902008,7.490956363543996,0.0002732141041784207,0.09785185784953736,34.20428928502761,107.28366599779949,9.202663899540463e-05,0.0005448098513237523,-1.0697767168621888e-13,3.3015087493521934e-12,1.7778730602275825,114.34640120801042,5.615669307063152e-23,-9.027828853372335e-20,18.508490708012264,46.92743603771644,0.013952014453497877,0.0014807747797794175,0.001846335473364788,0.0004495659881647555,0.0005102148964356441,7.960007103854785e-10,2.4198290431932594e-10,5.101744319255876e-05,3.2783388545625056e-11,1.8984812441503913e-12,6.784307202995305e-11,2.612770132226586e-11,1.7371695802012217e-11,12.29998375072702,4720.999999100996,1.270325727628951e-12,1.626123729231002e-05,1.7850822802469958e-10,1.7706694488326043e-18,9.293670518399014e-07,3.3012963340008916e-06,7.085611576991191e-12,0.9999999999923322,2.8389036902351036e-11,3.7915770521230445e-12,2.10128163283255e-15,59171.94341925907,363.99999995364067,1.4856139612130788e-14,4.429994959161855e-08
3300,345.4856108734058,848.8738715955906,1.5695559497582323e-11,4.3449100586947027e-10,-0.004729216206457481,1.7314212059956162,9.960833008889659e-09,1.6214120475582286e-06,0.11786974115188117,7.490818063235534,0.0011879292728834057,0.09675016826710474,35.2486749408534,108.62974451350782,0.00010693306530684816,0.0005860968777832067,2.7893119099442493e-13,3.664027186293105e-12,-0.5688126980844277,116.34860695715962,8.760673219524786e-22,1.3942465457569418e-19,18.069155060997232,47.0219912733099,0.013866706693798022,0.0015843746733501158,0.0019249742706533748,0.0004713345881143469,0.0005481893375326978,9.459421624031382e-10,2.41988012662743e-10,5.1607735755648365e-05,1.515104811603597e-10,7.161943470571655e-13,1.361836357492288e-10,1.7794734657041338e-11,3.175594780895874e-12,12.299980900403188,4720.999998821649,5.892875727044284e-13,2.0298257525126188e-05,2.098615457323021e-10,-5.080156723114604e-19,1.0430143697865424e-06,3.5077887872264905e-06,1.0345285097412446e-11,0.9999999999586139,1.8661045942670373e-11,1.4022006642427256e-12,1.3299113592771325e-13,58781.97736892214,363.9999999503436,3.0000709626438613e-14,4.952164347810371e-08
3400,341.01680161942426,830.253730460951,1.2780407927829058e-11,7.190254833682208e-10,0.025130566747293664,1.7281289065186334,1.120629287374228e-08,2.291555734549108e-06,0.1342019733804573,7.451495681231523,0.0011228659937626213,0.09612569452315595,35.02413826257325,106.7225961123697,0.00011048899870862237,0.0005948142856019459,6.790948963879282e-13,4.502625133916441e-12,1.3321982112981259,114.76204931997235,-8.432255182151687e-22,2.4480962958633925e-20,19.340308056340167,47.42936855947053,0.013682758937354668,0.001515984486300404,0.001957071006944869,0.0004880443697731978,0.0005689763753979144,1.013720469229253e-09,2.7251113674504593e-10,6.051242768355392e-05,1.6410923923287328e-10,1.325772355347351e-12,2.336986176421049e-10,3.862179395675796e-11,3.181155140019273e-12,12.299975718002484,4720.999998793641,1.9414755935232693e-12,2.070119685676098e-05,2.452742607567503e-10,1.0439507234915472e-18,1.3454358709225901e-06,3.83648567927493e-06,1.0950196851887782e-11,0.9999999999643353,2.5427059651717444e-11,1.6850449357103657e-11,1.9917613955776703e-13,58984.177919825015,363.99999994653956,7.658089994708556e-14,6.102755767873269e-08
3500,323.78929101528763,829.0776195121167,1.1691039640506692e-11,7.075921919061133e-10,-0.005499114976176205,1.7318729318992225,1.0919199632364475e-08,2.1680587981756084e-06,0.11743217561941785,7.44641063514596,-4.990734719496318e-05,0.09633731358529983,36.31670279657578,108.61111762147054,0.0001294277335368265,0.0006898052323213611,5.146806598232296e-13,6.377753036083783e-12,1.4504258359770177,114.8880335693911,3.406443620588966e-22,-2.014324142843552e-19,18.072158343484123,46.827551335702,0.013620393163510918,0.001570503667202887,0.0019807380834700604,0.0004850869006684937,0.0005770010266122047,1.0086693626332164e-09,3.0820241138635813e-10,6.241156102990474e-05,1.7808240419951367e-10,2.5009094276619574e-12,2.0530466232227838e-10,3.206780182318568e-11,8.762444796634165e-12,12.2999755449398,4720.9999986542025,1.5992527102119775e-12,2.4001674442181725e-05,2.390326878409737e-10,2.0621120277599293e-18,1.4157269224268384e-06,3.898349775205941e-06,1.2111802485624694e-11,0.9999999999466985,5.1040073405841016e-11,9.458502402832128e-12,2.1257782429040212e-13,57464.33045395462,363.9999999359132,7.725476542447845e-14,5.9385348335599493e-08
3600,328.5314771819728,826.2209974073027,2.342091117433028e-11,1.0141596027045063e-09,0.030771184725370777,1.7275052318461883,1.2269581135426475e-08,2.5483716972935945e-06,0.10863770668002407,7.414622921434377,0.0010787140998415716,0.0973632723819486,33.790411277867335,106.27915307213587,0.00013451222387785673,0.0006985155828641136,8.533124576292779e-13,5.692793149844581e-12,0.203464949178785,116.71870224027367,-4.1423071145842534e-22,2.0276947596223232e-19,18.570457768252993,47.94484653324599,0.013236890494399633,0.001645965072727476,0.0020994000505939227,0.0005096026743490988,0.0005820790017034992,1.267586779541875e-09,4.762706683804311e-10,6.817533097207629e-05,2.4142819065388293e-10,4.164109135561039e-12,3.4629734335381323e-10,4.232527201545892e-11,1.974604902631927e-11,12.299973870557844,4720.9999985022705,3.897500516203872e-12,2.703470093229508e-05,3.137565556400274e-10,9.53392526711539e-19,1.6134634988740438e-06,4.2137359377377e-06,2.233156413469603e-11,0.9999999999142715,3.816514150245365e-11,2.0437238050728306e-11,2.516747103756143e-13,57812.161019111154,363.9999999286361,6.845502399674929e-14,7.539151771066275e-08
3700,333.58389634131674,830.0786425612434,2.9520719108858087e-11,1.397090383256091e-09,-0.013167187807820648,1.7539103444908035,1.3792119551392585e-08,2.8769210178596413e-06,0.1003988621166403,7.504428812753281,0.0013615948065541167,0.09731257209194409,35.4841374098557,109.00749333150803,0.0001387372575492534,0.0007025793577102984,6.217818611487563e-13,6.9919139942231755e-12,1.7525527212901126,116.30908912477588,8.37952574596313e-22,3.216103349130401e-20,18.431767274633298,47.604421741085,0.013355066466373328,0.001683303466114742,0.0021412934185115243,0.0005229934129102959,0.000584041378049377,1.2747441148696518e-09,5.368329296742896e-10,6.783440383254473e-05,3.0644704455730367e-10,4.391416112758306e-12,4.174684874793765e-10,5.842774259606978e-11,2.479713458542236e-11,12.29996993562847,4720.999998272951,3.849462770915599e-12,3.134291555440878e-05,3.4527721386611325e-10,2.945844897301032e-18,1.6418633572218712e-06,4.763372769868333e-06,3.1246436625584166e-11,0.9999999999059125,4.9005218841197795e-11,3.140064382792581e-11,2.727335984091479e-13,59565.315739622085,363.9999999170737,1.265783316169681e-13,8.13738147094968e-08
3800,334.3246666254189,826.5032414072947,2.8409475864512814e-11,1.7107620195690285e-09,0.03099627506693471,1.7514021685625754,1.5142078905171842e-08,3.18932756575697e-06,0.19483832117592112,7.520543296819426,0.0018830191098080427,0.09666833254853126,36.05103999857055,107.9424213070316,0.00014948491595381095,0.000797474660141425,1.0937270724919102e-12,8.073920477842286e-12,1.0738351284258387,115.13079804176083,1.7253891447568874e-21,8.23641800063352e-20,18.729195785016525,46.862074330622995,0.013345290413411856,0.0017301120237251384,0.002142615454139988,0.0005485267784786044,0.0006349179672233058,1.4141962663370092e-09,6.001456715773062e-10,8.063626375339351e-05,3.503998955982834e-10,5.9620002775905374e-12,4.740182972542453e-10,6.921074662550959e-11,4.324188201218996e-11,12.299969407713334,4720.999998156269,4.198644475966788e-12,3.356019495472226e-05,3.763321940896768e-10,3.0335304779630595e-18,1.9271192016359822e-06,4.678305792514423e-06,3.6345267234282084e-11,0.9999999998479782,6.823269200421415e-11,2.8176209966818147e-11,4.1489798529968713e-13,58151.17280295366,363.9999999108566,1.049861629895775e-13,8.824785835712067e-08
3900,346.73838350251526,850.1392089333607,4.2219539276486874e-11,2.3756187274595406e-09,0.008675194790585164,1.7207241655239913,1.715589468350324e-08,3.798040565384564e-06,0.144974222525734,7.364058788900255,0.0008404255276570063,0.09585979046573401,35.297993351648046,106.19524690714347,0.00014929601221565385,0.0008110326887715566,1.4529811951894944e-12,9.833512547730037e-12,0.6184759600527999,116.45808769336557,4.583827041107756e-22,1.04249755526556e-19,18.18812130405244,47.389466880271335,0.01298700648470861,0.0017148644391886787,0.00213618579916578,0.0005380899660030015,0.000667179325692517,1.5571949893438756e-09,6.2088419679081e-10,8.23181532037437e-05,4.633247629697234e-10,7.253985280315188e-12,5.792830512049487e-10,8.351108906630662e-11,5.755754099541965e-11,12.299962466430495,4720.99999800555,5.518430328329991e-12,3.7443168131012145e-05,4.951047701124839e-10,1.1163495217814003e-18,1.9900465180091115e-06,5.141329640808323e-06,3.558772737333924e-11,0.9999999998156459,1.1564543755510016e-10,4.151163977534331e-11,5.765697886855208e-13,59558.968536931454,363.99999990460515,1.7407608040079205e-13,9.190537173026649e-08
4000,345.8654099468957,841.2609376922775,5.008942070926581e-11,3.234737256881533e-09,0.0076622929617849635,1.7389419625812048,1.8620224998138423e-08,3.909744428393927e-06,0.1855536972326095,7.389180115430245,-0.0005406712737391615,0.09506482183184488,33.81210435194567,109.09686937812644,0.0001584537160009138,0.0008567423623379938,1.6752924369433133e-12,1.5476311476185794e-11,-0.6716824211193173,113.6473517931651,3.0605909504768466e-21,4.431857849095964e-19,19.00113507675375,46.7319654398012,0.01290957825770245,0.0018075884101701417,0.0021873672482362523,0.0005374035106004222,0.0006727604818525843,1.7273233730467727e-09,8.638570594781753e-10,8.896328521719785e-05,4.914936325046503e-10,8.316237253698175e-12,5.433834767592381e-10,9.441898138557733e-11,5.735125783777552e-11,12.299960877691952,4720.999997837105,6.4709948947542165e-12,4.1037019081177915e-05,5.010241020581134e-10,2.0115196092361104e-18,2.2208300030217726e-06,5.3042180311397e-06,4.620379559225186e-11,0.9999999997961827,1.3337509866714757e-10,5.5414006620614477e-11,5.445347137581258e-13,57858.96004691101,363.99999989382195,1.771592155522552e-13,1.0325866821914498e-07
4100,331.85642044430784,849.2460997295384,5.490115185493292e-11,3.330944655913683e-09,-0.0010609317693939507,1.7197160177021311,2.2124873142543496e-08,4.522955497962692e-06,0.20330912891626746,7.367674842757844,0.0020402840290068428,0.0968033084847861,36.32029765327333,108.57989138329623,0.00017098347209355407,0.000939474487470989,2.3844576748274084e-12,2.157506248284836e-11,-0.5447395044971103,115.3057692645806,2.5628736931589353e-21,7.164373144855085e-19,19.2961267300244,46.76687120385032,0.012673275601516593,0.0017868128965351443,0.0022855903493243916,0.0005692221062449087,0.0006893742578853052,1.7191879302947865e-09,1.0814640075294437e-09,9.467335160213012e-05,5.982787731535328e-10,1.2185760788093608e-11,6.604476762124344e-10,1.1670684810816983e-10,7.972286555961709e-11,12.299955810753266,4720.999997666375,9.893169966646482e-12,4.296390379115129e-05,5.841614144920426e-10,6.645150540275102e-18,2.447291605155068e-06,5.947502245775862e-06,6.310101131437055e-11,0.9999999997348846,1.6105833982965408e-10,6.075098590792278e-11,8.868219563444067e-13,58435.55107101909,363.9999998884459,2.3135127796680575e-13,1.0659093069664016e-07
4200,327.452274966608,847.1095338440058,6.266755060089597e-11,4.071781588111748e-09,-0.008899785332059783,1.7180815729305206,2.3419405287937994e-08,4.708872884916804e-06,0.1545779345155674,7.328850869346642,-9.98750823135952e-05,0.09568255847588046,35.24759745071277,106.17822121855006,0.000185407641620867,0.0009430448282951418,3.0906955268111604e-12,2.483445246807387e-11,0.029121019241825752,115.4830816459536,4.8805703491801276e-21,8.539519312236516e-19,18.577859132925482,47.76496087554713,0.012648212920162757,0.0018691847195503393,0.002401524739376669,0.0005683185614188612,0.000711152543372644,1.798680033489024e-09,1.210101940867104e-09,0.00010390540724498052,7.52392564784992e-10,1.3291521242757536e-11,8.774029851621198e-10,1.3080471863987373e-10,9.323656123053494e-11,12.299952154554855,4720.999997430177,1.1551555883908868e-11,4.62164375646776e-05,6.80436649475914e-10,6.304626873796198e-18,2.524512575111087e-06,5.735113259702089e-06,7.378158795807815e-11,0.9999999997034673,2.1708498841336056e-10,8.967904594902843e-11,9.51299834371942e-13,59600.69114942553,363.9999998859706,3.3455651093720394e-13,1.2157281845617314e-07
4300,347.77468249240934,833.1966996157274,8.642888881325193e-11,5.669512078861149e-09,0.02349774332744796,1.7174350643524172,2.5279872699843173e-08,5.003319432221227e-06,0.06515270884572327,7.478503532784632,0.002050072373370903,0.09644574360917876,35.168212003494666,106.33726236756692,0.0001959776410667066,0.0010122694465566956,3.5137367392742435e-12,3.182717313077495e-11,-0.2180141124090239,115.91386196888139,4.780772543271298e-21,1.2694149111830936e-18,18.739154046883886,47.59668651221363,0.012451179587980537,0.0019085846980169195,0.0024460594713960108,0.0005863344209898038,0.0007340565012259437,2.0826399262897546e-09,1.3365883836255178e-09,0.00010458576882467197,8.461325832369997e-10,1.6980180511713708e-11,1.035450354207685e-09,1.5899528703244778e-10,1.323689614034082e-10,12.299948910242504,4720.999997260653,1.430926850102249e-11,4.705926412964225e-05,7.874977362669933e-10,1.1002154301519456e-17,2.7607399249201387e-06,6.222944429312507e-06,9.571143507891673e-11,0.999999999638284,2.642272120016794e-10,1.0368741858505556e-10,1.3089570193045222e-12,58432.07738397726,363.99999986643843,3.531316703396515e-13,1.2737443063843638e-07
4400,328.3227861749137,846.1579718486281,9.815330290794522e-11,6.319626736697131e-09,0.032781431245568385,1.7375660597198983,2.729270551479499e-08,5.905038875985928e-06,0.10550929358711436,7.528045123116011,0.0019894901572053997,0.09530025363474329,36.64943306298476,108.9712851787616,0.00019674046854180327,0.0010898255887777054,4.34061141187747e-12,4.0702508119647565e-11,0.6636606006795641,114.73223575682113,8.799502406788734e-21,1.7274547224940026e-18,18.43227006322417,47.41059060308879,0.012413549825567275,0.0019300136120980853,0.002371463103984499,0.000593230186827698,0.0007036875575217245,2.234717617661812e-09,1.5895808653503534e-09,0.0001144589627326391,1.0754143326426185e-09,2.0703994037101657e-11,1.2086857694636975e-09,1.9410744978662913e-10,1.5175818502800366e-10,12.299947023641817,4720.999997140649,1.5781370330188653e-11,5.243668556273799e-05,8.525240350081838e-10,1.890558625225123e-17,2.9740585538345874e-06,6.767288385928103e-06,1.0923497604415734e-10,0.9999999995796995,3.3855134851422087e-10,1.20198568414016e-10,1.6185641020154264e-12,58816.96455688847,363.99999986001455,4.906070000688776e-13,1.3351450329393302e-07
4500,325.64838246463336,839.2893982848918,1.1345800352693994e-10,7.917750116485301e-09,0.002116123273162072,1.729806504011151,3.126249056694654e-08,6.183594852129394e-06,0.12747700929323008,7.340996149029801,0.0003060706204726489,0.0973419981788642,33.802399716461665,107.16680704549168,0.00020433376577109216,0.001109214627100474,5.521556527467165e-12,4.963428786802213e-11,2.2510250037870305,116.67321836373894,1.2910264977594155e-20,2.561190535547042e-18,18.479959102952733,47.045954983632356,0.012488755997062126,0.0018943064690767754,0.0024461007754776197,0.0006113300272467447,0.0007685768042043133,2.2764981172894355e-09,1.8551830975107585e-09,0.0001202519899236246,1.2225478100846767e-09,2.3447031075004446e-11,1.3660593339118176e-09,2.0512679291912254e-10,1.9565240388521544e-10,12.299944956882154,4720.999996775761,1.975252382950676e-11,5.630334896681903e-05,9.371911171547567e-10,2.5414150418082827e-17,3.1344216783783295e-06,6.6828191520911295e-06,1.372625627690154e-10,0.9999999994289288,3.8610932100430386e-10,1.6230241300370594e-10,1.9639751915245442e-12,58117.59187131544,363.9999998501218,5.616108307011379e-13,1.4695536460953203e-07
4600,331.62798897837365,850.2950838108723,1.3602098806390052e-10,9.440805049567601e-09,7.11375368432441e-05,1.7244796414326686,3.261713416885967e-08,6.51758362706721e-06,0.1544078741469752,7.4882773861171135,-6.68208034658482e-05,0.09519933961882196,35.10063192138835,107.97943539797902,0.00021728929274663456,0.001188046843320814,6.631907962597728e-12,5.844067973368375e-11,2.3974215234428273,114.34372406484032,1.844293571031257e-20,3.793053016061634e-18,18.726403339200832,47.89487631690968,0.01232899189082235,0.0019641982602406093,0.002568180131497248,0.0006266580571816166,0.000745400873407111,2.548147218903177e-09,2.2081445263355422e-09,0.00013333687723472753,1.5176620150177981e-09,2.8089543046528895e-11,1.6442497853197487e-09,2.462817712061744e-10,2.547401195770578e-10,12.29993840449236,4720.999996503007,2.5088601660967413e-11,6.10316102929519e-05,1.0773654976069927e-09,3.232902218194489e-17,3.471623983579523e-06,7.042318253482169e-06,1.5849858533505238e-10,0.9999999993168849,4.799317179942188e-10,1.8796305877553816e-10,2.352623381143623e-12,57354.06923419441,363.99999983617687,7.056098474951686e-13,1.6500027582646858e-07
