milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,331.28097961428256,833.3791915832348,4.004675775306381e-12,2.4575451805001334e-10,-0.004855269862113395,1.7363622155264562,-1.6724122134349544e-10,-1.2241550442670688e-07,0.16518504545300275,7.349398845178763,0.0009179248115587196,0.09828789653504663,34.910954892651155,108.64926190207561,1.0773796750025519e-05,2.32846463846943e-05,2.098330688068117e-13,3.4627022695191656e-13,1.0656610651567202,113.94639646574122,2.770782445465911e-22,-2.403609018897811e-19,18.584051712667367,46.99911334329765,0.01686552674918428,0.0006184014391810654,0.0006760629035012949,0.00016459744133546074,8.607205778675291e-05,-7.059847478426328e-11,4.870347018343515e-11,5.343892397257132e-09,5.948865982418757e-12,5.302380848249388e-13,8.490074228413333e-12,1.0401296051272597e-11,1.2205400232827913e-11,12.299999829699523,4721.000000008138,2.8822076907644387e-13,-4.1952218616766104e-07,-3.332494570404945e-12,3.0029379430963813e-19,-1.1276535296677846e-07,2.599418870118124e-07,3.182421226257103e-12,1.0000000000288065,-1.325104525413986e-11,5.849424640155717e-12,5.537228112461597e-15,59024.67073279551,364.0000000047744,1.082370561661869e-14,6.218000479329643e-09
1100,334.4518668678965,842.2179418831533,-8.665772690962881e-13,6.597542954636323e-11,0.0327620665384597,1.7302542757641686,3.451125882918243e-10,1.5258179846132227e-07,0.18234183721297875,7.510700603981224,0.0005164133304055736,0.09900932688627602,35.566987263731825,109.26871198623489,-1.84675018797877e-06,8.052891877327771e-05,-7.208609242245057e-14,2.138496241623818e-12,2.22168693044273,113.65251428982894,3.046472118501514e-22,5.332980728013929e-20,17.997912584684638,47.43789024641551,0.016653500314122778,0.0006166239710559889,0.0007448727089107397,0.00018888021641568975,0.00012106270295664503,-5.861705494124681e-11,-4.3397067805596646e-11,1.4356860274960815e-06,5.7348722546572896e-11,-6.294015678963002e-13,2.7139897867615697e-11,-8.822423063435912e-12,-4.566539424828663e-12,12.299998113867481,4721.000000039812,-7.687234771983606e-13,7.879756037729589e-07,-5.181567101116403e-12,-1.2411439791084025e-18,1.3205412991574322e-07,4.71390689606552e-07,2.5930794352947326e-12,1.0000000000180627,-1.1898475465746882e-11,4.215762293257659e-13,2.660936526026459e-14,59051.30152180779,363.9999999998265,2.979272015352247e-14,5.924936235888841e-09
1200,348.99839701241757,837.4145950355959,1.6496843542443576e-12,-3.9528209749304754e-10,0.027171513006698823,1.7197013626308804,-8.284128361067048e-10,1.9053192142114513e-07,0.13902788958684725,7.32746058316639,0.0010452004427457895,0.09785250326942602,35.12842846400796,108.72609850906348,7.823775173027064e-06,1.7433418289697564e-05,-1.8750778621757996e-13,-2.1219686698741226e-12,0.27932586405488447,115.96864575418716,-5.428095942342987e-22,2.214587330950762e-19,18.846731848720953,46.72451264379653,0.016289851984912222,0.0007095081140522109,0.0006959431778887072,0.0002046958935679029,0.0001483926861700439,1.1218641495999886e-10,-1.860871557126793e-11,1.9205389244195623e-06,-1.4013550147779864e-11,8.31568872630077e-13,-8.518942847116995e-12,-4.288888485237446e-12,5.96767690723542e-12,12.300000324985863,4721.000000072336,-3.3736747167838593e-13,-1.4352638285150906e-07,2.2514746250093604e-11,-1.071882946433148e-18,3.321509634668502e-08,2.099155843641124e-07,-3.408918439593527e-12,0.9999999999927953,2.0195831774129383e-11,8.156236409413483e-12,7.66637194048158e-14,58266.87653992892,363.9999999979329,7.1010519725974114e-15,-8.253866496763552e-10
1300,342.1114217069087,831.7179168318069,-4.561594162389444e-12,-2.2615183691683835e-10,-0.010251394973823297,1.7627138574328984,4.049628130123529e-10,2.500341358339004e-07,0.1783453125271007,7.4101275407157,0.00014825751281668902,0.09751028123179,36.13069211468094,108.57797137369566,9.867803438071085e-06,2.8931122935705132e-05,-4.539591899108867e-16,-2.658772973557847e-12,-0.7987698763283032,116.51382384707382,-8.3840417686505185e-22,2.0116279208808656e-19,18.59931468777039,47.68826820189195,0.016453987220108032,0.0006724323006454688,0.0007928883226650549,0.00020686046216972185,0.00014025450343527866,1.0789819241873335e-10,3.40307266635051e-11,-3.2964213688976634e-07,-5.225310520976487e-11,1.3686121269371736e-13,6.260992212120118e-11,8.053880088301207e-12,1.2083174792452803e-11,12.299999576146151,4720.999999957357,-8.952831480415555e-13,2.3028594358874393e-06,-1.015093845028166e-11,1.3057375642699664e-18,4.506386695838574e-08,5.695409929849654e-07,7.50716009585154e-12,0.9999999999698688,1.5798916556423383e-11,5.037697949280477e-12,7.942493708332018e-14,59096.465653965,364.00000000258063,-2.1590550357083024e-14,-8.172847540000181e-10
1400,329.41382287353497,839.5947717418253,1.0888888730448239e-12,-3.1371530272678944e-10,0.026285473035466703,1.746018725419305,4.881912364367914e-10,3.0063773105862654e-07,0.2633065608001316,7.464548589391094,0.0011068989472765706,0.0968124279381501,34.577454135161034,106.54831097567671,1.776916377329311e-05,9.522154160261333e-05,-4.5559869328907554e-14,1.4798462618076424e-12,0.7087134231275392,113.76391784244487,-1.0153831928810177e-21,4.537592957748148e-20,19.148517850588654,47.724615871080516,0.0160833754734172,0.0007671660936289216,0.0008097735353917653,0.00023263969538003543,0.0001716385524546899,8.113668959967828e-11,8.222131525100673e-11,4.860148522409323e-06,-2.5388698958287373e-11,-1.0196570897386998e-12,-5.787733544508314e-11,-1.780615614375055e-12,3.754438027059991e-12,12.30000128353836,4720.999999995095,3.5263757451830726e-13,-1.2095479820741402e-06,-2.046887035875692e-11,-4.977780707999146e-20,7.089529665138756e-08,2.0760421066612977e-07,3.743280769932688e-12,0.999999999986634,-8.103411135286306e-12,1.2004934132984725e-12,7.869850669699658e-14,57097.64850014361,363.9999999949073,2.9914283559124296e-14,1.050369014146678e-09
1500,337.7055565374282,849.3402912534193,4.657351957409671e-13,1.3436665821922496e-10,-0.006412160495132671,1.7568772495054648,-1.0004197608201416e-09,-1.2464170437418975e-07,0.25640336399374924,7.366335802047552,0.0004857937286073571,0.09915630956551724,34.39819350787983,106.81957174710492,2.0283498909433103e-05,0.00012649634210870294,7.195782112636114e-14,-2.18678178424142e-12,1.922044337915262,114.56539993696947,7.794253866974129e-22,-2.4872407146333533e-19,18.203790427473187,47.83005286221051,0.015901696296683462,0.0008527836348209219,0.0009547470003785053,0.00024429275125256386,0.00018676072661300455,1.586855690307068e-11,-2.74488434863639e-11,9.270329231223822e-06,2.2962098403641592e-11,3.944099104289496e-13,-5.024472256851628e-11,1.0436897993001786e-11,-9.587591231080717e-12,12.300001165750016,4720.999999909399,-4.027052861481164e-13,3.5185215561980794e-07,-7.20504990229817e-12,-1.0456856722677736e-18,2.941996784894273e-08,3.244896947633381e-07,6.930399910695138e-13,1.0000000000229476,-1.3825840205221809e-11,-7.260525425356621e-12,-5.105575924611946e-14,58717.564653723166,363.99999999764066,7.081385207323614e-15,-1.0602372478515138e-10
1600,339.30131124585654,827.2127645621711,-5.575584286657613e-12,1.3476562307757967e-10,-0.0002056339360747752,1.7279547665578263,1.332027719214862e-09,3.344757838464584e-07,0.1667471293856313,7.4786778324453405,0.0013451171554365912,0.09838025710720363,33.93973597362632,108.72756203449221,1.4274734510478836e-05,6.992744923299188e-05,6.91857255641102e-14,2.1100276478442457e-12,2.0497405396436714,115.4153141578503,-8.906557255601176e-22,-1.6205643336382005e-19,18.592844246115007,47.915645279724906,0.01592728804926159,0.0008814555546871715,0.0010527151067815045,0.00028301608578502457,0.0001968278094125905,7.145883262565604e-11,2.203924041343718e-11,2.937858828203664e-06,1.495248639933232e-11,-8.470650934828996e-13,-4.863274385986709e-11,-5.512540230264371e-12,-6.384988690188539e-12,12.299996629198308,4721.000000047071,-1.0410139245115303e-12,-6.937304282729996e-07,3.5685279210427216e-11,8.669574262842229e-20,-2.508738402244818e-08,8.43323075166442e-07,2.0305518077100773e-12,0.9999999999796036,-4.382049918479122e-12,-6.038782043963833e-12,3.1078575898824944e-14,58418.17792850493,363.9999999901772,-1.9352709809654817e-14,8.78413710289444e-09
1700,327.2854939723641,840.1396261280371,2.0814510855792567e-12,-1.6643955773739113e-10,-0.005428921792906953,1.73268336976406,1.8074720977145653e-09,5.186132777736867e-08,0.1662816692454363,7.509688334199938,-0.0005752852483090849,0.09699520029025643,34.87758080890844,106.71206748850354,2.170189569659434e-05,8.070748393322575e-05,1.3067616998383878e-13,-3.630075945884503e-13,0.5395081877361082,114.31940300815027,8.255867182533741e-22,1.085574814059179e-19,19.363426276602816,46.68971135463059,0.01562824541659759,0.0008889343856438327,0.0009999368136619227,0.0002778386329702038,0.0002475732477007833,9.28435360689972e-11,2.2155958125055282e-11,1.01847003488444e-05,1.0496935755573995e-11,-9.176201836242105e-13,1.8787002432970927e-11,-5.0329006351437824e-14,-7.42158992165523e-12,12.29999749282525,4720.9999999677775,2.707007244839593e-13,-2.3457412576961445e-07,7.683228517626898e-12,-1.7078272209269676e-18,1.447481965855256e-07,8.487428933062608e-07,5.697099242231127e-12,1.0000000000301357,-2.0430138053326754e-11,-4.629884721711871e-12,-8.136912034786522e-14,58347.12600113031,364.0000000011347,-3.049151172245849e-14,4.641306819012636e-09
1800,346.94987042288517,833.4801713438266,-5.060060459480218e-13,1.192464459980615e-10,0.01478977861814728,1.749197881073805,4.931279236088277e-10,2.786288944190941e-07,0.2103399674812939,7.45524172709413,-0.0001701074941037996,0.09842641234691366,35.031076017427374,108.56146899000905,3.155768593222954e-05,0.00010760599882410868,-2.615049676684952e-13,-1.7881082880598015e-12,-0.32543221936580236,116.66694110172014,9.650845885813559e-22,6.000640128650886e-20,19.14621199011277,46.683014788063026,0.015789223730591148,0.000938407177435807,0.0011835176695997568,0.0002864237167200594,0.00024853088204011126,8.205643905791614e-11,1.9165230838561102e-11,1.1615161494412462e-05,-6.482609791763661e-13,1.138529687897933e-12,9.679984481261614e-12,5.758764712324262e-12,1.1259676752211282e-11,12.299999873878512,4720.999999803229,1.1333618786443908e-12,4.23206879665327e-06,-1.8368498055542072e-11,1.709675239433616e-18,1.9218586279477464e-07,7.197014920323698e-07,-6.9211095395969246e-12,0.9999999999730679,-1.8881545720397524e-12,-7.94456410821509e-13,-7.726304347257094e-14,56543.7048825413,363.99999999098856,1.1189724602378e-14,3.3736135394702863e-09
1900,335.8458257540747,839.5874844780028,-3.2640590350190914e-12,-2.127471789019383e-10,0.012599199328394895,1.7373236418838973,1.7873212096892504e-10,2.2021643928310268e-07,0.1291362783725319,7.472012325360973,0.0011494503672337692,0.09711363959867599,35.26281125364291,108.68998482123696,2.25569436908659e-05,0.00019076657273183468,2.32764904013555e-13,-5.396362710697281e-13,0.847097014257278,113.91537566404689,-4.350170743315815e-22,-3.7803656739278114e-20,18.82666653929476,47.63724176181935,0.015632106535599564,0.000963473722957324,0.0011952166527807746,0.00030812833357880495,0.00024947718983825315,1.5317719124146376e-10,1.2898113082393604e-12,1.3954831864864226e-05,4.952871751327263e-11,-4.4122089375874823e-13,1.9670676494900345e-11,3.368019680022808e-12,1.056755662677019e-12,12.29999903898475,4720.999999762004,-1.0125055896114007e-12,4.305710172899974e-06,2.838260311625749e-11,9.28799913569465e-19,1.1958094301006582e-07,1.1003517194736942e-06,7.00698181968921e-12,1.0000000000224136,2.042338106516653e-11,-5.568685080402169e-12,5.60331622216469e-15,58505.256067840106,363.9999999899661,-2.702753650700025e-14,1.1613073079557627e-08
2000,341.98785660221125,829.1970842932511,4.641679956987016e-12,-1.8862904637974275e-10,0.027513493910016833,1.724537193853312,5.706870007815016e-10,4.112837685919986e-07,0.1679853749823451,7.375799307692969,0.0009456259926980139,0.0987587609193827,34.34448916667435,108.72667631829161,3.084969840601929e-05,0.00022094317396617662,8.289613165153105e-14,-3.566821056465375e-14,2.2758569554970784,114.74277056630358,8.118194862498383e-22,-4.765477246723787e-20,18.51377918596353,47.55935214735234,0.015187534228423285,0.0009938305918177697,0.0012943853889918655,0.000304401797666825,0.0002597062792041073,1.7680699481755687e-10,2.539567310978595e-11,1.0860483521594636e-05,5.804378491976858e-13,1.0134427616149605e-12,-2.262536729453739e-11,-9.229378576819181e-12,-5.834904732740656e-12,12.29999455283841,4720.999999894807,8.411092900935061e-13,3.367850835691319e-06,5.056847037935941e-12,-1.788744968156565e-18,9.297059974586098e-08,1.2491068309525619e-06,1.3617493746968005e-12,1.000000000017901,1.4122733418203525e-11,-8.376673679689847e-12,-6.266012778601676e-14,58394.60543416455,363.9999999875673,-4.628192635766091e-15,1.0230478172053465e-08
2100,322.82776755295845,850.9794645637734,-5.0714385376299195e-12,-1.0711349335924242e-10,0.01707763660717318,1.7642986492694346,1.862702813840074e-09,3.959843429457257e-07,0.13644642363695914,7.44730687472603,0.00017266534966907865,0.09836588564201613,34.471212561488606,108.49154015121552,3.879108631018181e-05,0.00018727147013126774,-2.3769527431147875e-13,-6.606940389630219e-13,0.5702807156025897,114.20054996921786,-5.356500122195224e-22,-1.0504604706343204e-19,18.90303106415695,46.863278121367856,0.015315931178654705,0.00104235551683806,0.0012221088588862021,0.00034530990335254817,0.00032575949837544574,2.85431407184976e-10,9.419177993502543e-11,9.198362487883804e-06,5.806853148684965e-12,8.662127913102204e-14,-5.890379915060369e-11,1.131303981787075e-11,3.043780145206005e-12,12.299993978939499,4720.999999787787,1.3919163951118772e-14,3.3257351164196846e-06,9.411087069438745e-12,-1.4104956823095814e-18,1.6568423375596604e-07,9.564456867204504e-07,-1.965427933682475e-12,0.9999999999714537,2.1287913220087867e-11,3.607867226716943e-12,-8.95049493147074e-14,58984.933654209446,363.9999999916768,-1.5996474676730038e-14,6.583214656742826e-09
2200,322.48915072916657,849.8022073605891,-4.4232065792844035e-12,-2.735394662782876e-10,0.015068709282421187,1.7280658505563273,2.746849428882394e-09,6.038350250058747e-07,0.18503363550275395,7.370955819971488,0.00023737656920700962,0.0968626791058875,35.428075816000145,107.4294131824111,3.948469688587018e-05,0.00024576491955817335,-2.5831621617231884e-14,-1.4512946438490422e-12,1.0086529948319352,116.79457394742134,-2.562656670211835e-22,1.6364057722211908e-19,18.213457524510225,47.500362192461026,0.015251235685285977,0.001047847769037123,0.0013027011910119414,0.000362758024523607,0.00034842205322651595,1.9806770848830634e-10,8.701847194908441e-11,1.4214374535437637e-05,-2.7286599301343498e-11,8.208972439644088e-13,2.447335660233782e-11,6.513125387943699e-12,-9.141822123438336e-12,12.299995660440562,4720.999999756337,1.0807675606851105e-12,4.754131896448437e-06,5.063018502761636e-11,1.3161539858004714e-18,3.444885911616705e-07,1.245634533513972e-06,-3.2372964081450042e-12,0.9999999999785407,-1.5929882996236587e-11,-3.26096660379956e-14,5.209154111033108e-14,58900.1357786792,363.9999999925545,-9.89233221247076e-15,1.0967961639876976e-08
