milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,328.0338654683401,832.1103658662189,-4.966048683602734e-12,1.4345196136913942e-10,0.019501441252573803,1.7431248909785346,-3.5748343220356957e-10,2.43153528657831e-07,0.195108215648927,7.4532740909688195,0.0010680560577040264,0.09814706126457809,36.0385430127009,108.88199998663649,6.515835799704248e-06,2.747367888020944e-05,-2.31449163026553e-13,2.1688593526694518e-13,2.3530326103327255,115.74275290920892,7.816425333805191e-22,4.9109238952681585e-20,18.367555528255807,47.1046110891,0.016556295422513044,0.0005565814911798387,0.0006717196303408776,0.0001592697313589423,7.436859447908299e-05,1.030080507642137e-10,1.5768101094099656e-11,4.504373992080416e-06,-1.0234740746303609e-11,3.1886043763294507e-13,2.5574732924744915e-11,9.335285067044539e-12,-1.0393880940241602e-11,12.299999965235552,4721.000000003592,6.766558745597894e-14,-2.4033202994526514e-07,3.4438901059273066e-11,1.569270119958743e-18,-7.672127967393157e-08,-2.5533205842481227e-08,-7.147538678655179e-13,1.0000000000102198,-1.007850574678535e-11,2.505924819462256e-12,-1.9077007920158575e-14,58682.48624376413,364.00000000041064,2.0740085408183582e-14,-4.973664541768108e-09
1100,346.4844060791798,838.2909827151626,-5.375063660382407e-12,-1.0645128227370479e-10,0.0054156545083398275,1.759629865345858,9.907282999424099e-10,1.4109360240210747e-07,0.10482028678641153,7.487276109419772,0.0020413473596519126,0.0979688071888044,35.97799310031677,109.165650519123,-1.5495533982347654e-06,3.521118016227295e-05,2.036398750141437e-13,-8.569601104595858e-13,1.541520409495061,115.70789071516856,-1.8286318073068437e-22,-5.764101589337679e-20,18.631925187715066,47.63091647695529,0.016485584475642474,0.0006058701664126614,0.0006272532228803384,0.00021131174575190093,9.391127345585964e-05,-7.845614966725044e-12,-1.0555501923961702e-11,1.3893893063125833e-06,-1.9299731866350349e-13,6.990065221720098e-13,-5.3661459045722e-11,-5.091255870329804e-12,1.1289448640786128e-12,12.299999498712102,4721.000000011136,4.866236008157836e-13,-2.772986339042152e-07,1.4071643302696182e-11,-8.374747435064568e-19,3.617537801193824e-08,3.122151725379198e-07,-3.087571326615686e-12,0.9999999999849499,2.011269011351649e-11,5.195286538614165e-12,-6.480441031439986e-14,58334.8696732591,364.0000000043311,5.3404719116386095e-15,2.646409079004489e-09
1200,344.5155291259218,827.5312173992445,1.867295150723612e-12,2.2615921248401944e-10,0.007864222186711843,1.7270424521466659,6.705082209531787e-10,1.947346579136388e-07,0.07019894096875755,7.432379456776521,0.0009104604331153937,0.09837911560101167,34.05324152835368,107.08567968680573,1.4227857935560554e-05,1.9158477785423728e-05,1.3604262939325337e-13,2.1676479078055008e-12,-0.21153024206448645,115.8254327786256,-1.6205860273223529e-22,2.2547782711206267e-19,19.190224732740035,47.09558030746888,0.016504326162245238,0.0006779524017862396,0.0008232901352928615,0.00019919888208420867,0.00014606924886718828,5.0049080680983034e-11,-2.1626291262466123e-11,1.7971448732604916e-06,6.420264809603947e-11,-9.935956115867357e-13,4.5632859022072085e-11,-9.592070275486771e-12,7.241578343736984e-12,12.299999596419294,4720.999999971384,-5.853411061559842e-13,1.0016374091758378e-07,-3.1083563969394033e-12,4.2531608155720436e-19,-9.393602480330358e-09,1.526337782810799e-07,1.4081220228556767e-12,0.9999999999969206,-2.0856317378413506e-12,-4.883307029521059e-12,2.554537689326188e-14,58257.53267896338,364.0000000010494,-9.88248990538345e-15,3.3499461076683845e-09
1300,342.6262055643571,832.0239935082369,2.7404069008286975e-12,9.862710676193521e-11,0.0070032500797663644,1.7222392431586122,1.434239206903294e-09,-1.5253923041358488e-07,0.08746821441952757,7.444246259098148,0.0009228190731636143,0.09855766049924887,36.322321309881005,106.26762657870131,1.1580031825833113e-05,3.324790861683436e-05,-3.1831508591550935e-14,9.101555030011987e-13,1.5979875676840305,116.5056770380656,1.2270180309070577e-21,2.5818744443367253e-19,18.692078075445373,47.47522830915985,0.016117624125482972,0.0007607397018515583,0.000868641101822572,0.00022793810461945913,0.00013983729652873375,-3.1564726847350623e-11,-2.577966853387785e-11,-3.99336404343466e-07,3.604298863727466e-11,-9.288090702995002e-13,1.4087525847496324e-11,-5.7141520852867565e-12,-5.3620984669727e-12,12.299998205574452,4720.999999848918,-9.127129377281142e-13,-1.681467566971754e-06,-4.09071600309309e-11,4.0201806964778893e-19,1.454573285698651e-07,5.266967261698774e-07,4.838272594669969e-13,1.0000000000196443,8.8607745647879e-12,-2.959760161025254e-12,-4.7324167960002585e-15,56849.17560899762,363.99999999550187,-8.187408155039842e-15,-2.946696023059379e-09
1400,347.20981878982326,851.392069509564,4.472535165286928e-12,3.5275669207564397e-10,-0.00980645362316934,1.7183751344666496,-4.702554956018566e-10,-8.603683712176174e-08,0.1742769040702443,7.5288156553862855,-0.00010374286345386807,0.09672188621511045,34.53104745716409,108.55738331016755,1.842767150775535e-05,5.1969571939269535e-05,-2.5185060009637947e-14,-2.017135751544037e-12,1.7968047401807714,116.08828761412005,1.0499736814060777e-22,1.1446496168196023e-19,18.112541964034904,47.63322012264432,0.016331137400084288,0.0007220833905370502,0.0008441700798600503,0.00021841031373721217,0.0001919559057347434,1.3334350749411325e-10,9.246609651069871e-11,4.625643432225837e-06,5.612922278964784e-11,1.187325984214454e-13,4.117787387850467e-11,5.781128724523976e-12,1.0616365585563463e-11,12.299999899201477,4721.00000007582,1.1320315557570269e-12,-5.000668571319369e-07,-2.5473186399239134e-11,-1.2927728350613045e-18,5.8948917585106865e-08,6.552351090084191e-07,-5.3042532983705326e-12,0.9999999999727963,-6.9193751007697674e-12,5.3627334236066434e-12,-9.345808432240624e-14,59695.05505305093,363.9999999930141,2.7215102639315898e-14,1.0524684371982264e-09
1500,333.5936011311843,844.9371759485355,3.0478155780303e-12,-2.8356469401655538e-11,0.00608996344477605,1.7614636667700478,-2.923998968130145e-10,2.0494839477316325e-07,0.19428062121116255,7.497514152574095,-2.264273280009081e-05,0.09759263617978023,34.37337253951373,108.34114449005806,1.69908770879212e-05,9.787654647871343e-05,-1.3603234438225254e-13,-1.7017455696185249e-12,-0.5015884083594181,115.65943191698736,2.682253057878052e-22,-2.1279243703561224e-20,19.061779102550886,47.254242618162365,0.015854724908842096,0.0008114187135122252,0.0009671933735628349,0.00023927268136018895,0.00016353086535556425,1.422341976683856e-10,3.1610533230825085e-11,3.407921778309903e-06,2.8619270168928737e-11,-5.985521730190728e-13,-1.0889172772882287e-11,1.0346796572752473e-12,4.891485312599051e-12,12.299998010466576,4720.999999834983,-2.5527715754272494e-13,3.276626282152824e-06,2.966751075993337e-11,9.314738430592265e-19,6.752329125647657e-08,6.029962495565335e-07,-3.0073230602438724e-13,1.0000000000018028,-1.841236259350698e-11,-8.544105953937458e-12,-1.0088539419860444e-13,58168.35606412056,363.99999999392855,-6.397003793040828e-15,-3.752454462253562e-10
1600,337.4130222521839,828.7823060343062,-3.577294820746035e-12,-2.9720332528635203e-10,0.002478424925311005,1.7421855071533603,1.9075860162452194e-10,1.2683552586241214e-07,0.1603044458481013,7.461193022516701,0.0012409473666951862,0.0989359392040138,34.05256479730336,108.05687961233619,1.821630904087626e-05,0.00011478131165888449,3.054195673534968e-13,-1.8679304160196203e-12,0.0710483012096702,114.0163828711104,-2.3263743749313186e-22,1.8456146533288764e-19,18.156397748830425,46.77554363669953,0.01600225602049283,0.0009099652454889019,0.000958267605163826,0.00025680047121677443,0.00018555149255724022,3.3023824680632865e-12,8.482730329027467e-11,5.31320456220498e-06,2.5011799542340597e-12,-3.71605651668855e-13,4.305469373301852e-11,1.448828295585701e-12,3.1911260827860735e-12,12.299996830137909,4720.99999987277,-6.084598392857013e-13,2.9706398538350826e-06,9.849331255545119e-12,-1.1658010290511449e-19,2.3791388386623784e-08,6.565411283263081e-07,-7.558635886566209e-12,1.0000000000233211,-8.240637218156852e-12,-3.904341533042993e-12,-2.399974312723299e-14,59411.60817548282,363.9999999903069,1.1489234434408253e-14,7.861446187574566e-09
1700,347.40149971507543,832.8732278867574,2.938611467892191e-12,4.0347026897503504e-10,-0.013937096016912077,1.7274390963825976,1.7724602365737062e-09,1.746191323990964e-07,0.13770723426695203,7.363265382613051,-8.063677302347241e-05,0.09775215257355088,34.35710476743049,108.33681140674643,2.5105871684947928e-05,0.00014836604686846908,2.074247482157678e-13,1.5210157428003196e-12,-0.6442622525777371,115.18471356665164,1.2501910604750064e-21,-6.840040389694432e-20,18.858311616881277,47.00602510331144,0.01568829637575416,0.0008420792260300681,0.0010497106415770334,0.0002648493258871709,0.0002080536839609598,1.0247044753400534e-10,-4.341400420175971e-11,1.0596220006454218e-05,-5.624821946700939e-13,-1.0195843231164926e-13,-6.066050761946114e-11,6.844902923798233e-12,-8.738789897367173e-12,12.299997301952642,4720.999999794749,5.407857227590775e-13,3.535026588242001e-06,-8.930326720302369e-12,-1.4566452260000133e-18,1.2928156231700915e-07,7.93416285702202e-07,5.94301470722509e-12,1.0000000000009464,-2.050435546092311e-11,-7.516750355035053e-12,-2.489382943263723e-14,59196.81446530574,363.99999999382953,-2.4651394437126734e-14,2.2184273992641965e-09
1800,345.8651535619484,827.3852830491536,-2.5549257955989624e-12,-4.7380787960373646e-11,0.016611986691040376,1.756778113041293,3.5808945179189865e-10,1.8546871839482968e-08,0.10757376197181623,7.526401405903238,0.0008176515561594618,0.09756607022937308,35.89936442190366,107.38930823314547,2.3114582823292607e-05,0.00015486564985761422,-1.768159715211648e-13,-1.7003587589157952e-12,0.5182149197978997,114.00427937321572,-4.939292738178557e-23,9.088934168255166e-20,19.196708872976686,47.77894607681399,0.015645266724004396,0.0009825956007129344,0.0010510395143824977,0.0003047238069292986,0.00024203109479379778,1.5675524255751629e-10,4.3187303109099024e-11,1.2764667305695749e-05,-4.866548896176725e-11,-8.123935458573353e-14,-6.989147923575331e-12,6.1293220471721316e-12,-8.153605135896281e-13,12.299999989895827,4720.999999942159,1.602112354300127e-13,4.475053986823389e-06,2.5593817952650204e-11,1.8495110692258298e-19,1.9201458500674137e-07,9.848180166114168e-07,-1.9322378207683663e-12,1.0000000000101845,7.534338394142496e-12,-5.799388640455528e-12,2.0346458536533887e-14,57324.55553644825,363.99999999601965,-1.95411946243118e-14,7.424873786158434e-10
1900,328.6163430166442,839.4473266998858,4.953732659799515e-12,2.801562291576675e-10,0.01585006912960086,1.7344607475493374,6.679262107430512e-10,2.2157133208330686e-07,0.14222173084189854,7.497571599156196,0.0013674984395289254,0.09646881729058256,36.58447195759288,108.11536702426604,3.270939098261364e-05,0.00014855885080290756,2.0488023249798274e-13,4.0921581629054996e-13,0.3089166491612505,115.40455778909259,3.019892867921566e-22,2.455247998851544e-19,18.46572520187167,47.44105126091309,0.015391377279584043,0.000974997011303143,0.0011388818831264446,0.00032052848982120166,0.0002713909581139633,1.5930921758691005e-10,3.132739352279422e-11,1.419351302896563e-05,4.599135012631969e-11,1.6242276065457614e-13,3.693924872455967e-11,4.863169314251595e-12,6.769002420710247e-12,12.29999743475212,4720.999999882491,4.936459365672738e-13,8.015665384390248e-07,-2.2229293796110723e-11,2.0045851627577717e-18,2.5179334108376526e-07,6.829049235925044e-07,5.02505231641226e-12,0.9999999999712856,1.690157752476831e-11,5.903250840097897e-12,-6.522370623176118e-14,57967.47536531953,363.99999999744716,-2.5727829234650953e-14,1.0229398913139306e-08
2000,342.57135629812956,830.7567321130979,4.507593616929952e-12,2.4286214094015926e-10,0.0004594861374050824,1.735695400303532,2.075402002149635e-10,4.807866031956905e-07,0.16606800661877397,7.469704264980365,8.965459966915504e-05,0.0966430973884813,35.737406877240986,107.27668365143712,2.9099180800937387e-05,0.00015219916462065098,-3.1849646008317634e-15,1.3993448373172508e-12,0.9691127375194818,114.38660541568191,-5.98477384372491e-22,3.660363256519512e-20,18.090916042830887,46.67074840609706,0.015435615441451209,0.0009707792812850863,0.0012159443311492574,0.00030488672505163015,0.0002926174633098406,1.3058328160281498e-10,1.9288478313689557e-11,1.3831632411320411e-05,-8.173922703812251e-12,6.421713237503928e-14,1.1849346602841468e-11,-4.634119080928928e-12,-7.280102903142579e-13,12.299994636583614,4720.999999716793,-4.71239868797096e-13,3.948151782965947e-06,-7.055727578676237e-12,1.10923342929512e-18,1.5425938782085056e-07,1.2382031763053926e-06,-1.167925393843306e-12,0.999999999983718,1.108144291872982e-11,3.937268790284105e-12,2.0271100303212588e-14,57397.95206282995,363.99999999578154,3.4555246192951703e-15,1.2442275456408296e-08
2100,326.7924880248836,846.2661436427461,6.234881776210239e-12,-3.747592506094938e-10,-0.011256868565492597,1.7549060908456358,1.3353211130629936e-09,4.900818904170491e-07,0.22520342004598645,7.4175024870341275,0.0005872197431873757,0.09655631183741366,35.48294633349238,107.96458191258715,3.79508528737198e-05,0.000229316925207943,-7.821657462994941e-14,8.408188095414134e-13,-0.5460189896353014,116.70895918896652,-1.0038262196762317e-22,2.58850476392111e-21,18.904479289034303,47.75887107523955,0.015297912267167573,0.0010848789430606487,0.001317246178834314,0.0003299392145626602,0.0002813419184430842,1.2757765880604857e-10,9.913300610990683e-11,1.790655050102905e-05,-3.5472205436065044e-11,-8.557255804558909e-13,9.347165204825559e-12,8.437770261021229e-13,-6.861539594015878e-13,12.29999645803944,4720.999999672354,3.4377707630995955e-13,3.5485576098960923e-06,-7.393010788077128e-13,-2.8541921694736077e-19,1.0336551685447677e-07,1.2525464457634334e-06,-5.450404708273198e-12,1.000000000007876,-1.5735677569637355e-11,4.2270907965988744e-12,8.082647008020485e-14,58414.956777194086,363.99999998739435,1.637140744205507e-14,1.5293594643984182e-08
2200,331.30673415951907,847.8868035901631,3.720139557708245e-12,-3.5208844758304524e-10,0.02580469331549995,1.7582884170856505,1.213669360474575e-09,3.572627299682595e-07,0.20761906823858373,7.4477956676738675,-0.0001374122190803687,0.09847955092564,35.921378778395514,106.49300154722978,4.136568487054288e-05,0.00018382673809819346,1.0910065103883327e-13,3.3047234713091945e-13,2.1721045800543175,115.83543180786967,-1.5613738892429399e-22,-1.202875862678409e-20,18.16092813603571,47.211819881253334,0.015211931321907348,0.0011575763898495712,0.0013662558523010303,0.0003314891340767375,0.00033691960670138773,3.31891787301229e-10,1.352453676345835e-12,1.588054443654087e-05,-3.9985788706041e-11,-7.348963968095732e-13,-5.543209612890331e-11,3.057775692123265e-12,1.4582790233271271e-12,12.299993535031486,4720.999999658925,-1.357569890553236e-13,5.18539433144447e-06,-8.231260106509741e-12,-1.1643052028476933e-18,1.4812447033042945e-07,1.559708543918049e-06,-5.913072338045374e-12,0.9999999999951761,-7.099858921389796e-12,6.623375492819802e-12,-6.805581805091064e-14,58006.98137069362,363.9999999879,1.4298799988152738e-15,1.0458295126881509e-08
