milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
3800,347.306607473006,846.7752720229745,2.956111422479762e-11,2.0814769945087317e-09,-0.009651339580503859,1.7619613498364275,1.710920716645143e-08,3.4062943948435903e-06,0.17275442546798386,7.376111292315358,0.0009959021125478093,0.09531262554256292,34.853946987214975,108.92199759210662,0.00015042898345302976,0.0007433206050579344,1.2480246355208052e-12,1.0384739449148466e-11,2.242825872357898,116.24450822422185,1.8341230242899155e-21,1.6236660479678177e-19,18.807692485227083,47.64527270650112,0.013263448729330595,0.0016695309807470407,0.0021193811936207237,0.0005409082390847368,0.000646677888299247,1.3532170924362327e-09,5.174981447794983e-10,7.739717259791738e-05,3.700097936117063e-10,5.566364810721409e-12,3.682502581656576e-10,7.13213039910421e-11,4.56233148821331e-11,12.299966143429423,4720.999998143986,4.417290476585717e-12,3.142958852334197e-05,3.8945871461528526e-10,2.9496514300763955e-19,1.9212416481278895e-06,4.714410301704194e-06,3.7978381401139005e-11,0.9999999998930507,9.7306327351667e-11,4.1068400908804314e-11,4.584517925189014e-13,56809.13697276786,363.99999991325643,1.110131015879975e-13,8.542590756254216e-08
3900,343.0999906037058,827.9973898591886,3.3340375003604286e-11,2.761704960873342e-09,0.0053887587837236125,1.7605372730089817,1.80249964132482e-08,3.800149921037881e-06,0.07179296456300292,7.385173293865947,-0.00010863718360245851,0.09702528927340785,35.876943607448034,107.88568347249007,0.00016290977246126562,0.0008599666853030366,1.2639668895829082e-12,1.2025483869602977e-11,-0.426061555543107,114.97836209641918,1.3454756683157945e-21,2.7490149467154784e-19,18.433775179537037,47.75359910453087,0.012957752590434562,0.0017429629461062335,0.002140902539017921,0.00054815844339669,0.0006268090665447166,1.534905031889666e-09,7.132387767666547e-10,8.383775260072579e-05,3.46478768900792e-10,7.508705405505526e-12,4.4595211233427896e-10,7.757179914821241e-11,5.494212248895418e-11,12.299965446114406,4720.999997900307,4.871431090377303e-12,3.7066346949237285e-05,4.600822758130723e-10,1.2687762693497105e-18,1.9705115942189165e-06,4.996091859863872e-06,4.000285280158734e-11,0.9999999998169116,9.86194215132731e-11,4.490824937566507e-11,6.08324869945576e-13,59792.75698876873,363.9999999061912,1.5888858514938836e-13,9.793735870114309e-08
4000,339.09532363422227,842.4216920500082,4.6381748619861686e-11,3.1700187983752947e-09,-0.004866583165971819,1.7506748403011476,1.8952628121659956e-08,4.160278283444477e-06,0.08627152117046262,7.400071134726011,0.00010757483413824257,0.09656919762979058,35.67859240231925,106.79946908923633,0.0001607584962724548,0.000872208863668191,1.6264281496742079e-12,1.5928586791639464e-11,1.76775417940373,114.02654868237784,2.8729079185933132e-21,2.704201680771054e-19,18.312675740464933,46.8656513370039,0.012944447566888857,0.0018250428251102204,0.002201209672238883,0.000543133266277547,0.0006685885101839107,1.664468076652821e-09,7.659883865921609e-10,9.393383252479975e-05,5.393676032342415e-10,9.054704484556445e-12,5.711647758884427e-10,9.673868978483393e-11,6.539378940093346e-11,12.299959270862702,4720.9999977518755,6.4534447557568474e-12,3.9406356449023355e-05,4.865829894988768e-10,1.9375871027088176e-18,2.2564712746956894e-06,5.591195521764843e-06,5.077547423232158e-11,0.9999999997788553,1.461626572308173e-10,5.4780636391516173e-11,5.346070703723869e-13,59496.71953253977,363.99999989904825,1.7876782040110582e-13,9.979446050514861e-08
4100,347.2588493640855,849.2633089744272,5.2496124737241334e-11,4.039007743268807e-09,0.0306876548187836,1.7210251457651835,2.2145401006178235e-08,4.292896755509163e-06,0.1428623572783771,7.400956467908607,0.002067869765316947,0.09595993544778374,36.19335442384942,106.71862502720806,0.00016817333040608238,0.0008896397942888613,2.5328920561289783e-12,2.1234561104533477e-11,-0.6988524997992253,114.80179973858425,2.8807530293966008e-21,4.957896313337631e-19,18.932154050735654,47.90050592469521,0.013024679420082693,0.001827957282089458,0.0023582761193528374,0.000558631829971935,0.0006629564366198242,1.720470251343888e-09,1.0114911739146486e-09,9.56999338446519e-05,5.860071008279125e-10,1.187478639541607e-11,7.647764323624767e-10,1.1282066589439375e-10,8.395446571553143e-11,12.299958126951235,4720.999997604576,8.810962886145612e-12,4.157979490064572e-05,6.150483010332893e-10,5.8014771528044604e-18,2.3005913280497995e-06,5.586382197737462e-06,5.905070358034803e-11,0.999999999780216,1.8082607315471213e-10,6.992032757494825e-11,8.960087692283054e-13,59082.795475774044,363.99999989344997,2.409437536341848e-13,1.0721867918447295e-07
4200,330.915907154426,840.139627621771,6.339088156226425e-11,4.730879772098679e-09,0.008368724701002306,1.7515109043280161,2.2909035133971047e-08,4.984208863032103e-06,0.06949354042823684,7.4408702072874515,-0.00022223216222635057,0.09495318162204905,35.269657494870295,107.76675593673463,0.0001871577682368281,0.0009884443707234515,2.9505285609097157e-12,2.4684432154975443e-11,1.3242862378581919,114.45195864922692,5.159686157357123e-21,8.92936363917159e-19,19.097858917301405,46.79761725179534,0.012918608215501615,0.0018874865047750111,0.0022740223262840377,0.0005904032260902719,0.000693883826995556,1.9341597843585364e-09,1.2504909433121597e-09,0.00010009930389560308,6.967231667547412e-10,1.3097488849408314e-11,8.104274192414465e-10,1.3199362287856415e-10,1.0650027649037469e-10,12.299954505588005,4720.99999749529,1.1369295692056303e-11,4.526950349844215e-05,7.215970226827771e-10,9.746082435851247e-18,2.5379302351218867e-06,5.944774522664182e-06,8.046100295035818e-11,0.9999999997289374,2.2036909689867299e-10,8.857123129140534e-11,9.411602869830303e-13,57041.3724149647,363.9999998862055,2.894285549206936e-13,1.1755425339668078e-07
4300,326.55426176647734,837.113391747558,8.401592938011902e-11,5.474209335833385e-09,0.010300782400573034,1.733434943579278,2.5315227572735742e-08,5.198973594866031e-06,0.18611769875618325,7.331529532051422,0.002053517786548078,0.09723846263469038,33.69407304125799,106.44866035804215,0.00018458937717049292,0.0009931724206296837,3.700298268791826e-12,2.9733656309081924e-11,1.9696430179233793,116.52714118954388,5.527911287938323e-21,1.4846109480709724e-18,18.377243993945147,46.843215630033,0.012484258122962456,0.001865232451470122,0.0023438951975329066,0.0005916787157769495,0.0007092782963375061,2.105249239689062e-09,1.3993856091368306e-09,0.0001114155425725114,8.440646780409663e-10,1.605794478208592e-11,9.762955161814786e-10,1.5383746168517672e-10,1.3336801750669084e-10,12.299948762472525,4720.999997157123,1.4347677452545058e-11,4.7753863091303595e-05,7.734710540335448e-10,1.3588435166785238e-17,2.7304972760231407e-06,6.125883659358912e-06,9.350003952375245e-11,0.9999999996504859,2.736912592968791e-10,1.0853772639758864e-10,1.3082928815804143e-12,58165.875236201864,363.9999998772034,3.816871531828065e-13,1.292939819807649e-07
4400,335.84643064499653,832.4535939233449,9.394151232968769e-11,6.418675380403359e-09,0.01178575672453216,1.7481206036226267,2.818168359263671e-08,5.878337002219542e-06,0.22722190574491896,7.532142237072837,0.000991449401369289,0.09670209481374982,35.28142759142522,108.27802660587533,0.0002102312927335354,0.0010811858351733917,4.251503190739898e-12,3.9889588667040913e-11,0.7881800805876669,114.97849798685645,7.690642333706121e-21,1.7996516113176745e-18,18.346784803246095,46.90028190138559,0.012477380063809568,0.001891610718734775,0.00238651464919664,0.0006068308613296475,0.0007299251719583939,2.249888891550471e-09,1.6167825009754557e-09,0.00011541875140290401,1.0732781750571314e-09,1.9207128099855687e-11,1.2395488344299483e-09,1.923900259533364e-10,1.4933979891913996e-10,12.299944920391505,4720.999997142494,1.706484855892331e-11,5.2842863539452415e-05,8.70150584153152e-10,1.8836970630964243e-17,2.8529317162978038e-06,6.422703381058504e-06,1.1292067584571272e-10,0.9999999995463148,3.2438234147733687e-10,1.1985592401269243e-10,1.5329102040865213e-12,57521.499729718824,363.99999985828947,4.417033085189408e-13,1.3853899677967845e-07
4500,340.08251206740294,829.5762047241367,1.144680450111546e-10,8.1438369954718e-09,0.009400855334624625,1.736755056773213,3.164838115813563e-08,6.186749495544295e-06,0.09159429914748177,7.340863295925792,0.0004587536232762065,0.09599232028151772,33.75592899805088,106.67885434638455,0.00020580097618164186,0.0011713929243195068,5.175608031375141e-12,4.64154048128551e-11,2.0266586473573525,115.60102573067239,1.3526415454362929e-20,2.8605914165268446e-18,19.246144288112475,47.82463198663144,0.012594015122953946,0.001967656001039726,0.0024877967748137626,0.0005913234626970789,0.0007304044803301391,2.2861557824329873e-09,1.9493813681666553e-09,0.00012159587620951474,1.203805328456203e-09,2.467692135466942e-11,1.3663381682575825e-09,2.2240051150915952e-10,1.8915226745943525e-10,12.299940684028376,4720.999996802113,2.1360723084650622e-11,5.9181953792437555e-05,9.598996326499665e-10,2.24554175777046e-17,3.133056180856362e-06,7.151292719762777e-06,1.3422695442687283e-10,0.9999999994648683,3.7877822669016663e-10,1.6057520292074483e-10,1.8384519911409438e-12,57118.52254745946,363.99999984572935,5.944191009684547e-13,1.4253360030050373e-07
4600,346.5169745270416,840.0540367083755,1.4527730707275766e-10,9.248318102397242e-09,-0.0024940790671689854,1.7628280837563364,3.42068934590412e-08,6.724983262065312e-06,0.07837133831897672,7.375906357945135,0.0019839565048760596,0.09614676156524164,34.55038517181124,106.1546343379731,0.0002237199549895976,0.0011416604985390202,6.367726245584126e-12,5.606386935064733e-11,0.25736802072746623,115.3175983979301,1.871587167274467e-20,3.9230321429998065e-18,18.950822846134606,46.79593366012331,0.012483092313442952,0.001952611413123095,0.0024802872081847913,0.0006370086957395215,0.0007682737847907644,2.496949673045501e-09,2.141974833904773e-09,0.00012628581324113894,1.502100046449389e-09,2.799441011076222e-11,1.526276879477186e-09,2.461000985833111e-10,2.439809904471139e-10,12.299940552758752,4720.999996537446,2.5711151153193406e-11,6.0067155028826696e-05,1.0647689159290356e-09,3.2582580492005886e-17,3.4735589891325592e-06,7.377014192419485e-06,1.7177223295566225e-10,0.9999999993490656,4.631917097162119e-10,1.9299210169560173e-10,2.3554451748388158e-12,59637.08249065477,363.9999998384823,7.203576252701987e-13,1.593422863511709e-07
4700,333.8679514952956,852.073912582835,1.733784179585932e-10,1.1221753108391503e-08,0.027597138504003353,1.717854661336337,3.5468390676837104e-08,7.114915094637359e-06,0.2182920433257431,7.5269347645902895,0.0008997990667415207,0.09710709936799973,34.08444560595295,106.96186959529537,0.00023285393358148834,0.001219018513323129,8.112557124833401e-12,7.069000527023245e-11,2.263619961940674,116.16865254487969,2.5714469614017575e-20,5.261656852305268e-18,19.020630094801632,47.51523589405537,0.012049647076624427,0.0020021134308230814,0.002650718675899177,0.0006287163699330427,0.0007900892472168199,2.684896199639569e-09,2.586484693948275e-09,0.00013663451542851758,1.7724633768153404e-09,3.492176545482243e-11,1.76617125724478e-09,2.8045405428674885e-10,3.073522397331697e-10,12.299935473013907,4720.999996459254,3.0206975911249825e-11,6.54229760272284e-05,1.2341839995229943e-09,4.598474088655698e-17,3.6138873766412787e-06,7.585159867593758e-06,1.967792542193211e-10,0.9999999992285274,5.460889688836029e-10,2.2260942599339055e-10,2.921463722851385e-12,56735.82838676874,363.99999983482957,8.560258679814741e-13,1.6991597877493085e-07
4800,335.8507923521265,826.6791833465844,1.9819658853271108e-10,1.2949336689590424e-08,0.0026269179490688273,1.755462282699022,4.0589693550786105e-08,8.000405725734564e-06,0.08038603387713825,7.371603994643257,0.0010976689270991125,0.09656107995982116,36.62330091661738,106.95860114524918,0.00024251150339836672,0.0012617530375750314,9.847951254826833e-12,8.781783781891766e-11,0.5250791180260431,115.75373771090716,3.357667259306813e-20,7.226841363544503e-18,19.21738797055878,47.27772708182942,0.012140860214471945,0.002019927222580753,0.002548370281454876,0.0006480650158718521,0.0007825196177659545,2.848610717495551e-09,2.909899844750404e-09,0.00014370423051848484,2.014992043497632e-09,4.078997454384479e-11,2.0999787252612448e-09,3.364003314971354e-10,3.8222523654135905e-10,12.299929045310197,4720.99999600619,3.54152112026952e-11,6.966291543376252e-05,1.369907201928833e-09,6.098550966162966e-17,3.8460678562431186e-06,7.710938120185385e-06,2.4003798571712273e-10,0.9999999990776002,6.625609619853597e-10,2.762383899110448e-10,3.360702260168809e-12,58722.010797286646,363.99999981267774,1.0393812720461793e-12,1.8839151353095569e-07
4900,328.21459225667945,831.2990887740807,2.3251704328899782e-10,1.507193068257119e-08,0.01857746320976631,1.7325923682512112,4.421226427984318e-08,8.507547337845144e-06,0.08909700471443213,7.392219417731989,0.0016737491655908472,0.09638633868950777,35.123286697331,109.1029599189039,0.0002586002475785802,0.0013650824053590325,1.163133277395505e-11,1.0458947518797772e-10,0.47646956038429256,116.50820006461839,4.7011390201210144e-20,9.955253201297727e-18,19.09835958579671,46.862981185953124,0.01196942538290827,0.002050629922359699,0.0026885051946895014,0.0006297190926507252,0.0008267720343892258,2.9837265476532925e-09,3.311285761944199e-09,0.00015485477861395408,2.298039521543623e-09,4.801360953389214e-11,2.4438874440416348e-09,3.736793143969969e-10,4.551157582423004e-10,12.29992266496999,4720.999995728923,4.2525713563820924e-11,7.434557112142848e-05,1.4709230649295642e-09,8.152650814623104e-17,4.295699869560514e-06,8.510343267735881e-06,2.80230775024067e-10,0.9999999988449362,8.044472385715282e-10,3.2112373856732994e-10,4.024529854200664e-12,57635.6356194217,363.9999997995619,1.2080217547502486e-12,1.9419851751023375e-07
5000,341.79745865386025,828.3774323329728,2.786651191262062e-10,1.7473646518023342e-08,0.020867808605166686,1.7382947705071954,4.7372573088034354e-08,9.379488977270068e-06,0.21457908659912736,7.372407769225217,-0.00031044614722412496,0.09569604688231692,34.020236070708854,108.05961678446582,0.00027058711567118083,0.0013991655731221675,1.4004564319227606e-11,1.2404464962705616e-10,-0.2887040883859111,116.2950589680787,6.57236411910395e-20,1.4122458721372167e-17,18.280031851888012,47.30907993218012,0.011771003775117186,0.0020627461201073206,0.0026770338520971924,0.0006537391651970657,0.0008306328179762937,3.190177898632742e-09,3.77018238636853e-09,0.00015937896311335112,2.712892468564906e-09,5.4447608736603624e-11,2.776217735687916e-09,4.343144933005653e-10,5.726143985054098e-10,12.299918034564168,4720.999995633185,5.0854427926977466e-11,7.868783646136381e-05,1.6656152271951934e-09,1.0710727351773935e-16,4.342023419938917e-06,8.748906967310728e-06,3.256197106155968e-10,0.9999999986675302,9.53291723847207e-10,3.757858162322729e-10,4.824871179434021e-12,57884.41316354779,363.9999997948247,1.4745275097716128e-12,2.1356837042072353e-07
